step,surprise_raw,surprise_clipped,state_action_pseudo_count,familiarity,e_t,block_E_k,W_k,block_completed,warmup_remaining,regime_change,mean_total_var,mean_epistemic_var,predictor_nll
0,6.34727144,6.34727144,0,0.00000000,0.00000000,nan,0.00000000,0,9999,0,1.00983477,0.00314563,74.25334358
100,7.87293339,7.87293339,0,0.00000000,0.00000000,nan,0.00000000,0,9899,0,1.61163187,0.20368804,118.10706329
200,2.83460903,2.83460903,0,0.00000000,0.00000000,nan,0.00000000,0,9799,0,1.89764357,0.42324904,61.94689560
300,5.65208197,5.65208197,0,0.00000000,0.00000000,nan,0.00000000,0,9699,0,1.62967932,0.14377877,84.10526276
400,3.88099170,3.88099170,0,0.00000000,0.00000000,nan,0.00000000,0,9599,0,1.50871766,0.12993433,52.99262238
500,0.67535311,0.67535311,0,0.00000000,0.00000000,nan,0.00000000,0,9499,0,2.45681596,0.35111657,34.23742867
600,2.41959667,2.41959667,0,0.00000000,0.00000000,nan,0.00000000,0,9399,0,1.66929770,0.10819070,43.79515966
700,8.08284092,8.08284092,0,0.00000000,0.00000000,nan,0.00000000,0,9299,0,1.55771041,0.08518857,95.65202077
800,4.03373051,4.03373051,0,0.00000000,0.00000000,nan,0.00000000,0,9199,0,1.62454879,0.10568777,63.09655609
900,1.89826834,1.89826834,0,0.00000000,0.00000000,nan,0.00000000,0,9099,0,2.38588905,0.12631744,47.12604332
1000,11.08438683,11.08438683,0,0.00000000,0.00000000,nan,0.00000000,0,8999,0,1.07088137,0.00429480,120.81264750
1100,0.54764396,0.54764396,0,0.00000000,0.00000000,nan,0.00000000,0,8899,0,8.56284714,0.51040787,46.52326965
1200,0.31232667,0.31232667,0,0.00000000,0.00000000,nan,0.00000000,0,8799,0,15.96914005,0.60214156,34.93578529
1300,0.65945435,0.65945435,0,0.00000000,0.00000000,nan,0.00000000,0,8699,0,6.20493126,0.23324411,28.96980381
1400,2.48411250,2.48411250,0,0.00000000,0.00000000,nan,0.00000000,0,8599,0,2.55854654,0.08609530,47.21989536
1500,1.17152643,1.17152643,0,0.00000000,0.00000000,nan,0.00000000,0,8499,0,3.07269835,0.11271355,31.74451892
1600,0.66963184,0.66963184,0,0.00000000,0.00000000,nan,0.00000000,0,8399,0,8.87232018,0.18545255,28.22794533
1700,1.52930772,1.52930772,0,0.00000000,0.00000000,nan,0.00000000,0,8299,0,5.73185253,0.21740267,39.19483232
1800,0.33296347,0.33296347,0,0.00000000,0.00000000,nan,0.00000000,0,8199,0,14.83125114,0.27907133,31.08334223
1900,0.80515409,0.80515409,0,0.00000000,0.00000000,nan,0.00000000,0,8099,0,8.88446426,0.21118437,34.52662706
2000,7.50143623,7.50143623,0,0.00000000,0.00000000,nan,0.00000000,0,7999,0,1.07604182,0.00288877,84.66664696
2100,0.70587897,0.70587897,0,0.00000000,0.00000000,nan,0.00000000,0,7899,0,15.28997612,0.34500977,34.24133587
2200,1.31644201,1.31644201,0,0.00000000,0.00000000,nan,0.00000000,0,7799,0,4.44532681,0.12628309,35.17128563
2300,0.68705320,0.68705320,0,0.00000000,0.00000000,nan,0.00000000,0,7699,0,6.19022465,0.12912244,28.14621201
2400,0.34894907,0.34894907,0,0.00000000,0.00000000,nan,0.00000000,0,7599,0,15.65194893,0.22794169,26.86307526
2500,0.37577295,0.37577295,0,0.00000000,0.00000000,nan,0.00000000,0,7499,0,14.61823559,0.20949596,25.61050034
2600,1.64496136,1.64496136,0,0.00000000,0.00000000,nan,0.00000000,0,7399,0,2.32229185,0.03724751,34.55092239
2700,0.86819178,0.86819178,0,0.00000000,0.00000000,nan,0.00000000,0,7299,0,11.05526352,0.15685841,30.93024158
2800,0.99688596,0.99688596,0,0.00000000,0.00000000,nan,0.00000000,0,7199,0,6.01958132,0.09514824,31.39543390
2900,0.61188620,0.61188620,0,0.00000000,0.00000000,nan,0.00000000,0,7099,0,5.62715483,0.08787990,27.67910512
3000,5.99243832,5.99243832,0,0.00000000,0.00000000,nan,0.00000000,0,6999,0,1.12785697,0.00470810,71.48920746
3100,1.21460593,1.21460593,0,0.00000000,0.00000000,nan,0.00000000,0,6899,0,6.06375933,0.09967518,33.06576633
3200,1.42071772,1.42071772,0,0.00000000,0.00000000,nan,0.00000000,0,6799,0,1.63812006,0.02305318,29.74921799
3300,0.72538239,0.72538239,0,0.00000000,0.00000000,nan,0.00000000,0,6699,0,35.46256638,0.23615326,34.66024272
3400,1.04614651,1.04614651,0,0.00000000,0.00000000,nan,0.00000000,0,6599,0,9.78907585,0.11718806,33.32715607
3500,0.62965214,0.62965214,0,0.00000000,0.00000000,nan,0.00000000,0,6499,0,7.96345091,0.07395406,25.96596146
3600,0.18250874,0.18250874,0,0.00000000,0.00000000,nan,0.00000000,0,6399,0,18.43452454,0.10017203,24.23099136
3700,0.98083878,0.98083878,0,0.00000000,0.00000000,nan,0.00000000,0,6299,0,10.51035690,0.10748234,31.30269368
3800,0.19338684,0.19338684,0,0.00000000,0.00000000,nan,0.00000000,0,6199,0,38.53285599,0.20512976,26.29753685
3900,0.31311309,0.31311309,0,0.00000000,0.00000000,nan,0.00000000,0,6099,0,30.84541893,0.21030392,25.60106277
4000,4.91522217,4.91522217,0,0.00000000,0.00000000,nan,0.00000000,0,5999,0,1.11467063,0.00283086,61.08521175
4100,1.85647118,1.85647118,0,0.00000000,0.00000000,nan,0.00000000,0,5899,0,2.16254210,0.03657251,35.08532206
4200,0.93024337,0.93024337,0,0.00000000,0.00000000,nan,0.00000000,0,5799,0,10.61963081,0.12944882,30.80614535
4300,0.55212539,0.55212539,0,0.00000000,0.00000000,nan,0.00000000,0,5699,0,21.54038239,0.12060957,28.03605318
4400,0.76288646,0.76288646,0,0.00000000,0.00000000,nan,0.00000000,0,5599,0,49.89808655,0.40219805,34.45968437
4500,0.53107059,0.53107059,0,0.00000000,0.00000000,nan,0.00000000,0,5499,0,23.53218842,0.18110877,28.98766212
4600,0.64446884,0.64446884,0,0.00000000,0.00000000,nan,0.00000000,0,5399,0,11.57779789,0.12513071,26.95173136
4700,0.46888173,0.46888173,0,0.00000000,0.00000000,nan,0.00000000,0,5299,0,19.61451149,0.15301138,27.39179373
