block_index,step,E_k,W_k,mean_familiarity,mean_surprise,regime_change
0,10099,0.00007313,0.00000000,0.02229566,1.00708039,0
1,10199,0.00037832,0.00000000,0.06459599,0.86761954,0
2,10299,0.00100199,0.00000000,0.12369387,0.49186834,0
3,10399,0.00253340,0.00000000,0.14161818,0.57618682,0
4,10499,0.00199323,0.00000000,0.14692729,0.60914871,0
5,10599,0.00423676,0.00000000,0.20393231,0.53573143,0
6,10699,0.01071747,0.00000000,0.24335684,0.53310614,0
7,10799,0.01527344,0.00000000,0.30707522,0.52083763,0
8,10899,0.02367104,0.00000000,0.36379888,0.45681751,0
9,10999,0.03922449,0.00000000,0.45309918,0.46986672,0
10,11099,0.07677888,0.00000000,0.38986320,0.93748996,0
11,11199,0.06223001,0.00000000,0.45295509,0.72712422,0
12,11299,0.08730562,0.00000000,0.46854693,0.76502046,0
13,11399,0.09354859,0.00000000,0.49560620,0.70722315,0
14,11499,0.10023924,0.00000000,0.51259022,0.72049424,0
15,11599,0.09444260,0.00000000,0.56344092,0.54439126,0
16,11699,0.10445068,0.00000000,0.55172363,0.57197313,0
17,11799,0.11353183,0.00000000,0.56536938,0.55657259,0
18,11899,0.16149614,0.00000000,0.67165611,0.56160784,0
19,11999,0.16722061,0.00000000,0.65732942,0.53127539,0
20,12099,0.22269037,0.00000000,0.54942935,1.05550697,0
21,12199,0.14816140,0.00000000,0.48997826,0.83335582,0
22,12299,0.18215454,0.00000000,0.60561389,0.72239196,0
23,12399,0.15438785,0.00000000,0.67346432,0.51559659,0
24,12499,0.18125681,0.00000000,0.72347486,0.49231526,0
25,12599,0.18244353,0.00000000,0.71919629,0.47651193,0
26,12699,0.19540327,0.00000000,0.70949928,0.50198124,0
27,12799,0.21769725,0.00000000,0.78666384,0.48855541,0
28,12899,0.22779923,0.00000000,0.77747706,0.50832681,0
29,12999,0.29138785,0.00000000,0.83570884,0.50497650,0
30,13099,0.38927084,0.00000000,0.76253455,0.85785221,0
31,13199,0.41734176,0.00000000,0.80026850,0.72849309,0
32,13299,0.33401212,0.00000000,0.77843635,0.69592613,0
33,13399,0.28986637,0.00000000,0.72529674,0.73058097,0
34,13499,0.27713744,0.00000000,0.77426464,0.56177886,0
35,13599,0.28468554,0.00000000,0.79689352,0.58453216,0
36,13699,0.29248466,0.00000000,0.80108596,0.55596699,0
37,13799,0.28065407,0.00000000,0.82811203,0.47138714,0
38,13899,0.31456868,0.00000000,0.82724274,0.54748108,0
