step,bucket_id,bucket_trusted,became_trusted,learning_samples,prediction_error,trust_distance,baseline_error_mean,baseline_error_std,z_score,L_t,W_t,warning,shadow_active,warmup_remaining,regime_change,num_trusted_buckets
25400,5,0,0,7,0.14074969,nan,0.25453041,0.09763491,nan,0.00000000,15.00000000,0,0,0,0,2
25500,20,1,1,3,0.00620576,0.00000000,0.00620576,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,1
25600,1,0,0,1,0.18329193,nan,0.18329193,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
25700,30,0,0,2,0.19597974,nan,0.03813475,0.03621212,nan,0.00000000,15.00000000,0,0,0,0,1
25800,40,0,0,2,0.08454414,nan,0.28035949,0.04492312,nan,0.00000000,0.00000000,0,0,0,0,0
25900,89,0,0,1,0.15447320,nan,0.15447320,0.00000000,nan,0.00000000,5.00000000,0,0,0,0,2
26000,6,0,0,1,0.93863744,nan,0.93863744,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
26100,29,0,0,8,0.02262596,nan,0.12525926,0.05167953,nan,0.00000000,5.00000000,0,0,0,0,1
26200,137,0,0,3,0.49823866,nan,0.24309452,0.05853417,nan,0.00000000,5.00000000,0,0,0,0,1
26300,16,0,0,1,0.40052043,nan,0.40052043,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
26400,115,0,0,2,0.61038629,nan,1.19167479,0.13335673,nan,0.00000000,0.00000000,0,0,0,0,0
26500,2,0,0,1,0.03519242,nan,0.03519242,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
26600,2,0,0,3,0.05423084,nan,0.04412868,0.03578220,nan,0.00000000,0.00000000,0,0,0,0,0
26700,39,0,0,3,0.02554943,nan,0.04888460,0.00953386,nan,0.00000000,0.00000000,0,0,0,0,2
26800,10,0,0,3,0.29588661,nan,0.30871399,0.06086850,nan,0.00000000,0.00000000,0,0,0,0,1
26900,5,0,0,3,0.03215140,nan,0.09280953,0.01414397,nan,0.00000000,0.00000000,0,0,0,0,0
27000,4,0,0,3,0.30288271,nan,0.47300584,0.08256156,nan,0.00000000,0.00000000,0,0,0,0,0
27100,42,0,0,6,0.01063186,nan,0.02476688,0.02561389,nan,0.00000000,0.00000000,0,0,0,0,0
27200,126,0,0,2,0.13415920,nan,0.26897305,0.03092842,nan,0.00000000,0.00000000,0,0,0,0,1
27300,66,0,0,1,0.08234182,nan,0.08234182,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
27400,7,0,0,4,0.04858699,nan,0.05904749,0.01395813,nan,0.00000000,15.00000000,0,0,0,0,4
27500,35,0,0,4,0.15460933,nan,0.13873969,0.05136375,nan,0.00000000,10.00000000,0,0,0,0,1
27600,47,0,0,1,0.03038045,nan,0.03038045,0.00000000,nan,0.00000000,15.00000000,0,0,0,0,3
27700,137,0,0,1,0.08013106,nan,0.08013106,0.00000000,nan,0.00000000,10.00000000,0,0,0,0,3
27800,2,0,0,7,0.35880289,nan,0.06633602,0.09438414,nan,0.00000000,15.00000000,0,0,0,0,3
27900,66,0,0,5,0.03167783,nan,0.08737425,0.02546459,nan,0.00000000,0.00000000,0,0,0,0,0
28000,42,0,0,1,0.04890322,nan,0.04890322,0.00000000,nan,0.00000000,15.00000000,0,0,0,0,2
28100,32,0,0,4,0.10475571,nan,0.16454908,0.01837720,nan,0.00000000,5.00000000,0,0,0,0,3
28200,13,0,0,5,0.05744433,nan,0.10618931,0.03092143,nan,0.00000000,0.00000000,0,0,0,0,1
28300,11,0,0,2,0.18810808,nan,0.32141664,0.03058308,nan,0.00000000,5.00000000,0,0,0,0,2
28400,151,0,0,1,0.80966806,nan,0.80966806,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,1
28500,90,0,0,2,0.22723726,nan,0.22263603,0.00105559,nan,0.00000000,15.00000000,0,0,0,0,1
28600,16,0,0,1,0.05175104,nan,0.05175104,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
28700,239,0,0,1,1.96054571,nan,1.96054571,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,1
28800,36,0,0,1,0.34272686,nan,0.34272686,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
28900,16,0,0,8,0.10195639,nan,0.03366891,0.03433376,nan,0.00000000,5.00000000,0,0,0,0,1
29000,10,0,0,1,0.23516750,nan,0.23516750,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
29100,34,0,0,4,0.06797899,nan,0.59800121,0.19393849,nan,0.00000000,0.00000000,0,0,0,0,0
29200,23,0,0,2,0.04403724,nan,0.09588134,0.01189385,nan,0.00000000,5.00000000,0,0,0,0,1
29300,83,0,0,1,0.20326239,nan,0.20326239,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,1
29400,33,0,0,2,0.07983918,nan,0.06024906,0.00449428,nan,0.00000000,0.00000000,0,0,0,0,1
29500,33,0,0,2,0.17266899,nan,0.05509897,0.02697241,nan,0.00000000,0.00000000,0,0,0,0,0
29600,66,0,0,1,0.54762048,nan,0.54762048,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
29700,71,0,0,1,0.50374627,nan,0.50374627,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
29800,81,0,0,1,0.09412555,nan,0.09412555,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
29900,15,0,0,1,0.03969533,nan,0.03969533,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
30000,13,0,0,1,0.15358530,nan,0.15358530,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
30100,45,0,0,6,0.20086799,nan,0.14909973,0.14344159,nan,0.00000000,5.00000000,0,0,0,0,1
30200,85,0,0,3,0.30335933,nan,0.21390327,0.04186328,nan,0.00000000,5.00000000,0,0,0,0,2
30300,14,0,0,2,0.18386593,nan,0.10967186,0.01702129,nan,0.00000000,5.00000000,0,0,0,0,2
30400,56,0,0,4,0.01837358,nan,0.02398541,0.04182893,nan,0.00000000,0.00000000,0,0,0,0,0
30500,2,0,0,1,0.28872035,nan,0.28872035,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
30600,16,0,0,11,0.20725322,nan,0.05352713,0.07340443,nan,0.00000000,0.00000000,0,0,0,0,1
30700,66,0,0,1,0.01452500,nan,0.01452500,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,1
30800,101,0,0,1,0.12591608,nan,0.12591608,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
30900,21,0,0,1,0.01151854,nan,0.01151854,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
31000,13,0,0,3,0.16513361,nan,0.14992473,0.11211502,nan,0.00000000,5.00000000,0,0,0,0,1
31100,16,0,0,12,0.34796340,nan,0.18395956,0.08747790,nan,0.00000000,15.00000000,0,0,0,0,2
31200,30,0,0,2,0.27279317,nan,0.02958084,0.05579674,nan,0.00000000,0.00000000,0,0,0,0,1
31300,1,0,0,10,0.21638599,nan,0.20241034,0.08186955,nan,0.00000000,15.00000000,0,0,0,0,2
31400,7,0,0,1,0.11495860,nan,0.11495860,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
31500,31,0,0,2,0.04926190,nan,0.47411937,0.09746899,nan,0.00000000,15.00000000,0,0,0,0,2
31600,24,0,0,2,0.08291398,nan,0.08553390,0.00060105,nan,0.00000000,15.00000000,0,0,0,0,2
31700,37,0,0,1,0.22646624,nan,0.22646624,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
31800,66,0,0,3,0.09583305,nan,0.04439094,0.01212483,nan,0.00000000,0.00000000,0,0,0,0,0
31900,1,0,0,8,0.17383444,nan,0.12208171,0.03055275,nan,0.00000000,10.00000000,0,0,0,0,1
32000,10,0,0,2,0.26552950,nan,0.11310760,0.03496798,nan,0.00000000,0.00000000,0,0,0,0,2
32100,10,0,0,7,0.14862727,nan,0.22407870,0.07507869,nan,0.00000000,0.00000000,0,0,0,0,0
32200,151,0,0,1,0.13451621,nan,0.13451621,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,1
32300,47,0,0,1,0.12759571,nan,0.12759571,0.00000000,nan,0.00000000,15.00000000,0,0,0,0,1
32400,166,0,0,1,0.12859046,nan,0.12859046,0.00000000,nan,0.00000000,5.00000000,0,0,0,0,1
32500,33,0,0,1,0.04580738,nan,0.04580738,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
32600,30,0,0,4,0.13164619,nan,0.10675259,0.10967976,nan,0.00000000,13.14771204,0,0,0,0,2
32700,37,0,0,7,0.17423464,nan,0.06081237,0.04317871,nan,0.00000000,0.00000000,0,0,0,0,0
32800,5,0,0,4,0.16663781,nan,0.24133545,0.04939603,nan,0.00000000,5.00000000,0,0,0,0,1
32900,39,0,0,3,0.05890351,nan,0.26128718,0.04793259,nan,0.00000000,0.00000000,0,0,0,0,0
33000,2,0,0,6,0.33999842,nan,0.15856246,0.06600612,nan,0.00000000,5.00000000,0,0,0,0,1
33100,149,0,0,1,1.60833322,nan,1.60833322,0.00000000,nan,0.00000000,5.00000000,0,0,0,0,1
33200,37,0,0,2,0.12317489,nan,0.12245227,0.00016578,nan,0.00000000,0.00000000,0,0,0,0,0
33300,22,0,0,7,0.07146535,nan,0.04528506,0.04725561,nan,0.00000000,0.00000000,0,0,0,0,0
33400,29,0,0,3,0.33961859,nan,0.43475570,0.08184242,nan,0.00000000,0.00000000,0,0,0,0,0
33500,70,0,0,2,0.25177366,nan,0.30582027,0.01239914,nan,0.00000000,0.00000000,0,0,0,0,0
33600,9,0,0,1,0.10298245,nan,0.10298245,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
33700,35,0,0,4,0.24649196,nan,0.30058646,0.07583664,nan,0.00000000,0.00000000,0,0,0,0,0
33800,94,0,0,1,0.02221934,nan,0.02221934,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
33900,40,0,0,3,0.01282053,nan,0.01887942,0.00203663,nan,0.00000000,15.00000000,0,0,0,0,1
34000,1,0,0,1,0.04840439,nan,0.04840439,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,2
34100,7,0,0,4,0.03413229,nan,0.24291222,0.06823089,nan,0.00000000,15.00000000,0,0,0,0,2
34200,20,0,0,3,0.01757921,nan,0.05522623,0.01572191,nan,0.00000000,0.00000000,0,0,0,0,0
34300,74,0,0,1,0.07155832,nan,0.07155832,0.00000000,nan,0.00000000,5.00000000,0,0,0,0,2
34400,5,0,0,4,0.02711525,nan,0.09104627,0.03636010,nan,0.00000000,0.00000000,0,0,0,0,0
34500,20,0,0,1,0.16104507,nan,0.16104507,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,2
34600,16,0,0,4,0.08293589,nan,0.24194096,0.04217903,nan,0.00000000,0.00000000,0,0,0,0,1
34700,85,0,0,1,0.11012939,nan,0.11012939,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
34800,47,0,0,1,0.06424190,nan,0.06424190,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,2
34900,17,0,0,1,0.02186617,nan,0.02186617,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
35000,1,0,0,4,0.14642874,nan,0.31437933,0.08450126,nan,0.00000000,15.00000000,0,0,0,0,1
35100,74,0,0,1,0.08424987,nan,0.08424987,0.00000000,nan,0.00000000,10.00000000,0,0,0,0,2
35200,12,0,0,2,0.06443894,nan,0.07078286,0.00145539,nan,0.00000000,10.00000000,0,0,0,0,1
35300,13,0,0,1,0.21719798,nan,0.21719798,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,1
35400,17,0,0,1,0.06642234,nan,0.06642234,0.00000000,nan,0.00000000,11.90727922,0,0,0,0,2
35500,19,0,0,2,0.66321197,nan,0.15793362,0.11591880,nan,0.00000000,0.00000000,0,0,0,0,0
35600,40,0,0,8,0.06899648,nan,0.11549850,0.03345908,nan,0.00000000,5.00000000,0,0,0,0,1
35700,156,0,0,1,0.99226372,nan,0.99226372,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,1
35800,33,0,0,1,0.02135132,nan,0.02135132,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
35900,21,0,0,9,0.13358674,nan,0.05551493,0.05814299,nan,0.00000000,10.00000000,0,0,0,0,4
36000,17,0,0,1,0.09093687,nan,0.09093687,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,1
36100,164,0,0,1,0.04474632,nan,0.04474632,0.00000000,nan,0.00000000,15.00000000,0,0,0,0,1
36200,85,0,0,3,0.21970933,nan,0.21581246,0.02098291,nan,0.00000000,0.00000000,0,0,0,0,1
36300,77,0,0,2,0.12368399,nan,0.08095465,0.00980278,nan,0.00000000,0.00000000,0,0,0,0,0
36400,9,0,0,1,0.10123354,nan,0.10123354,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
36500,33,0,0,1,0.19671820,nan,0.19671820,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
36600,66,0,0,6,0.08995883,nan,0.15621703,0.09477302,nan,0.00000000,0.00000000,0,0,0,0,0
36700,72,0,0,1,0.03004034,nan,0.03004034,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
36800,35,0,0,8,0.24852280,nan,0.10909009,0.04206505,nan,0.00000000,14.88289318,0,0,0,0,1
36900,68,0,0,2,0.54341017,nan,0.17483114,0.08455783,nan,0.00000000,0.00000000,0,0,0,0,0
37000,2,0,0,3,0.19671579,nan,0.03125252,0.03984890,nan,0.00000000,0.00000000,0,0,0,0,0
37100,82,0,0,1,0.05776714,nan,0.05776714,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,2
37200,74,0,0,1,0.10076236,nan,0.10076236,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,1
37300,30,0,0,4,0.06140451,nan,0.05947355,0.02477263,nan,0.00000000,1.13189389,0,0,0,0,1
37400,74,0,0,4,0.03108681,nan,0.09022296,0.02598342,nan,0.00000000,11.13189389,0,0,0,0,2
37500,21,0,0,1,0.20498353,nan,0.20498353,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
37600,2,1,0,4,0.05617782,0.84603775,0.00838605,0.00100000,47.79177346,5.00000000,5.00000000,1,1,0,0,3
37700,10,0,0,1,0.12297319,nan,0.12297319,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
37800,20,0,0,7,0.17304406,nan,0.46718606,0.22816638,nan,0.00000000,5.00000000,0,0,0,0,2
37900,14,0,0,1,0.12579195,nan,0.12579195,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
38000,2,0,0,10,0.21124063,nan,0.11447420,0.06577255,nan,0.00000000,0.00000000,0,0,0,0,0
38100,20,0,0,16,0.02744516,nan,0.09458921,0.07200601,nan,0.00000000,5.00000000,0,0,0,0,1
38200,106,0,0,1,0.02477630,nan,0.02477630,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
38300,31,0,0,3,0.30429252,nan,0.32405757,0.04145277,nan,0.00000000,10.00000000,0,0,0,0,1
38400,74,0,0,2,0.06195830,nan,0.18003761,0.02708925,nan,0.00000000,0.00000000,0,0,0,0,1
38500,24,0,0,3,0.01747581,nan,0.10444232,0.11898087,nan,0.00000000,0.00000000,0,0,0,0,1
38600,1,0,0,10,0.03904174,nan,0.17906593,0.08374033,nan,0.00000000,15.00000000,0,0,0,0,2
38700,34,0,0,2,0.13805558,nan,0.32021869,0.04179108,nan,0.00000000,5.00000000,0,0,0,0,1
38800,10,0,0,2,0.13968410,nan,0.27709622,0.03152450,nan,0.00000000,0.00000000,0,0,0,0,0
38900,75,0,0,2,0.01963496,nan,0.04720654,0.00632535,nan,0.00000000,5.00000000,0,0,0,0,1
39000,10,0,0,2,0.37949111,nan,0.16059641,0.05021789,nan,0.00000000,0.00000000,0,0,0,0,0
39100,168,0,0,1,0.01925122,nan,0.01925122,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,1
39200,90,0,0,1,0.01831894,nan,0.01831894,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
39300,160,0,0,1,0.06159797,nan,0.06159797,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,1
39400,47,0,0,2,0.08172554,nan,0.06104691,0.00474400,nan,0.00000000,13.44064019,0,0,0,0,2
39500,101,0,0,5,0.02026645,nan,0.25495068,0.09132934,nan,0.00000000,0.00000000,0,0,0,0,1
39600,168,0,0,2,0.04330563,nan,0.04927990,0.00137059,nan,0.00000000,5.00000000,0,0,0,0,1
39700,96,0,0,1,0.18551408,nan,0.18551408,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
39800,31,0,0,4,0.18113416,nan,0.06776544,0.09481250,nan,0.00000000,0.00000000,0,0,0,0,0
39900,21,0,0,14,0.02356715,nan,0.12214531,0.07286889,nan,0.00000000,0.00000000,0,0,0,0,0
40000,17,0,0,2,0.15113214,nan,0.15504885,0.00089855,nan,0.00000000,0.00000000,0,0,0,0,0
40100,10,0,0,1,0.27898747,nan,0.27898747,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
40200,13,0,0,3,0.24650707,nan,0.36375023,0.07594359,nan,0.00000000,5.00000000,0,0,0,0,3
40300,40,0,0,1,0.10032022,nan,0.10032022,0.00000000,nan,0.00000000,5.00000000,0,0,0,0,4
40400,33,0,0,2,0.01031980,nan,0.06093169,0.01161116,nan,0.00000000,0.00000000,0,0,0,0,1
40500,2,0,0,3,0.02638441,nan,0.06474719,0.02027512,nan,0.00000000,0.00000000,0,0,0,0,1
40600,1,0,0,3,0.03398054,nan,0.04379710,0.00811789,nan,0.00000000,0.00000000,0,0,0,0,0
40700,183,0,0,1,0.41255864,nan,0.41255864,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
40800,18,0,0,1,0.14738859,nan,0.14738859,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,1
40900,16,0,0,4,0.02802291,nan,0.07026245,0.03069010,nan,0.00000000,5.00000000,0,0,0,0,2
41000,1,0,0,4,0.03598833,nan,0.06158209,0.01246524,nan,0.00000000,0.00000000,0,0,0,0,1
41100,2,0,0,12,0.10208165,nan,0.10498303,0.03376906,nan,0.00000000,5.00000000,0,0,0,0,2
41200,143,0,0,1,0.08308948,nan,0.08308948,0.00000000,nan,0.00000000,1.02096018,0,0,0,0,3
41300,225,0,0,1,1.07701031,nan,1.07701031,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,1
41400,66,0,0,3,0.06146530,nan,0.36864663,0.09481908,nan,0.00000000,15.00000000,0,0,0,0,1
41500,101,0,0,1,0.11759684,nan,0.11759684,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
41600,20,0,0,0,0.05632038,1.65815409,0.00960273,0.00100000,46.71764854,5.00000000,20.00000000,1,0,0,1,0
41700,160,0,0,1,0.07985863,nan,0.07985863,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,1
41800,9,0,0,2,0.08047344,nan,0.18053102,0.02295478,nan,0.00000000,0.00000000,0,0,0,0,0
41900,90,0,0,1,0.04113305,nan,0.04113305,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,1
42000,4,0,0,2,0.50778320,nan,0.27878976,0.05253470,nan,0.00000000,0.00000000,0,0,0,0,0
42100,143,0,0,1,0.06394636,nan,0.06394636,0.00000000,nan,0.00000000,10.00000000,0,0,0,0,1
42200,113,0,0,2,0.13972553,nan,0.07703604,0.01438196,nan,0.00000000,0.00000000,0,0,0,0,1
42300,20,1,0,1,0.05205100,1.13490844,0.00948496,0.00100000,42.56603935,5.00000000,10.00000000,1,1,0,0,2
42400,16,0,0,2,0.06319422,nan,0.07172683,0.00195751,nan,0.00000000,0.00000000,0,0,0,0,0
42500,83,0,0,4,0.06966759,nan,0.32913625,0.10188492,nan,0.00000000,10.00000000,0,0,0,0,2
42600,88,0,0,1,0.12823926,nan,0.12823926,0.00000000,nan,0.00000000,13.21646080,0,0,0,0,2
42700,2,0,0,5,0.13592590,nan,0.10348256,0.03486883,nan,0.00000000,0.00000000,0,0,0,0,2
42800,37,0,0,2,0.10411217,nan,0.04129873,0.01441039,nan,0.00000000,5.00000000,0,0,0,0,3
42900,21,0,0,3,0.12723904,nan,0.02501759,0.02653564,nan,0.00000000,0.00000000,0,0,0,0,1
43000,4,0,0,3,0.31575832,nan,0.13201642,0.08738343,nan,0.00000000,0.55728587,0,0,0,0,2
43100,56,0,0,11,0.13930770,nan,0.08296405,0.02953317,nan,0.00000000,10.55728587,0,0,0,0,3
43200,73,0,0,2,0.03674870,nan,0.05874016,0.00504519,nan,0.00000000,0.00000000,0,0,0,0,0
43300,16,0,0,10,0.07363296,nan,0.08913117,0.02917077,nan,0.00000000,10.00000000,0,0,0,0,4
43400,1,0,0,3,0.10805788,nan,0.12874289,0.01121921,nan,0.00000000,5.00000000,0,0,0,0,2
43500,31,0,0,1,0.12784197,nan,0.12784197,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
43600,40,0,0,2,0.11407046,nan,0.16412449,0.01148318,nan,0.00000000,0.00000000,0,0,0,0,0
43700,83,0,0,1,0.21337145,nan,0.21337145,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,1
43800,110,0,0,1,0.02464546,nan,0.02464546,0.00000000,nan,0.00000000,12.42781242,0,0,0,0,2
43900,1,0,0,6,0.05385759,nan,0.03541005,0.05954438,nan,0.00000000,5.00000000,0,0,0,0,1
44000,17,0,0,1,0.35720353,nan,0.35720353,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
44100,56,0,0,4,0.16843027,nan,0.53024868,0.17117613,nan,0.00000000,0.00000000,0,0,0,0,0
44200,7,0,0,1,0.06168733,nan,0.06168733,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,1
44300,88,0,0,1,0.04543700,nan,0.04543700,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
44400,16,0,0,6,0.03880318,nan,0.06198124,0.08009241,nan,0.00000000,10.00000000,0,0,0,0,2
44500,21,0,0,5,0.01945431,nan,0.05131418,0.01607575,nan,0.00000000,0.00000000,0,0,0,0,2
44600,20,0,0,2,0.31126807,nan,0.19623384,0.02639066,nan,0.00000000,0.00000000,0,0,0,0,0
44700,21,0,0,3,0.05590660,nan,0.01655275,0.00939478,nan,0.00000000,5.00000000,0,0,0,0,2
44800,33,0,0,2,0.07489834,nan,0.06526886,0.00220915,nan,0.00000000,15.00000000,0,0,0,0,4
44900,16,0,0,6,0.07974802,nan,0.13363516,0.04294784,nan,0.00000000,0.00000000,0,0,0,0,1
45000,17,0,0,1,0.41746618,nan,0.41746618,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,1
45100,88,0,0,1,0.05979283,nan,0.05979283,0.00000000,nan,0.00000000,5.00000000,0,0,0,0,1
45200,45,0,0,4,0.25926778,nan,0.04003277,0.05030831,nan,0.00000000,5.06367937,0,0,0,0,1
45300,1,0,0,2,0.07236818,nan,0.38325926,0.07132331,nan,0.00000000,0.00000000,0,0,0,0,1
45400,45,0,0,6,0.01555666,nan,0.08570585,0.02510950,nan,0.00000000,10.00000000,0,0,0,0,1
45500,2,0,0,3,0.08039401,nan,0.12893755,0.02255956,nan,0.00000000,0.00000000,0,0,0,0,1
45600,16,0,0,8,0.06209761,nan,0.05912643,0.02942439,nan,0.00000000,15.00000000,0,0,0,0,3
45700,136,0,0,1,0.02669968,nan,0.02669968,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,1
45800,30,0,0,6,0.03117958,nan,0.11045220,0.02714169,nan,0.00000000,5.00000000,0,0,0,0,3
45900,37,0,0,3,0.04438589,nan,0.08921224,0.01766739,nan,0.00000000,0.00000000,0,0,0,0,0
46000,17,0,0,1,0.33933167,nan,0.33933167,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
46100,56,0,0,4,0.09133153,nan,0.21389334,0.04418172,nan,0.00000000,0.00000000,0,0,0,0,0
46200,90,0,0,7,0.02098456,nan,0.10334637,0.04163028,nan,0.00000000,15.00000000,0,0,0,0,3
46300,9,0,0,2,0.11269188,nan,0.12375406,0.00253784,nan,0.00000000,0.00000000,0,0,0,0,0
46400,1,0,0,2,0.17157672,nan,0.15656755,0.00344334,nan,0.00000000,10.00000000,0,0,0,0,2
46500,24,0,0,2,0.02732905,nan,0.14092236,0.02606009,nan,0.00000000,0.00000000,0,0,0,0,1
46600,5,0,0,6,0.08522082,nan,0.16908331,0.05951086,nan,0.00000000,5.00000000,0,0,0,0,1
46700,1,0,0,1,0.44492603,nan,0.44492603,0.00000000,nan,0.00000000,5.00000000,0,0,0,0,1
46800,31,0,0,6,0.23399771,nan,0.19261668,0.05329022,nan,0.00000000,15.00000000,0,0,0,0,1
46900,16,0,0,5,0.10841630,nan,0.15725149,0.02250670,nan,0.00000000,10.00000000,0,0,0,0,1
47000,0,0,0,1,0.33922898,nan,0.33922898,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
47100,65,0,0,4,0.21524128,nan,0.22808113,0.04325821,nan,0.00000000,15.00000000,0,0,0,0,1
47200,20,0,0,7,0.03092548,nan,0.05405262,0.03121996,nan,0.00000000,5.00000000,0,0,0,0,2
47300,16,0,0,1,0.15684197,nan,0.15684197,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
47400,45,0,0,1,0.02350013,nan,0.02350013,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
47500,74,0,0,8,0.04176406,nan,0.10229686,0.04535453,nan,0.00000000,5.00000000,0,0,0,0,3
47600,14,0,0,1,0.24315554,nan,0.24315554,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
47700,45,0,0,5,0.02790858,nan,0.05318298,0.01863367,nan,0.00000000,10.00000000,0,0,0,0,3
47800,85,0,0,1,0.02506547,nan,0.02506547,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
47900,47,0,0,2,0.05714216,nan,0.05725223,0.00002525,nan,0.00000000,0.00000000,0,0,0,0,0
48000,29,0,0,2,0.26725366,nan,1.15186027,0.20294267,nan,0.00000000,5.00000000,0,0,0,0,1
48100,56,0,0,13,0.06904082,nan,0.14503946,0.08271662,nan,0.00000000,4.45111552,0,0,0,0,2
48200,106,0,0,5,0.06299663,nan,0.17887992,0.06917762,nan,0.00000000,14.45111552,0,0,0,0,2
48300,1,0,0,2,0.29143431,nan,0.10243726,0.04335890,nan,0.00000000,10.00000000,0,0,0,0,3
48400,5,0,0,3,0.11258313,nan,0.09339682,0.02623722,nan,0.00000000,0.00000000,0,0,0,0,2
48500,31,0,0,1,0.07094854,nan,0.07094854,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
48600,21,0,0,4,0.03357145,nan,0.01983770,0.01007800,nan,0.00000000,6.41780577,0,0,0,0,2
48700,37,0,0,2,0.03992706,nan,0.13465396,0.02173184,nan,0.00000000,10.00000000,0,0,0,0,2
48800,14,0,0,5,0.09528727,nan,0.11692244,0.02956178,nan,0.00000000,12.94811466,0,0,0,0,4
48900,31,0,0,2,0.12978428,nan,0.08559194,0.01013842,nan,0.00000000,0.00000000,0,0,0,0,0
49000,13,0,0,1,0.36551615,nan,0.36551615,0.00000000,nan,0.00000000,5.00000000,0,0,0,0,2
49100,66,0,0,3,0.04848458,nan,0.16066603,0.03718877,nan,0.00000000,0.00000000,0,0,0,0,1
49200,22,0,0,1,0.05617987,nan,0.05617987,0.00000000,nan,0.00000000,3.23496490,0,0,0,0,2
49300,83,0,0,1,0.01765737,nan,0.01765737,0.00000000,nan,0.00000000,5.00000000,0,0,0,0,1
49400,37,0,0,2,0.06499862,nan,0.13442999,0.01592865,nan,0.00000000,0.00000000,0,0,0,0,0
49500,40,0,0,2,0.18657182,nan,0.02753137,0.03648638,nan,0.00000000,5.00000000,0,0,0,0,2
49600,100,0,0,5,0.01184370,nan,0.03333278,0.00705205,nan,0.00000000,10.00000000,0,0,0,0,4
