step,surprise_raw,surprise_clipped,state_action_pseudo_count,familiarity,e_t,block_E_k,W_k,block_completed,warmup_remaining,regime_change,mean_total_var,mean_epistemic_var,predictor_nll
6200,1.26956439,1.26956439,0,0.00000000,0.00000000,nan,0.00000000,0,3799,0,45.01724243,0.21908879,35.93970362
6300,0.33578387,0.33578387,0,0.00000000,0.00000000,nan,0.00000000,0,3699,0,26.59754753,0.11981551,25.14069605
6400,0.22844201,0.22844201,0,0.00000000,0.00000000,nan,0.00000000,0,3599,0,22.04956818,0.07531450,23.15202332
6500,0.56994843,0.56994843,0,0.00000000,0.00000000,nan,0.00000000,0,3499,0,49.92289734,0.24533762,27.51241684
6600,0.21358296,0.21358296,0,0.00000000,0.00000000,nan,0.00000000,0,3399,0,37.44817734,0.11823405,23.97804387
6700,1.20064294,1.20064294,0,0.00000000,0.00000000,nan,0.00000000,0,3299,0,20.86465454,0.10388763,32.12329721
6800,0.62469411,0.62469411,0,0.00000000,0.00000000,nan,0.00000000,0,3199,0,17.14989662,0.12765616,26.81864119
6900,0.25339153,0.25339153,0,0.00000000,0.00000000,nan,0.00000000,0,3099,0,25.70089912,0.07705286,22.65856028
7000,4.26289463,4.26289463,0,0.00000000,0.00000000,nan,0.00000000,0,2999,0,1.14447379,0.00414219,55.48107910
7100,0.76899129,0.76899129,0,0.00000000,0.00000000,nan,0.00000000,0,2899,0,35.44622421,0.21007839,31.26579158
7200,0.47652021,0.47652021,0,0.00000000,0.00000000,nan,0.00000000,0,2799,0,47.13315201,0.18142724,nan
7300,0.21755572,0.21755572,0,0.00000000,0.00000000,nan,0.00000000,0,2699,0,48.11170197,0.18502033,23.85321554
7400,0.20572002,0.20572002,0,0.00000000,0.00000000,nan,0.00000000,0,2599,0,49.81661224,0.22589439,26.70700979
7500,0.41483834,0.41483834,0,0.00000000,0.00000000,nan,0.00000000,0,2499,0,42.35407639,0.15910369,25.86785841
7600,0.46954715,0.46954715,0,0.00000000,0.00000000,nan,0.00000000,0,2399,0,43.80458832,0.18116185,26.41972961
7700,0.29433835,0.29433835,0,0.00000000,0.00000000,nan,0.00000000,0,2299,0,29.99460793,0.12047342,nan
7800,0.39231595,0.39231595,0,0.00000000,0.00000000,nan,0.00000000,0,2199,0,33.48589325,0.16593677,23.68195629
7900,0.28522861,0.28522861,0,0.00000000,0.00000000,nan,0.00000000,0,2099,0,34.71633530,0.17846076,23.45045614
8000,6.24405575,6.24405575,0,0.00000000,0.00000000,nan,0.00000000,0,1999,0,1.17914140,0.00455098,75.55507151
8100,0.74358928,0.74358928,0,0.00000000,0.00000000,nan,0.00000000,0,1899,0,15.52273750,0.05877453,26.57466650
8200,0.46313614,0.46313614,0,0.00000000,0.00000000,nan,0.00000000,0,1799,0,49.41574478,0.29394564,37.75118351
8300,0.19368225,0.19368225,0,0.00000000,0.00000000,nan,0.00000000,0,1699,0,17.26653290,0.08545241,21.61152331
8400,0.41233587,0.41233587,0,0.00000000,0.00000000,nan,0.00000000,0,1599,0,27.92955589,0.09194160,23.18772554
8500,0.43161672,0.43161672,0,0.00000000,0.00000000,nan,0.00000000,0,1499,0,45.02374649,0.18430978,27.36234919
8600,0.67426026,0.67426026,0,0.00000000,0.00000000,nan,0.00000000,0,1399,0,17.18410301,0.07380560,25.05251455
8700,0.84016746,0.84016746,0,0.00000000,0.00000000,nan,0.00000000,0,1299,0,9.16561031,0.04878929,26.34940290
8800,0.32346743,0.32346743,0,0.00000000,0.00000000,nan,0.00000000,0,1199,0,19.27448273,0.10730892,21.34543419
8900,0.33785799,0.33785799,0,0.00000000,0.00000000,nan,0.00000000,0,1099,0,41.46247864,0.10037415,23.92621422
9000,2.94914961,2.94914961,0,0.00000000,0.00000000,nan,0.00000000,0,999,0,1.10229754,0.00202781,43.82784271
9100,0.38991782,0.38991782,0,0.00000000,0.00000000,nan,0.00000000,0,899,0,25.61985016,0.08488970,24.36259222
9200,0.86989456,0.86989456,0,0.00000000,0.00000000,nan,0.00000000,0,799,0,7.36917686,0.03549907,25.97150326
9300,1.63182342,1.63182342,0,0.00000000,0.00000000,nan,0.00000000,0,699,0,25.35589027,0.13621777,38.16194248
9400,0.50733209,0.50733209,0,0.00000000,0.00000000,nan,0.00000000,0,599,0,24.88264656,0.08448435,24.97634983
9500,0.19101900,0.19101900,0,0.00000000,0.00000000,nan,0.00000000,0,499,0,40.05534363,0.11374584,23.33099747
9600,0.21990395,0.21990395,0,0.00000000,0.00000000,nan,0.00000000,0,399,0,42.77833939,0.12093119,22.52577782
9700,0.42536759,0.42536759,0,0.00000000,0.00000000,nan,0.00000000,0,299,0,48.78121567,0.11985564,27.67801793
9800,0.86773062,0.86773062,0,0.00000000,0.00000000,nan,0.00000000,0,199,0,47.85256577,0.15250403,28.95239639
9900,0.56953323,0.56953323,0,0.00000000,0.00000000,nan,0.00000000,0,99,0,25.14897919,0.12031296,24.03305244
10000,2.74113894,2.74113894,0,0.00000000,0.00000000,nan,0.00000000,0,0,0,1.11167204,0.00236377,42.45619583
10100,0.73749501,0.73749501,0,0.00000000,0.00000000,nan,0.00000000,0,0,0,14.19107533,0.08028081,27.08274269
10200,0.48709759,0.48709759,1,0.09516258,0.00003995,nan,0.00000000,0,0,0,14.04534149,0.06230157,24.73993874
10300,0.61821884,0.61821884,3,0.25918178,0.00278972,nan,0.00000000,0,0,0,26.63292503,0.06784263,25.72560946
10400,0.82350516,0.82350516,0,0.00000000,0.00000000,nan,0.00000000,0,0,0,49.29931641,0.10899772,35.38037443
10500,1.04912162,1.04912162,2,0.18126925,0.00113272,nan,0.00000000,0,0,0,10.94148254,0.03989489,28.64431877
10600,0.29540369,0.29540369,3,0.25918178,0.00133301,nan,0.00000000,0,0,0,49.85780334,0.19768423,24.16625118
10700,0.40597975,0.40597975,4,0.32967995,0.00479595,nan,0.00000000,0,0,0,48.81784439,0.17590454,26.15995932
10800,0.54338574,0.54338574,3,0.25918178,0.00245203,nan,0.00000000,0,0,0,36.82356262,0.09172956,25.41727867
10900,0.37131834,0.37131834,15,0.77686984,0.13525068,nan,0.00000000,0,0,0,32.03608704,0.07239817,23.29352570
11000,5.55521250,5.55521250,18,0.83470111,2.69665038,nan,0.00000000,0,0,0,1.15117657,0.00251214,67.17015533
11100,0.87071449,0.87071449,0,0.00000000,0.00000000,nan,0.00000000,0,0,0,33.06069946,0.15814008,30.78375244
11200,0.88759589,0.88759589,3,0.25918178,0.00400528,nan,0.00000000,0,0,0,46.81445694,0.15600076,32.11682653
11300,0.27809286,0.27809286,8,0.55067104,0.02557165,nan,0.00000000,0,0,0,22.00507736,0.05017165,22.02056694
11400,0.21171287,0.21171287,6,0.45118836,0.00877362,nan,0.00000000,0,0,0,33.00600815,0.11218116,22.51878452
11500,0.26851729,0.26851729,2,0.18126925,0.00028991,nan,0.00000000,0,0,0,43.27587509,0.10211592,22.98579216
11600,0.59248394,0.59248394,14,0.75340304,0.19089126,nan,0.00000000,0,0,0,15.14175606,0.07196387,23.78029680
11700,0.53562981,0.53562981,5,0.39346934,0.01283832,nan,0.00000000,0,0,0,23.58192253,0.07132328,23.37384033
11800,0.44384614,0.44384614,21,0.87754357,0.26321292,nan,0.00000000,0,0,0,41.26615906,0.09892069,23.71226788
11900,0.32153523,0.32153523,7,0.50341470,0.02065057,nan,0.02294913,0,0,0,32.83710098,0.10441963,21.54506874
12000,3.57560635,3.57560635,28,0.93918994,2.78204034,nan,0.04800992,0,0,0,1.14079118,0.00214175,48.49111843
12100,0.18255551,0.18255551,15,0.77686984,0.06649485,nan,0.07677173,0,0,0,33.63825226,0.10636552,19.47537549
12200,0.24284986,0.24284986,18,0.83470111,0.11788589,nan,0.13367808,0,0,0,34.83930969,0.07553182,20.67946672
12300,0.31211451,0.31211451,3,0.25918178,0.00140842,nan,0.20041585,0,0,0,35.73596954,0.09572806,20.97125435
12400,0.32440525,0.32440525,22,0.88919684,0.20280540,nan,0.27982675,0,0,0,19.12502098,0.08042387,20.19471359
12500,0.41541368,0.41541368,18,0.83470111,0.20165303,nan,0.36744378,0,0,0,15.44192123,0.04284708,20.51009560
12600,0.49549770,0.49549770,12,0.69880579,0.11815922,nan,0.48716731,0,0,0,21.56761932,0.06752287,21.43298798
12700,0.52442354,0.52442354,19,0.85043138,0.27430851,nan,0.63046768,0,0,0,15.95963573,0.06173458,20.11660449
12800,0.50111502,0.50111502,11,0.66712892,0.09926051,nan,0.75761931,0,0,0,34.53771973,0.09927016,21.84829617
12900,0.44284037,0.44284037,9,0.59343034,0.05491945,nan,0.90444921,0,0,0,34.07589722,0.09171268,22.28810215
13000,3.96629167,3.96629167,34,0.96662673,3.46273973,nan,1.07191570,0,0,0,1.13232899,0.00349740,51.91179504
13100,0.91006684,0.91006684,8,0.55067104,0.08368396,nan,1.28838060,0,0,0,6.45323038,0.06890077,25.87377214
13200,0.79304910,0.79304910,12,0.69880579,0.18911503,nan,1.59493490,0,0,0,9.26198387,0.04100396,23.85332251
13300,0.63930279,0.63930279,9,0.59343034,0.07928401,nan,1.87682378,0,0,0,22.58682823,0.10542771,24.40911436
13400,0.84274685,0.84274685,26,0.92572642,0.61891040,nan,2.09099528,0,0,0,47.28210068,0.19486201,31.49771754
13500,0.22070877,0.22070877,27,0.93279449,0.16709501,nan,2.27141831,0,0,0,39.19001770,0.09218191,23.98457432
13600,0.27865881,0.27865881,44,0.98772266,0.26522401,nan,2.43314083,0,0,0,16.13134956,0.07255317,18.45193481
13700,0.33679515,0.33679515,37,0.97527647,0.30470306,nan,2.60349171,0,0,0,38.53831482,0.08936130,20.63578161
13800,0.70696801,0.70696801,46,0.98994816,0.67896843,nan,2.79026978,0,0,0,6.60408592,0.02029719,22.30549240
13900,0.26936659,0.26936659,0,0.00000000,0.00000000,nan,0.00000000,0,999,0,31.17160416,0.06117635,18.17453957
14000,1.65751624,1.65751624,2,0.18126925,0.00178959,nan,0.00000000,0,899,0,1.06601524,0.00330874,30.78781557
14100,1.04038954,1.04038954,0,0.00000000,0.00000000,nan,0.00000000,0,799,0,27.82964325,0.19312464,34.10281944
14200,0.71330190,0.71330190,3,0.25918178,0.00321878,nan,0.00000000,0,699,0,38.85487747,0.12512474,29.52457937
14300,0.22652875,0.22652875,2,0.18126925,0.00024458,nan,0.00000000,0,599,0,24.25337982,0.09170966,22.28112221
14400,0.45056263,0.45056263,6,0.45118836,0.01867182,nan,0.00000000,0,499,0,21.19268036,0.07241274,22.21255493
14500,0.56981474,0.56981474,5,0.39346934,0.01365769,nan,0.00000000,0,399,0,14.48708916,0.05860469,21.88384819
14600,0.38649315,0.38649315,9,0.59343034,0.04793147,nan,0.00000000,0,299,0,13.96156120,0.07460663,19.40790176
14700,0.66354448,0.66354448,12,0.69880579,0.15823262,nan,0.00000000,0,199,0,8.00781059,0.04601381,20.44727135
14800,0.38255167,0.38255167,12,0.69880579,0.09122546,nan,0.00000000,0,99,0,8.82881737,0.04636765,18.39972401
14900,0.25450805,0.25450805,6,0.45118836,0.01054710,nan,0.00000000,0,0,0,17.99032402,0.07096366,17.88093758
15000,4.50545645,4.50545645,11,0.66712892,0.89243759,nan,0.00000000,0,0,0,1.13323736,0.00338175,58.38941193
15100,0.60746646,0.60746646,4,0.32967995,0.00717617,nan,0.00000000,0,0,0,20.66665077,0.10179898,24.41546535
15200,0.59250987,0.59250987,3,0.25918178,0.00267370,nan,0.00000000,0,0,0,7.63912964,0.04965364,21.98920774
15300,0.47141907,0.47141907,4,0.32967995,0.00556900,nan,0.00000000,0,0,0,14.35104561,0.08814207,22.94723415
15400,0.85704964,0.85704964,11,0.66712892,0.16976378,nan,0.00000000,0,0,0,15.41036987,0.07694953,25.41060956
15500,0.77003425,0.77003425,7,0.50341470,0.04945539,nan,0.00000000,0,0,0,15.85319710,0.06653626,24.66223001
15600,0.23471835,0.23471835,1,0.09516258,0.00001925,nan,0.00000000,0,0,0,28.29207993,0.07794716,24.47398710
15700,0.65359503,0.65359503,26,0.92572642,0.47999795,nan,0.00913635,0,0,0,4.47457695,0.01768132,20.85220385
15800,0.49490419,0.49490419,21,0.87754357,0.29349174,nan,0.02661077,0,0,0,22.11045074,0.05886744,21.31138420
15900,0.27896962,0.27896962,11,0.66712892,0.05525810,nan,0.04298591,0,0,0,7.45501709,0.02180765,16.78622007
16000,6.45721388,6.45721388,26,0.92572642,4.74215570,nan,0.04638617,0,0,0,1.32944524,0.00517496,74.75460815
16100,0.20532128,0.20532128,9,0.59343034,0.02546320,nan,0.17048003,0,0,0,20.22949409,0.03482531,17.85429096
16200,0.24280079,0.24280079,8,0.55067104,0.02232642,nan,0.11274300,0,0,0,27.88364029,0.08269671,21.47315598
16300,0.26390848,0.26390848,43,0.98643144,0.24987394,nan,0.12059261,0,0,0,18.36134911,0.06518751,18.15085697
16400,0.52584380,0.52584380,26,0.92572642,0.38617788,nan,0.13483710,0,0,0,7.73436499,0.03497861,18.67618370
16500,0.53222251,0.53222251,10,0.63212056,0.08497534,nan,0.11987083,0,0,0,5.62433529,0.03392564,18.47795041
16600,0.42298001,0.42298001,17,0.81731648,0.18874735,nan,0.15582505,0,0,0,15.94259262,0.07694156,18.19711266
16700,0.30513224,0.30513224,21,0.87754357,0.18095178,nan,0.24699258,0,0,0,11.64582729,0.05887432,15.87380457
16800,0.31473097,0.31473097,40,0.98168436,0.29229876,nan,0.34472087,0,0,0,16.97134781,0.05572687,17.27277565
16900,0.19713636,0.19713636,5,0.39346934,0.00472509,nan,0.45409492,0,0,0,31.71770287,0.11459436,18.34434128
17000,2.37262034,2.37262034,23,0.89974116,1.55488615,nan,0.56415984,0,0,0,1.18589795,0.00486297,36.81879298
17100,0.18735217,0.18735217,33,0.96311683,0.16120355,nan,0.90193179,0,0,0,5.26310158,0.02897710,15.14703441
17200,0.86759818,0.86759818,33,0.96311683,0.74650810,nan,1.13325490,0,0,0,3.15608096,0.02335288,22.48963547
17300,0.37992162,0.37992162,47,0.99090472,0.36628708,nan,1.35648398,0,0,0,20.60454559,0.08215353,19.07631111
17400,0.19467510,0.19467510,15,0.77686984,0.07090934,nan,1.55334482,0,0,0,25.26794815,0.04314249,14.81177998
17500,0.27252948,0.27252948,27,0.93279449,0.20632762,nan,1.61080550,0,0,0,26.41771698,0.05467686,19.10514116
17600,0.22344637,0.22344637,37,0.97527647,0.20215491,nan,1.72673198,0,0,0,17.61246300,0.06121784,16.21244049
17700,0.10790293,0.10790293,53,0.99500841,0.10576458,nan,1.82087671,0,0,0,6.68074989,0.03273341,13.84028077
17800,0.55569381,0.55569381,22,0.88919684,0.34739791,nan,1.98250439,0,0,0,12.59725380,0.05825334,18.79347467
17900,0.43735990,0.43735990,21,0.87754357,0.25936640,nan,2.13451804,0,0,0,24.44274139,0.10756109,17.64439583
18000,3.42149854,3.42149854,60,0.99752125,3.38770028,nan,2.30238530,0,0,0,1.19302380,0.00322731,45.53089237
18100,0.14994605,0.14994605,57,0.99665403,0.14794924,nan,2.68161920,0,0,0,5.06152153,0.03705640,14.37392680
18200,0.54119837,0.54119837,22,0.88919684,0.33833594,nan,2.92138841,0,0,0,9.31363487,0.06205766,18.11763878
18300,0.62327361,0.62327361,0,0.00000000,0.00000000,nan,0.00000000,0,999,0,8.67138863,0.03552254,18.51989746
18400,0.53155810,0.53155810,1,0.09516258,0.00004359,nan,0.00000000,0,899,0,20.81771278,0.06582176,21.16725222
18500,0.34020677,0.34020677,0,0.00000000,0.00000000,nan,0.00000000,0,799,0,17.36233902,0.06335381,17.02855174
18600,0.72262204,0.72262204,0,0.00000000,0.00000000,nan,0.00000000,0,699,0,9.65800381,0.05373295,20.36194229
18700,0.55071855,0.55071855,4,0.32967995,0.00650579,nan,0.00000000,0,599,0,9.41935730,0.03844433,17.71391535
18800,0.19419201,0.19419201,6,0.45118836,0.00804754,nan,0.00000000,0,499,0,14.33228874,0.07497900,14.52332745
18900,0.46676207,0.46676207,7,0.50341470,0.02997776,nan,0.00000000,0,399,0,9.15251541,0.03194495,16.37342199
19000,1.73199403,1.73199403,14,0.75340304,0.55802783,nan,0.00000000,0,299,0,1.31609941,0.00373959,30.13318825
19100,0.59408188,0.59408188,6,0.45118836,0.02461942,nan,0.00000000,0,199,0,20.07369232,0.07453334,19.38667274
19200,0.71852672,0.71852672,10,0.63212056,0.11472091,nan,0.00000000,0,99,0,5.77464724,0.02669569,19.21669579
19300,0.71334589,0.71334589,3,0.25918178,0.00321898,nan,0.00000000,0,0,0,10.28207684,0.04661461,20.04012203
19400,0.61122543,0.61122543,14,0.75340304,0.19692954,nan,0.00000000,0,0,0,9.26235962,0.06804260,18.73538399
19500,0.60208249,0.60208249,17,0.81731648,0.26866866,nan,0.00000000,0,0,0,8.02318192,0.02924986,18.02801247
19600,0.53999287,0.53999287,17,0.81731648,0.24096227,nan,0.00000000,0,0,0,38.47203827,0.14307441,15.24391556
19700,0.64134920,0.64134920,10,0.63212056,0.10239865,nan,0.00000000,0,0,0,35.28538132,0.12230721,24.30967760
19800,0.42067799,0.42067799,6,0.45118836,0.01743337,nan,0.00000000,0,0,0,12.44849014,0.05052468,16.89326630
19900,0.74791265,0.74791265,8,0.55067104,0.06877329,nan,0.00000000,0,0,0,23.01664162,0.05800714,19.42834663
20000,3.76755190,3.76755190,22,0.88919684,2.35532526,nan,0.00000000,0,0,0,1.34035134,0.00584927,51.89407730
20100,0.16374120,0.16374120,25,0.91791500,0.11624328,nan,0.08280521,0,0,0,7.20807076,0.04054389,17.00156466
20200,0.51906246,0.51906246,29,0.94497678,0.41390833,nan,0.12313710,0,0,0,4.90437841,0.03942751,17.81391144
20300,0.41605803,0.41605803,6,0.45118836,0.01724191,nan,0.08728849,0,0,0,40.16434097,0.11341560,31.13959249
20400,1.03786743,1.03786743,13,0.72746821,0.29066849,nan,0.03519086,0,0,0,9.28627491,0.07216588,22.82410049
20500,0.14609744,0.14609744,8,0.55067104,0.01343419,nan,0.00000000,0,0,0,21.72274017,0.11425153,13.19210720
20600,0.74998403,0.74998403,11,0.66712892,0.14855630,nan,0.00000000,0,0,0,9.45218372,0.04048993,18.35542870
20700,0.89617336,0.89617336,12,0.69880579,0.21370663,nan,0.00000000,0,0,0,19.61470222,0.09911445,22.25784531
20800,0.20929334,0.20929334,8,0.55067104,0.01924528,nan,0.00000000,0,0,0,17.14638519,0.06068173,14.04590130
20900,0.32989967,0.32989967,20,0.86466472,0.18440506,nan,0.00000000,0,0,0,25.60422516,0.09997531,15.78914038
21000,3.96937275,3.96937275,52,0.99448344,3.88250567,nan,0.00000000,0,0,0,1.20353723,0.00605685,51.47776890
21100,0.87639046,0.87639046,37,0.97527647,0.79288213,nan,0.21122103,0,0,0,4.72577000,0.02936828,21.73630428
21200,0.39451087,0.39451087,42,0.98500442,0.37137417,nan,0.26058463,0,0,0,30.58824730,0.08870566,17.98385811
21300,0.69509584,0.69509584,10,0.63212056,0.11097991,nan,0.23409957,0,0,0,33.53053665,0.08672474,23.85227458
21400,0.88029283,0.88029283,15,0.77686984,0.32064185,nan,0.23964451,0,0,0,26.56106758,0.06668566,22.44453239
21500,0.59087497,0.59087497,0,0.00000000,0.00000000,nan,0.26401747,0,0,0,22.72705460,0.09507050,19.58535767
21600,0.30530423,0.30530423,29,0.94497678,0.24345425,nan,0.29470059,0,0,0,11.00386429,0.03740586,13.80163717
21700,0.24605478,0.24605478,17,0.81731648,0.10979760,nan,0.35766306,0,0,0,19.81963158,0.10004371,15.25757217
21800,0.48150337,0.48150337,21,0.87754357,0.28554469,nan,0.42106535,0,0,0,13.35788059,0.04553340,15.73174787
21900,0.13883179,0.13883179,22,0.88919684,0.08679218,nan,0.48421733,0,0,0,21.51995087,0.08835892,12.37530041
22000,4.88030815,4.88030815,66,0.99863963,4.85380623,nan,0.58231215,0,0,0,1.33901834,0.01076058,60.40471363
