step,detector_epoch,block_evidence,block_coverage,num_regions,W_t,regime_change
131699,3,0.04781708,0.94000000,211,0.00077439,0
131799,3,0.06085421,0.86000000,207,0.01162861,0
131899,3,0.01152751,0.87000000,193,0.00000000,0
131999,3,0.00041406,0.89000000,219,0.00000000,0
132099,3,0.00939652,0.75000000,190,0.00000000,0
132199,3,0.01402791,0.89000000,205,0.00000000,0
132299,3,0.03506592,0.91000000,215,0.00000000,0
132399,3,0.04930199,0.91000000,225,0.00000000,0
132499,3,0.10156373,0.94000000,219,0.05156373,0
132599,3,0.01446405,0.89000000,218,0.01602778,0
132699,3,0.05022955,0.90000000,216,0.01625733,0
132799,3,0.03238656,0.98000000,235,0.00000000,0
132899,3,0.01608970,0.91000000,223,0.00000000,0
132999,3,0.00514716,0.94000000,227,0.00000000,0
133099,3,0.04833066,0.64000000,182,0.00000000,0
133199,3,0.03322821,0.88000000,209,0.00000000,0
133299,3,0.05247775,0.90000000,220,0.00247775,0
133399,3,0.03847143,0.88000000,198,0.00000000,0
133499,3,0.07407517,0.81000000,183,0.02407517,0
133599,3,0.02006362,0.85000000,216,0.00000000,0
133699,3,0.05917514,0.78000000,187,0.00917514,0
133799,3,0.18021144,0.77000000,175,0.13938659,0
133899,3,0.12961567,0.74000000,181,0.21900226,0
133999,3,0.06033495,0.84000000,198,0.22933721,0
134099,3,nan,0.17000000,48,0.22933721,0
134199,3,0.06496764,0.62000000,170,0.24430485,0
134299,3,0.00382788,0.85000000,203,0.19813273,0
134399,3,0.07121946,0.70000000,177,0.21935219,0
134499,3,0.02096328,0.73000000,166,0.19031547,0
134599,3,0.01794315,0.86000000,200,0.15825862,0
134699,3,0.01769417,0.74000000,180,0.12595279,0
134799,3,0.04307219,0.78000000,182,0.11902499,0
134899,3,0.00626820,0.71000000,163,0.07529319,0
134999,3,0.05764608,0.74000000,166,0.08293927,0
135099,3,0.05127334,0.43000000,121,0.08421261,0
135199,3,0.05572460,0.79000000,185,0.08993721,0
135299,3,0.11531444,0.77000000,183,0.15525165,0
135399,3,0.09902564,0.76000000,171,0.20427729,0
135499,3,0.08180967,0.77000000,181,0.23608696,0
135599,3,0.07926392,0.82000000,188,0.26535088,0
135699,3,0.08819835,0.75000000,174,0.30354923,0
135799,3,0.05206798,0.80000000,186,0.30561721,0
135899,3,0.09722941,0.80000000,195,0.35284662,0
135999,3,0.15476196,0.80000000,184,0.45760858,0
136099,3,0.16602004,0.66000000,176,0.57362862,0
136199,3,0.13063393,0.85000000,190,0.65426256,0
136299,3,0.03585786,0.84000000,190,0.64012042,0
136399,3,0.10834898,0.82000000,199,0.69846940,0
136499,3,0.09216871,0.85000000,201,0.74063812,0
136599,3,0.12756554,0.81000000,202,0.81820366,0
136699,3,0.11484705,0.84000000,190,0.88305071,0
136799,3,0.03693203,0.81000000,198,0.86998273,0
136899,3,0.00634468,0.87000000,193,0.82632742,0
136999,3,0.02552276,0.89000000,200,0.80185018,0
137099,3,0.17260430,0.61000000,171,0.92445448,0
137199,3,0.01134160,0.86000000,196,0.88579608,0
137299,3,0.01140185,0.83000000,195,0.84719793,0
137399,3,0.03940452,0.90000000,214,0.83660245,0
137499,3,0.04044944,0.89000000,205,0.82705189,0
137599,3,0.04214035,0.88000000,219,0.81919224,0
137699,3,0.05748639,0.84000000,202,0.82667863,0
137799,3,0.04536792,0.91000000,213,0.82204655,0
137899,3,0.05305058,0.93000000,201,0.82509713,0
137999,3,0.04123791,0.93000000,206,0.81633504,0
138099,3,0.03310455,0.55000000,151,0.79943959,0
138199,3,0.07311915,0.87000000,210,0.82255875,0
138299,3,0.03037182,0.90000000,204,0.80293057,0
138399,3,0.07403634,0.87000000,186,0.82696691,0
138499,3,0.07249791,0.79000000,191,0.84946482,0
138599,3,0.00994342,0.89000000,191,0.80940825,0
138699,3,0.05932891,0.83000000,194,0.81873716,0
138799,3,0.05526853,0.91000000,203,0.82400569,0
138899,3,0.02369884,0.87000000,183,0.79770453,0
138999,3,0.04379666,0.92000000,215,0.79150119,0
139099,3,0.04262055,0.55000000,153,0.78412174,0
139199,3,0.06279237,0.92000000,192,0.79691411,0
139299,3,0.03635725,0.86000000,183,0.78327136,0
139399,3,0.07668628,0.87000000,165,0.80995764,0
139499,3,0.01812732,0.69000000,156,0.77808495,0
139599,3,0.06167525,0.79000000,181,0.78976020,0
139699,3,0.06684104,0.77000000,172,0.80660124,0
139799,3,0.02245053,0.82000000,187,0.77905178,0
139899,3,0.02128922,0.86000000,187,0.75034100,0
139999,3,0.02273428,0.89000000,201,0.72307527,0
140099,3,0.09853959,0.61000000,153,0.77161487,0
140199,3,0.04552568,0.82000000,170,0.76714055,0
140299,3,0.03597153,0.75000000,168,0.75311208,0
140399,3,0.15365987,0.86000000,184,0.85677195,0
140499,3,0.00917310,0.75000000,163,0.81594505,0
140599,3,0.00814331,0.88000000,197,0.77408836,0
140699,3,0.02338098,0.82000000,173,0.74746934,0
140799,3,0.05890526,0.73000000,168,0.75637459,0
140899,3,0.09164222,0.69000000,160,0.79801681,0
140999,3,0.09569693,0.79000000,180,0.84371374,0
141099,3,0.20507220,0.61000000,149,0.99878595,0
141199,3,0.00310041,0.69000000,159,0.95188636,0
141299,3,0.13115876,0.76000000,175,1.03304512,0
141399,3,0.04699585,0.69000000,169,1.03004098,0
141499,3,0.15563480,0.68000000,172,1.13567577,0
141599,3,0.17786455,0.79000000,185,1.26354032,0
141699,3,0.03565468,0.81000000,170,1.24919501,0
141799,3,0.06589367,0.68000000,164,1.26508867,0
141899,3,0.06084716,0.63000000,136,1.27593583,0
141999,3,0.10871586,0.69000000,162,1.33465170,0
142099,3,0.03446830,0.51000000,132,1.31912000,0
142199,3,0.14568401,0.68000000,138,1.41480400,0
142299,3,0.00960626,0.64000000,135,1.37441026,0
142399,3,0.12287668,0.64000000,127,1.44728694,0
142499,3,0.01824847,0.68000000,151,1.41553542,0
142599,3,0.12694686,0.76000000,171,1.49248228,0
142699,3,0.03811126,0.69000000,169,1.48059353,0
142799,3,0.18710151,0.71000000,170,1.61769504,0
142899,3,0.10955309,0.73000000,160,1.67724813,0
142999,3,0.05650687,0.63000000,141,1.68375500,0
143099,3,0.20631550,0.52000000,139,1.84007051,0
143199,3,0.09697315,0.62000000,132,1.88704366,0
143299,3,0.15367477,0.63000000,143,1.99071843,0
143399,3,0.10165507,0.75000000,151,2.04237350,0
143499,3,0.09121300,0.71000000,152,2.08358651,0
143599,3,0.10719975,0.65000000,149,2.14078626,0
143699,3,0.11278784,0.71000000,166,2.20357409,0
143799,3,0.07107808,0.55000000,126,2.22465218,0
143899,3,0.21463419,0.50000000,123,2.38928637,0
143999,3,0.16572833,0.54000000,125,2.50501469,0
144099,3,0.19579901,0.34000000,94,2.65081370,0
144199,3,0.19223391,0.65000000,143,2.79304762,0
144299,3,0.08099327,0.71000000,162,2.82404089,0
144399,3,0.13548392,0.74000000,174,2.90952481,0
144499,3,0.07527928,0.71000000,152,2.93480409,0
144599,3,0.05041027,0.72000000,156,2.93521436,0
144699,3,0.09927150,0.64000000,143,2.98448585,0
144799,3,0.09181246,0.67000000,142,3.02629831,0
144899,3,0.16755046,0.60000000,135,3.14384877,0
144999,3,0.06615645,0.63000000,149,3.16000522,0
145099,3,0.03782150,0.46000000,126,3.14782672,0
145199,3,0.04610224,0.62000000,148,3.14392896,0
145299,3,0.04719161,0.56000000,133,3.14112058,0
145399,3,0.10967084,0.59000000,125,3.20079141,0
145499,3,0.11537252,0.70000000,148,3.26616393,0
145599,3,0.09326971,0.59000000,135,3.30943364,0
145699,3,0.18847427,0.61000000,138,3.44790790,0
145799,3,0.17794982,0.51000000,120,3.57585773,0
145899,3,0.09781399,0.65000000,139,3.62367172,0
145999,3,0.12096830,0.56000000,135,3.69464002,0
146099,3,0.15289621,0.57000000,132,3.79753623,0
146199,3,0.07372393,0.59000000,135,3.82126016,0
146299,3,0.16345041,0.53000000,140,3.93471057,0
146399,3,0.16168406,0.58000000,144,4.04639463,0
146499,3,0.24661316,0.63000000,148,4.24300779,0
146599,3,0.13386813,0.61000000,149,4.32687592,0
146699,3,0.08467271,0.61000000,136,4.36154864,0
146799,3,0.21756354,0.57000000,137,4.52911217,0
146899,3,0.05844763,0.65000000,160,4.53755981,0
146999,3,0.34950191,0.63000000,155,4.83706172,0
147099,3,0.08956243,0.29000000,83,4.87662415,0
147199,3,0.05709344,0.75000000,171,4.88371759,0
147299,3,0.13909606,0.69000000,170,4.97281365,0
147399,3,0.07442591,0.69000000,157,4.99723956,0
147499,3,0.18100907,0.57000000,143,5.12824863,1
