block_end_step,detector_epoch,block_valid,block_win_rate,block_familiarity,block_weight_sum,q_short,q_long,rate_gap,detector_armed,regime_change,positive_streak,initial_stabilization_streak,rearm_streak,initial_arming_complete,rate_warmup_remaining
11999,0,1,0.76533132,0.65039014,65.03901389,0.69305239,0.60011579,0.09293660,0,0,0,0,0,0,7
12099,0,1,0.23065182,0.56120821,56.12082120,0.60057227,0.59642115,0.00415113,0,0,0,0,0,0,6
12199,0,1,0.61942130,0.72220704,72.22070448,0.60434208,0.59665115,0.00769093,0,0,0,0,0,0,5
12299,0,1,0.85792240,0.71646243,71.64624308,0.65505814,0.59926386,0.05579428,0,0,0,0,0,0,4
12399,0,1,0.85754688,0.68995713,68.99571274,0.69555589,0.60184669,0.09370920,0,0,0,0,0,0,3
12499,0,1,0.48198641,0.72638833,72.63883256,0.65284199,0.60064809,0.05219391,0,0,0,0,0,0,2
12599,0,1,0.80976241,0.76686963,76.68696311,0.68422608,0.60273923,0.08148684,0,0,0,0,0,0,1
12699,0,1,0.85370144,0.79160615,79.16061475,0.71812115,0.60524885,0.11287230,0,0,0,0,0,0,0
12799,0,1,0.82714900,0.77538606,77.53860591,0.73992672,0.60746785,0.13245886,0,0,0,0,0,0,0
12899,0,1,0.82725045,0.77524839,77.52483917,0.75739146,0.60966568,0.14772578,0,0,0,0,0,0,0
12999,0,1,0.46430403,0.72544018,72.54401784,0.69877398,0.60821206,0.09056191,0,0,0,0,0,0,0
13099,0,1,0.61787136,0.60478342,60.47834220,0.68259346,0.60830866,0.07428480,0,0,0,0,0,0,0
13199,0,1,0.97599337,0.76282748,76.28274848,0.74127344,0.61198550,0.12928794,0,0,0,0,0,0,0
13299,0,1,0.82499562,0.70188392,70.18839207,0.75801788,0.61411561,0.14390227,0,0,0,0,0,0,0
13399,0,1,0.81194716,0.69182298,69.18229825,0.76880373,0.61609392,0.15270981,0,0,0,0,0,0,0
13499,0,1,0.59938699,0.80691955,80.69195504,0.73492038,0.61592685,0.11899353,0,0,0,0,0,0,0
13599,0,1,0.67445863,0.88021596,88.02159584,0.72282803,0.61651217,0.10631586,0,0,0,0,0,0,0
13699,0,1,0.68816519,0.84921480,84.92147990,0.71589546,0.61722870,0.09866676,0,0,0,0,0,0,0
13799,0,1,0.55630637,0.84374158,84.37415780,0.68397764,0.61661948,0.06735817,0,0,0,0,0,0,0
13899,0,1,0.66213651,0.84237410,84.23741017,0.67960942,0.61707465,0.06253477,0,0,0,0,0,0,0
13999,0,1,0.76782604,0.89629764,89.62976403,0.69725274,0.61858216,0.07867058,0,0,0,0,0,0,0
14099,0,1,0.82918495,0.72053609,72.05360894,0.72363918,0.62068819,0.10295100,0,0,0,0,0,0,0
14199,0,1,0.33840252,0.80699818,80.69981809,0.64659185,0.61786533,0.02872652,0,0,0,0,0,0,0
14299,0,1,0.31633930,0.86209638,86.20963843,0.58054134,0.61485007,-0.03430873,0,0,0,0,0,0,0
14399,0,1,0.42987600,0.83294781,83.29478074,0.55040827,0.61300033,-0.06259206,0,0,0,0,0,0,0
14499,0,1,0.53917680,0.86616494,86.61649377,0.54816198,0.61226210,-0.06410012,0,0,0,0,0,0,0
14599,0,1,0.76884585,0.87385810,87.38581010,0.59229875,0.61382793,-0.02152918,0,0,0,0,0,0,0
14699,0,1,0.63376933,0.87970082,87.97008228,0.60059287,0.61402735,-0.01343448,0,0,0,1,0,0,0
14799,0,1,0.68353596,0.88741449,88.74144895,0.61718149,0.61472243,0.00245905,0,0,0,2,0,0,0
14899,0,1,0.80290274,0.89622893,89.62289337,0.65432574,0.61660424,0.03772150,0,0,0,0,0,0,0
14999,0,1,0.58717578,0.93340411,93.34041085,0.64089575,0.61630995,0.02458580,0,0,0,1,0,0,0
15099,0,1,0.85346377,0.73676275,73.67627474,0.68340935,0.61868149,0.06472786,0,0,0,0,0,0,0
15199,0,1,0.97846075,0.77193261,77.19326094,0.74241963,0.62227928,0.12014035,0,0,0,0,0,0,0
15299,0,1,0.90259955,0.81266172,81.26617153,0.77445562,0.62508249,0.14937313,0,0,0,0,0,0,0
15399,0,1,0.92135603,0.83453019,83.45301872,0.80383570,0.62804522,0.17579048,0,0,0,0,0,0,0
15499,0,1,0.66328262,0.76189724,76.18972379,0.77572508,0.62839759,0.14732749,0,0,0,0,0,0,0
15599,0,1,0.86557145,0.88013368,88.01336809,0.79369436,0.63076933,0.16292502,0,0,0,0,0,0,0
15699,0,1,0.90022667,0.93677695,93.67769510,0.81500082,0.63346391,0.18153691,0,0,0,0,0,0,0
15799,0,1,0.91465321,0.90917658,90.91765837,0.83493130,0.63627580,0.19865550,0,0,0,0,0,0,0
15899,0,1,0.92842394,0.88855968,88.85596845,0.85362983,0.63919728,0.21443255,0,0,0,0,0,0,0
15999,0,1,0.88327044,0.85051737,85.05173662,0.85955795,0.64163801,0.21791994,0,0,0,0,0,0,0
16099,0,1,0.17902189,0.82409101,82.40910125,0.72345074,0.63701185,0.08643889,0,0,0,0,0,0,0
16199,0,1,0.74045456,0.91457781,91.45778147,0.72685150,0.63804628,0.08880522,0,0,0,0,0,0,0
16299,0,1,0.56470028,0.94828263,94.82826258,0.69442126,0.63731282,0.05710844,0,0,0,0,0,0,0
16399,0,1,0.41849097,0.89302310,89.30231022,0.63923520,0.63512460,0.00411060,0,0,0,0,0,0,0
16499,0,1,0.58275597,0.88425268,88.42526836,0.62793935,0.63460091,-0.00666156,0,0,0,1,0,0,0
16599,0,1,0.50093705,0.90565560,90.56556047,0.60253889,0.63326427,-0.03072538,0,0,0,0,0,0,0
16699,0,1,0.51948598,0.91404865,91.40486502,0.58592831,0.63212649,-0.04619818,0,0,0,0,0,0,0
16799,0,1,0.37972927,0.96159667,96.15966742,0.54468850,0.62960252,-0.08491402,0,0,0,0,0,0,0
16899,0,1,0.56992730,0.97104489,97.10448942,0.54973626,0.62900577,-0.07926951,0,0,0,0,0,0,0
16999,0,1,0.68296625,0.92515880,92.51588002,0.57638226,0.62954537,-0.05316311,0,0,0,0,0,0,0
17099,0,1,0.82725919,0.91658750,91.65874974,0.62655764,0.63152251,-0.00496487,0,0,0,0,0,0,0
17199,0,1,0.98859122,0.87543873,87.54387251,0.69896436,0.63509320,0.06387116,0,0,0,0,0,0,0
17299,0,1,0.93996482,0.84189619,84.18961940,0.74716445,0.63814191,0.10902254,0,0,0,0,0,0,0
17399,0,1,0.57679768,0.91568920,91.56891998,0.71309110,0.63752847,0.07556263,0,0,0,0,0,0,0
17499,0,1,0.87871822,0.96359011,96.35901067,0.74621652,0.63994037,0.10627615,0,0,0,0,0,0,0
17599,0,1,0.46900450,0.93578889,93.57888863,0.69077412,0.63823101,0.05254311,0,0,0,0,0,0,0
17699,0,1,0.65291288,0.93578536,93.57853623,0.68320187,0.63837783,0.04482404,0,0,0,1,0,0,0
17799,0,1,0.77917159,0.96795829,96.79582897,0.70239581,0.63978577,0.06261005,0,0,0,0,0,0,0
17899,0,1,0.88567368,0.94629745,94.62974527,0.73905139,0.64224465,0.09680674,0,0,0,0,0,0,0
17999,0,1,0.90944536,0.96842593,96.84259341,0.77313018,0.64491665,0.12821353,0,0,0,0,0,0,0
18099,0,1,0.78672641,0.95798147,95.79814683,0.77584943,0.64633475,0.12951468,0,0,0,0,0,0,0
18199,0,1,0.96935303,0.85712352,85.71235191,0.81455015,0.64956493,0.16498521,0,0,0,0,0,0,0
18299,0,1,0.97779331,0.90047200,90.04720039,0.84719878,0.65284722,0.19435156,0,0,0,0,0,0,0
18399,0,1,0.69191681,0.92049212,92.04921205,0.81614238,0.65323791,0.16290447,0,0,0,0,0,0,0
18499,0,1,0.57479830,0.90085260,90.08526019,0.76787357,0.65245352,0.11542005,0,0,0,0,0,0,0
18599,0,1,0.79579227,0.89880083,89.88008348,0.77345731,0.65388690,0.11957040,0,0,0,0,0,0,0
18699,0,1,0.90004127,0.90156590,90.15658960,0.79877410,0.65634845,0.14242565,0,0,0,0,0,0,0
18799,0,1,0.83448769,0.93209544,93.20954438,0.80591682,0.65812984,0.14778698,0,0,0,0,0,0,0
18899,0,1,0.86200339,0.94267162,94.26716241,0.81713413,0.66016858,0.15696556,0,0,0,0,0,0,0
18999,0,1,0.75576964,0.93105081,93.10508141,0.80486123,0.66112459,0.14373665,0,0,0,0,0,0,0
19099,0,1,0.80702844,0.91772056,91.77205628,0.80529467,0.66258362,0.14271105,0,0,0,0,0,0,0
19199,0,1,0.85668556,0.95404892,95.40489196,0.81557285,0.66452464,0.15104821,0,0,0,0,0,0,0
19299,0,1,0.63512392,0.94410073,94.41007263,0.77948306,0.66423064,0.11525243,0,0,0,0,0,0,0
19399,0,1,0.17763045,0.92898569,92.89856920,0.65911254,0.65936464,-0.00025209,0,0,0,0,0,0,0
19499,0,1,0.62354711,0.95277637,95.27763684,0.65199946,0.65900646,-0.00700700,0,0,0,1,0,0,0
19599,0,1,0.86137420,0.96097249,96.09724902,0.69387441,0.66103014,0.03284427,0,0,0,0,0,0,0
19699,0,1,0.91718925,0.93551614,93.55161402,0.73853737,0.66359173,0.07494565,0,0,0,0,0,0,0
19799,0,1,0.60375542,0.95419298,95.41929771,0.71158098,0.66299337,0.04858762,0,0,0,1,0,0,0
19899,0,1,0.43704876,0.95546170,95.54616989,0.65667454,0.66073392,-0.00405938,0,0,0,0,0,0,0
19999,0,1,0.31896942,0.94410530,94.41052952,0.58913351,0.65731627,-0.06818276,0,0,0,0,0,0,0
20099,0,1,0.27315799,0.95598597,95.59859684,0.52593841,0.65347469,-0.12753628,0,0,0,0,0,0,0
20199,0,1,0.73791492,0.95683402,95.68340240,0.56833371,0.65431909,-0.08598538,0,0,0,0,0,0,0
20299,0,1,0.72991687,0.93551073,93.55107335,0.60065034,0.65507507,-0.05442473,0,0,0,0,0,0,0
20399,0,1,0.83263915,0.96233206,96.23320612,0.64704811,0.65685071,-0.00980261,0,0,0,0,0,0,0
20499,0,1,0.72435316,0.95887433,95.88743300,0.66250912,0.65752574,0.00498338,0,0,0,1,0,0,0
20599,0,1,0.69066270,0.97282198,97.28219751,0.66813983,0.65785711,0.01028273,0,0,0,2,0,0,0
20699,0,1,0.26803576,0.94960636,94.96063649,0.58811902,0.65395889,-0.06583988,0,0,0,0,0,0,0
20799,0,1,0.41504191,0.95142779,95.14277865,0.55350360,0.65156972,-0.09806613,0,0,0,0,0,0,0
20899,0,1,0.44924923,0.94506752,94.50675181,0.53265272,0.64954652,-0.11689379,0,0,0,0,0,0,0
20999,0,1,0.61159790,0.95437890,95.43789012,0.54844176,0.64916703,-0.10072527,0,0,0,0,0,0,0
21099,0,1,0.76609976,0.92238040,92.23804024,0.59197336,0.65033636,-0.05836300,0,0,0,0,0,0,0
21199,0,1,0.81478841,0.92644431,92.64443059,0.63653637,0.65198088,-0.01544451,0,0,0,0,0,0,0
21299,0,1,0.52640582,0.94825920,94.82591953,0.61451026,0.65072513,-0.03621487,0,0,0,0,0,0,0
21399,0,1,0.22139306,0.97793493,97.79349287,0.53588682,0.64643181,-0.11054499,0,0,0,0,0,0,0
21499,0,1,0.30014971,0.95757755,95.75775485,0.48873940,0.64296899,-0.15422959,0,0,0,0,0,0,0
21599,0,1,0.30171035,0.95794775,95.79477546,0.45133359,0.63955640,-0.18822281,0,0,0,0,0,0,0
21699,0,1,0.16217184,0.96654394,96.65439416,0.39350124,0.63478256,-0.24128132,0,0,0,0,0,0,0
21799,0,1,0.47239601,0.97648949,97.64894949,0.40928019,0.63315869,-0.22387850,0,0,0,0,0,0,0
21899,0,1,0.49537700,0.96970802,96.97080183,0.42649955,0.63178087,-0.20528132,0,0,0,0,0,0,0
21999,0,1,0.70704999,0.96420409,96.42040939,0.48260964,0.63253356,-0.14992392,0,0,0,0,0,0,0
22099,0,1,0.79723078,0.94884294,94.88429401,0.54553387,0.63418054,-0.08864667,0,0,0,0,0,0,0
22199,0,1,0.98972730,0.97337361,97.33736146,0.63437256,0.63773600,-0.00336345,0,0,0,0,0,0,0
22299,0,1,0.91040937,0.95967096,95.96709614,0.68957992,0.64046274,0.04911718,0,0,0,0,0,0,0
22399,0,1,0.82069039,0.93548335,93.54833487,0.71580201,0.64226501,0.07353700,0,0,0,0,0,0,0
22499,0,1,0.49147771,0.94936560,94.93655995,0.67093715,0.64075714,0.03018001,0,0,0,0,0,0,0
22599,0,1,0.37342021,0.95078756,95.07875607,0.61143376,0.63808377,-0.02665001,0,0,0,0,0,0,0
22699,0,1,0.09834664,0.94440832,94.44083171,0.50881634,0.63268640,-0.12387006,0,0,0,0,0,0,0
22799,0,1,0.08992204,0.96007734,96.00773401,0.42503748,0.62725876,-0.20222128,0,0,0,0,0,0,0
22899,0,1,0.06616824,0.95497281,95.49728146,0.35326363,0.62164785,-0.26838422,0,0,0,0,0,0,0
22999,0,1,0.26239063,0.97369581,97.36958101,0.33508903,0.61805528,-0.28296625,0,0,0,0,0,0,0
23099,0,1,0.81026471,0.93449010,93.44900992,0.43012417,0.61997737,-0.18985321,0,0,0,0,0,0,0
23199,0,1,0.96919471,0.87957915,87.95791483,0.53793828,0.62346955,-0.08553127,0,0,0,0,0,0,0
23299,0,1,0.79397419,0.96577756,96.57775591,0.58914546,0.62517459,-0.03602913,0,0,0,0,0,0,0
23399,0,1,0.89120715,0.98016071,98.01607100,0.64955780,0.62783492,0.02172288,0,0,0,0,0,0,0
23499,0,1,0.79896075,0.96782024,96.78202390,0.67943839,0.62954618,0.04989221,0,0,0,0,0,0,0
23599,0,1,0.79645069,0.97074521,97.07452110,0.70284085,0.63121522,0.07162563,0,0,0,0,0,0,0
23699,0,1,0.37680007,0.97217709,97.21770896,0.63763269,0.62867107,0.00896162,0,0,0,0,0,0,0
23799,0,1,0.21001624,0.97676833,97.67683297,0.55210940,0.62448452,-0.07237512,0,0,0,0,0,0,0
23899,0,1,0.25060259,0.97955462,97.95546206,0.49180804,0.62074570,-0.12893766,0,0,0,0,0,0,0
23999,0,1,0.50073873,0.99410430,99.41042961,0.49359418,0.61954563,-0.12595146,0,0,0,0,0,0,0
24099,0,1,0.71941218,0.97676735,97.67673542,0.53875778,0.62054430,-0.08178652,0,0,0,0,0,0,0
24199,0,1,0.96263055,0.96331796,96.33179633,0.62353233,0.62396516,-0.00043283,0,0,0,0,0,0,0
24299,0,1,0.74718960,0.98464335,98.46433503,0.64826379,0.62519741,0.02306638,0,0,0,0,0,0,0
24399,0,1,0.53019679,0.98626873,98.62687258,0.62465039,0.62424740,0.00040299,0,0,0,1,0,0,0
24499,0,1,0.12992196,0.97737497,97.73749688,0.52570470,0.61930415,-0.09359944,0,0,0,0,0,0,0
24599,0,1,0.09415565,0.96756095,96.75609457,0.43939489,0.61405266,-0.17465777,0,0,0,0,0,0,0
24699,0,1,0.09566393,0.96812360,96.81236027,0.37064870,0.60886877,-0.23822008,0,0,0,0,0,0,0
24799,0,1,0.53484387,0.97805287,97.80528742,0.40348773,0.60812852,-0.20464079,0,0,0,0,0,0,0
24899,0,1,0.55318465,0.97425284,97.42528392,0.43342712,0.60757909,-0.17415197,0,0,0,0,0,0,0
24999,0,1,0.30359374,0.96650186,96.65018590,0.40746044,0.60453923,-0.19707879,0,0,0,0,0,0,0
25099,0,1,0.74385682,0.96943528,96.94352760,0.47473972,0.60593241,-0.13119269,0,0,0,0,0,0,0
25199,0,1,0.68285942,0.97590521,97.59052141,0.51636366,0.60670168,-0.09033802,0,0,0,0,0,0,0
25299,0,1,0.41871211,0.97946848,97.94684761,0.49683335,0.60482178,-0.10798843,0,0,0,0,0,0,0
25399,0,1,0.45154600,0.97887429,97.88742946,0.48777588,0.60328902,-0.11551314,0,0,0,0,0,0,0
25499,0,1,0.33185939,0.97588094,97.58809414,0.45659258,0.60057473,-0.14398215,0,0,0,0,0,0,0
25599,0,1,0.35233760,0.97565844,97.56584377,0.43574159,0.59809236,-0.16235077,0,0,0,0,0,0,0
25699,0,1,0.45323968,0.98878850,98.87885030,0.43924121,0.59664383,-0.15740262,0,0,0,0,0,0,0
25799,0,1,0.16490146,0.96752499,96.75249924,0.38437326,0.59232641,-0.20795315,0,0,0,0,0,0,0
25899,0,1,0.12112325,0.97437273,97.43727319,0.33172325,0.58761438,-0.25589112,0,0,0,0,0,0,0
25999,0,1,0.25278823,0.93717378,93.71737821,0.31593625,0.58426611,-0.26832986,0,0,0,0,0,0,0
26099,0,1,0.60076290,0.97056550,97.05654973,0.37290158,0.58443108,-0.21152950,0,0,0,0,0,0,0
26199,0,1,0.66072887,0.95662131,95.66213109,0.43046704,0.58519406,-0.15472702,0,0,0,0,0,0,0
26299,0,1,0.61576102,0.98119899,98.11989864,0.46752583,0.58549973,-0.11797390,0,0,0,0,0,0,0
26399,0,1,0.62076797,0.98411556,98.41155619,0.49817426,0.58585241,-0.08767815,0,0,0,0,0,0,0
26499,0,1,0.57205449,0.97802493,97.80249301,0.51295031,0.58571443,-0.07276413,0,0,0,0,0,0,0
26599,0,1,0.35697187,0.96623332,96.62333180,0.48175462,0.58342701,-0.10167239,0,0,0,0,0,0,0
26699,0,1,0.57711286,0.98119090,98.11909036,0.50082627,0.58336387,-0.08253760,0,0,0,0,0,0,0
26799,0,1,0.30357664,0.97572292,97.57229186,0.46137634,0.58056599,-0.11918965,0,0,0,0,0,0,0
26899,0,1,0.37764441,0.98293647,98.29364697,0.44462996,0.57853678,-0.13390682,0,0,0,0,0,0,0
26999,0,1,0.16096557,0.95433066,95.43306648,0.38789708,0.57436107,-0.18646399,0,0,0,0,0,0,0
27099,0,1,0.84832233,0.95384483,95.38448310,0.47998213,0.57710068,-0.09711855,0,0,0,0,0,0,0
27199,0,1,0.91425749,0.96705443,96.70544307,0.56683720,0.58047225,-0.01363504,0,0,0,0,0,0,0
27299,0,1,0.82016573,0.98629761,98.62976068,0.61750291,0.58286918,0.03463373,0,0,0,0,0,0,0
27399,0,1,0.69748847,0.96466237,96.46623710,0.63350002,0.58401537,0.04948465,0,0,0,0,0,0,0
27499,0,1,0.88911294,0.98508541,98.50854102,0.68462260,0.58706635,0.09755625,0,0,0,0,0,0,0
27599,0,1,0.91743272,0.96425179,96.42517855,0.73118463,0.59037001,0.14081461,0,0,0,0,0,0,0
27699,0,1,0.97046095,0.98347856,98.34785630,0.77903989,0.59417092,0.18486897,0,0,0,0,0,0,0
27799,0,1,0.89800832,0.96585519,96.58551942,0.80283358,0.59720930,0.20562428,0,0,0,0,0,0,0
27899,0,1,0.92862729,0.97662652,97.66265215,0.82799232,0.60052348,0.22746884,0,0,0,0,0,0,0
27999,0,1,0.38434610,0.91214232,91.21423206,0.73926308,0.59836170,0.14090137,0,0,0,0,0,0,0
28099,0,1,0.74935287,0.90476379,90.47637935,0.74128104,0.59987161,0.14140942,0,0,0,0,0,0,0
28199,0,1,0.57923109,0.98395223,98.39522332,0.70887105,0.59966521,0.10920584,0,0,0,0,0,0,0
28299,0,1,0.47769247,0.98596032,98.59603249,0.66263533,0.59844548,0.06418985,0,0,0,0,0,0,0
28399,0,1,0.47834004,0.97878861,97.87886059,0.62577627,0.59724443,0.02853185,0,0,0,0,0,0,0
28499,0,1,0.44725682,0.97365798,97.36579820,0.59007238,0.59574455,-0.00567217,0,0,0,0,0,0,0
28599,0,1,0.30266872,0.98375671,98.37567080,0.53259165,0.59281379,-0.06022214,0,0,0,0,0,0,0
28699,0,1,0.16676674,0.96024315,96.02431490,0.45942667,0.58855332,-0.12912665,0,0,0,0,0,0,0
28799,0,1,0.08330752,0.96039579,96.03957949,0.38420284,0.58350086,-0.19929803,0,0,0,0,0,0,0
28899,0,1,0.12304766,0.97155935,97.15593525,0.33197180,0.57889633,-0.24692453,0,0,0,0,0,0,0
28999,0,1,0.31001057,0.99631749,99.63174885,0.32757956,0.57620747,-0.24862792,0,0,0,0,0,0,0
29099,0,1,0.64806181,0.94362856,94.36285619,0.39167601,0.57692602,-0.18525001,0,0,0,0,0,0,0
29199,0,1,0.42305739,0.98889688,98.88968837,0.39795228,0.57538733,-0.17743505,0,0,0,0,0,0,0
29299,0,1,0.33191381,0.98843300,98.84329963,0.38474459,0.57295260,-0.18820801,0,0,0,0,0,0,0
29399,0,1,0.15879495,0.98800584,98.80058423,0.33955466,0.56881102,-0.22925636,0,0,0,0,0,0,0
29499,0,1,0.31934167,0.97511083,97.51108330,0.33551206,0.56631633,-0.23080426,0,0,0,0,0,0,0
29599,0,1,0.35885116,0.98394274,98.39427449,0.34017988,0.56424167,-0.22406179,0,0,0,0,0,0,0
29699,0,1,0.39072727,0.99669776,99.66977574,0.35028936,0.56250653,-0.21221717,0,0,0,0,0,0,0
29799,0,1,0.44024255,0.99579663,99.57966301,0.36828000,0.56128389,-0.19300389,0,0,0,0,0,0,0
29899,0,1,0.11969584,0.99590396,99.59039573,0.31856317,0.55686801,-0.23830485,0,0,0,0,0,0,0
29999,0,1,0.41041970,0.99096554,99.09655420,0.33693447,0.55540353,-0.21846905,0,0,0,0,0,0,0
30099,0,1,0.31140022,0.92674751,92.67475115,0.33182762,0.55296349,-0.22113587,0,0,0,0,0,0,0
30199,0,1,0.15245213,0.97776597,97.77659711,0.29595252,0.54895838,-0.25300586,0,0,0,0,0,0,0
30299,0,1,0.14062684,0.99375768,99.37576776,0.26488739,0.54487507,-0.27998768,0,0,0,0,0,0,0
30399,0,1,0.26874590,0.99589068,99.58906793,0.26565909,0.54211377,-0.27645468,0,0,0,0,0,0,0
30499,0,1,0.32168639,0.99438438,99.43843832,0.27686455,0.53990950,-0.26304495,0,0,0,0,0,0,0
30599,0,1,0.14021399,0.99549040,99.54903961,0.24953444,0.53591254,-0.28637811,0,0,0,0,0,0,0
30699,0,1,0.17053601,0.99494579,99.49457859,0.23373475,0.53225878,-0.29852403,0,0,0,0,0,0,0
30799,0,1,0.29929420,0.99070787,99.07078669,0.24684664,0.52992913,-0.28308249,0,0,0,0,0,0,0
30899,0,1,0.37170157,0.98437565,98.43756531,0.27181763,0.52834686,-0.25652923,0,0,0,0,0,0,0
30999,0,1,0.09947485,0.98870954,98.87095385,0.23734907,0.52405814,-0.28670906,0,0,0,0,0,0,0
31099,0,1,0.52123745,0.91564162,91.56416214,0.29412675,0.52402993,-0.22990318,0,0,0,0,0,0,0
31199,0,1,0.01006591,0.99345187,99.34518708,0.23731458,0.51889029,-0.28157571,0,0,0,0,0,0,0
31299,0,1,0.13917040,0.98348472,98.34847189,0.21768575,0.51509309,-0.29740735,0,0,0,0,0,0,0
31399,0,1,0.35978886,0.99839414,99.83941443,0.24610637,0.51354005,-0.26743368,0,0,0,0,0,0,0
31499,0,1,0.47242428,0.99473413,99.47341258,0.29136995,0.51312889,-0.22175894,0,0,0,0,0,0,0
31599,0,1,0.27418520,0.98412123,98.41212262,0.28793300,0.51073945,-0.22280645,0,0,0,0,0,0,0
31699,0,1,0.30070254,0.97492498,97.49249837,0.29048691,0.50863909,-0.21815218,0,0,0,0,0,0,0
31799,0,1,0.13198580,0.98307329,98.30732943,0.25878669,0.50487255,-0.24608587,0,0,0,0,0,0,0
31899,0,1,0.50072018,0.98045911,98.04591126,0.30717338,0.50483103,-0.19765764,0,0,0,0,0,0,0
31999,0,1,0.53832747,0.98283752,98.28375172,0.35340420,0.50516599,-0.15176179,0,0,0,0,0,0,0
32099,0,1,0.59039976,0.93649492,93.64949208,0.40080331,0.50601833,-0.10521502,0,0,0,0,0,0,0
32199,0,1,0.27086037,0.98501343,98.50134289,0.37481472,0.50366675,-0.12885203,0,0,0,0,0,0,0
32299,0,1,0.42949454,0.98418934,98.41893398,0.38575069,0.50292503,-0.11717434,0,0,0,0,0,0,0
32399,0,1,0.42219316,0.98729327,98.72932683,0.39303918,0.50211771,-0.10907853,0,0,0,0,0,0,0
32499,0,1,0.34301602,0.98745183,98.74518260,0.38303455,0.50052669,-0.11749215,0,0,0,0,0,0,0
32599,0,1,0.07020932,0.99694953,99.69495291,0.32046950,0.49622352,-0.17575402,0,0,0,0,0,0,0
32699,0,1,0.14953669,0.99346506,99.34650644,0.28628294,0.49275665,-0.20647371,0,0,0,0,0,0,0
32799,0,1,0.25809861,0.97812358,97.81235776,0.28064607,0.49041007,-0.20976400,0,0,0,0,0,0,0
32899,0,1,0.41420179,0.98211798,98.21179783,0.30735722,0.48964799,-0.18229077,0,0,0,0,0,0,0
32999,0,1,0.28456884,0.98290281,98.29028077,0.30279954,0.48759720,-0.18479766,0,0,0,0,0,0,0
33099,0,1,0.53705158,0.92528287,92.52828734,0.34964995,0.48809174,-0.13844179,0,0,0,0,0,0,0
33199,0,1,0.01004775,0.99223454,99.22345385,0.28172951,0.48331130,-0.20158179,0,0,0,0,0,0,0
33299,0,1,0.03118423,0.96196535,96.19653485,0.23162045,0.47879003,-0.24716958,0,0,0,0,0,0,0
33399,0,1,0.22098727,0.99242724,99.24272376,0.22949382,0.47621200,-0.24671819,0,0,0,0,0,0,0
33499,0,1,0.43030089,0.98746833,98.74683273,0.26965523,0.47575289,-0.20609766,0,0,0,0,0,0,0
33599,0,1,0.37219835,0.96458927,96.45892685,0.29016385,0.47471735,-0.18455349,0,0,0,0,0,0,0
33699,0,1,0.36652681,0.97796509,97.79650900,0.30543645,0.47363544,-0.16819900,0,0,0,0,0,0,0
33799,0,1,0.50889325,0.97938790,97.93878985,0.34612781,0.47398802,-0.12786021,0,0,0,0,0,0,0
33899,0,1,0.44957308,0.96761618,96.76161828,0.36681686,0.47374387,-0.10692701,0,0,0,0,0,0,0
33999,0,1,0.59182995,0.97564654,97.56465403,0.41181948,0.47492473,-0.06310525,0,0,0,0,0,0,0
