block_index,step,E_k,W_k,mean_familiarity,mean_surprise,mean_gradient_coherence,mean_gradient_novelty,regime_change
320,42099,1.21413895,0.58795134,0.97433110,1.30349533,0.30048967,0.69951033,0
321,42199,0.99310728,0.95968455,0.96678056,1.07131010,0.33339739,0.66660261,0
322,42299,0.82038712,1.16505230,0.96705737,0.89382185,0.33255787,0.66744213,0
323,42399,0.75874827,1.31496857,0.96489734,0.83995397,0.32271092,0.67728908,0
324,42499,0.67446060,1.35568565,0.97056420,0.72372501,0.31941305,0.68058695,0
325,42599,0.62791184,1.32736809,0.98996414,0.64539811,0.34302686,0.65697314,0
326,42699,0.57132015,1.23463625,0.99328762,0.58438442,0.25837120,0.74162880,0
327,42799,0.65921084,1.28519142,0.95920244,0.73194687,0.17648053,0.82351947,0
328,42899,0.62207698,1.28583679,0.96799972,0.66594107,0.16033293,0.83966707,0
329,42999,0.59870630,1.21798798,0.99561187,0.60691339,0.05208874,0.94791126,0
330,43099,0.57456662,1.13623213,0.98951034,0.59170171,0.20297194,0.79702806,0
331,43199,0.42771897,0.88928767,0.99889954,0.43006139,0.26316643,0.73683357,0
332,43299,0.56124578,0.78870149,0.99166502,0.57321196,0.17470013,0.82529987,0
333,43399,0.52627927,0.65821605,0.98869385,0.55030392,0.21399021,0.78600979,0
334,43499,0.60875032,0.61258707,0.98708315,0.62697236,0.13198417,0.86801583,0
335,43599,0.71906604,0.68594789,0.98066706,0.76646186,0.06474339,0.93525661,0
336,43699,0.71436391,0.76541868,0.97653482,0.75732240,0.07829542,0.92170458,0
337,43799,0.81737152,0.99606271,0.93374812,0.96259174,-0.00512546,1.00512546,0
338,43899,0.71996105,1.10921472,0.95389055,0.82079592,-0.14708950,1.14708950,0
339,43999,0.31151273,0.74931589,0.99726607,0.31431373,-0.03675011,1.03675011,0
340,44099,0.79935469,0.95063156,0.95413749,0.90274756,0.33095747,0.66904253,0
341,44199,0.66199475,0.96307236,0.98604069,0.69213987,0.34954460,0.65045540,0
342,44299,0.62182870,0.95706764,0.96893255,0.68355151,0.26293201,0.73706799,0
343,44399,0.72276945,1.04796550,0.97846877,0.76618152,0.16545022,0.83454978,0
344,44499,0.66643289,1.08060657,0.97076357,0.71292486,0.13376257,0.86623743,0
345,44599,0.42326275,0.89291642,0.94761184,0.53420898,-0.14178476,1.14178476,0
346,44699,0.31662950,0.54771823,0.99024278,0.32377585,0.01367098,0.98632902,0
347,44799,0.40352392,0.29277877,0.99024969,0.41456909,-0.00956217,1.00956217,0
348,44899,0.36551355,0.00000000,0.99383567,0.37307699,-0.00521688,1.00521688,0
349,44999,0.44606437,0.00000000,0.99161517,0.45034243,0.00829495,0.99170505,0
350,45099,0.81393787,0.19437054,0.96620601,0.89391719,0.23591470,0.76408530,0
351,45199,0.51119874,0.14474352,0.91262438,0.70528370,-0.04472719,1.04472719,0
352,45299,0.40109271,0.00000000,0.99321927,0.40872964,0.00823896,0.99176104,0
353,45399,0.46188787,0.00000000,0.99813439,0.46588882,-0.01045576,1.01045576,0
354,45499,0.35467776,0.00000000,0.99913583,0.35529165,0.03439755,0.96560245,0
355,45599,0.43418485,0.00000000,0.99554882,0.44044339,0.00685017,0.99314983,0
356,45699,0.48328245,0.00000000,0.99848562,0.48695703,0.02953838,0.97046162,0
357,45799,0.49448705,0.00000000,0.99242409,0.51068737,0.01904783,0.98095217,0
358,45899,0.53802901,0.00000000,0.99873790,0.54025254,0.02206689,0.97793311,0
359,45999,0.52178874,0.00000000,0.99988872,0.52195323,0.01883879,0.98116121,0
360,46099,1.02190808,0.42555394,0.95061266,1.14136748,0.30347060,0.69652940,0
361,46199,0.90486405,0.73962755,0.94502053,1.03490530,0.10639838,0.89360162,0
362,46299,0.68207958,0.78949095,0.97194269,0.74395525,0.10667908,0.89332092,0
363,46399,0.58591468,0.71267631,0.99362290,0.60208688,0.12296583,0.87703417,0
364,46499,0.45367461,0.55264002,0.94179333,0.56777050,-0.05568791,1.05568791,0
365,46599,0.44778340,0.33008552,0.99875161,0.45078660,0.01891239,0.98108761,0
366,46699,0.43666691,0.10082501,0.99731967,0.44078655,0.03590522,0.96409478,0
367,46799,0.45802055,0.00000000,0.99524471,0.46654696,0.02629425,0.97370575,0
368,46899,0.44982685,0.00000000,0.99657697,0.45176552,0.01074329,0.98925671,0
369,46999,0.51460496,0.00000000,0.99675052,0.51838596,0.00621569,0.99378431,0
370,47099,0.66916255,0.16252752,0.87397304,0.82670731,0.17599206,0.82400794,0
371,47199,0.68287039,0.22867986,0.95363168,0.77081698,0.00506750,0.99493250,0
372,47299,0.46721213,0.02671934,0.99843924,0.47012155,0.02128267,0.97871733,0
373,47399,0.45619808,0.00000000,0.99820905,0.45877186,0.03108267,0.96891733,0
374,47499,0.50086518,0.00000000,0.99854113,0.50228718,0.02171027,0.97828973,0
375,47599,0.53376544,0.00000000,0.99980200,0.53408535,0.01124700,0.98875300,0
376,47699,0.47377450,0.00000000,0.99898138,0.47558749,0.01751835,0.98248165,0
377,47799,0.57672986,0.00000000,0.99548952,0.58465766,0.01602525,0.98397475,0
378,47899,0.61753947,0.00000000,0.99825664,0.62188970,-0.00762698,1.00762698,0
379,47999,0.57313128,0.00000000,0.99734221,0.57760684,0.01599042,0.98400958,0
380,48099,0.88074587,0.34901878,0.90890622,1.07864755,0.06313957,0.93686043,0
381,48199,0.50201657,0.17829031,0.99906430,0.50351438,0.03236804,0.96763196,0
382,48299,0.59502563,0.11214727,0.98979793,0.60255083,-0.01688862,1.01688862,0
383,48399,0.57611429,0.01754985,0.99838819,0.57878659,0.01788697,0.98211303,0
384,48499,0.54792129,0.00000000,0.99978302,0.54839760,0.00007099,0.99992901,0
385,48599,0.58034686,0.00000000,0.99928709,0.58167093,0.03178948,0.96821052,0
386,48699,0.56620960,0.00000000,0.99944168,0.56760183,-0.00717843,1.00717843,0
387,48799,0.49700342,0.00000000,0.99733618,0.50407079,-0.00503768,1.00503768,0
388,48899,0.51837368,0.00000000,0.99912227,0.51987233,0.01410925,0.98589075,0
389,48999,0.58269259,0.00000000,0.99984977,0.58328017,0.02834487,0.97165513,0
390,49099,1.06261925,0.49071907,0.92369049,1.23649715,0.07249826,0.92750174,0
391,49199,0.46902710,0.28244163,0.99892476,0.47089897,0.00424586,0.99575414,0
392,49299,0.55229401,0.15656522,0.99970103,0.55303751,-0.01750660,1.01750660,0
393,49399,0.49780310,0.00000000,0.99994287,0.49785308,0.00019268,0.99980732,0
394,49499,0.60242913,0.00000000,0.99898592,0.60416444,-0.00007765,1.00007765,0
395,49599,0.61413519,0.00000000,0.99299961,0.62415944,-0.00009771,1.00009771,0
396,49699,0.59025898,0.00000000,0.99987693,0.59046712,0.03294747,0.96705253,0
397,49799,0.55235087,0.00000000,0.99948070,0.55332760,-0.00447140,1.00447140,0
398,49899,0.55805785,0.00000000,0.99976688,0.55832312,0.02758645,0.97241355,0
399,49999,0.53692943,0.00000000,0.99941794,0.53769960,0.01980964,0.98019036,0
400,50099,1.20481422,0.55230107,0.98283136,1.26767209,0.16600035,0.83399965,0
401,50199,1.04390031,0.92501463,0.99657807,1.05184269,0.06261673,0.93738327,0
402,50299,1.01092944,1.28725079,0.97913012,1.05213600,0.00211362,0.99788638,0
403,50399,1.08035156,1.71878830,0.98490025,1.14824827,-0.08304495,1.08304495,0
404,50499,0.66371490,1.70577629,0.99957244,0.66429986,0.00687855,0.99312145,0
405,50599,0.56593637,1.59528078,0.99944715,0.56785592,0.01811305,0.98188695,0
406,50699,0.62888240,1.55535248,0.99573639,0.63806852,0.01733886,0.98266114,0
407,50799,0.58680026,1.46518026,0.99965692,0.58775767,0.00135670,0.99864330,0
408,50899,0.59787912,1.38569985,0.99981067,0.59815710,0.00679987,0.99320013,0
409,50999,0.56915393,1.28171199,0.99787977,0.57754369,0.03188766,0.96811234,0
410,51099,1.25181064,1.86849371,0.99432247,1.27686181,0.42068707,0.57931293,0
411,51199,1.00558312,2.23672988,0.97817576,1.05293101,0.35049463,0.64950537,0
412,51299,0.92510399,2.54281441,0.96602931,1.02498622,0.03387578,0.96612422,1
413,52399,0.12419579,0.00000000,0.60018215,0.56317672,0.01433944,0.98566056,0
414,52499,0.14411958,0.00000000,0.65124620,0.54462237,-0.00944470,1.00944470,0
415,52599,0.15716257,0.00000000,0.62829982,0.64183915,0.02259665,0.97740335,0
416,52699,0.19152874,0.00000000,0.66293278,0.63288970,-0.00502847,1.00502847,0
417,52799,0.17233560,0.00000000,0.65709899,0.56402014,0.01021430,0.98978570,0
418,52899,0.20640719,0.00000000,0.72191591,0.52907340,0.02682220,0.97317780,0
419,52999,0.25157017,0.00000000,0.72490344,0.61775914,0.03273135,0.96726865,0
420,53099,0.07348121,0.00000000,0.37433237,1.09967022,0.33580943,0.66419057,0
421,53199,0.18473700,0.00000000,0.58290067,0.93503914,-0.03705870,1.03705870,0
422,53299,0.28548830,0.00000000,0.78620333,0.58203762,0.00323363,0.99676637,0
423,53399,0.25702555,0.00000000,0.76023390,0.55725666,-0.00234162,1.00234162,0
424,53499,0.26228357,0.00000000,0.77773055,0.57020800,0.00556120,0.99443880,0
425,53599,0.28732124,0.00000000,0.81241088,0.54437993,0.03348903,0.96651097,0
426,53699,0.33505620,0.00000000,0.88289149,0.51955381,0.01542477,0.98457523,0
427,53799,0.41584730,0.00000000,0.82864891,0.72034856,-0.01224312,1.01224312,0
428,53899,0.38092170,0.00000000,0.84343628,0.61915330,0.04531171,0.95468829,0
429,53999,0.37302370,0.00000000,0.87654467,0.55081790,-0.02927000,1.02927000,0
430,54099,0.19788369,0.00000000,0.56197299,1.03548511,0.09584841,0.90415159,0
431,54199,0.38047661,0.00000000,0.85877147,0.59585750,0.01762133,0.98237867,0
432,54299,0.33807476,0.00000000,0.86022760,0.53891082,0.04007732,0.95992268,0
433,54399,0.38268425,0.00000000,0.82573972,0.66777359,-0.00199299,1.00199299,0
434,54499,0.41456585,0.00000000,0.87791360,0.61602005,-0.01999532,1.01999532,0
435,54599,0.43819695,0.00000000,0.87147088,0.64586357,-0.02556037,1.02556037,0
436,54699,0.48085556,0.00000000,0.86952911,0.69760931,-0.01551752,1.01551752,0
437,54799,0.39925035,0.00000000,0.88139565,0.58884759,0.00860364,0.99139636,0
438,54899,0.38146276,0.00000000,0.89992447,0.52085348,0.00488133,0.99511867,0
439,54999,0.43032314,0.00000000,0.90258789,0.58635155,0.01272259,0.98727741,0
440,55099,0.38406790,0.00000000,0.68375508,1.02075733,0.32966866,0.67033134,0
441,55199,0.23018609,0.00000000,0.46585007,1.11703680,0.13808634,0.86191366,0
442,55299,0.31992025,0.00000000,0.73353120,0.97630161,0.00766179,0.99233821,0
443,55399,0.37962173,0.00000000,0.87893327,0.55386978,0.02119106,0.97880894,0
444,55499,0.41955530,0.00000000,0.86741348,0.58834235,0.00787316,0.99212684,0
445,55599,0.46582159,0.00000000,0.91530300,0.63485919,-0.02757408,1.02757408,0
446,55699,0.44775419,0.00000000,0.91932016,0.58143110,0.01409112,0.98590888,0
447,55799,0.45010449,0.00000000,0.93419298,0.55748681,0.01019843,0.98980157,0
448,55899,0.46260960,0.00000000,0.93814211,0.58715152,0.01381099,0.98618901,0
449,55999,0.55155216,0.00000000,0.95460553,0.63083887,0.00362573,0.99637427,0
450,56099,0.34793220,0.14591874,0.59464195,1.19151760,0.19110825,0.80889175,0
451,56199,0.54168704,0.15802603,0.91454721,0.70847367,-0.00316060,1.00316060,0
452,56299,0.47902883,0.07575906,0.93440167,0.57381422,-0.00470523,1.00470523,0
453,56399,0.52732435,0.02998301,0.94460380,0.62144965,0.01063972,0.98936028,0
454,56499,0.46615347,0.00000000,0.95472831,0.52448449,-0.00008491,1.00008491,0
455,56599,0.54877234,0.00000000,0.96356879,0.62532262,0.01183891,0.98816109,0
456,56699,0.55596990,0.00000000,0.95974237,0.63543864,-0.01109540,1.01109540,0
457,56799,0.45429061,0.00000000,0.97528276,0.49055611,0.00406927,0.99593073,0
458,56899,0.59695380,0.00000000,0.96916654,0.65573931,-0.01213722,1.01213722,0
459,56999,0.57689264,0.00000000,0.97890471,0.62426515,-0.00665239,1.00665239,0
460,57099,0.26265327,0.11832137,0.50132242,1.24345896,0.18096436,0.81903564,0
461,57199,0.40827032,0.00000000,0.97879615,0.44832256,0.01310550,0.98689450,0
462,57299,0.51713519,0.00000000,0.97527186,0.56407745,0.00614058,0.99385942,0
463,57399,0.44412602,0.00000000,0.97066516,0.49643092,0.02848623,0.97151377,0
464,57499,0.52444278,0.00000000,0.97153906,0.57714140,0.01475492,0.98524508,0
465,57599,0.53652885,0.00000000,0.95747431,0.59685011,0.00766431,0.99233569,0
466,57699,0.65166423,0.02137506,0.97529095,0.70591010,-0.00854522,1.00854522,0
467,57799,0.50873559,0.00000000,0.96471962,0.57738428,0.01874767,0.98125233,0
468,57899,0.51620236,0.00000000,0.97931571,0.56539634,-0.02135209,1.02135209,0
469,57999,0.52875085,0.00000000,0.96985716,0.59079298,0.00678799,0.99321201,0
470,58099,0.42814671,0.16111222,0.61030225,1.35768320,0.10110628,0.89889372,0
471,58199,0.49187995,0.00000000,0.98768845,0.51067900,0.01839468,0.98160532,0
472,58299,0.56353461,0.00000000,0.97997309,0.59478104,0.01472355,0.98527645,0
473,58399,0.62978225,0.05725629,0.94539807,0.75666116,-0.00955616,1.00955616,0
474,58499,0.59822073,0.03001925,0.97134729,0.64447520,0.00676074,0.99323926,0
475,58599,0.59493493,0.00000000,0.97561097,0.63818973,0.02336868,0.97663132,0
476,58699,0.49109864,0.00000000,0.98745206,0.51647875,0.02748446,0.97251554,0
477,58799,0.59231033,0.00000000,0.99312058,0.60607529,0.00970545,0.99029455,0
478,58899,0.51842392,0.00000000,0.99009253,0.53899884,-0.00779705,1.00779705,0
479,58999,0.55558208,0.00000000,0.98148776,0.57979758,-0.00462375,1.00462375,0
480,59099,0.41324105,0.09000777,0.66935124,1.15361464,0.12763778,0.87236222,0
481,59199,0.62533259,0.04709852,0.99413061,0.63782458,0.00740519,0.99259481,0
482,59299,0.56209393,0.00000000,0.98834212,0.58695475,0.01689633,0.98310367,0
483,59399,0.57828833,0.00000000,0.98421015,0.61573646,-0.00427827,1.00427827,0
484,59499,0.58400341,0.00000000,0.98337423,0.61877796,0.01026732,0.98973268,0
485,59599,0.58362676,0.00000000,0.99023778,0.60267673,-0.03427580,1.03427580,0
486,59699,0.48886441,0.00000000,0.99740659,0.49470359,0.00613828,0.99386172,0
487,59799,0.70908938,0.04889070,0.98883926,0.74391652,-0.00558616,1.00558616,0
488,59899,0.69252082,0.07806344,0.99141287,0.71796921,0.01474173,0.98525827,0
489,59999,0.60540740,0.01664846,0.99211430,0.62311434,0.01183590,0.98816410,0
490,60099,0.46973051,0.02996784,0.80446276,0.97957463,0.09264481,0.90735519,0
491,60199,0.60673990,0.00000000,0.98701300,0.63486891,-0.02795589,1.02795589,0
492,60299,0.48475712,0.00000000,0.99656414,0.48907818,0.01048767,0.98951233,0
493,60399,0.74895332,0.10517514,0.97891051,0.79762052,-0.00108768,1.00108768,0
494,60499,0.58066177,0.04043492,0.97599298,0.62001884,0.01930645,0.98069355,0
495,60599,0.51646267,0.00000000,0.99355049,0.52601944,-0.01745555,1.01745555,0
496,60699,0.60485599,0.00000000,0.99664264,0.61416994,0.01230572,0.98769428,0
497,60799,0.59014695,0.00000000,0.99564077,0.59815715,-0.00434028,1.00434028,0
498,60899,0.53877466,0.00000000,0.99558653,0.54695897,0.00422022,0.99577978,0
499,60999,0.55918041,0.00000000,0.99832809,0.56259666,0.01101557,0.98898443,0
500,61099,0.56364751,0.18478737,0.71150557,1.25343947,0.12736884,0.87263116,0
501,61199,0.57617602,0.07335137,0.99796617,0.58206540,0.00065178,0.99934822,0
502,61299,0.56432186,0.00000000,0.99485572,0.57414043,0.01423153,0.98576847,0
503,61399,0.70612050,0.03081313,0.99315509,0.72224909,-0.01030458,1.01030458,0
504,61499,0.64443524,0.00429494,0.98786437,0.66385580,-0.00105756,1.00105756,0
505,61599,0.55007051,0.00000000,0.99648348,0.55870421,0.00602889,0.99397111,0
506,61699,0.51934595,0.00000000,0.99610120,0.52750907,0.02379613,0.97620387,0
507,61799,0.60244139,0.00000000,0.99759762,0.60749744,0.01065126,0.98934874,0
508,61899,0.53833030,0.00000000,0.99800626,0.54194778,0.00063003,0.99936997,0
509,61999,0.65912619,0.00000000,0.99644879,0.66875664,0.01519767,0.98480233,0
510,62099,0.55558424,0.19291301,0.73746380,1.29900835,0.11005347,0.88994653,0
511,62199,0.57016593,0.06843085,0.99844348,0.57473987,0.01762662,0.98237338,0
512,62299,0.62002012,0.00000000,0.99676797,0.62699709,-0.00003407,1.00003407,0
513,62399,0.53570923,0.00000000,0.99898833,0.53782443,-0.00368103,1.00368103,0
514,62499,0.54321321,0.00000000,0.99829002,0.54718256,-0.01040879,1.01040879,0
515,62599,0.66772019,0.00000000,0.99557070,0.68308375,0.00711339,0.99288661,0
516,62699,0.59962445,0.00000000,0.99857135,0.60313674,0.01740883,0.98259117,0
517,62799,0.67959737,0.00029528,0.99176338,0.70407693,0.01264279,0.98735721,0
518,62899,0.69311159,0.00875806,0.99348402,0.71284894,-0.03167498,1.03167498,0
519,62999,0.60960378,0.00000000,0.99293898,0.63041970,0.00429862,0.99570138,0
520,63099,0.54049110,0.15293107,0.73472694,1.21283727,0.11323650,0.88676350,0
521,63199,0.55462300,0.01149151,0.99647471,0.56228523,0.01164356,0.98835644,0
522,63299,0.55737850,0.00000000,0.99249558,0.57591683,0.01073986,0.98926014,0
523,63399,0.54416775,0.00000000,0.99906263,0.54619293,0.00254667,0.99745333,0
524,63499,0.59134748,0.00000000,0.98953948,0.60544246,0.01467107,0.98532893,0
525,63599,0.53645411,0.00000000,0.99943370,0.53743655,-0.01039107,1.01039107,0
526,63699,0.59428836,0.00000000,0.99507106,0.60835095,-0.01579708,1.01579708,0
527,63799,0.68264729,0.00000000,0.98922961,0.70182437,0.00827926,0.99172074,0
528,63899,0.58078459,0.00000000,0.99899746,0.58335848,0.00561250,0.99438750,0
529,63999,0.68268132,0.00000000,0.99375003,0.69251883,-0.00473676,1.00473676,0
530,64099,0.78448877,0.26956256,0.86926012,1.17951764,0.07095116,0.92904884,0
531,64199,0.53870290,0.13083321,0.98337062,0.56618095,-0.01144182,1.01144182,0
532,64299,0.65844340,0.09777459,0.99304232,0.67799430,0.01558623,0.98441377,0
533,64399,0.59095229,0.00852134,0.98181934,0.61516297,-0.00493788,1.00493788,0
534,64499,0.58528090,0.00000000,0.99029046,0.60439479,0.04586481,0.95413519,0
535,64599,0.51611835,0.00000000,0.99757588,0.52299912,0.00696014,0.99303986,0
536,64699,0.56653107,0.00000000,0.99275915,0.58199748,-0.03180376,1.03180376,0
537,64799,0.61605673,0.00000000,0.99647774,0.62227523,0.00194124,0.99805876,0
538,64899,0.65466041,0.00000000,0.99201388,0.66760129,0.00262150,0.99737850,0
539,64999,0.59732588,0.00000000,0.99253064,0.60681761,-0.00569345,1.00569345,0
540,65099,0.65513319,0.26449857,0.73923302,1.38125527,0.07854115,0.92145885,0
541,65199,0.53210470,0.09602767,0.99430655,0.54175705,-0.00990540,1.00990540,0
542,65299,0.57042591,0.00000000,0.99326498,0.58688008,0.00361681,0.99638319,0
543,65399,0.60173647,0.00000000,0.98949630,0.62178380,-0.03713068,1.03713068,0
544,65499,0.58801073,0.00000000,0.98811929,0.61800784,0.00826301,0.99173699,0
545,65599,0.55695433,0.00000000,0.99666061,0.56498249,-0.00846889,1.00846889,0
546,65699,0.57272883,0.00000000,0.98457261,0.60275695,-0.02016419,1.02016419,0
547,65799,0.62219059,0.00000000,0.98887666,0.65048535,0.01531119,0.98468881,0
548,65899,0.61096084,0.00000000,0.99886485,0.61403626,0.00630216,0.99369784,0
549,65999,0.57085254,0.00000000,0.99806004,0.57495374,0.01078055,0.98921945,0
550,66099,0.65812666,0.09083947,0.88571231,0.96679781,0.02197369,0.97802631,0
551,66199,0.65975090,0.06222737,0.98870317,0.68973033,-0.01680793,1.01680793,0
552,66299,0.64187587,0.00000000,0.99506222,0.65200406,0.02777763,0.97222237,0
553,66399,0.62744422,0.00000000,0.98166924,0.64956771,0.02820793,0.97179207,0
554,66499,0.58835877,0.00000000,0.99200928,0.60745602,-0.00285202,1.00285202,0
555,66599,0.52794404,0.00000000,0.99651182,0.53861641,-0.01155437,1.01155437,0
556,66699,0.57054353,0.00000000,0.99616114,0.57869220,0.01136741,0.98863259,0
557,66799,0.67466117,0.00000000,0.99675158,0.68173699,0.02033845,0.97966155,0
558,66899,0.60481268,0.00000000,0.99008977,0.63125907,-0.02270212,1.02270212,0
559,66999,0.64881366,0.00000000,0.99822166,0.65437550,0.03158881,0.96841119,0
560,67099,0.63748444,0.10130451,0.89983565,0.87334153,0.21048229,0.78951771,0
561,67199,0.55940092,0.00000000,0.99583619,0.56811273,0.00796007,0.99203993,0
562,67299,0.60763666,0.00000000,0.99540319,0.61892840,0.00351320,0.99648680,0
563,67399,0.54775860,0.00000000,0.99675173,0.55576417,-0.00919492,1.00919492,0
564,67499,0.62846428,0.00000000,0.99413390,0.63399052,0.00551860,0.99448140,0
565,67599,0.67723303,0.00000000,0.99128588,0.69538301,-0.00390562,1.00390562,0
566,67699,0.65134172,0.00000000,0.99096796,0.67491554,0.01379719,0.98620281,0
567,67799,0.62495483,0.00000000,0.99822044,0.63016403,0.00351655,0.99648345,0
568,67899,0.59895793,0.00000000,0.99828023,0.60227410,-0.00481990,1.00481990,0
569,67999,0.57340619,0.00000000,0.99765109,0.57870947,0.01243387,0.98756613,0
570,68099,0.85527752,0.32016055,0.88898706,1.11832054,0.30071082,0.69928918,0
571,68199,0.64492420,0.47231099,0.83469097,0.95142759,0.09991982,0.90008018,0
572,68299,0.79451051,0.64477957,0.92153436,1.02177136,-0.02455614,1.02455614,0
573,68399,0.44875477,0.37828614,0.99460916,0.45611387,0.01917555,0.98082445,0
574,68499,0.54431322,0.20456006,0.99717474,0.54863174,-0.00937969,1.00937969,0
575,68599,0.51226640,0.00172687,0.99551903,0.51754803,-0.00150971,1.00150971,0
576,68699,0.53319686,0.00000000,0.99985495,0.53352151,0.00848515,0.99151485,0
577,68799,0.70794445,0.00315390,0.98927552,0.73012290,0.01135092,0.98864908,0
578,68899,0.56142947,0.00000000,0.99949965,0.56299931,-0.00107171,1.00107171,0
579,68999,0.66357860,0.00000000,0.99569684,0.67362362,0.02794354,0.97205646,0
580,69099,0.62538384,0.02925860,0.92014003,0.78107268,0.13677882,0.86322118,0
581,69199,0.51360741,0.00000000,0.99890713,0.51703997,0.01908292,0.98091708,0
582,69299,0.54830999,0.00000000,0.99897469,0.55175668,0.00055573,0.99944427,0
583,69399,0.63019222,0.00000000,0.99916205,0.63309833,0.00834953,0.99165047,0
584,69499,0.63723304,0.00000000,0.99279732,0.64832844,0.00810147,0.99189853,0
585,69599,0.63778195,0.00000000,0.99416121,0.65034219,0.00859154,0.99140846,0
586,69699,0.59441572,0.00000000,0.99929763,0.59669611,0.00446685,0.99553315,0
587,69799,0.57552092,0.00000000,0.99995236,0.57561891,-0.01322921,1.01322921,0
588,69899,0.59571547,0.00000000,0.99852836,0.59923255,0.00376419,0.99623581,0
589,69999,0.65492968,0.00000000,0.99899031,0.65873431,0.01355355,0.98644645,0
590,70099,0.86809331,0.34903490,0.86994246,1.19168962,0.29146107,0.70853893,0
591,70199,0.57903826,0.51857682,0.77365403,1.03234301,0.09485662,0.90514338,0
592,70299,0.61569143,0.68563593,0.78442199,1.13008385,-0.03369473,1.03369473,0
593,70399,0.50759787,0.47349020,0.99571686,0.51502902,0.00383360,0.99616640,0
594,70499,0.50296492,0.26092297,0.99521819,0.51491452,0.02556524,0.97443476,0
595,70599,0.54343794,0.08171451,0.99849565,0.54798145,0.00098056,0.99901944,0
596,70699,0.57833582,0.00000000,0.99839223,0.58122463,0.01469595,0.98530405,0
597,70799,0.52978143,0.00000000,0.99921186,0.53170296,0.00659460,0.99340540,0
598,70899,0.56919386,0.00000000,0.99979295,0.56967182,-0.00269155,1.00269155,0
599,70999,0.53395693,0.00000000,0.99986477,0.53429335,-0.00688851,1.00688851,0
600,71099,0.72961256,0.15076787,0.90209160,0.96303329,0.07476460,0.92523540,0
601,71199,0.54649040,0.00000000,0.99977585,0.54710524,0.00704941,0.99295059,0
602,71299,0.58835706,0.00000000,0.99937658,0.58995383,-0.02120300,1.02120300,0
603,71399,0.55349825,0.00000000,0.99978256,0.55430848,0.00922560,0.99077440,0
604,71499,0.53703383,0.00000000,0.99980457,0.53745128,0.00140891,0.99859109,0
605,71599,0.58036591,0.00000000,0.99907100,0.58322272,-0.00137144,1.00137144,0
606,71699,0.59434240,0.00000000,0.99940106,0.59690874,-0.01385438,1.01385438,0
607,71799,0.67633288,0.00000000,0.99995584,0.67655794,-0.01141851,1.01141851,0
608,71899,0.62638585,0.00000000,0.99764719,0.63393181,-0.02629445,1.02629445,0
609,71999,0.60336469,0.00000000,0.99958638,0.60480623,0.00603967,0.99396033,0
610,72099,0.67292169,0.07938503,0.90287725,0.92431116,0.04289745,0.95710255,0
611,72199,0.55303081,0.00000000,0.99868995,0.55429934,-0.00159160,1.00159160,0
612,72299,0.60731344,0.00000000,0.99931592,0.60957711,-0.02460926,1.02460926,0
613,72399,0.64551742,0.00000000,0.99760368,0.65514509,0.00396294,0.99603706,0
614,72499,0.59580587,0.00000000,0.99718005,0.60224627,-0.01657978,1.01657978,0
615,72599,0.64194377,0.00000000,0.99935868,0.64353986,-0.00400495,1.00400495,0
616,72699,0.60961470,0.00000000,0.99914643,0.61242488,0.00389451,0.99610549,0
617,72799,0.62863626,0.00000000,0.99998723,0.62866391,0.01288334,0.98711666,0
618,72899,0.58052579,0.00000000,0.99882770,0.58601872,-0.00980140,1.00980140,0
619,72999,0.77084545,0.04904543,0.99930878,0.77328530,0.01602894,0.98397106,0
620,73099,0.69035214,0.13452623,0.92606443,0.90852859,0.04009785,0.95990215,0
621,73199,0.53409111,0.00000000,0.99927902,0.53513110,0.04174551,0.95825449,0
622,73299,0.55229033,0.00000000,0.99997275,0.55234971,-0.00753253,1.00753253,0
623,73399,0.62420754,0.00000000,0.99983847,0.62459087,-0.00600255,1.00600255,0
624,73499,0.55725872,0.00000000,0.99997366,0.55731866,0.00325114,0.99674886,0
625,73599,0.58761073,0.00000000,0.99976414,0.58826448,0.00658415,0.99341585,0
626,73699,0.69643396,0.00000000,0.99666250,0.70746645,-0.00136567,1.00136567,0
627,73799,0.78468748,0.06374401,0.99834220,0.79048368,-0.00999496,1.00999496,0
628,73899,0.64124441,0.00000000,0.99590584,0.64967813,0.01167965,0.98832035,0
629,73999,0.62477538,0.00000000,0.99605855,0.63361833,0.02662212,0.97337788,0
630,74099,1.24488693,0.66780553,0.89266055,1.65191661,0.06428203,0.93571797,0
631,74199,0.58435097,0.53958713,0.99307019,0.59955169,-0.03500221,1.03500221,0
632,74299,0.52959567,0.34885209,0.99728420,0.53568822,0.02123106,0.97876894,0
633,74399,0.54656287,0.18261824,0.99357955,0.55791484,0.02346614,0.97653386,0
634,74499,0.62032817,0.08529061,0.99673595,0.63013509,0.02420132,0.97579868,0
635,74599,0.57880146,0.00000000,0.99838626,0.58191083,0.01221635,0.98778365,0
636,74699,0.65902982,0.00000000,0.99890931,0.66299896,-0.01177094,1.01177094,0
637,74799,0.59574458,0.00000000,0.99949670,0.59715208,0.03257197,0.96742803,0
638,74899,0.64588817,0.00000000,0.99830901,0.65096844,0.01996138,0.98003862,0
639,74999,0.50803220,0.00000000,0.99918299,0.51038650,0.00479299,0.99520701,0
640,75099,0.70869983,0.19872191,0.83696628,1.03354538,0.08848049,0.91151951,0
641,75199,0.56529934,0.03741488,0.99945492,0.56656105,0.02353585,0.97646415,0
