block_index,step,E_k,W_k,mean_familiarity,mean_surprise,regime_change
91,21199,0.25202581,0.26058463,0.65027495,0.76420267,0
92,21299,0.17617715,0.23409957,0.69581451,0.51217750,0
93,21399,0.20820714,0.23964451,0.73331652,0.50004107,0
94,21499,0.22703516,0.26401747,0.70255337,0.53890420,0
95,21599,0.23334533,0.29470059,0.74869479,0.49480272,0
96,21699,0.26562468,0.35766306,0.75363776,0.55485867,0
97,21799,0.26606450,0.42106535,0.78115386,0.55624566,0
98,21899,0.26581419,0.48421733,0.76492912,0.57025440,0
99,21999,0.30075702,0.58231215,0.80984018,0.52283851,0
100,22099,0.65306881,1.03271876,0.80354721,1.15655804,0
101,22199,0.46610965,1.29616620,0.85838165,0.69436415,0
102,22299,0.42591816,1.51942215,0.81131096,0.74882388,0
103,22399,0.25841998,1.57517992,0.74486843,0.50928037,0
104,22499,0.29248950,1.66500721,0.79877519,0.56608313,0
105,22599,0.26270161,1.72504661,0.74352170,0.58186253,0
106,22699,0.27812203,1.80050644,0.74703535,0.57400616,0
107,22799,0.31682189,1.91466612,0.78572388,0.57340320,0
108,22899,0.30271255,2.01471647,0.78823879,0.52020478,0
109,22999,0.33528534,2.14733960,0.83897954,0.54247518,0
110,23099,0.80181443,2.74649183,0.77073596,1.43795946,0
111,23199,0.50420439,3.04803401,0.71612925,1.04160941,1
112,24299,0.05147318,0.00000000,0.49420053,0.49890339,0
113,24399,0.05423778,0.00000000,0.50439742,0.46838072,0
114,24499,0.09302193,0.00000000,0.50513277,0.62134774,0
115,24599,0.07928393,0.00000000,0.47981482,0.57625194,0
116,24699,0.12487642,0.00000000,0.57309920,0.55807943,0
117,24799,0.11385645,0.00000000,0.57185117,0.52790688,0
118,24899,0.14198672,0.00000000,0.60939758,0.58077046,0
119,24999,0.13852824,0.00000000,0.57257674,0.57157003,0
120,25099,0.20008202,0.04483025,0.56742194,0.97974958,0
121,25199,0.14733114,0.03690962,0.59680672,0.65316697,0
122,25299,0.14822743,0.02988527,0.63986304,0.49332131,0
123,25399,0.18706820,0.06170171,0.68714327,0.49045888,0
124,25499,0.18944908,0.09589902,0.66180761,0.56122659,0
125,25599,0.20739858,0.14804583,0.68522483,0.55965775,0
126,25699,0.23622590,0.22901996,0.75772180,0.48675669,0
127,25799,0.22378212,0.29755032,0.66767072,0.63918575,0
128,25899,0.17845371,0.32075225,0.66529231,0.54679017,0
129,25999,0.21284198,0.37834246,0.64110024,0.60653913,0
130,26099,0.33222899,0.55531968,0.66226976,0.96771544,0
131,26199,0.22593813,0.62600605,0.66168643,0.69003060,0
132,26299,0.20250932,0.67326359,0.75506450,0.44470417,0
133,26399,0.24236777,0.76037959,0.76571923,0.50270593,0
134,26499,0.25972924,0.86485706,0.76162468,0.56124373,0
135,26599,0.29554710,1.00515239,0.74776825,0.57959269,0
136,26699,0.28897764,1.13887827,0.81439196,0.53972375,0
137,26799,0.30550256,1.28912906,0.78215797,0.63164432,0
138,26899,0.29843245,1.43230974,0.82267016,0.51625740,0
139,26999,0.31482562,1.59188358,0.74109409,0.65007715,0
140,27099,0.62870774,2.06533955,0.70603891,1.44886186,0
141,27199,0.45004972,2.36013750,0.76139091,0.92501168,0
142,27299,0.36085731,2.56574304,0.83180117,0.63238024,0
143,27399,0.19728001,2.60777128,0.66468258,0.60109568,0
144,27499,0.25226353,2.70478305,0.77527523,0.51046916,0
145,27599,0.29467779,2.84420907,0.74260414,0.64781070,0
146,27699,0.31558000,3.00453730,0.79845892,0.59445384,1
147,28799,0.04426539,0.00000000,0.39213927,0.58473574,0
148,28899,0.06121614,0.00000000,0.42758293,0.61457136,0
149,28999,0.08753654,0.00000000,0.54833999,0.49033272,0
150,29099,0.09259451,0.00000000,0.42213228,0.93135883,0
151,29199,0.08701008,0.00000000,0.55941750,0.47589315,0
152,29299,0.09713216,0.00000000,0.54182394,0.54722741,0
153,29399,0.14079757,0.00000000,0.58733445,0.55880110,0
154,29499,0.13825057,0.00000000,0.61838932,0.49390006,0
155,29599,0.16360149,0.01547235,0.63386212,0.55747697,0
156,29699,0.19074540,0.05808860,0.70269628,0.57022377,0
157,29799,0.19005438,0.10001383,0.68426794,0.53450919,0
158,29899,0.21378685,0.16567153,0.70668631,0.58282712,0
159,29999,0.23987257,0.25741496,0.70317181,0.60830019,0
160,30099,0.21015282,0.31943863,0.60810744,0.82060696,0
161,30199,0.22216595,0.39347543,0.65675186,0.62262217,0
162,30299,0.20049682,0.44584310,0.73755956,0.49008195,0
163,30399,0.23272747,0.53044142,0.72944094,0.56593013,0
164,30499,0.24768254,0.62999482,0.75844923,0.53692216,0
165,30599,0.24312654,0.72499221,0.78223312,0.53181480,0
166,30699,0.26883935,0.84570241,0.78257277,0.58553951,0
167,30799,0.26093544,0.95850870,0.77277455,0.53061289,0
168,30899,0.28624536,1.09662491,0.74798847,0.64436089,0
169,30999,0.26581951,1.21431527,0.76678853,0.54266269,0
170,31099,0.38277073,1.44895685,0.63356329,1.21388562,0
171,31199,0.36843836,1.66926606,0.84075124,0.57680550,0
172,31299,0.29372604,1.81486295,0.78969221,0.55655049,0
173,31399,0.29640783,1.96314163,0.85745423,0.48359516,0
174,31499,0.34133544,2.15634792,0.83280658,0.55387063,0
175,31599,0.35876307,2.36698184,0.81296819,0.64424813,0
176,31699,0.34472850,2.56358119,0.83577157,0.55584652,0
177,31799,0.36101477,2.77646681,0.84210499,0.57136437,0
178,31899,0.35333454,2.98167221,0.81972613,0.59509101,0
179,31999,0.35922192,3.19276498,0.88100942,0.49677509,1
180,33099,0.02570387,0.00000000,0.23840665,1.31362967,0
181,33199,0.05825437,0.00000000,0.48757406,0.53699192,0
182,33299,0.06720531,0.00000000,0.50044154,0.48249666,0
183,33399,0.06682474,0.00000000,0.51354598,0.50503317,0
184,33499,0.09862379,0.00000000,0.54967245,0.53696018,0
185,33599,0.10237997,0.00000000,0.53254087,0.57673118,0
186,33699,0.10206945,0.00000000,0.55911860,0.53841522,0
187,33799,0.13019730,0.00114879,0.60530485,0.56759480,0
188,33899,0.12062027,0.00000000,0.58974122,0.54899824,0
189,33999,0.15145223,0.02148799,0.63297025,0.58204676,0
190,34099,0.12933536,0.02085912,0.47548431,0.85608651,0
191,34199,0.15175362,0.04264850,0.63475262,0.56303891,0
192,34299,0.19187213,0.10455639,0.69959741,0.54172710,0
193,34399,0.17413681,0.14872897,0.67343377,0.53553968,0
194,34499,0.16956343,0.18832817,0.64388593,0.61092977,0
195,34599,0.20251763,0.26088157,0.68650905,0.60642639,0
196,34699,0.21937239,0.35028973,0.72741594,0.56676019,0
197,34799,0.23062892,0.45095441,0.67196157,0.61072742,0
198,34899,0.21671288,0.53770306,0.70331009,0.58709871,0
199,34999,0.23920500,0.64694382,0.74763344,0.56519955,0
200,35099,0.12365412,0.64063371,0.46001585,1.04337347,0
201,35199,0.27753210,0.78820158,0.79036968,0.56284459,0
202,35299,0.26957656,0.92781391,0.68191452,0.74865834,0
203,35399,0.25669477,1.05454444,0.78963612,0.50422164,0
204,35499,0.25592313,1.18050334,0.72056629,0.57893829,0
205,35599,0.30923298,1.35977208,0.78132630,0.61971455,0
206,35699,0.31336121,1.54316906,0.82991338,0.53818533,0
207,35799,0.33276147,1.74596629,0.85697347,0.51855138,0
208,35899,0.31650091,1.93250296,0.79628881,0.59016297,0
209,35999,0.31779067,2.12032940,0.82224414,0.56079760,0
210,36099,0.41956001,2.40992517,0.67987776,1.11298089,0
211,36199,0.35125021,2.63121114,0.86265594,0.55678413,0
212,36299,0.34211910,2.84336601,0.86116096,0.53740909,0
213,36399,0.38287391,3.09627568,0.87677987,0.55724406,1
214,37499,0.06284375,0.00000000,0.53424846,0.50387632,0
215,37599,0.08595978,0.00000000,0.52620503,0.61199340,0
216,37699,0.10611234,0.00000000,0.57234490,0.57558544,0
217,37799,0.10070774,0.00000000,0.57776757,0.54948744,0
218,37899,0.14829286,0.00000000,0.65480761,0.59634965,0
219,37999,0.13831121,0.00000000,0.60583371,0.62207430,0
220,38099,0.13773669,0.00000000,0.46388992,1.05516862,0
221,38199,0.15471674,0.00000000,0.65799223,0.47438212,0
222,38299,0.16704896,0.00000000,0.66382646,0.55075740,0
223,38399,0.23279639,0.06473104,0.72064741,0.56648502,0
224,38499,0.24533402,0.14199970,0.70418056,0.63128102,0
225,38599,0.20042395,0.17435829,0.72415663,0.54629939,0
226,38699,0.23771677,0.24400971,0.74517290,0.57003758,0
227,38799,0.25170186,0.32764621,0.75702839,0.56687287,0
228,38899,0.30242918,0.46201003,0.80692954,0.57011829,0
229,38999,0.31620859,0.61015327,0.76782642,0.63616130,0
230,39099,0.31496324,0.75705116,0.56491709,1.34901586,0
231,39199,0.25963004,0.84861584,0.77313270,0.57070433,0
232,39299,0.26492670,0.94547718,0.74279614,0.57629547,0
233,39399,0.27462128,1.05203311,0.79290262,0.53531636,0
234,39499,0.31662922,1.20059697,0.82242635,0.54179684,0
235,39599,0.34303035,1.37556196,0.82224883,0.59097924,0
236,39699,0.32956264,1.53705925,0.78387359,0.60415354,0
237,39799,0.32539248,1.69438638,0.80870477,0.59163814,0
238,39899,0.33634171,1.86266274,0.80343780,0.63544013,0
239,39999,0.37111579,2.06571317,0.85138971,0.58094055,0
240,40099,0.29011387,2.18776169,0.67708942,0.73409822,0
241,40199,0.37693940,2.39663574,0.83999555,0.57169410,0
242,40299,0.34418833,2.57275871,0.83636430,0.57612092,0
243,40399,0.35613410,2.76082746,0.86445317,0.54188360,0
244,40499,0.38827756,2.98103967,0.86708942,0.60604578,0
245,40599,0.36941102,3.18238533,0.84966493,0.58922807,1
246,41699,0.08036992,0.00000000,0.54598954,0.51554939,0
247,41799,0.11413030,0.00000000,0.56579024,0.57539906,0
248,41899,0.10051220,0.00000000,0.56030998,0.58134150,0
249,41999,0.13772245,0.00000000,0.58643617,0.61253063,0
250,42099,0.08711032,0.00000000,0.42812744,0.79674733,0
251,42199,0.14828850,0.00000000,0.63324601,0.60345651,0
252,42299,0.16429549,0.00000000,0.62270972,0.62778522,0
253,42399,0.15428529,0.00000000,0.65815476,0.54653706,0
254,42499,0.20449941,0.02076808,0.70317862,0.58708004,0
255,42599,0.20574963,0.04278638,0.69174720,0.57514463,0
256,42699,0.19921466,0.05826970,0.71080888,0.60181116,0
257,42799,0.23089497,0.10543334,0.71816045,0.59344572,0
258,42899,0.25831176,0.18001377,0.71761058,0.66519423,0
259,42999,0.30216701,0.29844945,0.79069711,0.61542419,0
260,43099,0.21376385,0.32848197,0.60510863,0.82238268,0
261,43199,0.24565703,0.39040766,0.73498108,0.62459534,0
262,43299,0.26946745,0.47614377,0.77766321,0.57762868,0
263,43399,0.29691270,0.58932515,0.80329293,0.59111444,0
264,43499,0.30251352,0.70810733,0.80261961,0.58544317,0
265,43599,0.33867032,0.86304632,0.83703797,0.57845111,0
266,43699,0.33181780,1.01113279,0.79747324,0.63350152,0
267,43799,0.34319012,1.17059158,0.79535344,0.66859897,0
268,43899,0.37278587,1.35964611,0.82677764,0.63974454,0
269,43999,0.37190589,1.54782067,0.82814017,0.65097583,0
270,44099,0.26300302,1.62709236,0.65769273,0.83665390,0
271,44199,0.40168619,1.84504722,0.88631414,0.58435608,0
272,44299,0.36175180,2.02306768,0.85420346,0.56412199,0
273,44399,0.41555630,2.25489265,0.86137320,0.63334292,0
274,44499,0.38917015,2.46033147,0.85561478,0.58957954,0
275,44599,0.41083344,2.68743358,0.87937404,0.61450886,0
276,44699,0.41375697,2.91745921,0.89854758,0.57912401,0
277,44799,0.43782008,3.17154796,0.84265749,0.69412003,1
278,45899,0.06543268,0.00000000,0.45039111,0.68182715,0
279,45999,0.09159843,0.00000000,0.57818919,0.54129468,0
280,46099,0.06746997,0.00000000,0.35631971,0.86977791,0
281,46199,0.11029217,0.00000000,0.59423680,0.60352969,0
282,46299,0.13152966,0.00000000,0.61010433,0.58845167,0
283,46399,0.16562820,0.00000000,0.63364906,0.63399551,0
284,46499,0.14794109,0.00000000,0.62425847,0.58490106,0
285,46599,0.17257786,0.00397666,0.67527804,0.60630638,0
286,46699,0.18771677,0.02309224,0.66236425,0.61778215,0
287,46799,0.18034227,0.03483331,0.65441856,0.64195612,0
288,46899,0.24906263,0.11529475,0.72241466,0.65003722,0
289,46999,0.21507448,0.16176804,0.72363621,0.60711802,0
290,47099,0.15490477,0.14807162,0.55049588,0.80447658,0
291,47199,0.21980982,0.19928024,0.78135566,0.48877904,0
292,47299,0.26507682,0.29575587,0.77214673,0.57703137,0
293,47399,0.28691887,0.41407354,0.76363342,0.62059333,0
294,47499,0.33322129,0.57869364,0.80960627,0.64596901,0
295,47599,0.29558219,0.70567463,0.79785367,0.58612466,0
296,47699,0.33766472,0.87473816,0.84682582,0.60009619,0
297,47799,0.33911266,1.04524963,0.82731089,0.62846465,0
298,47899,0.34623210,1.22288053,0.85407394,0.57521063,0
299,47999,0.36995311,1.42423245,0.83681495,0.60383050,0
300,48099,0.26221060,1.51784185,0.61934693,0.97249504,0
301,48199,0.33553747,1.68477813,0.78664096,0.64866766,0
302,48299,0.35924815,1.87542509,0.78479353,0.69385814,0
303,48399,0.34675772,2.05358161,0.81812213,0.62192953,0
304,48499,0.31891291,2.20389333,0.83656893,0.52371386,0
305,48599,0.37396637,2.40925851,0.83490106,0.62459437,0
306,48699,0.37952852,2.62018583,0.83010690,0.61211417,0
307,48799,0.41086435,2.86244899,0.90475737,0.55991927,0
308,48899,0.37647482,3.07032261,0.93123781,0.48545808,1
309,49999,0.05155335,0.00000000,0.42425523,0.70661738,0
310,50099,0.04804904,0.00000000,0.27880321,1.56616432,0
311,50199,0.06617780,0.00000000,0.37169089,0.88800059,0
312,50299,0.09666280,0.00000000,0.47667103,0.76567620,0
313,50399,0.09831536,0.00000000,0.47409505,0.73030759,0
314,50499,0.11833553,0.00000000,0.55967440,0.72161415,0
315,50599,0.14529353,0.00000000,0.60262386,0.69409173,0
316,50699,0.14828855,0.00000000,0.56603700,0.71838168,0
317,50799,0.15004346,0.00000000,0.65508878,0.56599956,0
318,50899,0.20454223,0.04849636,0.72494645,0.56375042,0
319,50999,0.24117117,0.13362166,0.73452933,0.63880174,0
320,51099,0.18077199,0.15834778,0.58191838,0.96304336,0
321,51199,0.29485332,0.29715522,0.76423761,0.66093712,0
322,51299,0.36352032,0.50462967,0.77118077,0.77036799,0
323,51399,0.29814527,0.64672906,0.75516918,0.69154548,0
324,51499,0.32341282,0.81409601,0.78668641,0.63923694,0
325,51599,0.33711041,0.99516055,0.86657499,0.53157150,0
326,51699,0.40613867,1.24525335,0.87023801,0.63784154,0
327,51799,0.44240263,1.53161010,0.88175907,0.64628889,0
328,51899,0.47081543,1.84637966,0.87440351,0.70630300,0
329,51999,0.42049033,2.11082412,0.82861474,0.71233093,0
330,52099,0.36074340,2.31552165,0.77356699,0.82478225,0
331,52199,0.40987583,2.56935161,0.92783134,0.53783871,0
332,52299,0.45946469,2.87277042,0.92029250,0.60545589,0
333,52399,0.49202690,3.20875145,0.92924720,0.63343385,1
334,53499,0.19719500,0.00000000,0.66683307,0.66408427,0
335,53599,0.20238604,0.00000000,0.74669281,0.55636039,0
336,53699,0.22087646,0.00000000,0.64151363,0.72522915,0
337,53799,0.20298176,0.00000000,0.65974332,0.70620340,0
338,53899,0.22568383,0.00000000,0.71816230,0.60669290,0
339,53999,0.25663505,0.00000000,0.68138230,0.71997117,0
340,54099,0.17415055,0.00000000,0.50537998,0.96641974,0
341,54199,0.25814440,0.00000000,0.70953901,0.63558833,0
342,54299,0.25175047,0.00000000,0.67830963,0.73494234,0
343,54399,0.22989674,0.00000000,0.66044656,0.75818852,0
344,54499,0.26526158,0.00000000,0.71816347,0.68340831,0
345,54599,0.28845219,0.00000000,0.78868620,0.56253197,0
346,54699,0.31032743,0.00918798,0.80160286,0.61119746,0
347,54799,0.34469161,0.05274013,0.83754616,0.58217028,0
348,54899,0.43515367,0.18675436,0.82937151,0.74332200,0
349,54999,0.41278978,0.29840469,0.83281537,0.69553843,0
350,55099,0.57129986,0.56856510,0.54750459,2.01163112,0
351,55199,0.45950004,0.72692569,0.65155649,1.27112229,0
352,55299,0.30634974,0.73213598,0.54441124,1.17291782,0
353,55399,0.32165342,0.75264995,0.61265642,0.95722467,0
354,55499,0.43876742,0.89027793,0.75696134,0.84647580,0
355,55599,0.33641130,0.92554977,0.70785697,0.79590270,0
356,55699,0.35844333,0.98285366,0.71593586,0.89492256,0
357,55799,0.30410526,0.98581946,0.68070921,0.85436997,0
358,55899,0.35317928,1.03785930,0.69782176,0.87663736,0
359,55999,0.32886699,1.06558684,0.60922464,1.08861365,0
360,56099,0.45226534,1.21671273,0.68163196,1.17537811,0
361,56199,0.39414724,1.30972052,0.67207841,0.95550322,0
362,56299,0.30656606,1.31514713,0.71078508,0.73439393,0
363,56399,0.29920263,1.31321031,0.82031010,0.52071261,0
364,56499,0.29467795,1.30674882,0.85880406,0.46236148,0
365,56599,0.21328043,1.21888980,0.73135463,0.49505317,0
366,56699,0.21738008,1.13513043,0.76594507,0.44369002,0
367,56799,0.24474529,1.07873627,0.80363683,0.45170274,0
368,56899,0.26425733,1.04185415,0.86866249,0.40065041,0
369,56999,0.29983313,1.04054783,0.86542091,0.46124164,0
370,57099,0.17271369,0.91212207,0.63443597,0.65463247,0
371,57199,0.29313160,0.90411423,0.81127979,0.53528884,0
372,57299,0.30920267,0.91217745,0.88416126,0.45618454,0
373,57399,0.32943119,0.94046919,0.88486222,0.45683803,0
374,57499,0.35575959,0.99508933,0.91540875,0.46255668,0
375,57599,0.40638156,1.10033144,0.92896341,0.50536501,0
376,57699,0.39893471,1.19812670,0.93318991,0.48513924,0
377,57799,0.42737852,1.32436577,0.93357693,0.54478608,0
378,57899,0.45331839,1.47654471,0.95147622,0.55968851,0
379,57999,0.48720218,1.66260744,0.90492738,0.65155615,0
380,58099,0.38463447,1.74610246,0.55152224,1.42826610,0
381,58199,0.36842002,1.81338303,0.63906148,1.15175444,0
382,58299,0.44255166,1.95479524,0.92185518,0.55131496,0
383,58399,0.41976905,2.07342484,0.91669559,0.54743702,0
384,58499,0.40403458,2.17631998,0.93909410,0.50437638,0
385,58599,0.48518718,2.36036771,0.92163078,0.59361845,0
386,58699,0.48663789,2.54586615,0.94554906,0.56857395,0
387,58799,0.46140814,2.70613484,0.92791585,0.57897815,0
388,58899,0.48135873,2.88635412,0.93374951,0.59099099,0
389,58999,0.51126297,3.09647764,0.93623860,0.60996035,1
390,60099,0.00871139,0.00000000,0.09567481,1.49138629,0
391,60199,0.07749001,0.00000000,0.42316700,0.85126249,0
392,60299,0.13221161,0.02281244,0.68869817,0.44648922,0
393,60399,0.17271560,0.08612887,0.68800956,0.52686991,0
394,60499,0.20552688,0.18225657,0.71782749,0.53401746,0
395,60599,0.22079282,0.29365022,0.70324182,0.63950150,0
396,60699,0.21082278,0.39507383,0.72982158,0.55617857,0
397,60799,0.25067107,0.53634573,0.71293318,0.64220062,0
398,60899,0.22139268,0.64833923,0.72274554,0.61193877,0
399,60999,0.22578619,0.76472625,0.74231102,0.60201827,0
400,61099,0.34268067,0.99800775,0.55080621,1.41263477,0
401,61199,0.21729481,1.10590338,0.70782589,0.55723369,0
402,61299,0.22245597,1.21896018,0.76111293,0.53345621,0
403,61399,0.17051866,1.28007967,0.68977100,0.50366692,0
404,61499,0.25666692,1.42734742,0.73734502,0.62732686,0
405,61599,0.31409118,1.63203943,0.78210244,0.64224154,0
406,61699,0.30518498,1.82782524,0.83304249,0.56567243,0
407,61799,0.33592552,2.05435159,0.78520287,0.65218490,0
408,61899,0.31639205,2.26134447,0.80188318,0.60038870,0
409,61999,0.26845743,2.42040272,0.77866839,0.57529325,0
410,62099,0.28567921,2.59668276,0.72085349,0.78763154,0
411,62199,0.29354546,2.78082905,0.80699147,0.58375443,0
412,62299,0.34024797,3.01167786,0.83235518,0.60001036,1
413,63399,0.09755977,0.00000000,0.57826999,0.53995863,0
414,63499,0.12636753,0.00000000,0.62665147,0.55461332,0
415,63599,0.16707071,0.00000000,0.64612719,0.61283548,0
416,63699,0.15816160,0.00000000,0.66761021,0.61389236,0
417,63799,0.14281483,0.00000000,0.60647582,0.64230988,0
418,63899,0.15813385,0.00000000,0.62232777,0.65767579,0
419,63999,0.16000957,0.00000000,0.60979277,0.61440081,0
420,64099,0.07676755,0.00000000,0.37922154,0.99363231,0
421,64199,0.19851337,0.00000000,0.75409906,0.47772161,0
422,64299,0.21881913,0.01732187,0.76841806,0.48663331,0
423,64399,0.28285627,0.09868088,0.79026706,0.60342006,0
424,64499,0.25425939,0.15144301,0.76106289,0.60439195,0
425,64599,0.28853444,0.23848018,0.82569626,0.54107964,0
426,64699,0.35690674,0.39388966,0.83341148,0.62038444,0
427,64799,0.35342193,0.54581434,0.84196192,0.60471859,0
428,64899,0.37579293,0.72011000,0.82408239,0.66938487,0
429,64999,0.34889805,0.86751079,0.78841046,0.69979737,0
430,65099,0.24792791,0.91394144,0.61480449,0.95530891,0
431,65199,0.37891824,1.09136242,0.82864579,0.64055412,0
432,65299,0.40394533,1.29381049,0.83731619,0.67222348,0
433,65399,0.39476296,1.48707619,0.84948893,0.61941862,0
434,65499,0.40367510,1.68925403,0.87241765,0.62981985,0
435,65599,0.35041896,1.83817572,0.84178463,0.58799797,0
436,65699,0.39592803,2.03260649,0.85956950,0.63761880,0
437,65799,0.45154400,2.28265323,0.88396337,0.66903730,0
438,65899,0.41871540,2.49987137,0.85094136,0.69255448,0
439,65999,0.40461865,2.70299276,0.86927339,0.62686798,0
440,66099,0.36619960,2.86769510,0.62271870,1.20903187,0
441,66199,0.38236944,3.04856728,0.90466558,0.54398084,1
442,67299,0.02870126,0.00000000,0.39122794,0.53337217,0
443,67399,0.07040063,0.00000000,0.55922452,0.46984075,0
444,67499,0.12820660,0.00000000,0.66413162,0.49448923,0
445,67599,0.16027937,0.03017023,0.68852193,0.50203147,0
446,67699,0.22823564,0.12829674,0.70991060,0.62254509,0
447,67799,0.25526242,0.25345002,0.76100335,0.58786286,0
448,67899,0.28584113,0.40918201,0.81112955,0.57427651,0
