block_end_step,detector_epoch,block_valid,block_win_rate,block_familiarity,block_weight_sum,q_short,q_long,rate_gap,detector_armed,regime_change,positive_streak,initial_stabilization_streak,rearm_streak,initial_arming_complete,rate_warmup_remaining
34099,0,1,0.58653902,0.93586407,93.58640722,0.45498523,0.50203958,-0.04705436,0,0,0,1,0,0,0
34199,0,1,0.33494961,0.97792188,97.79218815,0.43097810,0.50036868,-0.06939058,0,0,0,0,0,0,0
34299,0,1,0.38688515,0.97939963,97.93996343,0.42215951,0.49923385,-0.07707433,0,0,0,0,0,0,0
34399,0,1,0.24225992,0.97540377,97.54037657,0.38617959,0.49666411,-0.11048451,0,0,0,0,0,0,0
34499,0,1,0.28721406,0.96590118,96.59011809,0.36638649,0.49456961,-0.12818312,0,0,0,0,0,0,0
34599,0,1,0.33024765,0.96430351,96.43035117,0.35915872,0.49292639,-0.13376767,0,0,0,0,0,0,0
34699,0,1,0.36750196,0.97396917,97.39691737,0.36082737,0.49167214,-0.13084477,0,0,0,0,0,0,0
34799,0,1,0.15837918,0.95554686,95.55468643,0.32033773,0.48833921,-0.16800148,0,0,0,0,0,0,0
34899,0,1,0.14257558,0.97278490,97.27849000,0.28478530,0.48488158,-0.20009628,0,0,0,0,0,0,0
34999,0,1,0.10164809,0.97088294,97.08829353,0.24815786,0.48104924,-0.23289138,0,0,0,0,0,0,0
35099,0,1,0.81865069,0.92600657,92.60065690,0.36225643,0.48442526,-0.12216883,0,0,0,0,0,0,0
35199,0,1,1.00000000,0.99310163,99.31016330,0.48980514,0.48958100,0.00022414,0,0,0,0,0,0,0
35299,0,1,0.55706603,0.97356768,97.35676805,0.50325732,0.49025585,0.01300146,0,0,0,1,0,0,0
35399,0,1,0.63674924,0.98271789,98.27178869,0.52995570,0.49172079,0.03823491,0,0,0,0,0,0,0
35499,0,1,0.60727518,0.95155254,95.15525435,0.54541960,0.49287633,0.05254327,0,0,0,0,0,0,0
35599,0,1,0.29558244,0.97313238,97.31323806,0.49545217,0.49090339,0.00454877,0,0,0,0,0,0,0
35699,0,1,0.14894450,0.98686391,98.68639124,0.42615063,0.48748380,-0.06133317,0,0,0,0,0,0,0
35799,0,1,0.59920113,0.99301829,99.30182862,0.46076073,0.48860098,-0.02784025,0,0,0,0,0,0,0
35899,0,1,0.49220266,0.97269734,97.26973356,0.46704912,0.48863699,-0.02158788,0,0,0,1,0,0,0
35999,0,1,0.57418415,0.98710306,98.71030551,0.48847612,0.48949247,-0.00101634,0,0,0,2,0,0,0
36099,0,1,0.61662506,0.96713210,96.71320978,0.51410591,0.49076379,0.02334212,0,0,0,0,0,0,0
36199,0,1,0.27947230,0.99346680,99.34668004,0.46717919,0.48865088,-0.02147169,0,0,0,0,0,0,0
36299,0,1,0.11046909,0.99529736,99.52973612,0.39583717,0.48486906,-0.08903189,0,0,0,0,0,0,0
36399,0,1,0.37243137,0.99131872,99.13187227,0.39115601,0.48374468,-0.09258867,0,0,0,0,0,0,0
36499,0,1,0.25137150,0.99426086,99.42608589,0.36319911,0.48142095,-0.11822184,0,0,0,0,0,0,0
36599,0,1,0.37957747,0.99650632,99.65063235,0.36647478,0.48040252,-0.11392774,0,0,0,0,0,0,0
36699,0,1,0.65021464,0.99469759,99.46975945,0.42322275,0.48210064,-0.05887789,0,0,0,0,0,0,0
36799,0,1,0.36433051,0.98398778,98.39877804,0.41144430,0.48092294,-0.06947863,0,0,0,0,0,0,0
36899,0,1,0.10077544,0.99192193,99.19219259,0.34931053,0.47712146,-0.12781093,0,0,0,0,0,0,0
36999,0,1,0.23151144,0.99315244,99.31524391,0.32575071,0.47466536,-0.14891465,0,0,0,0,0,0,0
37099,0,1,0.57560313,0.90419327,90.41932698,0.37572120,0.47567474,-0.09995354,0,0,0,0,0,0,0
37199,0,1,0.17034486,0.96380099,96.38009870,0.33464593,0.47262144,-0.13797551,0,0,0,0,0,0,0
37299,0,1,0.02014029,0.99303437,99.30343738,0.27174480,0.46809663,-0.19635183,0,0,0,0,0,0,0
37399,0,1,0.26024475,0.99895684,99.89568414,0.26944479,0.46601811,-0.19657332,0,0,0,0,0,0,0
37499,0,1,0.76973668,0.99817018,99.81701823,0.36950317,0.46905529,-0.09955213,0,0,0,0,0,0,0
37599,0,1,0.69611848,0.98728470,98.72847033,0.43482623,0.47132593,-0.03649970,0,0,0,0,0,0,0
37699,0,1,0.47978749,0.99743008,99.74300843,0.44381848,0.47141054,-0.02759206,0,0,0,1,0,0,0
37799,0,1,0.50790360,0.98726373,98.72637279,0.45663551,0.47177547,-0.01513997,0,0,0,2,0,0,0
37899,0,1,0.56025541,0.99908034,99.90803356,0.47735949,0.47266027,0.00469921,0,0,0,3,0,0,0
37999,0,1,0.32229166,0.99170532,99.17053158,0.44634592,0.47115659,-0.02481067,0,0,0,0,0,0,0
38099,0,1,0.32212618,0.96299251,96.29925137,0.42150197,0.46966628,-0.04816431,0,0,0,0,0,0,0
38199,0,1,0.02993590,0.99098367,99.09836739,0.34318876,0.46526898,-0.12208022,0,0,0,0,0,0,0
38299,0,1,0.08075986,0.98873422,98.87342229,0.29070298,0.46142389,-0.17072091,0,0,0,0,0,0,0
38399,0,1,0.26140994,0.99397909,99.39790933,0.28484437,0.45942375,-0.17457938,0,0,0,0,0,0,0
38499,0,1,0.34286468,0.99038813,99.03881276,0.29644843,0.45825816,-0.16180972,0,0,0,0,0,0,0
38599,0,1,0.11093267,0.99155466,99.15546600,0.25934528,0.45478490,-0.19543962,0,0,0,0,0,0,0
38699,0,1,0.30120453,0.99552730,99.55273034,0.26771713,0.45324910,-0.18553197,0,0,0,0,0,0,0
38799,0,1,0.34119798,0.99440002,99.44000248,0.28241330,0.45212859,-0.16971529,0,0,0,0,0,0,0
38899,0,1,0.58042437,0.99823887,99.82388693,0.34201551,0.45341154,-0.11139603,0,0,0,0,0,0,0
38999,0,1,0.53026883,0.99727925,99.72792488,0.37966618,0.45418012,-0.07451394,0,0,0,0,0,0,0
39099,0,1,0.36718963,0.94554134,94.55413427,0.37717087,0.45331021,-0.07613935,0,0,0,0,0,0,0
39199,0,1,0.05015285,0.99693005,99.69300505,0.31176726,0.44927864,-0.13751138,0,0,0,0,0,0,0
39299,0,1,0.12210497,0.98268427,98.26842668,0.27383480,0.44600690,-0.17217210,0,0,0,0,0,0,0
39399,0,1,0.17998827,0.99077682,99.07768248,0.25506550,0.44334672,-0.18828122,0,0,0,0,0,0,0
39499,0,1,0.34080370,0.99328422,99.32842208,0.27221314,0.44232129,-0.17010815,0,0,0,0,0,0,0
39599,0,1,0.32949928,0.99685604,99.68560396,0.28367037,0.44119307,-0.15752270,0,0,0,0,0,0,0
39699,0,1,0.18067246,0.99129250,99.12924985,0.26307078,0.43858786,-0.17551708,0,0,0,0,0,0,0
39799,0,1,0.17757581,0.98315051,98.31505107,0.24597179,0.43597774,-0.19000595,0,0,0,0,0,0,0
39899,0,1,0.29113796,0.98890578,98.89057790,0.25500502,0.43452934,-0.17952432,0,0,0,0,0,0,0
39999,0,1,0.11154706,0.98557978,98.55797791,0.22631343,0.43129952,-0.20498609,0,0,0,0,0,0,0
40099,0,1,0.15552954,0.93990004,93.99000431,0.21215665,0.42854182,-0.21638517,0,0,0,0,0,0,0
40199,0,1,0.15195761,0.97854695,97.85469499,0.20011684,0.42577598,-0.22565913,0,0,0,0,0,0,0
40299,0,1,0.16352029,0.97597878,97.59787843,0.19279753,0.42315342,-0.23035589,0,0,0,0,0,0,0
40399,0,1,0.33288865,0.99127766,99.12776629,0.22081576,0.42225077,-0.20143502,0,0,0,0,0,0,0
40499,0,1,0.33962328,0.99515477,99.51547726,0.24457726,0.42142450,-0.17684724,0,0,0,0,0,0,0
40599,0,1,0.70016448,0.98826884,98.82688426,0.33569470,0.42421190,-0.08851719,0,0,0,0,0,0,0
40699,0,1,0.42430604,0.98534649,98.53464877,0.35341697,0.42421284,-0.07079587,0,0,0,0,0,0,0
40799,0,1,0.41266032,0.99194811,99.19481075,0.36526564,0.42409731,-0.05883167,0,0,0,0,0,0,0
40899,0,1,0.43082908,0.99757633,99.75763290,0.37837833,0.42416463,-0.04578630,0,0,0,1,0,0,0
40999,0,1,0.28918818,0.99698364,99.69836421,0.36054030,0.42281487,-0.06227457,0,0,0,0,0,0,0
41099,0,1,0.19062315,0.97325232,97.32523208,0.32655687,0.42049295,-0.09393608,0,0,0,0,0,0,0
41199,0,1,0.07010420,0.99847728,99.84772751,0.27526633,0.41698906,-0.14172273,0,0,0,0,0,0,0
41299,0,1,0.17031935,0.99662247,99.66224691,0.25427694,0.41452236,-0.16024543,0,0,0,0,0,0,0
41399,0,1,0.29884126,0.99605758,99.60575773,0.26318980,0.41336555,-0.15017575,0,0,0,0,0,0,0
41499,0,1,0.19758749,0.99120226,99.12022641,0.25006934,0.41120777,-0.16113843,0,0,0,0,0,0,0
41599,0,1,0.12081784,0.99298019,99.29801856,0.22421904,0.40830387,-0.18408483,0,0,0,0,0,0,0
41699,0,1,0.29233249,0.99189465,99.18946523,0.23784173,0.40714416,-0.16930243,0,0,0,0,0,0,0
41799,0,1,0.22147756,0.99168414,99.16841406,0.23456890,0.40528749,-0.17071860,0,0,0,0,0,0,0
41899,0,1,0.22151844,0.99291527,99.29152679,0.23195880,0.40344980,-0.17149100,0,0,0,0,0,0,0
41999,0,1,0.23284936,0.98669071,98.66907142,0.23213692,0.40174380,-0.16960688,0,0,0,0,0,0,0
42099,0,1,0.26586233,0.95289251,95.28925093,0.23888200,0.40038498,-0.16150299,0,0,0,0,0,0,0
42199,0,1,0.09067247,0.99258285,99.25828539,0.20924009,0.39728786,-0.18804777,0,0,0,0,0,0,0
42299,0,1,0.22837780,0.99524160,99.52416001,0.21306763,0.39559876,-0.18253112,0,0,0,0,0,0,0
42399,0,1,0.13028504,0.99756448,99.75644816,0.19651111,0.39294562,-0.19643451,0,0,0,0,0,0,0
42499,0,1,0.07039638,0.99434677,99.43467689,0.17128817,0.38972013,-0.21843196,0,0,0,0,0,0,0
42599,0,1,0.24142580,0.99339329,99.33932919,0.18531569,0.38823719,-0.20292149,0,0,0,0,0,0,0
42699,0,1,0.13066085,0.99452968,99.45296807,0.17438472,0.38566142,-0.21127670,0,0,0,0,0,0,0
42799,0,1,0.26081543,0.99407900,99.40789962,0.19167087,0.38441296,-0.19274210,0,0,0,0,0,0,0
42899,0,1,0.35441832,0.98825557,98.82555685,0.22422036,0.38411302,-0.15989266,0,0,0,0,0,0,0
42999,0,1,0.29254462,0.98448408,98.44840783,0.23788521,0.38319733,-0.14531212,0,0,0,0,0,0,0
43099,0,1,0.11717475,0.95753110,95.75311033,0.21374312,0.38053711,-0.16679399,0,0,0,0,0,0,0
43199,0,1,0.16027846,0.99679301,99.67930050,0.20305019,0.37833452,-0.17528433,0,0,0,0,0,0,0
43299,0,1,0.08059764,0.99257347,99.25734701,0.17855968,0.37535715,-0.19679747,0,0,0,0,0,0,0
43399,0,1,0.15954743,0.99910116,99.91011593,0.17475723,0.37319905,-0.19844183,0,0,0,0,0,0,0
43499,0,1,0.38092135,0.99709153,99.70915266,0.21599005,0.37327628,-0.15728622,0,0,0,0,0,0,0
43599,0,1,0.45009098,0.99959907,99.95990727,0.26281024,0.37404442,-0.11123419,0,0,0,0,0,0,0
43699,0,1,0.30138096,0.99355755,99.35575538,0.27052438,0.37331779,-0.10279341,0,0,0,0,0,0,0
43799,0,1,0.24001837,0.99561742,99.56174197,0.26442318,0.37198479,-0.10756162,0,0,0,0,0,0,0
43899,0,1,0.13025588,0.99287423,99.28742288,0.23758972,0.36956751,-0.13197779,0,0,0,0,0,0,0
43999,0,1,0.09766619,0.99025692,99.02569208,0.20960501,0.36684849,-0.15724348,0,0,0,0,0,0,0
44099,0,1,0.18980064,0.98273318,98.27331756,0.20564414,0.36507801,-0.15943388,0,0,0,0,0,0,0
44199,0,1,0.05037916,0.99226762,99.22676220,0.17459114,0.36193102,-0.18733988,0,0,0,0,0,0,0
44299,0,1,0.10046866,0.99531775,99.53177526,0.15976664,0.35931640,-0.19954976,0,0,0,0,0,0,0
44399,0,1,0.21383679,0.98573223,98.57322277,0.17058067,0.35786161,-0.18728093,0,0,0,0,0,0,0
44499,0,1,0.20068449,0.99607680,99.60768003,0.17660144,0.35628983,-0.17968840,0,0,0,0,0,0,0
44599,0,1,0.40046249,0.99540729,99.54072940,0.22137365,0.35673156,-0.13535791,0,0,0,0,0,0,0
44699,0,1,0.31070124,0.99761995,99.76199498,0.23923917,0.35627126,-0.11703209,0,0,0,0,0,0,0
44799,0,1,0.32344815,0.98630860,98.63085996,0.25608096,0.35594303,-0.09986206,0,0,0,0,0,0,0
44899,0,1,0.27881289,0.99234598,99.23459758,0.26062735,0.35517172,-0.09454438,0,0,0,0,0,0,0
44999,0,1,0.14000175,0.99908964,99.90896424,0.23650223,0.35302003,-0.11651780,0,0,0,0,0,0,0
45099,0,1,0.39367235,0.98169859,98.16985864,0.26793625,0.35342655,-0.08549030,0,0,0,0,0,0,0
45199,0,1,0.36034652,0.99897290,99.89729034,0.28641831,0.35349575,-0.06707744,0,0,0,0,0,0,0
45299,0,1,0.65026562,0.99889215,99.88921475,0.35918777,0.35646345,0.00272432,0,0,0,0,0,0,0
45399,0,1,0.66051371,0.99912790,99.91279001,0.41945296,0.35950395,0.05994901,0,0,0,0,0,0,0
45499,0,1,0.38985057,0.99885210,99.88521013,0.41353248,0.35980742,0.05372506,0,0,0,0,0,0,0
45599,0,1,0.37092105,0.99733837,99.73383692,0.40501020,0.35991855,0.04509164,0,0,0,1,0,0,0
45699,0,1,0.08071868,0.99109615,99.10961458,0.34015189,0.35712655,-0.01697466,0,0,0,0,0,0,0
45799,0,1,0.04017650,0.99560671,99.56067140,0.28015681,0.35395705,-0.07380024,0,0,0,0,0,0,0
45899,0,1,0.10215045,0.97455885,97.45588489,0.24455554,0.35143899,-0.10688344,0,0,0,0,0,0,0
45999,0,1,0.05005256,0.99815322,99.81532207,0.20565495,0.34842512,-0.14277018,0,0,0,0,0,0,0
46099,0,1,0.39049916,0.96552189,96.55218858,0.24262379,0.34884586,-0.10622207,0,0,0,0,0,0,0
46199,0,1,0.14036528,0.99739173,99.73917255,0.22217209,0.34676106,-0.12458897,0,0,0,0,0,0,0
46299,0,1,0.22027103,0.99876421,99.87642067,0.22179188,0.34549616,-0.12370428,0,0,0,0,0,0,0
46399,0,1,0.13003778,0.99917356,99.91735649,0.20344106,0.34334157,-0.13990052,0,0,0,0,0,0,0
46499,0,1,0.19024940,0.99868144,99.86814353,0.20080273,0.34181065,-0.14100793,0,0,0,0,0,0,0
46599,0,1,0.16037541,0.99689206,99.68920561,0.19271726,0.33999630,-0.14727904,0,0,0,0,0,0,0
46699,0,1,0.21084026,0.99597038,99.59703776,0.19634186,0.33870474,-0.14236288,0,0,0,0,0,0,0
46799,0,1,0.31011669,0.99959903,99.95990348,0.21909683,0.33841886,-0.11932203,0,0,0,0,0,0,0
46899,0,1,0.11005299,0.99951710,99.95171027,0.19728806,0.33613520,-0.13884714,0,0,0,0,0,0,0
46999,0,1,0.04995862,0.99910064,99.91006376,0.16782217,0.33327343,-0.16545126,0,0,0,0,0,0,0
47099,0,1,0.17384366,0.97292933,97.29293321,0.16902647,0.33167914,-0.16265267,0,0,0,0,0,0,0
47199,0,1,0.21014405,0.99913968,99.91396823,0.17724999,0.33046379,-0.15321380,0,0,0,0,0,0,0
47299,0,1,0.33102916,0.99577356,99.57735610,0.20800582,0.33046944,-0.12246362,0,0,0,0,0,0,0
47399,0,1,0.24109678,0.99320826,99.32082616,0.21462401,0.32957571,-0.11495170,0,0,0,0,0,0,0
47499,0,1,0.29061629,0.99768386,99.76838600,0.22982247,0.32918612,-0.09936365,0,0,0,0,0,0,0
47599,0,1,0.10003232,0.99967320,99.96731959,0.20386444,0.32689458,-0.12303014,0,0,0,0,0,0,0
47699,0,1,0.12000317,0.99996553,99.99655283,0.18709219,0.32482567,-0.13773348,0,0,0,0,0,0,0
47799,0,1,0.29034395,0.99875034,99.87503415,0.20774254,0.32448085,-0.11673831,0,0,0,0,0,0,0
47899,0,1,0.40021237,0.99933957,99.93395680,0.24623650,0.32523816,-0.07900166,0,0,0,0,0,0,0
47999,0,1,0.26004025,0.99984506,99.98450572,0.24899725,0.32458618,-0.07558893,0,0,0,0,0,0,0
48099,0,1,0.23546069,0.96001488,96.00148756,0.24628994,0.32369493,-0.07740499,0,0,0,0,0,0,0
48199,0,1,0.02000981,0.99950949,99.95094914,0.20103391,0.32065808,-0.11962416,0,0,0,0,0,0,0
48299,0,1,0.02975473,0.99454373,99.45437289,0.16677808,0.31774905,-0.15097097,0,0,0,0,0,0,0
48399,0,1,0.04019391,0.99517176,99.51717633,0.14146124,0.31497349,-0.17351225,0,0,0,0,0,0,0
48499,0,1,0.06047482,0.99209293,99.20929332,0.12526396,0.31242851,-0.18716455,0,0,0,0,0,0,0
48599,0,1,0.23041714,0.99796777,99.79677692,0.14629460,0.31160839,-0.16531380,0,0,0,0,0,0,0
48699,0,1,0.26981687,0.99444659,99.44465891,0.17099905,0.31119048,-0.14019143,0,0,0,0,0,0,0
48799,0,1,0.24996250,0.99980565,99.98056521,0.18679174,0.31057820,-0.12378646,0,0,0,0,0,0,0
48899,0,1,0.66118875,0.99810895,99.81089496,0.28167114,0.31408430,-0.03241316,0,0,0,0,0,0,0
48999,0,1,0.58989539,0.99968431,99.96843106,0.34331599,0.31684241,0.02647358,0,0,0,0,0,0,0
49099,0,1,0.24558142,0.95484765,95.48476467,0.32376908,0.31612981,0.00763927,0,0,0,1,0,0,0
49199,0,1,0.09023547,0.99716759,99.71675927,0.27706236,0.31387086,-0.03680850,0,0,0,0,0,0,0
49299,0,1,0.06033003,0.99445454,99.44545433,0.23371589,0.31133545,-0.07761956,0,0,0,0,0,0,0
49399,0,1,0.04971850,0.99805142,99.80514182,0.19691641,0.30871928,-0.11180287,0,0,0,0,0,0,0
49499,0,1,0.10663094,0.99343966,99.34396587,0.17885932,0.30669840,-0.12783908,0,0,0,0,0,0,0
49599,0,1,0.10990461,0.99919951,99.91995123,0.16506838,0.30473046,-0.13966208,0,0,0,0,0,0,0
49699,0,1,0.15102905,0.99316398,99.31639835,0.16226051,0.30319345,-0.14093294,0,0,0,0,0,0,0
49799,0,1,0.16226347,0.98603968,98.60396803,0.16226110,0.30178415,-0.13952305,0,0,0,0,0,0,0
49899,0,1,0.03001362,0.99954516,99.95451648,0.13581161,0.29906644,-0.16325484,0,0,0,0,0,0,0
49999,0,1,0.08005621,0.99886912,99.88691174,0.12466053,0.29687634,-0.17221581,0,0,0,0,0,0,0
50099,0,1,0.65663803,0.98384365,98.38436456,0.23105603,0.30047396,-0.06941793,0,0,0,0,0,0,0
50199,0,1,0.86817505,0.97639080,97.63907981,0.35847983,0.30615097,0.05232886,0,0,0,0,0,0,0
50299,0,1,0.70001844,0.99976642,99.97664167,0.42678756,0.31008964,0.11669791,0,0,0,0,0,0,0
50399,0,1,0.72528805,0.99204300,99.20429977,0.48648765,0.31424163,0.17224603,0,0,0,0,0,0,0
50499,0,1,0.59883838,0.99407325,99.40732462,0.50895780,0.31708760,0.19187020,0,0,0,0,0,0,0
50599,0,1,0.62085835,0.99615116,99.61511555,0.53133791,0.32012530,0.21121261,0,0,0,0,0,0,0
50699,0,1,0.63972141,0.99918431,99.91843144,0.55301461,0.32332126,0.22969335,0,0,0,0,0,0,0
50799,0,1,0.63990274,0.99926241,99.92624121,0.57039224,0.32648708,0.24390516,0,0,0,0,0,0,0
50899,0,1,0.70999923,0.99997376,99.99737588,0.59831364,0.33032220,0.26799143,0,0,0,0,0,0,0
50999,0,1,0.70997140,0.99987248,99.98724830,0.62064519,0.33411869,0.28652650,0,0,0,0,0,0,0
51099,0,1,0.40664262,0.98719288,98.71928762,0.57784467,0.33484393,0.24300074,0,0,0,0,0,0,0
51199,0,1,0.60007680,0.99984822,99.98482197,0.58229110,0.33749626,0.24479484,0,0,0,0,0,0,0
51299,0,1,0.50117434,0.99761190,99.76118983,0.56606775,0.33913304,0.22693471,0,0,0,0,0,0,0
51399,0,1,0.67996253,0.99987019,99.98701910,0.58884671,0.34254134,0.24630537,0,0,0,0,0,0,0
51499,0,1,0.67013318,0.99979229,99.97922855,0.60510400,0.34581725,0.25928675,0,0,0,0,0,0,0
51599,0,1,0.87999940,0.99999501,99.99950088,0.66008308,0.35115908,0.30892400,0,0,0,0,0,0,0
51699,0,1,0.78002725,0.99996489,99.99648920,0.68407191,0.35544776,0.32862416,0,0,0,0,0,0,0
51799,0,1,0.71995296,0.99983125,99.98312516,0.69124812,0.35909281,0.33215531,0,0,0,0,0,0,0
51899,0,1,0.75004549,0.99993666,99.99366631,0.70300760,0.36300234,0.34000526,0,0,0,0,0,0,0
51999,0,1,0.58994734,0.99975727,99.97572674,0.68039555,0.36527179,0.31512376,0,0,0,0,0,0,0
52099,0,1,0.32756556,0.99444567,99.44456656,0.60982955,0.36489472,0.24493482,0,0,0,0,0,0,0
52199,0,1,0.47999795,0.99999530,99.99953023,0.58386323,0.36604576,0.21781747,0,0,0,0,0,0,0
52299,0,1,0.36999974,0.99999947,99.99994689,0.54109053,0.36608530,0.17500523,0,0,0,0,0,0,0
52399,0,1,0.22999965,0.99999952,99.99995229,0.47887236,0.36472444,0.11414792,0,0,0,0,0,0,0
52499,0,1,0.45995169,0.99984689,99.98468929,0.47508822,0.36567671,0.10941151,0,0,0,0,0,0,0
52599,0,1,0.70000298,0.99999570,99.99957004,0.52007117,0.36901997,0.15105120,0,0,0,0,0,0,0
52699,0,1,0.58324759,0.99437189,99.43718915,0.53270646,0.37116225,0.16154421,0,0,0,0,0,0,0
52799,0,1,0.67000370,0.99999384,99.99938381,0.56016591,0.37415067,0.18601524,0,0,0,0,0,0,0
52899,0,1,0.56033537,0.99939912,99.93991242,0.56019980,0.37601251,0.18418729,0,0,0,0,0,0,0
52999,0,1,0.53019071,0.99963485,99.96348543,0.55419798,0.37755429,0.17664369,0,0,0,0,0,0,0
53099,0,1,0.45004242,0.99960611,99.96061129,0.53336687,0.37827918,0.15508769,0,0,0,0,0,0,0
53199,0,1,0.33997132,0.99994078,99.99407756,0.49468776,0.37789610,0.11679166,0,0,0,0,0,0,0
53299,0,1,0.41037723,0.99907888,99.90788843,0.47782565,0.37822091,0.09960474,0,0,0,0,0,0,0
53399,0,1,0.28016040,0.99936208,99.93620764,0.43829260,0.37724030,0.06105230,0,0,0,0,0,0,0
53499,0,1,0.44985124,0.99949721,99.94972137,0.44060433,0.37796641,0.06263792,0,0,0,0,0,0,0
53599,0,1,0.33998155,0.99994147,99.99414730,0.42047977,0.37758656,0.04289321,0,0,0,1,0,0,0
53699,0,1,0.29937240,0.99797839,99.79783939,0.39625830,0.37680442,0.01945388,0,0,0,2,0,0,0
53799,0,1,0.24045603,0.99807966,99.80796584,0.36509785,0.37544094,-0.01034309,0,0,0,0,0,0,0
53899,0,1,0.24022663,0.99862401,99.86240113,0.34012360,0.37408880,-0.03396519,0,0,0,0,0,0,0
53999,0,1,0.28050221,0.99732148,99.73214823,0.32819933,0.37315293,-0.04495360,0,0,0,1,0,0,0
54099,0,1,0.47971989,0.99676207,99.67620679,0.35850344,0.37421860,-0.01571516,0,0,0,0,0,0,0
54199,0,1,0.25057620,0.99322160,99.32215973,0.33691799,0.37298218,-0.03606418,0,0,0,0,0,0,0
54299,0,1,0.32005744,0.99954349,99.95434897,0.33354588,0.37245293,-0.03890705,0,0,0,1,0,0,0
54399,0,1,0.21998027,0.99573521,99.57352053,0.31083276,0.37092820,-0.06009544,0,0,0,0,0,0,0
54499,0,1,0.21759206,0.99628683,99.62868265,0.29218462,0.36939484,-0.07721022,0,0,0,0,0,0,0
54599,0,1,0.39055947,0.99804586,99.80458600,0.31185959,0.36960649,-0.05774690,0,0,0,0,0,0,0
54699,0,1,0.57328818,0.99345595,99.34559524,0.36414531,0.37164330,-0.00749800,0,0,0,0,0,0,0
54799,0,1,0.60009398,0.99984106,99.98410601,0.41133504,0.37392781,0.03740723,0,0,0,0,0,0,0
54899,0,1,0.26012029,0.99951815,99.95181547,0.38109209,0.37278973,0.00830236,0,0,0,0,0,0,0
54999,0,1,0.36262452,0.99229989,99.22998949,0.37739858,0.37268808,0.00471049,0,0,0,1,0,0,0
55099,0,1,0.90820955,0.97968185,97.96818517,0.48356077,0.37804330,0.10551747,0,0,0,0,0,0,0
55199,0,1,1.00000000,0.96324376,96.32437638,0.58684862,0.38426286,0.20258575,0,0,0,0,0,0,0
55299,0,1,1.00000000,0.94492891,94.49289070,0.66947889,0.39042024,0.27905866,0,0,0,0,0,0,0
55399,0,1,1.00000000,0.97713319,97.71331867,0.73558311,0.39651603,0.33906708,0,0,0,0,0,0,0
55499,0,1,0.99206876,0.97950602,97.95060205,0.78688024,0.40247156,0.38440868,0,0,0,0,0,0,0
55599,0,1,1.00000000,0.99108609,99.10860945,0.82950419,0.40844685,0.42105735,0,0,0,0,0,0,0
55699,0,1,0.85414540,0.98248522,98.24852216,0.83443244,0.41290383,0.42152861,0,0,0,0,0,0,0
55799,0,1,0.71829060,0.99096044,99.09604353,0.81120407,0.41595770,0.39524637,0,0,0,0,0,0,0
55899,0,1,0.72991667,0.98900942,98.90094245,0.79494659,0.41909729,0.37584930,0,0,0,0,0,0,0
55999,0,1,0.75076842,0.96758244,96.75824361,0.78611096,0.42241400,0.36369696,0,0,0,0,0,0,0
56099,0,1,0.51048864,0.99512697,99.51269668,0.73098649,0.42329475,0.30769175,0,0,0,0,0,0,0
56199,0,1,1.00000000,0.99211578,99.21157838,0.78478919,0.42906180,0.35572740,0,0,0,0,0,0,0
56299,0,1,1.00000000,0.99759072,99.75907154,0.82783136,0.43477118,0.39306017,0,0,0,0,0,0,0
56399,0,1,1.00000000,0.99686482,99.68648170,0.86226508,0.44042347,0.42184162,0,0,0,0,0,0,0
56499,0,1,1.00000000,0.99889682,99.88968200,0.88981207,0.44601923,0.44379283,0,0,0,0,0,0,0
56599,0,1,1.00000000,0.98595730,98.59573046,0.91184965,0.45155904,0.46029061,0,0,0,0,0,0,0
56699,0,1,1.00000000,0.99231460,99.23146040,0.92947972,0.45704345,0.47243627,0,0,0,0,0,0,0
56799,0,1,1.00000000,0.99586566,99.58656554,0.94358378,0.46247302,0.48111076,0,0,0,0,0,0,0
56899,0,1,1.00000000,0.99925774,99.92577363,0.95486702,0.46784829,0.48701874,0,0,0,0,0,0,0
56999,0,1,1.00000000,0.99961497,99.96149716,0.96389362,0.47316980,0.49072381,0,0,0,0,0,0,0
57099,0,1,0.97994340,0.99717691,99.71769099,0.96710357,0.47823754,0.48886603,0,0,0,0,0,0,0
57199,0,1,0.97996828,0.99739951,99.73995098,0.96967652,0.48325485,0.48642167,0,0,0,0,0,0,0
57299,0,1,1.00000000,0.99788973,99.78897284,0.97574121,0.48842230,0.48731891,0,0,0,0,0,0,0
57399,0,1,0.99000078,0.99980360,99.98036027,0.97859313,0.49343808,0.48515504,0,0,0,0,0,0,0
57499,0,1,1.00000000,0.99862808,99.86280782,0.98287450,0.49850370,0.48437080,0,0,0,0,0,0,0
57599,0,1,0.98998888,0.99888963,99.88896257,0.98429738,0.50341855,0.48087882,0,0,0,0,0,0,0
57699,0,1,1.00000000,0.99987603,99.98760286,0.98743790,0.50838437,0.47905353,0,0,0,0,0,0,0
57799,0,1,0.98999753,0.99973805,99.97380490,0.98794983,0.51320050,0.47474933,0,0,0,0,0,0,0
57899,0,1,0.98999817,0.99981711,99.98171073,0.98835950,0.51796848,0.47039102,0,0,0,0,0,0,0
57999,0,1,0.96999083,0.99969449,99.96944857,0.98468576,0.52248870,0.46219706,0,0,0,0,0,0,0
