block_index,step,E_k,W_k,mean_familiarity,mean_surprise,regime_change
0,10099,0.00002137,0.00000000,0.01608708,1.19583197,0
1,10199,0.00012386,0.00000000,0.04962975,0.85628662,0
2,10299,0.00054794,0.00000000,0.09970808,0.52726283,0
3,10399,0.00212917,0.00000000,0.16553287,0.48900441,0
4,10499,0.00562039,0.00000000,0.23509784,0.50652467,0
5,10599,0.00861910,0.00000000,0.25181760,0.53674397,0
6,10699,0.02243090,0.00000000,0.35343863,0.52050446,0
7,10799,0.02127753,0.00000000,0.31610896,0.62189030,0
8,10899,0.03049687,0.00000000,0.38854856,0.54518702,0
9,10999,0.04100494,0.00000000,0.41916485,0.53070523,0
10,11099,0.03467576,0.00000000,0.30144184,1.14993926,0
11,11199,0.06765247,0.00000000,0.41618004,0.79190560,0
12,11299,0.08667519,0.00000000,0.57827500,0.47923245,0
13,11399,0.09711169,0.00000000,0.56410273,0.50607076,0
14,11499,0.10485956,0.00000000,0.57718214,0.49815524,0
15,11599,0.11670129,0.00000000,0.56246642,0.58101999,0
16,11699,0.08505842,0.00000000,0.50844662,0.58884343,0
17,11799,0.16493524,0.00000000,0.63493283,0.56440260,0
18,11899,0.16266098,0.00000000,0.63079794,0.60445882,0
19,11999,0.17679556,0.00000000,0.63494903,0.61251227,0
20,12099,0.07694712,0.00000000,0.40296545,1.05356104,0
21,12199,0.14062535,0.00000000,0.50029674,0.96299142,0
22,12299,0.16712860,0.00000000,0.64290871,0.68455135,0
23,12399,0.14903731,0.00000000,0.66839096,0.50277133,0
24,12499,0.18794365,0.00000000,0.70522907,0.50595578,0
25,12599,0.23064893,0.00000000,0.78749414,0.50587486,0
26,12699,0.23420990,0.00000000,0.77809315,0.49271551,0
27,12799,0.27002151,0.00000000,0.76989310,0.55840119,0
28,12899,0.31373906,0.00000000,0.80513078,0.57913563,0
29,12999,0.26376930,0.00000000,0.77645755,0.57037809,0
30,13099,0.33395460,0.00000000,0.55002943,1.39120312,0
31,13199,0.28439994,0.00000000,0.65200139,0.90836410,0
32,13299,0.26874669,0.00000000,0.84580200,0.45854517,0
33,13399,0.27286954,0.00000000,0.79609839,0.53324772,0
34,13499,0.31101421,0.00000000,0.82418029,0.51975255,0
35,13599,0.34280506,0.00000000,0.86926480,0.53413127,0
36,13699,0.36740445,0.00000000,0.88498436,0.52196016,0
37,13799,0.33731133,0.00000000,0.86960525,0.50755966,0
38,13899,0.38134808,0.00000000,0.86987901,0.56092017,0
39,13999,0.38243141,0.00000000,0.86967882,0.56514055,0
40,14099,0.38412171,0.00000000,0.73394068,0.93967326,0
41,14199,0.38862282,0.00000000,0.90723852,0.52778599,0
42,14299,0.39521140,0.00000000,0.88426463,0.55037097,0
43,14399,0.44799217,0.00000000,0.88617594,0.59123457,0
44,14499,0.39967380,0.00000000,0.90833317,0.55018408,0
45,14599,0.42512177,0.00000000,0.92832017,0.52164735,0
46,14699,0.41805692,0.00000000,0.90839946,0.55282730,0
47,14799,0.45191399,0.00000000,0.90267925,0.58378713,0
48,14899,0.48081031,0.00000000,0.93223946,0.58840276,0
49,14999,0.47871014,0.00000000,0.91692017,0.62050087,0
50,15099,0.45151556,0.00000000,0.79917160,0.99371051,0
51,15199,0.42429087,0.00000000,0.92285970,0.51712175,0
52,15299,0.46289257,0.00000000,0.92023627,0.57691024,0
53,15399,0.46776621,0.00000000,0.90017822,0.62335812,0
54,15499,0.42674489,0.00000000,0.92859119,0.53945435,0
55,15599,0.45073143,0.00000000,0.91197888,0.57111737,0
56,15699,0.43626949,0.00000000,0.90527411,0.57509193,0
57,15799,0.44998149,0.00000000,0.91164710,0.56875336,0
58,15899,0.53990953,0.01121436,0.93346268,0.69505677,0
59,15999,0.52675139,0.00000000,0.95464094,0.60806398,0
60,16099,0.51530721,0.11306891,0.80413678,0.98405773,0
61,16199,0.51938862,0.08976320,0.92490807,0.61685811,0
62,16299,0.41639488,0.00000000,0.91760692,0.54333198,0
