step,detector_epoch,fast_slow_gap,fast_wins,state_action_pseudo_count,state_action_familiarity_weight,familiarity_ready,familiarity_warmup_remaining,block_completed,block_valid,block_win_rate,block_familiarity,block_weight_sum,q_short,q_long,rate_gap,detector_armed,regime_change,positive_streak,initial_stabilization_streak,rearm_streak,initial_arming_complete,rate_warmup_remaining,initial_warmup_remaining,log_p_fast,log_p_slow,fast_mean_total_var,slow_mean_total_var,fast_mean_epistemic_var,slow_mean_epistemic_var,predictor_nll
44600,0,-0.45648384,0,65,0.99849656,1,0,0,0,nan,nan,nan,0.22305794,0.38676253,-0.16370459,0,0,0,0,0,0,0,0,-9.45263863,-8.99615479,21.64322853,21.96664810,0.10266872,0.10288414,16.21506405
44699,0,-0.05397797,0,118,0.99999250,1,0,1,1,0.33074895,0.99761995,99.76199498,0.24459614,0.38620240,-0.14160625,0,0,0,0,0,0,0,0,-9.56707287,-9.51309490,20.54178238,20.74694443,0.09420478,0.09115640,20.26668866
44700,0,0.82716846,1,240,1.00000000,1,0,0,0,nan,nan,nan,0.24459614,0.38620240,-0.14160625,0,0,0,0,0,0,0,0,-12.32474232,-13.15191078,13.72980881,14.04652023,0.03652579,0.03424696,12.81953182
44799,0,0.08335686,1,49,0.99255342,1,0,1,1,0.36400188,0.98630860,98.63085996,0.26847729,0.38598039,-0.11750310,0,0,0,0,0,0,0,0,-13.10070038,-13.18405724,14.84360123,15.65087032,0.07851169,0.08125824,16.05397002
44800,0,0.56457424,1,255,1.00000000,1,0,0,0,nan,nan,nan,0.26847729,0.38598039,-0.11750310,0,0,0,0,0,0,0,0,-15.47796345,-16.04253769,18.28517532,18.22639275,0.06509132,0.05963825,16.72717222
44899,0,0.31679440,1,200,1.00000000,1,0,1,1,0.35937709,0.99234598,99.23459758,0.28665725,0.38571436,-0.09905711,0,0,0,0,0,0,0,0,-10.53851032,-10.85530472,21.78011322,21.79685402,0.12325414,0.11591641,11.85279751
44900,0,-2.50593948,0,147,0.99999959,1,0,0,0,nan,nan,nan,0.28665725,0.38571436,-0.09905711,0,0,0,0,0,0,0,0,-13.69369411,-11.18775463,17.82475853,17.76582909,0.04844795,0.04530422,15.42309443
44999,0,-0.29371262,0,115,0.99998987,1,0,1,1,0.18996989,0.99908964,99.90896424,0.26731978,0.38375691,-0.11643714,0,0,0,0,0,0,0,0,-9.06444740,-8.77073479,16.59839630,17.12574196,0.07753491,0.07500645,8.01285553
45000,0,0.42886734,1,228,1.00000000,1,0,0,0,nan,nan,nan,0.26731978,0.38375691,-0.11643714,0,0,0,0,0,0,0,0,-41.96455002,-42.39341736,1.94516134,1.94788492,0.03868584,0.03569551,43.23440266
45099,0,-1.87941265,0,262,1.00000000,1,0,1,1,0.42423162,0.98169859,98.16985864,0.29870215,0.38416166,-0.08545951,0,0,0,0,0,0,0,0,-8.28218174,-6.40276909,19.28813934,19.31845093,0.06038404,0.06168151,10.15008545
45100,0,-0.58012867,0,251,1.00000000,1,0,0,0,nan,nan,nan,0.29870215,0.38416166,-0.08545951,0,0,0,0,0,0,0,0,-10.81581020,-10.23568153,18.22978783,18.04687500,0.07767778,0.08157924,11.21576468
45199,0,0.11326218,1,83,0.99975148,1,0,1,1,0.39037737,0.99897290,99.89729034,0.31703719,0.38422382,-0.06718663,0,0,0,0,0,0,0,0,-9.09559250,-9.20885468,20.94946671,20.68946838,0.09648841,0.09245643,nan
45200,0,-0.19597387,0,113,0.99998763,1,0,0,0,nan,nan,nan,0.31703719,0.38422382,-0.06718663,0,0,0,0,0,0,0,0,-6.34227753,-6.14630365,16.53102875,16.49097824,0.09086411,0.08456041,6.72389587
45299,0,0.20784140,1,213,1.00000000,1,0,1,1,0.72033989,0.99889215,99.88921475,0.39769773,0.38758498,0.01011275,0,0,0,0,0,0,0,0,-6.45469713,-6.66253853,17.36785126,17.36506081,0.06439856,0.06629977,7.54842401
45300,0,0.81968403,1,637,1.00000000,1,0,0,0,nan,nan,nan,0.39769773,0.38758498,0.01011275,0,0,0,0,0,0,0,0,-7.57831955,-8.39800358,16.13258553,16.20160675,0.05871717,0.05974568,7.46785450
45399,0,-0.33241701,0,169,0.99999995,1,0,1,1,0.68053103,0.99912790,99.91279001,0.45426439,0.39051444,0.06374995,0,0,0,0,0,0,0,0,-6.65949345,-6.32707644,22.61684418,23.40189934,0.10290996,0.10577849,12.32220491
45400,0,0.60672998,1,155,0.99999981,1,0,0,0,nan,nan,nan,0.45426439,0.39051444,0.06374995,0,0,0,0,0,0,0,0,-7.13404846,-7.74077845,13.65065479,14.61947441,0.07007537,0.07513129,7.36722946
45499,0,0.17298126,1,194,1.00000000,1,0,1,1,0.51999466,0.99885210,99.88521013,0.46741045,0.39180924,0.07560120,0,0,0,0,0,0,0,0,-16.14412689,-16.31710815,11.81682301,11.98534775,0.06403466,0.06334288,17.41714986
45500,0,0.21022224,1,259,1.00000000,1,0,0,0,nan,nan,nan,0.46741045,0.39180924,0.07560120,0,0,0,0,0,0,0,0,-7.08001995,-7.29024220,16.16017532,16.53109360,0.11801510,0.11692405,6.72564363
45599,0,-0.46254539,0,162,0.99999991,1,0,1,1,0.48121450,0.99733837,99.73383692,0.47017126,0.39270329,0.07746796,0,0,0,0,0,0,0,0,-8.83474922,-8.37220383,15.38141251,15.93544006,0.06801312,0.06895794,8.78967222
45600,0,-0.50516796,0,178,0.99999998,1,0,0,0,nan,nan,nan,0.47017126,0.39270329,0.07746796,0,0,0,0,0,0,0,0,-7.88254499,-7.37737703,11.37349701,12.22966194,0.03496455,0.03343624,7.50769965
45699,0,-0.79000473,0,196,1.00000000,1,0,1,1,0.11098820,0.99109615,99.10961458,0.39833464,0.38988614,0.00844850,0,0,0,0,0,0,0,0,-9.05555248,-8.26554775,11.55373001,12.28856659,0.06058041,0.06372094,9.66480041
45700,0,-1.07831192,0,160,0.99999989,1,0,0,0,nan,nan,nan,0.39833464,0.38988614,0.00844850,0,0,0,0,0,0,0,0,-11.83088112,-10.75256920,21.48180389,21.79973793,0.09552404,0.08849066,14.34362570
45799,0,-0.23478699,0,98,0.99994455,1,0,1,1,0.04017650,0.99560671,99.56067140,0.32670301,0.38638905,-0.05968603,0,0,0,0,0,0,0,0,-10.27978230,-10.04499531,13.04488754,13.15801620,0.07180900,0.06667621,11.65196864
45800,0,-0.33699512,0,147,0.99999959,1,0,0,0,nan,nan,nan,0.32670301,0.38638905,-0.05968603,0,0,0,0,0,0,0,0,-12.07874680,-11.74175167,22.54643250,22.59693336,0.10212105,0.09526362,13.19577909
45899,0,-1.36226892,0,396,1.00000000,1,0,1,1,0.12265372,0.97455885,97.45588489,0.28589316,0.38375169,-0.09785854,0,0,0,0,0,0,0,0,-8.89587975,-7.53361082,14.79577255,14.71446609,0.02937343,0.03274956,8.05572224
45900,0,-0.74869871,0,415,1.00000000,1,0,0,0,nan,nan,nan,0.28589316,0.38375169,-0.09785854,0,0,0,0,0,0,0,0,-8.08835030,-7.33965158,16.27939987,15.88055611,0.06472895,0.05455931,12.74002361
45999,0,-0.09690189,0,36,0.97267628,1,0,1,1,0.07005599,0.99815322,99.81532207,0.24272572,0.38061474,-0.13788901,0,0,0,0,0,0,0,0,-10.06164169,-9.96473980,13.84337044,13.63956547,0.04641546,0.04089512,10.38279692
46000,0,0.19519424,1,323,1.00000000,1,0,0,0,nan,nan,nan,0.24272572,0.38061474,-0.13788901,0,0,0,0,0,0,0,0,-37.99298096,-38.18817520,1.73670256,1.71723616,0.03127784,0.03001888,37.95811176
46099,0,-0.60343933,0,168,0.99999995,1,0,1,1,0.36980855,0.96552189,96.55218858,0.26814229,0.38050667,-0.11236439,0,0,0,0,0,0,0,0,-9.21768951,-8.61425018,17.00522614,15.93809509,0.05478774,0.05751843,9.42205811
46100,0,-1.03674603,0,263,1.00000000,1,0,0,0,nan,nan,nan,0.26814229,0.38050667,-0.11236439,0,0,0,0,0,0,0,0,-9.40903473,-8.37228870,14.85292053,13.70349121,0.09052256,0.07843525,15.63846302
46199,0,-0.58622932,0,35,0.96980262,1,0,1,1,0.18041521,0.99739173,99.73917255,0.25059687,0.37850576,-0.12790889,0,0,0,0,0,0,0,0,-11.34649658,-10.76026726,10.04833412,9.64659214,0.06608507,0.06079850,11.57460181
46200,0,0.11848164,1,258,1.00000000,1,0,0,0,nan,nan,nan,0.25059687,0.37850576,-0.12790889,0,0,0,0,0,0,0,0,-15.07077789,-15.18925953,19.00951767,17.68557930,0.13950540,0.13633299,14.93963099
46299,0,-0.45854092,0,85,0.99979653,1,0,1,1,0.27033288,0.99876421,99.87642067,0.25454407,0.37742403,-0.12287996,0,0,0,0,0,0,0,0,-12.76558018,-12.30703926,18.22553253,17.17037582,0.08445509,0.08074494,14.62753487
46300,0,0.45514488,1,296,1.00000000,1,0,0,0,nan,nan,nan,0.25454407,0.37742403,-0.12287996,0,0,0,0,0,0,0,0,-12.72051620,-13.17566109,29.31688499,27.77046394,0.16668528,0.16072798,15.66592852
46399,0,-1.38671303,0,79,0.99962926,1,0,1,1,0.16006259,0.99917356,99.91735649,0.23564778,0.37525042,-0.13960264,0,0,0,0,0,0,0,0,-7.81466007,-6.42794704,12.83915234,12.84708786,0.05817999,0.05231109,9.82322752
46400,0,0.41497421,1,245,1.00000000,1,0,0,0,nan,nan,nan,0.23564778,0.37525042,-0.13960264,0,0,0,0,0,0,0,0,-19.98714066,-20.40211487,14.49151230,13.98593426,0.04517154,0.04023221,20.64503956
46499,0,-0.13877392,0,300,1.00000000,1,0,1,1,0.18023621,0.99868144,99.86814353,0.22456546,0.37330027,-0.14873481,0,0,0,0,0,0,0,0,-14.67932224,-14.54054832,21.25411034,20.12117767,0.07049784,0.06297161,15.12824106
46500,0,-1.89354420,0,135,0.99999863,1,0,0,0,nan,nan,nan,0.22456546,0.37330027,-0.14873481,0,0,0,0,0,0,0,0,-9.91342926,-8.01988506,24.48461151,23.35996628,0.06803000,0.05260370,9.62199306
46599,0,0.38976383,1,121,0.99999444,1,0,1,1,0.20050011,0.99689206,99.68920561,0.21975239,0.37157227,-0.15181988,0,0,0,0,0,0,0,0,-7.03168869,-7.42145252,14.76851273,15.52524471,0.12661903,0.11554386,8.61092138
46600,0,0.07755280,1,285,1.00000000,1,0,0,0,nan,nan,nan,0.21975239,0.37157227,-0.15181988,0,0,0,0,0,0,0,0,-14.68009186,-14.75764465,13.31317520,13.49678230,0.09511079,0.09136599,14.70515394
46699,0,0.12915421,1,93,0.99990858,1,0,1,1,0.27108295,0.99597038,99.59703776,0.23001850,0.37056738,-0.14054888,0,0,0,0,0,0,0,0,-9.82948494,-9.95863914,17.70507431,17.25764656,0.06387036,0.05792161,10.83223224
46700,0,-0.37090254,0,265,1.00000000,1,0,0,0,nan,nan,nan,0.23001850,0.37056738,-0.14054888,0,0,0,0,0,0,0,0,-7.93377495,-7.56287241,23.65600777,23.23922348,0.12077924,0.10939411,9.65933943
46799,0,-0.04380322,0,116,0.99999083,1,0,1,1,0.36013649,0.99959903,99.95990348,0.25604210,0.37046307,-0.11442097,0,0,0,0,0,0,0,0,-10.57128048,-10.52747726,19.71487427,18.84464455,0.10633235,0.10497239,10.91077805
46800,0,0.26583958,1,199,1.00000000,1,0,0,0,nan,nan,nan,0.25604210,0.37046307,-0.11442097,0,0,0,0,0,0,0,0,-5.24954319,-5.51538277,22.40887260,22.17517471,0.10580117,0.09211866,4.73470736
46899,0,-0.17263603,0,392,1.00000000,1,0,1,1,0.11992207,0.99951710,99.95171027,0.22881810,0.36795766,-0.13913957,0,0,0,0,0,0,0,0,-9.94659138,-9.77395535,17.44273949,17.10652351,0.13844514,0.12979998,10.55357838
46900,0,-0.68575096,0,106,0.99997508,1,0,0,0,nan,nan,nan,0.22881810,0.36795766,-0.13913957,0,0,0,0,0,0,0,0,-6.97865391,-6.29290295,15.90680981,15.96508408,0.06221770,0.05953789,7.56509113
46999,0,-0.99519825,0,266,1.00000000,1,0,1,1,0.10008594,0.99910064,99.91006376,0.20307166,0.36527894,-0.16220728,0,0,0,0,0,0,0,0,-12.70574570,-11.71054745,24.16110992,23.63991928,0.14344637,0.14298876,14.91137664
47000,0,-0.13598251,0,258,1.00000000,1,0,0,0,nan,nan,nan,0.20307166,0.36527894,-0.16220728,0,0,0,0,0,0,0,0,-51.88743210,-51.75144958,1.91888702,1.90669167,0.03503075,0.03579336,52.32183647
47099,0,-1.26679468,0,224,1.00000000,1,0,1,1,0.18412956,0.97292933,97.29293321,0.19928324,0.36346745,-0.16418421,0,0,0,0,0,0,0,0,-6.49233770,-5.22554302,14.13308239,12.82069016,0.06255908,0.06226336,7.42726707
47100,0,0.04394627,1,154,0.99999979,1,0,0,0,nan,nan,nan,0.19928324,0.36346745,-0.16418421,0,0,0,0,0,0,0,0,-13.28710747,-13.33105373,21.85411072,20.10476303,0.10735643,0.10679820,14.39418316
47199,0,-0.68838501,0,182,0.99999999,1,0,1,1,0.25017829,0.99913968,99.91396823,0.20946225,0.36233456,-0.15287231,0,0,0,0,0,0,0,0,-6.99364281,-6.30525780,17.98743439,17.14981842,0.05250214,0.04785386,8.54295731
47200,0,0.18951225,1,353,1.00000000,1,0,0,0,nan,nan,nan,0.20946225,0.36233456,-0.15287231,0,0,0,0,0,0,0,0,-6.66864204,-6.85815430,14.42547417,13.83140564,0.07605079,0.07448648,7.03137469
47299,0,-0.97597980,0,206,1.00000000,1,0,1,1,0.34107162,0.99577356,99.57735610,0.23578413,0.36212193,-0.12633780,0,0,0,0,0,0,0,0,-6.62039566,-5.64441586,18.17013550,18.18180466,0.06829799,0.06158189,7.59582980
47300,0,-0.03287649,0,189,0.99999999,1,0,0,0,nan,nan,nan,0.23578413,0.36212193,-0.12633780,0,0,0,0,0,0,0,0,-5.95432949,-5.92145300,13.98116875,14.18834209,0.04830130,0.04852369,5.74505126
47399,0,-0.09933090,0,345,1.00000000,1,0,1,1,0.26173482,0.99320826,99.32082616,0.24097426,0.36111806,-0.12014379,0,0,0,0,0,0,0,0,-7.56575680,-7.46642590,17.61303711,18.09114838,0.04291121,0.04088658,7.15716950
47400,0,0.39128017,1,119,0.99999321,1,0,0,0,nan,nan,nan,0.24097426,0.36111806,-0.12014379,0,0,0,0,0,0,0,0,-6.47351074,-6.86479092,13.40755177,14.00548267,0.07812134,0.08385479,6.11682447
47499,0,-1.55885220,0,205,1.00000000,1,0,1,1,0.36914519,0.99768386,99.76838600,0.26660845,0.36119833,-0.09458988,0,0,0,0,0,0,0,0,-8.89136982,-7.33251762,12.60469437,13.32477379,0.08110772,0.08288032,13.08931208
47500,0,-0.16850758,0,207,1.00000000,1,0,0,0,nan,nan,nan,0.26660845,0.36119833,-0.09458988,0,0,0,0,0,0,0,0,-11.88777733,-11.71926975,21.79478645,22.13640404,0.09524988,0.09278015,14.41461372
47599,0,0.45515537,1,102,0.99996283,1,0,1,1,0.11003558,0.99967320,99.96731959,0.23529388,0.35868670,-0.12339283,0,0,0,0,0,0,0,0,-7.76451778,-8.21967316,16.91504288,18.42886543,0.14751633,0.14935912,8.80079007
47600,0,-0.16586494,0,169,0.99999995,1,0,0,0,nan,nan,nan,0.23529388,0.35868670,-0.12339283,0,0,0,0,0,0,0,0,-7.09817982,-6.93231487,9.15561485,9.78200150,0.10238121,0.10010944,8.63832808
47699,0,1.02180195,1,94,0.99991728,1,0,1,1,0.17000479,0.99996553,99.99655283,0.22223606,0.35679988,-0.13456382,0,0,0,0,0,0,0,0,-9.63258362,-10.65438557,15.71110344,17.10718536,0.17301218,0.16817743,14.95815325
47700,0,-0.05993366,0,360,1.00000000,1,0,0,0,nan,nan,nan,0.22223606,0.35679988,-0.13456382,0,0,0,0,0,0,0,0,-10.24837208,-10.18843842,15.04163647,15.46995735,0.06714443,0.06103791,10.46467519
47799,0,0.19041204,1,391,1.00000000,1,0,1,1,0.35041896,0.99875034,99.87503415,0.24787264,0.35673607,-0.10886343,0,0,0,0,0,0,0,0,-5.96274137,-6.15315342,9.98667812,10.83572674,0.08139624,0.06909600,5.62660138
47800,0,0.64301586,1,104,0.99996957,1,0,0,0,nan,nan,nan,0.24787264,0.35673607,-0.10886343,0,0,0,0,0,0,0,0,-7.35125637,-7.99427223,14.71778011,15.57396412,0.06365890,0.05328326,8.36376691
47899,0,0.09024858,1,278,1.00000000,1,0,1,1,0.50003105,0.99933957,99.93395680,0.29830432,0.35816902,-0.05986470,0,0,0,0,0,0,0,0,-7.42428493,-7.51453352,18.50316238,19.95940781,0.09265774,0.08895950,7.65742970
47900,0,-1.16923761,0,90,0.99987659,1,0,0,0,nan,nan,nan,0.29830432,0.35816902,-0.05986470,0,0,0,0,0,0,0,0,-5.95703459,-4.78779697,11.99272156,13.08305073,0.07330298,0.06704562,4.83043575
47999,0,-0.69495201,0,105,0.99997246,1,0,1,1,0.33004317,0.99984506,99.98450572,0.30465209,0.35788776,-0.05323567,0,0,0,0,0,0,0,0,-5.43393898,-4.73898697,17.19870949,18.47760773,0.06711151,0.06204894,6.67621136
48000,0,-0.43548965,0,502,1.00000000,1,0,0,0,nan,nan,nan,0.30465209,0.35788776,-0.05323567,0,0,0,0,0,0,0,0,-42.05120850,-41.61571884,1.57362700,1.61216664,0.02566776,0.02419160,42.13140869
48099,0,-0.20200920,0,220,1.00000000,1,0,1,1,0.22645639,0.96001488,96.00148756,0.28901295,0.35657345,-0.06756050,0,0,0,0,0,0,0,0,-13.02814674,-12.82613754,16.17412376,16.20388031,0.06227146,0.06626516,13.82065153
48100,0,-0.99350452,0,103,0.99996637,1,0,0,0,nan,nan,nan,0.28901295,0.35657345,-0.06756050,0,0,0,0,0,0,0,0,-10.97336102,-9.97985649,21.02307129,20.58841705,0.13935195,0.13391358,nan
48199,0,-2.39143276,0,336,1.00000000,1,0,1,1,0.03001427,0.99950949,99.95094914,0.23721321,0.35330786,-0.11609464,0,0,0,0,0,0,0,0,-9.02276611,-6.63133335,19.01056480,20.40873146,0.13965100,0.12952904,12.88290691
48200,0,-0.65465260,0,280,1.00000000,1,0,0,0,nan,nan,nan,0.23721321,0.35330786,-0.11609464,0,0,0,0,0,0,0,0,-13.84897041,-13.19431782,13.26112652,13.74460888,0.07242087,0.07299531,14.41166162
48299,0,-0.66464329,0,334,1.00000000,1,0,1,1,0.04978170,0.99454373,99.45437289,0.19972691,0.35027260,-0.15054568,0,0,0,0,0,0,0,0,-13.87638378,-13.21174049,12.82640839,13.80843830,0.05167878,0.05336566,14.89572358
48300,0,-2.48634958,0,84,0.99977513,1,0,0,0,nan,nan,nan,0.19972691,0.35027260,-0.15054568,0,0,0,0,0,0,0,0,-6.71573925,-4.22938967,10.47482967,11.98597240,0.19347221,0.18178630,8.35653512
48399,0,-1.38064575,0,109,0.99998154,1,0,1,1,0.04019391,0.99517176,99.51717633,0.16782031,0.34717181,-0.17935150,0,0,0,0,0,0,0,0,-8.94632053,-7.56567478,15.72733021,17.16288948,0.16190682,0.15597337,12.89627012
48400,0,-0.22751904,0,317,1.00000000,1,0,0,0,nan,nan,nan,0.16782031,0.34717181,-0.17935150,0,0,0,0,0,0,0,0,-14.16490078,-13.93738174,15.90224361,16.38756561,0.07192706,0.07154306,14.88074589
48499,0,-0.39633274,0,414,1.00000000,1,0,1,1,0.05039512,0.99209293,99.20929332,0.14433527,0.34420404,-0.19986877,0,0,0,0,0,0,0,0,-13.37366295,-12.97733021,12.51841545,13.05901241,0.06837203,0.06114724,14.96975756
48500,0,-1.27476788,0,213,1.00000000,1,0,0,0,nan,nan,nan,0.14433527,0.34420404,-0.19986877,0,0,0,0,0,0,0,0,-7.33075905,-6.05599117,15.04981136,15.67041206,0.06318242,0.06081305,8.19177945
48599,0,-0.31986666,0,211,1.00000000,1,0,1,1,0.24043751,0.99796777,99.79677692,0.16355572,0.34316638,-0.17961066,0,0,0,0,0,0,0,0,-7.53358221,-7.21371555,13.83951473,14.46678162,0.16873485,0.14497453,8.02268827
48600,0,-0.72499561,0,65,0.99849656,1,0,0,0,nan,nan,nan,0.16355572,0.34316638,-0.17961066,0,0,0,0,0,0,0,0,-11.31820965,-10.59321404,18.58892441,18.89526749,0.07930356,0.07466719,12.35833581
48699,0,0.45466232,1,49,0.99255342,1,0,1,1,0.25976178,0.99444659,99.44465891,0.18279693,0.34233233,-0.15953540,0,0,0,0,0,0,0,0,-9.11459541,-9.56925774,13.51062202,13.69487381,0.11526419,0.11002496,10.32563750
48700,0,0.88870525,1,569,1.00000000,1,0,0,0,nan,nan,nan,0.18279693,0.34233233,-0.15953540,0,0,0,0,0,0,0,0,-12.59208298,-13.48078823,17.36866951,17.26782227,0.17494805,0.17112440,14.49410057
48799,0,-0.31271935,0,282,1.00000000,1,0,1,1,0.25996411,0.99980565,99.98056521,0.19823037,0.34150865,-0.14327828,0,0,0,0,0,0,0,0,-7.60973263,-7.29701328,13.72866440,14.24292660,0.04242370,0.04320357,8.02086048
48800,0,-0.27508640,0,171,0.99999996,1,0,0,0,nan,nan,nan,0.19823037,0.34150865,-0.14327828,0,0,0,0,0,0,0,0,-5.31089878,-5.03581238,10.99406242,11.72316074,0.06151138,0.05922951,5.04863644
48899,0,0.73931241,1,243,1.00000000,1,0,1,1,0.68122662,0.99810895,99.81089496,0.29482962,0.34490583,-0.05007621,0,0,0,0,0,0,0,0,-3.06799531,-3.80730772,11.25631714,12.56255913,0.05847397,0.05987349,4.04652421
48900,0,0.36859608,1,607,1.00000000,1,0,0,0,nan,nan,nan,0.29482962,0.34490583,-0.05007621,0,0,0,0,0,0,0,0,-8.27137470,-8.63997078,14.41570568,15.65897274,0.05849973,0.05638819,8.63102849
48999,0,-1.66943169,0,162,0.99999991,1,0,1,1,0.59989855,0.99968431,99.96843106,0.35584341,0.34745576,0.00838765,0,0,0,0,0,0,0,0,-14.84024715,-13.17081547,17.98532104,19.76969910,0.07211500,0.07321610,16.37172985
49000,0,-0.46608353,0,557,1.00000000,1,0,0,0,nan,nan,nan,0.35584341,0.34745576,0.00838765,0,0,0,0,0,0,0,0,-45.22222519,-44.75614166,1.54002488,1.58578253,0.02415868,0.02337129,45.87369003
49099,0,-1.55278873,0,116,0.99999083,1,0,1,1,0.24569776,0.95484765,95.48476467,0.33381428,0.34643818,-0.01262390,0,0,0,0,0,0,0,0,-10.88588142,-9.33309269,13.15774059,13.64723110,0.07780238,0.08361447,11.63016462
49100,0,-0.10770988,0,98,0.99994455,1,0,0,0,nan,nan,nan,0.33381428,0.34643818,-0.01262390,0,0,0,0,0,0,0,0,-5.90564346,-5.79793358,9.31549072,9.65017796,0.03795677,0.04600813,6.35947771
49199,0,-1.01846313,0,148,0.99999963,1,0,1,1,0.12841473,0.99716759,99.71675927,0.29273437,0.34425794,-0.05152358,0,0,0,0,0,0,0,0,-14.15528011,-13.13681698,13.51089096,14.39084053,0.07567462,0.06996866,16.36674290
49200,0,-0.49895382,0,545,1.00000000,1,0,0,0,nan,nan,nan,0.29273437,0.34425794,-0.05152358,0,0,0,0,0,0,0,0,-8.72241879,-8.22346497,11.06434155,11.93692207,0.05931769,0.05928078,9.75510025
49299,0,-0.39357853,0,242,1.00000000,1,0,1,1,0.06033003,0.99445454,99.44545433,0.24625350,0.34141866,-0.09516516,0,0,0,0,0,0,0,0,-8.92255974,-8.52898121,20.33485413,22.35621834,0.09839625,0.09336519,9.34996414
49300,0,-0.99687147,0,540,1.00000000,1,0,0,0,nan,nan,nan,0.24625350,0.34141866,-0.09516516,0,0,0,0,0,0,0,0,-5.75488424,-4.75801277,16.18457031,17.76844597,0.05631806,0.05481369,6.27138548
49399,0,-0.54883575,0,79,0.99962926,1,0,1,1,0.04971850,0.99805142,99.80514182,0.20694650,0.33850166,-0.13155516,0,0,0,0,0,0,0,0,-13.04259300,-12.49375725,15.82676697,15.52753067,0.17799559,0.16540733,15.69734001
49400,0,-0.21103287,0,145,0.99999950,1,0,0,0,nan,nan,nan,0.20694650,0.33850166,-0.13155516,0,0,0,0,0,0,0,0,-12.31143951,-12.10040665,23.10246468,23.12629509,0.12892655,0.12999932,16.74941730
49499,0,0.69490910,1,111,0.99998489,1,0,1,1,0.09656490,0.99343966,99.34396587,0.18487018,0.33608229,-0.15121211,0,0,0,0,0,0,0,0,-15.69220829,-16.38711739,19.38751221,19.83698463,0.13443792,0.12943506,20.56173706
49500,0,-0.50487328,0,182,0.99999999,1,0,0,0,nan,nan,nan,0.18487018,0.33608229,-0.15121211,0,0,0,0,0,0,0,0,-9.39271736,-8.88784409,17.80039787,17.51735115,0.08911905,0.09694839,16.50559044
49599,0,-1.86214733,0,218,1.00000000,1,0,1,1,0.10990461,0.99919951,99.91995123,0.16987707,0.33382052,-0.16394345,0,0,0,0,0,0,0,0,-12.03710747,-10.17496014,21.49208450,21.56309509,0.16607486,0.17036167,15.68413067
49600,0,-0.95963955,0,30,0.95021293,1,0,0,0,nan,nan,nan,0.16987707,0.33382052,-0.16394345,0,0,0,0,0,0,0,0,-8.22522163,-7.26558208,20.73481369,20.89405632,0.13216628,0.12552398,11.55912177
49699,0,-1.05122375,0,108,0.99997960,1,0,1,1,0.18123550,0.99316398,99.31639835,0.17214875,0.33229467,-0.16014591,0,0,0,0,0,0,0,0,-10.10907936,-9.05785561,13.96265793,14.54584599,0.09618160,0.11104975,12.66538747
49700,0,-1.13043785,0,267,1.00000000,1,0,0,0,nan,nan,nan,0.17214875,0.33229467,-0.16014591,0,0,0,0,0,0,0,0,-16.07181740,-14.94137955,16.00979233,17.13527679,0.15138428,0.14560503,18.68749046
49799,0,0.19595337,1,339,1.00000000,1,0,1,1,0.18254663,0.98603968,98.60396803,0.17422833,0.33079719,-0.15656886,0,0,0,0,0,0,0,0,-13.49912357,-13.69507694,13.11626053,12.89812374,0.08945281,0.09797724,14.10618973
49800,0,-0.73054695,0,155,0.99999981,1,0,0,0,nan,nan,nan,0.17422833,0.33079719,-0.15656886,0,0,0,0,0,0,0,0,-10.83126831,-10.10072136,20.15717888,20.34607697,0.13060215,0.12917146,14.21215801
49899,0,-0.89566135,0,508,1.00000000,1,0,1,1,0.03001362,0.99954516,99.95451648,0.14538539,0.32778935,-0.18240396,0,0,0,0,0,0,0,0,-8.18335724,-7.28769588,10.22249794,10.68179703,0.10591885,0.11577324,7.78578726
49900,0,0.33818340,1,171,0.99999996,1,0,0,0,nan,nan,nan,0.14538539,0.32778935,-0.18240396,0,0,0,0,0,0,0,0,-9.99664783,-10.33483124,11.80638790,12.01769447,0.04122376,0.03671765,10.78554344
49999,0,-0.55082607,0,453,1.00000000,1,0,1,1,0.10007968,0.99886912,99.88691174,0.13632425,0.32551225,-0.18918801,0,0,0,0,0,0,0,0,-8.65250683,-8.10168076,12.22637081,11.89740944,0.04233181,0.04369701,9.25756836
50000,0,0.26442719,1,317,1.00000000,1,0,0,0,nan,nan,nan,0.13632425,0.32551225,-0.18918801,0,0,0,0,0,0,0,0,-37.33185577,-37.59628296,1.63389969,1.62654293,0.02744107,0.02780418,38.26080195
50099,0,20.15686798,1,189,0.99999999,1,0,1,1,0.63631581,0.98384365,98.38436456,0.23632256,0.32862029,-0.09229773,0,0,0,0,0,0,0,0,-19.98117828,-40.13804626,11.57856369,10.98629761,0.06534289,0.06380861,27.40137609
50100,0,16.03195953,1,515,1.00000000,1,0,0,0,nan,nan,nan,0.23632256,0.32862029,-0.09229773,0,0,0,0,0,0,0,0,-13.89088535,-29.92284393,12.94709587,12.59099865,0.04115611,0.04514043,15.65815067
50199,0,24.87309456,1,74,0.99938875,1,0,1,1,0.88850267,0.97639080,97.63907981,0.36675858,0.33421911,0.03253947,0,0,0,0,0,0,0,0,-16.40998650,-41.28308105,22.87234116,25.64784050,0.10235403,0.12373316,15.97235521
