step,surprise_raw,surprise_clipped,state_action_pseudo_count,familiarity,e_t,block_E_k,W_k,block_completed,warmup_remaining,regime_change,mean_total_var,mean_epistemic_var,gradient_coherence,gradient_novelty,predictor_nll
35100,0.58402973,0.58402973,68,0.99888622,0.58143217,nan,0.17886771,0,0,0,25.70958519,0.13792168,-0.07290928,1.07290928,15.56972758
35200,0.29971832,0.29971832,201,1.00000000,0.29971832,nan,0.02151219,0,0,0,15.59717274,0.08776096,0.21083601,0.78916399,9.72690177
35300,0.67190713,0.67190713,133,0.99999833,0.67190263,nan,0.00000000,0,0,0,22.31708717,0.07529994,0.14089303,0.85910697,14.32816315
35400,0.38563621,0.38563621,170,0.99999996,0.38563615,nan,0.00000000,0,0,0,24.91711998,0.12398640,-0.01106713,1.01106713,16.42189312
35500,0.60800922,0.60800922,369,1.00000000,0.60800922,nan,0.00000000,0,0,0,18.86411095,0.10213081,-0.02458000,1.02458000,18.48974419
35600,0.60708112,0.60708112,267,1.00000000,0.60708112,nan,0.00000000,0,0,0,21.32889175,0.07719892,-0.10621950,1.10621950,12.57479548
35700,0.69835204,0.69835204,127,0.99999695,0.69834352,nan,0.00000000,0,0,0,13.75525761,0.08573105,0.03408091,0.96591909,13.52665424
35800,0.18579447,0.18579447,352,1.00000000,0.18579447,nan,0.00000000,0,0,0,24.92344284,0.09231974,-0.05866026,1.05866026,11.18931452
35900,0.89582646,0.89582646,351,1.00000000,0.89582646,nan,0.00000000,0,0,0,22.53375435,0.09521609,-0.01987302,1.01987302,16.14884822
36000,5.94349861,5.94349861,48,0.99177025,5.75024670,nan,0.00000000,0,0,0,1.39247763,0.01146153,0.07000561,0.92999439,68.44529343
36100,0.92286652,0.92286652,49,0.99255342,0.89568324,nan,0.67868494,0,0,0,8.98323727,0.08713976,0.01438204,0.98561796,23.29351425
36200,1.48972678,1.48972678,18,0.83470111,0.72315367,nan,1.10519078,0,0,0,7.85021448,0.07125555,-0.23096705,1.23096705,29.36823336
36300,1.11435962,1.11435962,10,0.63212056,0.17792011,nan,1.36445182,0,0,0,11.90421104,0.06549500,-0.07396883,1.07396883,25.60117674
36400,1.23915422,1.23915422,58,0.99697245,1.22421580,nan,1.61456946,0,0,0,12.54358006,0.11355898,-0.14882909,1.14882909,26.74985123
36500,0.41059950,0.41059950,12,0.69880579,0.09791391,nan,1.78871765,0,0,0,37.57381058,0.18447781,-0.06258359,1.06258359,23.28111076
36600,0.97330695,0.97330695,38,0.97762923,0.88909166,nan,1.90150172,0,0,0,16.40288544,0.10130408,-0.00540194,1.00540194,25.66077932
36700,0.38755214,0.38755214,303,1.00000000,0.38755214,nan,1.88779019,0,0,0,49.29389572,0.11441019,0.02975125,0.97024875,35.43312899
36800,0.14120078,0.14120078,234,1.00000000,0.14120078,nan,1.51716321,0,0,0,44.30457306,0.11264239,-0.14672858,1.14672858,15.22369266
36900,0.79193807,0.79193807,105,0.99997246,0.79185084,nan,1.19916949,0,0,0,32.34066010,0.08469213,-0.01611562,1.01611562,18.72018719
37000,5.81752682,5.81752682,48,0.99177025,5.62837086,nan,0.90331138,0,0,0,1.55380964,0.00866229,0.14044745,0.85955255,67.97430038
37100,1.35583329,1.35583329,5,0.39346934,0.03249749,nan,1.32760592,0,0,0,8.07729721,0.07244238,0.01459005,0.98540995,28.59354019
37200,0.75067806,0.75067806,6,0.45118836,0.03110895,nan,1.51679282,0,0,0,20.25163078,0.11139128,-0.06234846,1.06234846,25.55980873
37300,0.67198873,0.67198873,197,1.00000000,0.67198872,nan,1.69732224,0,0,0,6.08236933,0.03744921,-0.03448899,1.03448899,22.84191036
37400,0.40195513,0.40195513,40,0.98168436,0.37330608,nan,1.73306055,0,0,0,22.36454964,0.05375594,0.02055614,0.97944386,20.79953098
37500,0.19972184,0.19972184,10,0.63212056,0.03188785,nan,1.58049032,0,0,0,16.84668732,0.04029352,0.24787555,0.75212445,18.13962619
37600,0.32642075,0.32642075,10,0.63212056,0.05211676,nan,1.51315943,0,0,0,13.24508381,0.05163244,-0.07286609,1.07286609,17.79517937
37700,0.54186839,0.54186839,137,0.99999888,0.54186596,nan,1.49014972,0,0,0,15.99899483,0.03944182,0.11565743,0.88434257,19.44426346
37800,0.56228667,0.56228667,19,0.85043138,0.29411346,nan,1.47581307,0,0,0,12.52720833,0.08728504,0.01744574,0.98255426,19.97919512
37900,0.28846207,0.28846207,30,0.95021293,0.23516488,nan,1.72567582,0,0,0,4.08397245,0.02563991,-0.15150036,1.15150036,17.72222837
38000,2.31618667,2.31618667,111,0.99998489,2.31604666,nan,1.65945173,0,0,0,2.06990647,0.01123922,0.18456623,0.81543377,34.48991776
38100,0.66154033,0.66154033,27,0.93279449,0.50084139,nan,1.59581170,0,0,0,8.22912312,0.04020261,-0.00372714,1.00372714,21.26131884
38200,0.49227476,0.49227476,110,0.99998330,0.49224187,nan,1.49951386,0,0,0,15.22796631,0.06912687,0.07257061,0.92742939,19.70381317
38300,0.17208993,0.17208993,120,0.99999386,0.17208570,nan,1.44567546,0,0,0,7.79051971,0.03265147,0.12716901,0.87283099,15.53819537
38400,0.26788419,0.26788419,110,0.99998330,0.26786630,nan,1.37846762,0,0,0,7.46561098,0.02598050,0.00158980,0.99841020,16.39201355
38500,0.48599678,0.48599678,66,0.99863963,0.48335764,nan,1.26409946,0,0,0,10.03636551,0.04069767,0.07333169,0.92666831,18.90437826
38600,0.45364475,0.45364475,75,0.99944692,0.45264197,nan,1.19831694,0,0,0,8.75445938,0.05202695,-0.04896633,1.04896633,17.92097187
38700,0.62618852,0.62618852,45,0.98889100,0.59882345,nan,1.11859123,0,0,0,9.03749084,0.04266500,-0.04490186,1.04490186,18.10642815
38800,0.14377768,0.14377768,46,0.98994816,0.13808335,nan,0.94807020,0,0,0,5.94368029,0.03137898,-0.00277138,1.00277138,14.13531144
38900,0.39160973,0.39160973,64,0.99833844,0.38901348,nan,0.73262961,0,0,0,18.06711578,0.05915144,-0.10957569,1.10957569,15.54498768
39000,3.83726668,3.83726668,191,0.99999999,3.83726661,nan,0.52303334,0,0,0,2.61598039,0.01781609,0.15846585,0.84153415,48.88586330
39100,0.65588117,0.65588117,58,0.99697245,0.64797430,nan,0.44625712,0,0,0,9.44789314,0.04446505,-0.10960494,1.10960494,18.63725805
39200,0.30496943,0.30496943,140,0.99999917,0.30496842,nan,0.33780447,0,0,0,20.66876030,0.05932371,0.08043828,0.91956172,13.75957298
39300,0.58883327,0.58883327,29,0.94497678,0.46954464,nan,0.24392725,0,0,0,6.59416103,0.02836832,0.09523175,0.90476825,15.94266295
39400,1.23554432,1.23554432,123,0.99999545,1.23552183,nan,0.17914630,0,0,0,7.11145449,0.02899825,0.04782791,0.95217209,21.87322934
39500,1.93512964,1.93512964,130,0.99999774,1.93511215,nan,0.16904244,0,0,0,2.96722960,0.01559352,0.18991344,0.81008656,27.94997025
39600,2.12477160,2.12477160,179,0.99999998,2.12477145,nan,0.15081041,0,0,0,5.20728397,0.03208435,-0.07242172,1.07242172,29.05583096
39700,0.28180683,0.28180683,104,0.99996957,0.28177252,nan,0.13371960,0,0,0,11.39315796,0.05503441,0.11928411,0.88071589,12.32402643
39800,1.30149984,1.30149984,225,1.00000000,1.30149984,nan,0.07748213,0,0,0,8.92974758,0.03813708,0.02510976,0.97489024,22.09310468
39900,0.28167045,0.28167045,241,1.00000000,0.28167045,nan,0.07300328,0,0,0,8.67548180,0.03707057,0.17263093,0.82736907,12.32663409
40000,3.46603227,3.46603227,70,0.99908812,3.45340710,nan,0.00000000,0,0,0,1.74582481,0.00858042,0.22778236,0.77221764,42.45575714
40100,0.55017525,0.55017525,225,1.00000000,0.55017525,nan,0.05504536,0,0,0,6.65299988,0.03108831,0.10967795,0.89032205,15.06900167
40200,0.69465423,0.69465423,49,0.99255342,0.67419300,nan,0.03117287,0,0,0,7.82608366,0.02965870,0.02414062,0.97585938,17.32337443
40300,0.71173793,0.71173793,257,1.00000000,0.71173793,nan,0.00000000,0,0,0,8.93731308,0.03023943,0.10456893,0.89543107,16.65854931
40400,0.42051303,0.42051303,121,0.99999444,0.42050368,nan,0.00000000,0,0,0,12.77189922,0.05332090,-0.16323440,1.16323440,13.79961348
40500,0.60923779,0.60923779,41,0.98342732,0.56984392,nan,0.00000000,0,0,0,5.92929363,0.03815746,0.27448523,0.72551477,13.70544720
40600,0.24957831,0.24957831,134,0.99999848,0.24957680,nan,0.00000000,0,0,0,20.97310638,0.06518330,-0.18133177,1.18133177,12.25831000
40700,0.41253093,0.41253093,159,0.99999988,0.41253072,nan,0.00430621,0,0,0,12.47995281,0.04404464,0.02696710,0.97303290,12.25905685
40800,0.43500122,0.43500122,10,0.63212056,0.06945286,nan,0.02611082,0,0,0,20.47233009,0.09752928,0.01009650,0.98990350,17.92338061
40900,0.27176937,0.27176937,72,0.99925341,0.27095869,nan,0.07476196,0,0,0,7.00214529,0.03508987,0.24422914,0.75577086,12.37350686
41000,2.13268924,2.13268924,304,1.00000000,2.13268924,nan,0.03831532,0,0,0,1.68647766,0.01025221,0.36191925,0.63808075,31.55525284
41100,0.42665270,0.42665270,161,0.99999990,0.42665253,nan,0.00000000,0,0,0,3.36570263,0.01297231,0.29125372,0.70874628,14.36593787
41200,1.25836420,1.25836420,112,0.99998633,1.25829537,nan,0.00000000,0,0,0,27.39154816,0.08432843,-0.17548988,1.17548988,29.00201511
41300,0.44546154,0.44546154,186,0.99999999,0.44546153,nan,0.47608846,0,0,0,31.44576645,0.09496360,0.13367850,0.86632150,22.44298983
41400,0.26412836,0.26412836,220,1.00000000,0.26412836,nan,0.44766562,0,0,0,30.28349113,0.11937705,-0.05072154,1.05072154,16.52183851
41500,0.64263904,0.64263904,284,1.00000000,0.64263904,nan,0.34197997,0,0,0,28.74312973,0.07809668,0.02769396,0.97230604,17.86771520
41600,0.28029838,0.28029838,280,1.00000000,0.28029838,nan,0.19713364,0,0,0,28.82353783,0.13106598,-0.08398788,1.08398788,17.50907135
41700,0.56629145,0.56629145,158,0.99999986,0.56629114,nan,0.05248625,0,0,0,36.03615570,0.19607399,0.00879449,0.99120551,18.08698921
41800,0.48064232,0.48064232,267,1.00000000,0.48064232,nan,0.00000000,0,0,0,24.47900009,0.06384982,0.19714146,0.80285854,15.52579975
41900,0.49516085,0.49516085,158,0.99999986,0.49516058,nan,0.00000000,0,0,0,27.91280174,0.18401331,-0.21299963,1.21299963,14.82772946
42000,4.21289253,4.21289253,267,1.00000000,4.21289253,nan,0.00000000,0,0,0,1.45313764,0.00610565,0.12326031,0.87673969,53.73532772
42100,1.18604577,1.18604577,25,0.91791500,0.84199850,nan,0.58795134,0,0,0,20.01384163,0.09620876,0.18642816,0.81357184,30.34389496
42200,0.79312378,0.79312378,145,0.99999950,0.79312218,nan,0.95968455,0,0,0,4.05116034,0.04056285,0.32846229,0.67153771,21.25878398
42300,1.14029717,1.14029717,42,0.98500442,1.07342269,nan,1.16505230,0,0,0,7.96385527,0.06562310,0.17542438,0.82457562,25.54970741
42400,1.25919473,1.25919473,179,0.99999998,1.25919465,nan,1.31496857,0,0,0,11.28183270,0.05331204,0.26140172,0.73859828,26.78155136
42500,1.29345298,1.29345298,40,0.98168436,1.20126309,nan,1.35568565,0,0,0,4.05480003,0.02690364,0.30224012,0.69775988,26.75834846
42600,0.35849586,0.35849586,161,0.99999990,0.35849572,nan,1.32736809,0,0,0,4.90405035,0.01967258,0.39462506,0.60537494,18.14154530
42700,0.73494953,0.73494953,176,0.99999998,0.73494946,nan,1.23463625,0,0,0,10.15053940,0.03883785,0.04594406,0.95405594,21.08707682
42800,0.33174941,0.33174941,50,0.99326205,0.32289813,nan,1.28519142,0,0,0,3.80689883,0.01907307,0.23929783,0.76070217,17.42045212
42900,0.73248100,0.73248100,70,0.99908812,0.72981291,nan,1.28583679,0,0,0,7.97482061,0.03638816,0.22174308,0.77825692,21.46531582
43000,2.93303895,2.93303895,131,0.99999795,2.93301496,nan,1.21798798,0,0,0,2.01716924,0.00701032,0.31647032,0.68352968,40.33104706
43100,0.42664793,0.42664793,55,0.99591323,0.41971612,nan,1.13623213,0,0,0,7.57204866,0.04476617,0.25725202,0.74274798,18.30294418
43200,1.45252395,1.45252395,133,0.99999833,1.45251422,nan,0.88928767,0,0,0,4.75137663,0.02945902,0.25721206,0.74278794,26.80713558
43300,0.22205363,0.22205363,211,1.00000000,0.22205363,nan,0.78870149,0,0,0,7.91646051,0.02035562,0.36417316,0.63582684,15.60364755
43400,0.62685543,0.62685543,48,0.99177025,0.60647333,nan,0.65821605,0,0,0,13.66187954,0.04037717,0.12309893,0.87690107,19.92155552
43500,0.80613542,0.80613542,166,0.99999994,0.80613522,nan,0.61258707,0,0,0,6.19287777,0.02224645,0.22347351,0.77652649,21.10637919
43600,2.55148196,2.55148196,235,1.00000000,2.55148196,nan,0.68594789,0,0,0,5.07314539,0.03517129,0.17590883,0.82409117,38.41993141
43700,1.21510398,1.21510398,139,0.99999908,1.21509952,nan,0.76541868,0,0,0,7.81558323,0.03238330,0.19304612,0.80695388,25.45771170
43800,1.10730243,1.10730243,52,0.99448344,1.08306985,nan,0.99606271,0,0,0,32.46421814,0.10899632,0.10039401,0.89960599,29.47184436
43900,0.48300701,0.48300701,185,0.99999999,0.48300700,nan,1.10921472,0,0,0,41.53930283,0.10509866,-0.17080532,1.17080532,19.96466732
44000,3.30433035,3.30433035,153,0.99999977,3.30432735,nan,0.74931589,0,0,0,1.69491720,0.01401673,0.25899440,0.74100560,44.05316035
44100,0.70130652,0.70130652,49,0.99255342,0.68064935,nan,0.95063156,0,0,0,5.60768366,0.01222727,0.42108213,0.57891787,20.80228138
44200,0.70180082,0.70180082,77,0.99954717,0.70053051,nan,0.96307236,0,0,0,3.53584003,0.01705981,0.57814060,0.42185940,18.98233604
44300,0.57665062,0.57665062,39,0.97975809,0.53135919,nan,0.95706764,0,0,0,8.26150703,0.03704973,0.22484928,0.77515072,20.15277354
44400,0.36766174,0.36766174,327,1.00000000,0.36766174,nan,1.04796550,0,0,0,19.21611977,0.03971778,0.14902528,0.85097472,17.72946644
44500,0.52412611,0.52412611,111,0.99998489,0.52409443,nan,1.08060657,0,0,0,28.55854988,0.09599752,0.04499997,0.95500003,20.15915108
44600,0.11766747,0.11766747,405,1.00000000,0.11766747,nan,0.89291642,0,0,0,39.66257095,0.06346253,-0.00012430,1.00012430,13.15851259
44700,0.35788155,0.35788155,79,0.99962926,0.35735111,nan,0.54771823,0,0,0,35.76498032,0.06386036,-0.05933830,1.05933830,13.40434933
44800,0.14968675,0.14968675,253,1.00000000,0.14968675,nan,0.29277877,0,0,0,34.37681580,0.06384511,0.12448779,0.87551221,12.08016949
44900,0.65694666,0.65694666,108,0.99997960,0.65689306,nan,0.00000000,0,0,0,43.31504440,0.13122733,-0.04125316,1.04125316,22.93380737
45000,1.34223604,1.34223604,258,1.00000000,1.34223604,nan,0.00000000,0,0,0,1.94195938,0.00931306,0.51202968,0.48797032,26.37964821
45100,1.09085846,1.09085846,177,0.99999998,1.09085837,nan,0.19437054,0,0,0,6.83510017,0.03591288,0.32044751,0.67955249,25.45672798
45200,0.42857763,0.42857763,504,1.00000000,0.42857763,nan,0.14474352,0,0,0,32.71315384,0.05906023,-0.08777928,1.08777928,14.00367594
45300,0.75511891,0.75511891,599,1.00000000,0.75511891,nan,0.00000000,0,0,0,23.54063797,0.05710248,0.21772836,0.78227164,16.66255498
45400,0.42952240,0.42952240,287,1.00000000,0.42952240,nan,0.00000000,0,0,0,25.40336990,0.07212894,-0.06526950,1.06526950,13.36377907
45500,0.32757652,0.32757652,247,1.00000000,0.32757652,nan,0.00000000,0,0,0,30.41732788,0.06960748,0.10674603,0.89325397,12.16718745
45600,0.30151039,0.30151039,169,0.99999995,0.30151034,nan,0.00000000,0,0,0,23.30077553,0.10068315,0.03748396,0.96251604,12.25772457
45700,0.39027369,0.39027369,89,0.99986361,0.39006082,nan,0.00000000,0,0,0,26.80170059,0.07614171,-0.15086820,1.15086820,13.34439468
45800,0.62168735,0.62168735,47,0.99090472,0.59937638,nan,0.00000000,0,0,0,28.22955704,0.08424792,-0.03704566,1.03704566,14.88577588
45900,1.01509774,1.01509774,396,1.00000000,1.01509774,nan,0.00000000,0,0,0,21.09497833,0.05656447,0.00359219,0.99640781,18.21678448
46000,1.68206024,1.68206024,310,1.00000000,1.68206024,nan,0.00000000,0,0,0,1.57173204,0.00829140,0.37541058,0.62458942,30.12732569
46100,3.65718961,3.65718961,6,0.45118836,0.15155806,nan,0.42555394,0,0,0,6.41254568,0.06358909,0.29238262,0.70761738,48.95248795
46200,0.64075089,0.64075089,95,0.99992515,0.64055906,nan,0.73962755,0,0,0,14.51510429,0.04728947,-0.04391827,1.04391827,20.26588504
46300,0.34356144,0.34356144,135,0.99999863,0.34355956,nan,0.78949095,0,0,0,12.04484081,0.04807252,0.17275625,0.82724375,17.74868774
46400,0.32081485,0.32081485,269,1.00000000,0.32081485,nan,0.71267631,0,0,0,7.00785780,0.02627307,0.10019197,0.89980803,16.80558014
46500,0.43451071,0.43451071,494,1.00000000,0.43451071,nan,0.55264002,0,0,0,27.12773895,0.10461903,0.21587778,0.78412222,13.41392365
46600,0.43532145,0.43532145,21,0.87754357,0.25815755,nan,0.33008552,0,0,0,35.15089417,0.12824488,-0.05828270,1.05828270,16.12944889
46700,0.20830607,0.20830607,180,0.99999998,0.20830606,nan,0.10082501,0,0,0,28.68539810,0.10888220,0.02296523,0.97703477,11.92908669
46800,0.56289887,0.56289887,544,1.00000000,0.56289887,nan,0.00000000,0,0,0,26.78311729,0.05497002,-0.14175451,1.14175451,15.05180963
46900,0.40517181,0.40517181,140,0.99999917,0.40517046,nan,0.00000000,0,0,0,30.11518669,0.08714607,-0.09243779,1.09243779,12.27305762
47000,2.29408932,2.29408932,191,0.99999999,2.29408927,nan,0.00000000,0,0,0,1.77882659,0.01107023,0.27882428,0.72117572,34.63411331
47100,1.06549633,1.06549633,135,0.99999863,1.06549048,nan,0.16252752,0,0,0,6.51865482,0.03204955,0.39101600,0.60898400,22.18246460
47200,0.59610480,0.59610480,182,0.99999999,0.59610477,nan,0.22867986,0,0,0,24.49337387,0.09421403,-0.06079087,1.06079087,12.22403717
47300,0.44508702,0.44508702,375,1.00000000,0.44508702,nan,0.02671934,0,0,0,28.08247566,0.07047716,-0.06158695,1.06158695,12.17084050
47400,0.43901664,0.43901664,310,1.00000000,0.43901664,nan,0.00000000,0,0,0,16.12129402,0.04759465,0.15808343,0.84191657,10.62505674
47500,0.56470352,0.56470352,248,1.00000000,0.56470352,nan,0.00000000,0,0,0,19.05926514,0.05357707,-0.02285228,1.02285228,12.44933478
47600,0.33383676,0.33383676,118,0.99999250,0.33382674,nan,0.00000000,0,0,0,22.79501915,0.04042982,-0.02663370,1.02663370,12.71560049
47700,0.36848083,0.36848083,94,0.99991728,0.36835892,nan,0.00000000,0,0,0,22.62502289,0.06479659,-0.00293542,1.00293542,11.63435650
47800,0.33020791,0.33020791,323,1.00000000,0.33020791,nan,0.00000000,0,0,0,16.14818954,0.12826115,0.00936727,0.99063273,15.21807051
47900,0.34737566,0.34737566,317,1.00000000,0.34737566,nan,0.00000000,0,0,0,18.53440285,0.05695604,-0.06363930,1.06363930,8.86330914
48000,3.27806306,3.27806306,349,1.00000000,3.27806306,nan,0.00000000,0,0,0,1.51150668,0.00873479,0.17434775,0.82565225,42.99089241
48100,0.68300253,0.68300253,245,1.00000000,0.68300253,nan,0.34901878,0,0,0,20.86498260,0.06856287,0.21365479,0.78634521,12.72444553
48200,0.65453285,0.65453285,322,1.00000000,0.65453285,nan,0.17829031,0,0,0,17.79069710,0.06859286,0.06508245,0.93491755,13.12385909
48300,0.31631085,0.31631085,190,0.99999999,0.31631085,nan,0.11214727,0,0,0,18.42931366,0.11108390,0.10144801,0.89855199,19.66272163
48400,0.91684860,0.91684860,332,1.00000000,0.91684860,nan,0.01754985,0,0,0,19.64918709,0.13967006,-0.07378471,1.07378471,16.93462563
48500,0.40743867,0.40743867,151,0.99999972,0.40743821,nan,0.00000000,0,0,0,13.18769646,0.09815664,-0.08653926,1.08653926,8.08713023
48600,1.27462137,1.27462137,234,1.00000000,1.27462137,nan,0.00000000,0,0,0,23.35559082,0.06049985,0.07907840,0.92092160,21.43421745
48700,0.48218483,0.48218483,661,1.00000000,0.48218483,nan,0.00000000,0,0,0,20.16468048,0.15960607,-0.00607044,1.00607044,11.86943595
48800,0.44934431,0.44934431,26,0.92572642,0.32999692,nan,0.00000000,0,0,0,19.73427391,0.06588629,0.10353541,0.89646459,7.97344939
48900,0.18551184,0.18551184,131,0.99999795,0.18551032,nan,0.00000000,0,0,0,14.01024532,0.12484118,-0.10432385,1.10432385,6.67182887
49000,3.23032331,3.23032331,606,1.00000000,3.23032331,nan,0.00000000,0,0,0,1.30777657,0.00618565,0.18439419,0.81560581,43.13635635
49100,0.61827624,0.61827624,319,1.00000000,0.61827624,nan,0.49071907,0,0,0,12.15783405,0.05373560,0.08182492,0.91817508,9.84777164
49200,0.60568148,0.60568148,228,1.00000000,0.60568148,nan,0.28244163,0,0,0,14.88269901,0.07719337,0.04916991,0.95083009,10.23979060
49300,0.31115329,0.31115329,326,1.00000000,0.31115329,nan,0.15656522,0,0,0,10.98817539,0.03983833,0.03948456,0.96051544,7.14036441
49400,0.37895077,0.37895077,239,1.00000000,0.37895077,nan,0.00000000,0,0,0,21.49590111,0.06606393,-0.08881981,1.08881981,8.11121094
49500,0.82759219,0.82759219,218,1.00000000,0.82759219,nan,0.00000000,0,0,0,21.84003258,0.08907806,-0.08850120,1.08850120,13.84868050
49600,0.36953723,0.36953723,239,1.00000000,0.36953723,nan,0.00000000,0,0,0,21.50236702,0.14903940,0.07782177,0.92217823,9.43973478
49700,0.47261879,0.47261879,179,0.99999998,0.47261876,nan,0.00000000,0,0,0,12.77606297,0.07864843,0.03450403,0.96549597,9.18926668
49800,0.34957367,0.34957367,309,1.00000000,0.34957367,nan,0.00000000,0,0,0,19.95722961,0.05921226,-0.01890345,1.01890345,10.02344990
49900,0.77209222,0.77209222,334,1.00000000,0.77209222,nan,0.00000000,0,0,0,15.85423756,0.04043889,0.04077765,0.95922235,14.53830147
50000,2.55236387,2.55236387,361,1.00000000,2.55236387,nan,0.00000000,0,0,0,1.59533012,0.01810020,0.26737766,0.73262234,36.82074547
50100,1.04847646,1.04847646,189,0.99999999,1.04847643,nan,0.55230107,0,0,0,10.76915169,0.03660577,0.12546483,0.87453517,22.50895627
50200,0.48203203,0.48203203,216,1.00000000,0.48203203,nan,0.92501463,0,0,0,6.18644667,0.07601589,-0.00059432,1.00059432,17.38772202
50300,0.82473105,0.82473105,152,0.99999975,0.82473023,nan,1.28725079,0,0,0,7.79433537,0.08716312,-0.07984718,1.07984718,19.83143330
50400,0.71301854,0.71301854,261,1.00000000,0.71301854,nan,1.71878830,0,0,0,21.79716301,0.05037563,0.08125067,0.91874933,17.27414560
50500,0.31508157,0.31508157,183,0.99999999,0.31508155,nan,1.70577629,0,0,0,30.64026642,0.12223414,-0.01143509,1.01143509,14.98826599
50600,0.56248832,0.56248832,229,1.00000000,0.56248832,nan,1.59528078,0,0,0,17.35776138,0.12431489,-0.23802945,1.23802945,15.51659069
50700,0.27839267,0.27839267,287,1.00000000,0.27839267,nan,1.55535248,0,0,0,15.94646168,0.06208434,0.11303556,0.88696444,12.57549930
50800,0.44684356,0.44684356,403,1.00000000,0.44684356,nan,1.46518026,0,0,0,12.29729176,0.06926398,0.20790309,0.79209691,12.65661494
50900,0.91507369,0.91507369,474,1.00000000,0.91507369,nan,1.38569985,0,0,0,12.31343555,0.04938118,0.08668820,0.91331180,16.83533907
51000,4.29797792,4.29797792,274,1.00000000,4.29797792,nan,1.28171199,0,0,0,1.51292861,0.01145037,0.30515115,0.69484885,53.13118935
51100,1.79206717,1.79206717,129,0.99999750,1.79204926,nan,1.86849371,0,0,0,3.37196255,0.03756092,0.48593763,0.51406237,31.45194817
51200,2.43892789,2.43892789,222,1.00000000,2.43892789,nan,2.23672988,0,0,0,3.60871720,0.05055091,0.30040923,0.69959077,37.09723790
51300,0.74002349,0.74002349,0,0.00000000,0.00000000,nan,0.00000000,0,999,0,26.21713638,0.05017124,-0.03005312,1.03005312,17.82588704
51400,0.56540346,0.56540346,2,0.18126925,0.00061046,nan,0.00000000,0,899,0,24.69785309,0.07885170,0.04085419,0.95914581,18.23881785
51500,0.26309812,0.26309812,5,0.39346934,0.00630611,nan,0.00000000,0,799,0,30.82587051,0.14342535,-0.10097093,1.10097093,15.20397727
51600,0.50950825,0.50950825,2,0.18126925,0.00055011,nan,0.00000000,0,699,0,23.68092537,0.06502410,-0.03614006,1.03614006,13.87299418
51700,0.47470963,0.47470963,3,0.25918178,0.00214213,nan,0.00000000,0,599,0,32.84040070,0.10536043,-0.12933350,1.12933350,17.79717064
51800,0.39394280,0.39394280,4,0.32967995,0.00465375,nan,0.00000000,0,499,0,16.65320778,0.04756296,0.05682906,0.94317094,12.14594841
51900,0.66300237,0.66300237,0,0.00000000,0.00000000,nan,0.00000000,0,399,0,20.86136818,0.05282408,-0.01864053,1.01864053,16.54550457
52000,2.57479215,2.57479215,4,0.32967995,0.03041672,nan,0.00000000,0,299,0,1.49084175,0.00958177,0.36488476,0.63511524,37.27490743
52100,1.54828870,1.54828870,3,0.25918178,0.00698666,nan,0.00000000,0,199,0,5.41546440,0.04444654,0.33885258,0.66114742,27.78947385
52200,0.52586186,0.52586186,11,0.66712892,0.10416234,nan,0.00000000,0,99,0,11.51224136,0.02841233,0.29012796,0.70987204,12.71759478
52300,0.50623864,0.50623864,17,0.81731648,0.22590004,nan,0.00000000,0,0,0,14.67997551,0.03455677,0.05069209,0.94930791,13.23970556
52400,0.41978103,0.41978103,4,0.32967995,0.00495899,nan,0.00000000,0,0,0,34.09944153,0.07081326,-0.13853544,1.13853544,19.13481140
52500,0.52262288,0.52262288,19,0.85043138,0.27336665,nan,0.00000000,0,0,0,15.63555050,0.09419583,-0.09674489,1.09674489,14.64730263
52600,0.26069623,0.26069623,12,0.69880579,0.06216712,nan,0.00000000,0,0,0,24.53077698,0.12782189,-0.14613910,1.14613910,13.32305088
52700,1.07160258,1.07160258,11,0.66712892,0.21226227,nan,0.00000000,0,0,0,30.42749405,0.09572478,0.11575898,0.88424102,22.83566729
52800,0.45275682,0.45275682,12,0.69880579,0.10796699,nan,0.00000000,0,0,0,13.25517750,0.05092786,0.07205776,0.92794224,11.50474787
52900,0.62230009,0.62230009,4,0.32967995,0.00735140,nan,0.00000000,0,0,0,30.95294189,0.16486764,-0.12142564,1.12142564,21.41228867
53000,2.29341793,2.29341793,17,0.81731648,1.02339719,nan,0.00000000,0,0,0,1.42721105,0.01154465,0.37088287,0.62911713,34.36676264
53100,0.72159469,0.72159469,24,0.90928205,0.49327351,nan,0.00000000,0,0,0,6.61931038,0.04098620,0.13541054,0.86458946,20.75548808
53200,0.31268108,0.31268108,8,0.55067104,0.02875216,nan,0.00000000,0,0,0,28.76358032,0.05616025,0.09090976,0.90909024,14.73502890
53300,1.24013484,1.24013484,24,0.90928205,0.84774136,nan,0.00000000,0,0,0,20.40046120,0.09251007,-0.10406050,1.10406050,20.79325485
53400,0.69945526,0.69945526,10,0.63212056,0.11167594,nan,0.00000000,0,0,0,15.70061207,0.04865973,0.04921236,0.95078764,16.04134345
53500,0.88736850,0.88736850,9,0.59343034,0.11004821,nan,0.00000000,0,0,0,23.50202179,0.12824500,0.00974026,0.99025974,21.08042208
53600,0.19144480,0.19144480,44,0.98772266,0.18221480,nan,0.00000000,0,0,0,16.22179413,0.04761142,0.08424894,0.91575106,9.58233871
