step,surprise_raw,surprise_clipped,state_action_pseudo_count,familiarity,e_t,block_E_k,W_k,block_completed,warmup_remaining,regime_change,mean_total_var,mean_epistemic_var,predictor_nll
0,15.30176830,15.30176830,0,0.00000000,0.00000000,nan,0.00000000,0,9999,0,1.01402044,0.00558881,156.01070404
100,7.54689360,7.54689360,0,0.00000000,0.00000000,nan,0.00000000,0,9899,0,2.20043015,0.44739214,141.71687317
200,5.84633589,5.84633589,0,0.00000000,0.00000000,nan,0.00000000,0,9799,0,1.17632437,0.05011459,75.94052696
300,9.69648075,9.69648075,0,0.00000000,0.00000000,nan,0.00000000,0,9699,0,1.57809281,0.20809725,118.65025330
400,2.30575633,2.30575633,0,0.00000000,0.00000000,nan,0.00000000,0,9599,0,1.45030355,0.06952778,41.32402929
500,3.28544331,3.28544331,0,0.00000000,0.00000000,nan,0.00000000,0,9499,0,1.78755736,0.17224875,56.97994105
600,1.61368322,1.61368322,0,0.00000000,0.00000000,nan,0.00000000,0,9399,0,2.90657163,0.26812994,40.59670868
700,0.33633286,0.33633286,0,0.00000000,0.00000000,nan,0.00000000,0,9299,0,2.36747718,0.16782925,24.48099899
800,0.63833827,0.63833827,0,0.00000000,0.00000000,nan,0.00000000,0,9199,0,2.98398399,0.23252055,26.41335754
900,3.40696335,3.40696335,0,0.00000000,0.00000000,nan,0.00000000,0,9099,0,3.12195301,0.16636926,60.82142766
1000,6.81830025,6.81830025,0,0.00000000,0.00000000,nan,0.00000000,0,8999,0,1.04952049,0.00324959,78.54989471
1100,0.85395551,0.85395551,0,0.00000000,0.00000000,nan,0.00000000,0,8899,0,1.89991677,0.08509595,26.62622595
1200,0.38782850,0.38782850,0,0.00000000,0.00000000,nan,0.00000000,0,8799,0,9.93533897,0.26773727,30.77988625
1300,1.15942764,1.15942764,0,0.00000000,0.00000000,nan,0.00000000,0,8699,0,2.46032524,0.07696404,30.67497826
1400,0.45286337,0.45286337,0,0.00000000,0.00000000,nan,0.00000000,0,8599,0,26.21417999,0.49524227,35.98993492
1500,0.66832334,0.66832334,0,0.00000000,0.00000000,nan,0.00000000,0,8499,0,13.30484200,0.30751118,34.54529285
1600,1.22913671,1.22913671,0,0.00000000,0.00000000,nan,0.00000000,0,8399,0,2.69177246,0.09019078,32.76579412
1700,2.48669100,2.48669100,0,0.00000000,0.00000000,nan,0.00000000,0,8299,0,8.96653843,0.21310303,51.00281270
1800,4.47512627,4.47512627,0,0.00000000,0.00000000,nan,0.00000000,0,8199,0,2.75245428,0.05762212,61.79442673
1900,1.24321854,1.24321854,0,0.00000000,0.00000000,nan,0.00000000,0,8099,0,4.73423004,0.14877404,31.64757919
2000,5.54675245,5.54675245,0,0.00000000,0.00000000,nan,0.00000000,0,7999,0,1.11975050,0.00590989,67.81669998
2100,0.69801283,0.69801283,0,0.00000000,0.00000000,nan,0.00000000,0,7899,0,8.54608631,0.17505565,30.08212948
2200,1.16865718,1.16865718,0,0.00000000,0.00000000,nan,0.00000000,0,7799,0,3.87545395,0.11250230,32.77677282
2300,1.10685790,1.10685790,0,0.00000000,0.00000000,nan,0.00000000,0,7699,0,9.26804161,0.18206061,32.14721775
2400,0.45310137,0.45310137,0,0.00000000,0.00000000,nan,0.00000000,0,7599,0,27.83446503,0.36009252,28.66593456
2500,0.34175578,0.34175578,0,0.00000000,0.00000000,nan,0.00000000,0,7499,0,9.28660870,0.15786989,24.49266624
2600,0.40229094,0.40229094,0,0.00000000,0.00000000,nan,0.00000000,0,7399,0,35.66205597,0.43072852,30.43851471
2700,0.39758489,0.39758489,0,0.00000000,0.00000000,nan,0.00000000,0,7299,0,25.22335052,0.25835299,28.12705517
2800,0.27695042,0.27695042,0,0.00000000,0.00000000,nan,0.00000000,0,7199,0,33.73725510,0.31732771,26.61375554
2900,0.69509017,0.69509017,0,0.00000000,0.00000000,nan,0.00000000,0,7099,0,18.32717896,0.20826793,29.34151936
3000,3.57824039,3.57824039,0,0.00000000,0.00000000,nan,0.00000000,0,6999,0,1.10780478,0.00282111,48.71789678
