step,bucket_id,bucket_trusted,became_trusted,learning_samples,prediction_error,baseline_error_mean,baseline_error_std,z_score,L_t,W_t,warning,shadow_active,warmup_remaining,regime_change,num_trusted_buckets
26200,381,0,0,70,0.12928444,0.30893316,0.31326930,nan,0.00000000,0.00000000,0,0,0,0,0
26300,80,0,0,25,1.13457786,0.76700079,0.34422250,nan,0.00000000,0.00000000,0,0,0,0,0
26400,2,0,0,66,0.17725663,0.29607679,0.34313170,nan,0.00000000,0.00000000,0,0,0,0,0
26500,306,0,0,176,0.08306664,0.09984630,0.08656181,nan,0.00000000,0.00000000,0,0,0,0,0
26600,304,0,0,122,0.29572986,0.18385126,0.18984754,nan,0.00000000,0.00000000,0,0,0,0,0
26700,253,0,0,28,0.15384092,0.62467017,0.40050136,nan,0.00000000,0.00000000,0,0,0,0,0
26800,0,0,0,104,0.17152230,0.17331423,0.16686781,nan,0.00000000,0.00000000,0,0,0,0,0
26900,273,0,0,30,0.47601571,0.83809732,0.77307089,nan,0.00000000,0.00000000,0,0,0,0,0
27000,25,0,0,12,0.29656736,1.20235718,0.59570516,nan,0.00000000,0.00000000,0,0,0,0,0
27100,16,0,0,42,0.14854434,0.73114937,0.89534992,nan,0.00000000,0.00000000,0,0,0,0,0
27200,14,0,0,84,0.04228323,0.16823240,0.15059994,nan,0.00000000,0.00000000,0,0,0,0,0
27300,373,0,0,45,0.07521159,0.33043671,0.21506279,nan,0.00000000,0.00000000,0,0,0,0,0
27400,319,0,0,106,0.18677893,0.14276769,0.16607516,nan,0.00000000,0.00000000,0,0,0,0,0
27500,377,0,0,101,0.18248606,0.17628112,0.19236521,nan,0.00000000,0.00000000,0,0,0,0,0
27600,505,0,0,44,0.04706328,0.44881316,0.56036238,nan,0.00000000,0.00000000,0,0,0,0,0
27700,97,0,0,52,0.12315851,0.32819842,0.30880886,nan,0.00000000,0.00000000,0,0,0,0,0
27800,267,0,0,19,0.35440249,0.54339436,0.17634217,nan,0.00000000,0.00000000,0,0,0,0,0
27900,340,0,0,13,0.52693830,0.51063404,0.21000091,nan,0.00000000,0.00000000,0,0,0,0,0
28000,30,0,0,46,0.09722167,0.28908697,0.20130161,nan,0.00000000,0.00000000,0,0,0,0,0
28100,419,0,0,25,0.75477267,0.64107162,0.29171798,nan,0.00000000,0.00000000,0,0,0,0,0
28200,26,0,0,50,0.30597630,0.33514974,0.27782145,nan,0.00000000,0.00000000,0,0,0,0,0
28300,112,0,0,27,0.47992861,0.72661152,0.47049482,nan,0.00000000,0.00000000,0,0,0,0,0
28400,368,0,0,99,0.09230355,0.14993986,0.19213573,nan,0.00000000,0.00000000,0,0,0,0,0
28500,460,0,0,49,0.28328490,0.29745863,0.22957049,nan,0.00000000,0.00000000,0,0,0,0,0
28600,383,0,0,72,0.12943632,0.25445248,0.34719955,nan,0.00000000,0.00000000,0,0,0,0,0
28700,65,0,0,77,0.24793482,0.18971094,0.18518430,nan,0.00000000,0.00000000,0,0,0,0,0
28800,71,0,0,7,0.77259567,1.02331237,0.24155889,nan,0.00000000,0.00000000,0,0,0,0,0
28900,383,0,0,76,0.10269690,0.24307374,0.31528621,nan,0.00000000,0.00000000,0,0,0,0,0
29000,142,0,0,184,0.20480842,0.13357894,0.14549821,nan,0.00000000,0.00000000,0,0,0,0,0
29100,101,0,0,30,0.16189282,0.45819827,0.26717424,nan,0.00000000,0.00000000,0,0,0,0,0
29200,196,0,0,235,0.03865971,0.18887819,0.16755340,nan,0.00000000,0.00000000,0,0,0,0,0
29300,369,0,0,166,0.13794610,0.16350938,0.19713014,nan,0.00000000,0.00000000,0,0,0,0,0
29400,390,0,0,65,0.10466561,0.24517712,0.24171899,nan,0.00000000,0.00000000,0,0,0,0,0
29500,495,0,0,118,0.16701011,0.08908215,0.10704680,nan,0.00000000,0.00000000,0,0,0,0,0
29600,320,0,0,72,0.30879749,0.22199057,0.26893368,nan,0.00000000,0.00000000,0,0,0,0,0
29700,69,0,0,97,0.67736941,0.24777579,0.32999264,nan,0.00000000,0.00000000,0,0,0,0,0
29800,299,0,0,20,0.13948858,0.67565754,0.35979616,nan,0.00000000,0.00000000,0,0,0,0,0
29900,306,0,0,241,0.05454104,0.11512172,0.10960752,nan,0.00000000,0.00000000,0,0,0,0,0
30000,54,0,0,5,0.28763725,1.75276375,0.47397130,nan,0.00000000,0.00000000,0,0,0,0,0
30100,304,0,0,171,0.11189679,0.15544011,0.13401751,nan,0.00000000,0.00000000,0,0,0,0,0
30200,310,0,0,19,0.22822939,0.98592918,0.61406124,nan,0.00000000,0.00000000,0,0,0,0,0
30300,307,0,0,164,0.14789339,0.14369899,0.11155336,nan,0.00000000,0.00000000,0,0,0,0,0
30400,315,0,0,262,0.00917036,0.12246751,0.13920290,nan,0.00000000,0.00000000,0,0,0,0,0
30500,305,0,0,192,0.36861197,0.20211634,0.18459283,nan,0.00000000,0.00000000,0,0,0,0,0
30600,328,0,0,5,1.65999745,0.56841694,0.45631630,nan,0.00000000,0.00000000,0,0,0,0,0
30700,365,0,0,55,0.12072245,0.25203798,0.23809899,nan,0.00000000,0.00000000,0,0,0,0,0
30800,481,0,0,70,0.31748472,0.19777182,0.21764605,nan,0.00000000,0.00000000,0,0,0,0,0
30900,500,0,0,54,0.14223105,0.40031458,0.26357690,nan,0.00000000,0.00000000,0,0,0,0,0
31000,22,0,0,13,0.46696188,0.69594816,0.22005884,nan,0.00000000,0.00000000,0,0,0,0,0
31100,320,0,0,77,0.29526788,0.20837211,0.24240847,nan,0.00000000,0.00000000,0,0,0,0,0
31200,315,0,0,276,0.13930069,0.12447818,0.12315492,nan,0.00000000,0.00000000,0,0,0,0,0
31300,315,0,0,278,0.30104898,0.13017618,0.12418155,nan,0.00000000,0.00000000,0,0,0,0,0
31400,414,0,0,115,0.07910968,0.07802477,0.09433217,nan,0.00000000,0.00000000,0,0,0,0,0
31500,207,0,0,198,0.03145762,0.11937113,0.13532135,nan,0.00000000,0.00000000,0,0,0,0,0
31600,205,0,0,183,0.10846777,0.14867213,0.16099876,nan,0.00000000,0.00000000,0,0,0,0,0
31700,495,0,0,149,0.31677724,0.09101463,0.09682301,nan,0.00000000,0.00000000,0,0,0,0,0
31800,371,0,0,82,0.06969523,0.21691180,0.24005425,nan,0.00000000,0.00000000,0,0,0,0,0
31900,355,0,0,29,0.14750383,0.52935302,0.36845283,nan,0.00000000,0.00000000,0,0,0,0,0
32000,70,0,0,15,0.63232951,0.77518582,0.20785271,nan,0.00000000,0.00000000,0,0,0,0,0
32100,64,0,0,109,0.09196969,0.23843339,0.17394122,nan,0.00000000,0.00000000,0,0,0,0,0
32200,365,0,0,65,0.16555658,0.17995382,0.20646158,nan,0.00000000,0.00000000,0,0,0,0,0
32300,509,0,0,130,0.03675462,0.08399695,0.11012185,nan,0.00000000,0.00000000,0,0,0,0,0
32400,239,0,0,66,0.08314136,0.17432108,0.20316335,nan,0.00000000,0.00000000,0,0,0,0,0
32500,506,0,0,69,0.03417949,0.15834099,0.20127311,nan,0.00000000,0.00000000,0,0,0,0,0
32600,274,0,0,149,0.06935880,0.14341427,0.10569685,nan,0.00000000,0.00000000,0,0,0,0,0
32700,240,0,0,38,0.25458182,0.37188247,0.23224566,nan,0.00000000,0.00000000,0,0,0,0,0
32800,284,0,0,24,0.40488431,0.44776201,0.26379851,nan,0.00000000,0.00000000,0,0,0,0,0
32900,239,0,0,71,0.05739043,0.15272175,0.18353882,nan,0.00000000,0.00000000,0,0,0,0,0
33000,38,0,0,5,0.89903896,0.63967690,0.10325048,nan,0.00000000,0.00000000,0,0,0,0,0
33100,237,0,0,95,0.13913733,0.16462726,0.17588153,nan,0.00000000,0.00000000,0,0,0,0,0
33200,485,0,0,96,0.10265398,0.12242977,0.10664707,nan,0.00000000,0.00000000,0,0,0,0,0
33300,417,0,0,41,0.42950363,0.40906690,0.39007169,nan,0.00000000,0.00000000,0,0,0,0,0
33400,11,0,0,47,0.35210237,0.35642254,0.26263484,nan,0.00000000,0.00000000,0,0,0,0,0
33500,272,0,0,91,0.08275822,0.18186004,0.21723336,nan,0.00000000,0.00000000,0,0,0,0,0
33600,436,0,0,53,0.19047332,0.38249678,0.34020104,nan,0.00000000,0.00000000,0,0,0,0,0
33700,493,0,0,181,0.13353307,0.09398809,0.07378650,nan,0.00000000,0.00000000,0,0,0,0,0
33800,201,0,0,25,0.09307494,0.44761683,0.24128561,nan,0.00000000,0.00000000,0,0,0,0,0
33900,390,0,0,75,0.01906828,0.23540876,0.23803382,nan,0.00000000,0.00000000,0,0,0,0,0
34000,353,0,0,134,0.11223489,0.14685890,0.17993724,nan,0.00000000,0.00000000,0,0,0,0,0
34100,306,0,0,321,0.02868581,0.09030307,0.09187759,nan,0.00000000,0.00000000,0,0,0,0,0
34200,305,0,0,229,0.06910778,0.13588571,0.12062635,nan,0.00000000,0.00000000,0,0,0,0,0
34300,481,0,0,106,0.05242756,0.09897651,0.11095093,nan,0.00000000,0.00000000,0,0,0,0,0
34400,286,0,0,129,0.01796633,0.14274952,0.13667535,nan,0.00000000,0.00000000,0,0,0,0,0
34500,363,0,0,50,0.18771442,0.26558199,0.26224626,nan,0.00000000,0.00000000,0,0,0,0,0
34600,479,0,0,83,0.20018104,0.26433529,0.22713150,nan,0.00000000,0.00000000,0,0,0,0,0
34700,274,0,0,199,0.04933644,0.10065753,0.07694355,nan,0.00000000,0.00000000,0,0,0,0,0
34800,487,0,0,29,0.09065535,0.67284579,0.70708583,nan,0.00000000,0.00000000,0,0,0,0,0
34900,95,0,0,25,0.18571612,0.58707845,0.29442430,nan,0.00000000,0.00000000,0,0,0,0,0
35000,305,0,0,233,0.21149935,0.14854006,0.11906569,nan,0.00000000,0.00000000,0,0,0,0,0
35100,499,0,0,28,0.21405196,0.33411020,0.21912375,nan,0.00000000,0.00000000,0,0,0,0,0
35200,274,0,0,210,0.08978025,0.08834267,0.06738841,nan,0.00000000,0.00000000,0,0,0,0,0
35300,16,0,0,54,0.28258894,0.55158773,0.70456283,nan,0.00000000,0.00000000,0,0,0,0,0
35400,123,0,0,30,0.16173062,0.49373266,0.35800453,nan,0.00000000,0.00000000,0,0,0,0,0
35500,128,0,0,104,0.22741685,0.20508226,0.31612859,nan,0.00000000,0.00000000,0,0,0,0,0
35600,503,0,0,9,0.36644729,0.47931868,0.22617057,nan,0.00000000,0.00000000,0,0,0,0,0
35700,485,0,0,129,0.30311165,0.12961184,0.10157218,nan,0.00000000,0.00000000,0,0,0,0,0
35800,431,0,0,29,0.06477384,0.65309249,0.69253460,nan,0.00000000,0.00000000,0,0,0,0,0
35900,453,0,0,83,0.08521702,0.19528717,0.29766932,nan,0.00000000,0.00000000,0,0,0,0,0
36000,97,0,0,72,0.11104432,0.28457282,0.23538283,nan,0.00000000,0.00000000,0,0,0,0,0
36100,489,0,0,51,0.05365306,0.22500359,0.28008135,nan,0.00000000,0.00000000,0,0,0,0,0
36200,282,0,0,115,0.07197352,0.12222674,0.15917387,nan,0.00000000,0.00000000,0,0,0,0,0
36300,365,0,0,91,0.48748299,0.16645399,0.14359332,nan,0.00000000,0.00000000,0,0,0,0,0
36400,410,0,0,54,0.02375977,0.17727750,0.19960023,nan,0.00000000,0.00000000,0,0,0,0,0
36500,453,0,0,89,0.19739948,0.18068865,0.25898848,nan,0.00000000,0.00000000,0,0,0,0,0
36600,367,0,0,70,0.09926071,0.24377772,0.22371017,nan,0.00000000,0.00000000,0,0,0,0,0
36700,315,0,0,383,0.04462955,0.10702715,0.10054251,nan,0.00000000,0.00000000,0,0,0,0,0
36800,370,0,0,90,0.08275804,0.23770915,0.28865805,nan,0.00000000,0.00000000,0,0,0,0,0
36900,371,0,0,127,0.41407193,0.14783711,0.13599752,nan,0.00000000,0.00000000,0,0,0,0,0
37000,17,0,0,35,0.44348256,0.51645679,0.39772293,nan,0.00000000,0.00000000,0,0,0,0,0
37100,507,0,0,128,0.10387634,0.14298101,0.18555260,nan,0.00000000,0.00000000,0,0,0,0,0
37200,483,0,0,39,0.21513919,0.61952638,1.16330439,nan,0.00000000,0.00000000,0,0,0,0,0
37300,287,0,0,203,0.04543730,0.11624149,0.08435165,nan,0.00000000,0.00000000,0,0,0,0,0
37400,449,0,0,45,0.10448391,0.22538303,0.21380021,nan,0.00000000,0.00000000,0,0,0,0,0
37500,495,0,0,250,0.09703588,0.07788696,0.06054162,nan,0.00000000,0.00000000,0,0,0,0,0
37600,30,0,0,57,0.15596592,0.26342463,0.17040718,nan,0.00000000,0.00000000,0,0,0,0,0
37700,75,0,0,46,0.14107025,0.30790199,0.25657942,nan,0.00000000,0.00000000,0,0,0,0,0
37800,324,0,0,67,0.25572162,0.19177682,0.17218346,nan,0.00000000,0.00000000,0,0,0,0,0
37900,311,0,0,26,0.96131369,0.60088666,0.38137812,nan,0.00000000,0.00000000,0,0,0,0,0
38000,272,0,0,138,0.47613474,0.11703090,0.12682330,nan,0.00000000,0.00000000,0,0,0,0,0
