block_index,step,E_k,W_k,mean_familiarity,mean_surprise,mean_gradient_coherence,mean_gradient_novelty,regime_change
316,41699,0.59392935,0.00000000,0.99206019,0.60551653,0.00710599,0.99289401,0
317,41799,0.56031699,0.00000000,0.99393440,0.57075995,-0.01444989,1.01444989,0
318,41899,0.56240302,0.00000000,0.98819685,0.58584109,-0.00002138,1.00002138,0
319,41999,0.54923622,0.00000000,0.99605256,0.55833030,-0.00301293,1.00301293,0
320,42099,0.72207415,0.05856421,0.99038546,0.75363720,0.00542138,0.99457862,0
321,42199,0.55288896,0.00000000,0.99630161,0.55789623,0.00275993,0.99724007,0
322,42299,0.57506287,0.00000000,0.99739022,0.58141914,-0.02386794,1.02386794,0
323,42399,0.54127656,0.00000000,0.99608407,0.54756797,0.00922215,0.99077785,0
324,42499,0.46872679,0.00000000,0.99664885,0.47414440,0.00318414,0.99681586,0
325,42599,0.45919010,0.00000000,0.99844408,0.46153200,0.01772082,0.98227918,0
326,42699,0.53125959,0.00000000,0.99931283,0.53238608,-0.01378264,1.01378264,0
327,42799,0.53002441,0.00000000,0.99944553,0.53139444,-0.00651681,1.00651681,0
328,42899,0.54182267,0.00000000,0.99839740,0.54593651,0.00688616,0.99311384,0
329,42999,0.55879443,0.00000000,0.99113501,0.57073519,0.01737129,0.98262871,0
330,43099,0.71590332,0.05726216,0.98898583,0.74199240,0.04271564,0.95728436,0
331,43199,0.56349108,0.00000000,0.99176429,0.57887646,0.00264389,0.99735611,0
332,43299,0.58963007,0.00000000,0.97771355,0.61083116,0.00304947,0.99695053,0
333,43399,0.51748797,0.00000000,0.99069522,0.53149037,-0.01812817,1.01812817,0
334,43499,0.52462689,0.00000000,0.98983574,0.53856852,-0.00075379,1.00075379,0
335,43599,0.54533587,0.00000000,0.98513288,0.56084360,0.01870093,0.98129907,0
336,43699,0.54158838,0.00000000,0.98389891,0.55580595,-0.01985116,1.01985116,0
337,43799,0.48206241,0.00000000,0.99531847,0.48687548,0.01300304,0.98699696,0
338,43899,0.56952856,0.00000000,0.99744901,0.57527234,0.01108708,0.98891292,0
339,43999,0.53366153,0.00000000,0.99400905,0.55003519,-0.00800115,1.00800115,0
340,44099,0.70420541,0.05786712,0.98368585,0.74708045,0.05895720,0.94104280,0
341,44199,0.49858878,0.00000000,0.99151869,0.50847356,-0.00106921,1.00106921,0
342,44299,0.54494790,0.00000000,0.98143315,0.56926275,0.01528369,0.98471631,0
343,44399,0.48006743,0.00000000,0.99564442,0.48965602,0.00126347,0.99873653,0
344,44499,0.53924450,0.00000000,0.99886825,0.54310997,0.00062933,0.99937067,0
345,44599,0.55235194,0.00000000,0.99772986,0.55638317,-0.00054911,1.00054911,0
346,44699,0.53704619,0.00000000,0.99753360,0.54118577,0.01787928,0.98212072,0
347,44799,0.57369891,0.00000000,0.99711483,0.57752702,-0.00901680,1.00901680,0
348,44899,0.56251838,0.00000000,0.99940924,0.56354363,-0.01823354,1.01823354,0
349,44999,0.62674576,0.00000000,0.99756136,0.63449634,-0.02531648,1.02531648,0
350,45099,0.88391545,0.30570798,0.93064664,1.02895435,0.12128126,0.87871874,0
351,45199,0.96876455,0.61010769,0.99077407,0.99769062,0.03262003,0.96737997,0
352,45299,0.47854872,0.40803703,0.99915677,0.48038318,0.00038679,0.99961321,0
353,45399,0.38003413,0.10663709,0.99984905,0.38023372,0.01011777,0.98988223,0
354,45499,0.42401949,0.00000000,0.99957895,0.42436555,-0.02364898,1.02364898,0
355,45599,0.47521847,0.00000000,0.99320522,0.48630026,0.00603212,0.99396788,0
356,45699,0.57416510,0.00000000,0.98977467,0.58352511,-0.00456624,1.00456624,0
357,45799,0.50585544,0.00000000,0.98745133,0.52520190,0.01267907,0.98732093,0
358,45899,0.49591286,0.00000000,0.99989758,0.49613393,0.02742634,0.97257366,0
359,45999,0.59608402,0.00000000,0.99860556,0.59881438,0.01001421,0.98998579,0
360,46099,0.93441130,0.28718922,0.98129009,0.99616830,0.04565299,0.95434701,0
361,46199,0.54553860,0.15463378,0.99918084,0.54733183,0.03095698,0.96904302,0
362,46299,0.53427046,0.01045628,0.99943036,0.53595028,0.02473411,0.97526589,0
363,46399,0.55299038,0.00000000,0.99594041,0.56317265,-0.03415221,1.03415221,0
364,46499,0.59039372,0.00000000,0.99558474,0.60127574,0.01355674,0.98644326,0
365,46599,0.53838455,0.00000000,0.99751164,0.54316189,0.02379817,0.97620183,0
366,46699,0.65481544,0.00000000,0.98995926,0.67104033,-0.02799992,1.02799992,0
367,46799,0.61660094,0.00000000,0.99426159,0.62460476,-0.00864443,1.00864443,0
368,46899,0.55967815,0.00000000,0.99343359,0.56657985,0.02104222,0.97895778,0
369,46999,0.54995826,0.00000000,0.99914099,0.55191793,0.01292710,0.98707290,0
370,47099,0.71554664,0.04339070,0.99667918,0.72981883,0.00157460,0.99842540,0
371,47199,0.54770599,0.00000000,0.99973401,0.54824127,0.00481739,0.99518261,0
372,47299,0.56259112,0.00000000,0.99605810,0.56600600,-0.02327492,1.02327492,0
373,47399,0.55817284,0.00000000,0.99972295,0.55882670,0.01024980,0.98975020,0
374,47499,0.47092969,0.00000000,0.99995225,0.47108631,-0.00176065,1.00176065,0
375,47599,0.52440827,0.00000000,0.99880443,0.52670390,0.00564694,0.99435306,0
376,47699,0.58219350,0.00000000,0.99589507,0.59141848,0.00078714,0.99921286,0
377,47799,0.63373359,0.00000000,0.99567707,0.64171414,-0.01832985,1.01832985,0
378,47899,0.60638203,0.00000000,0.99350514,0.61486346,-0.01359560,1.01359560,0
379,47999,0.61567730,0.00000000,0.99942399,0.61748369,0.00657870,0.99342130,0
380,48099,1.11608279,0.44918485,0.99281036,1.14176636,0.02812261,0.97187739,0
381,48199,0.56634295,0.33447454,0.99713517,0.57033133,0.04306320,0.95693680,0
382,48299,0.57628771,0.22743233,0.99892294,0.57929266,0.00528876,0.99471124,0
383,48399,0.49115426,0.03318000,0.99972455,0.49173894,-0.00558806,1.00558806,0
384,48499,0.55145391,0.00000000,0.99945606,0.55234128,-0.00367029,1.00367029,0
385,48599,0.55581901,0.00000000,0.99944046,0.55722130,-0.01668345,1.01668345,0
386,48699,0.53856055,0.00000000,0.99982965,0.53894421,0.00725552,0.99274448,0
387,48799,0.56356335,0.00000000,0.99820148,0.56848242,-0.00063934,1.00063934,0
388,48899,0.55012581,0.00000000,0.99522919,0.56019407,-0.00236606,1.00236606,0
389,48999,0.57903035,0.00000000,0.99909710,0.58083359,-0.00095892,1.00095892,0
390,49099,1.15122501,0.51016105,0.97505619,1.25495498,-0.02329364,1.02329364,0
391,49199,0.50314395,0.33649470,0.99526222,0.51168192,0.05158905,0.94841095,0
392,49299,0.51834997,0.17310781,0.99954712,0.51940382,-0.01787459,1.01787459,0
393,49399,0.59148227,0.09255664,0.99544257,0.60186780,0.01105335,0.98894665,0
394,49499,0.54785426,0.00000000,0.99697477,0.55461121,-0.01127842,1.01127842,0
395,49599,0.50060246,0.00000000,0.99758326,0.50358716,0.00695608,0.99304392,0
396,49699,0.55413409,0.00000000,0.99942833,0.55547654,-0.00485118,1.00485118,0
397,49799,0.49180065,0.00000000,0.99727479,0.49734090,0.00039069,0.99960931,0
398,49899,0.51324556,0.00000000,0.99938142,0.51399635,-0.00659640,1.00659640,0
399,49999,0.54358290,0.00000000,0.99941710,0.54466118,-0.00517098,1.00517098,0
400,50099,1.70236235,1.06546632,0.96934922,1.80946588,-0.00970731,1.00970731,0
401,50199,0.78432855,1.18365018,0.99376008,0.80046289,-0.03901928,1.03901928,0
402,50299,0.83354711,1.34736700,0.99529029,0.84584763,0.00481313,0.99518687,0
403,50399,0.96325747,1.63836829,0.99607595,0.97549841,-0.02229855,1.02229855,0
404,50499,0.70317704,1.68235510,0.98114620,0.72706635,0.01402556,0.98597444,0
405,50599,0.76563808,1.77632311,0.99530049,0.77073999,0.01215593,0.98784407,0
406,50699,0.72325165,1.83150401,0.99155758,0.73758043,-0.01681074,1.01681074,0
407,50799,0.70150649,1.87005480,0.98989404,0.72580469,-0.00664290,1.00664290,0
408,50899,0.55243765,1.75212736,0.99585999,0.55678191,0.00835599,0.99164401,0
409,50999,0.60913431,1.69625006,0.99243050,0.62676166,0.02848597,0.97151403,0
410,51099,0.92265489,1.97723518,0.97612679,0.97274116,0.21093987,0.78906013,0
411,51199,0.89260066,2.21463130,0.98344998,0.93103218,0.17730580,0.82269420,0
412,51299,0.79094061,2.35885746,0.98345812,0.82551976,0.01772655,0.98227345,0
413,51399,0.46673344,2.14970935,0.99868772,0.46956830,0.01758790,0.98241210,0
414,51499,0.67719261,2.15316030,0.99778169,0.68229214,-0.01321801,1.01321801,0
415,51599,0.63693614,2.12302101,0.99345499,0.64878567,0.01373697,0.98626303,0
416,51699,0.69995386,2.15939334,0.99187031,0.71316868,-0.01079185,1.01079185,0
417,51799,0.59160261,2.08731973,0.98944732,0.60617452,0.02828625,0.97171375,0
418,51899,0.61306338,2.03097533,0.99592516,0.61984721,0.02564146,0.97435854,0
419,51999,0.60913382,1.97215731,0.99367888,0.62288180,-0.01014889,1.01014889,0
420,52099,1.39591290,2.69468247,0.99743906,1.40755583,0.24145837,0.75854163,1
421,53199,0.13938738,0.00000000,0.46258957,1.21668229,0.21783414,0.78216586,0
422,53299,0.08062550,0.00000000,0.47201648,0.77366879,0.01332583,0.98667417,0
423,53399,0.11501032,0.00000000,0.60204286,0.48242361,0.00942026,0.99057974,0
424,53499,0.13674867,0.00000000,0.68978156,0.44629257,0.01766579,0.98233421,0
425,53599,0.16170178,0.00000000,0.75361722,0.38486964,0.02242409,0.97757591,0
426,53699,0.21574299,0.00000000,0.69451947,0.59971186,0.01907506,0.98092494,0
427,53799,0.25534443,0.00000000,0.75437417,0.56208945,0.02268268,0.97731732,0
428,53899,0.26143241,0.00000000,0.75813441,0.61223028,0.00280087,0.99719913,0
429,53999,0.26294270,0.00000000,0.81984231,0.50499515,0.01325576,0.98674424,0
430,54099,0.26226730,0.00000000,0.56662634,1.10425253,0.11087598,0.88912402,0
431,54199,0.29208750,0.00000000,0.80851648,0.58217984,0.01909673,0.98090327,0
432,54299,0.37442031,0.00000000,0.88800087,0.56245395,-0.00575440,1.00575440,0
433,54399,0.34988699,0.00000000,0.86727388,0.56341009,-0.01411211,1.01411211,0
434,54499,0.40690630,0.00000000,0.85694810,0.64877000,-0.00564259,1.00564259,0
435,54599,0.41179077,0.00000000,0.85384054,0.65401114,0.02375162,0.97624838,0
436,54699,0.44874992,0.00000000,0.84942303,0.72871063,0.01743351,0.98256649,0
437,54799,0.32897845,0.00000000,0.85593430,0.53691492,0.00781001,0.99218999,0
438,54899,0.42862993,0.00000000,0.90051019,0.58240277,-0.00770512,1.00770512,0
439,54999,0.45611202,0.00000000,0.94405652,0.54223928,-0.02440165,1.02440165,0
440,55099,0.28567719,0.00000000,0.54347012,1.27025380,0.13356126,0.86643874,0
441,55199,0.42500840,0.00000000,0.90027585,0.61910704,0.03517606,0.96482394,0
442,55299,0.47796699,0.00000000,0.93942203,0.59282928,0.00095448,0.99904552,0
443,55399,0.44774617,0.00000000,0.90624956,0.59379494,-0.00429346,1.00429346,0
444,55499,0.45064256,0.00000000,0.92841788,0.56818050,0.01517020,0.98482980,0
445,55599,0.51902166,0.00000000,0.92532897,0.65068872,0.01466114,0.98533886,0
446,55699,0.49776393,0.00000000,0.95260323,0.58780432,-0.00806094,1.00806094,0
447,55799,0.56337049,0.00000000,0.93645607,0.67989770,0.02054782,0.97945218,0
448,55899,0.45598403,0.00000000,0.95189238,0.52583822,0.00209658,0.99790342,0
449,55999,0.50277742,0.00000000,0.93768657,0.61388689,0.01078010,0.98921990,0
450,56099,0.39398717,0.00000000,0.65134933,1.22265180,0.16180695,0.83819305,0
451,56199,0.47495725,0.00000000,0.93204852,0.60164427,-0.00623523,1.00623523,0
452,56299,0.44184536,0.00000000,0.92398670,0.55801965,0.01991536,0.98008464,0
453,56399,0.52420516,0.00000000,0.92614544,0.66797244,-0.04072464,1.04072464,0
454,56499,0.56514424,0.00296357,0.93555453,0.69395924,0.00893546,0.99106454,0
455,56599,0.53176666,0.01875212,0.90956226,0.71440805,0.00391302,0.99608698,0
456,56699,0.51162701,0.00000000,0.91518300,0.66721450,0.02789919,0.97210081,0
457,56799,0.44357466,0.00000000,0.91531338,0.57938308,0.01889477,0.98110523,0
458,56899,0.40318595,0.00000000,0.91565349,0.54343367,0.00694106,0.99305894,0
459,56999,0.41678475,0.00000000,0.85826477,0.65341279,-0.03395987,1.03395987,0
460,57099,0.36764411,0.05457151,0.68413844,1.03015068,0.11175866,0.88824134,0
461,57199,0.51071892,0.06174964,0.89284650,0.70830361,-0.02095135,1.02095135,0
462,57299,0.45625761,0.00000000,0.96703228,0.52229623,0.00446616,0.99553384,0
463,57399,0.55538492,0.00000000,0.93657314,0.69508157,-0.02042215,1.02042215,0
464,57499,0.58661074,0.01959663,0.93776373,0.71935537,-0.01838189,1.01838189,0
465,57599,0.56949770,0.00000000,0.96093414,0.64381839,0.01477112,0.98522888,0
466,57699,0.60379142,0.00000000,0.96455247,0.68432907,0.00448782,0.99551218,0
467,57799,0.53210546,0.00000000,0.97255990,0.58567885,0.00446001,0.99553999,0
468,57899,0.53335900,0.00000000,0.96930862,0.58954570,-0.01015748,1.01015748,0
469,57999,0.49960306,0.00000000,0.94304442,0.60550247,-0.00497911,1.00497911,0
470,58099,0.15332782,0.04577483,0.48572155,0.97710690,0.13210679,0.86789321,0
471,58199,0.27366399,0.11946144,0.62981264,0.95378453,0.04123551,0.95876449,0
472,58299,0.54798222,0.06686887,0.95454227,0.63574913,-0.01598172,1.01598172,0
473,58399,0.45306241,0.00000000,0.93764897,0.55903381,0.00226012,0.99773988,0
474,58499,0.52830640,0.00000000,0.94181177,0.62601348,0.00173404,0.99826596,0
475,58599,0.58303932,0.00219006,0.93459377,0.69441009,-0.01322769,1.01322769,0
476,58699,0.48238889,0.00000000,0.93851669,0.59050055,-0.02792230,1.02792230,0
477,58799,0.52680127,0.00000000,0.94916327,0.61042770,-0.00658344,1.00658344,0
478,58899,0.52187140,0.00000000,0.94227986,0.62232937,-0.01866972,1.01866972,0
479,58999,0.53235149,0.00000000,0.93792488,0.63958884,0.00993642,0.99006358,0
480,59099,0.47920073,0.08363984,0.75008900,1.08357921,0.09731385,0.90268615,0
481,59199,0.46724757,0.00000000,0.93112322,0.58509451,0.01585785,0.98414215,0
482,59299,0.44253121,0.00000000,0.92149610,0.54546536,0.01123121,0.98876879,0
483,59399,0.47806314,0.00000000,0.91559571,0.59000689,-0.00588707,1.00588707,0
484,59499,0.59503691,0.00991040,0.94554788,0.70716940,0.01945108,0.98054892,0
485,59599,0.50701481,0.00000000,0.95190859,0.58969775,-0.01496725,1.01496725,0
486,59699,0.56494719,0.00000000,0.96342375,0.63556484,0.02131373,0.97868627,0
487,59799,0.56413586,0.00000000,0.95494038,0.64317991,-0.01099951,1.01099951,0
488,59899,0.57243881,0.00000000,0.94476055,0.66589523,0.00405390,0.99594610,0
489,59999,0.51817099,0.00000000,0.92713848,0.60764551,0.01836723,0.98163277,0
490,60099,0.46227012,0.05740019,0.76453036,0.85500077,0.07237956,0.92762044,0
491,60199,0.50542032,0.00000000,0.94461213,0.59377538,-0.00162384,1.00162384,0
492,60299,0.58221429,0.00000000,0.97285485,0.64084421,0.03643337,0.96356663,0
493,60399,0.53208149,0.00000000,0.92488905,0.65978393,-0.02349550,1.02349550,0
494,60499,0.54361287,0.00000000,0.94405320,0.64919976,0.00819015,0.99180985,0
495,60599,0.57613534,0.00000000,0.94375687,0.68340458,0.00398463,0.99601537,0
496,60699,0.52010847,0.00000000,0.93780550,0.63087365,-0.00083028,1.00083028,0
497,60799,0.48512265,0.00000000,0.94130707,0.57414159,0.00240901,0.99759099,0
498,60899,0.55262864,0.00000000,0.93962466,0.64861678,-0.00733350,1.00733350,0
499,60999,0.47175767,0.00000000,0.92100000,0.59347553,-0.02415719,1.02415719,0
500,61099,0.36771609,0.08858220,0.65464762,1.03776083,0.16328184,0.83671816,0
501,61199,0.45002819,0.00000000,0.91572832,0.58152116,0.00922831,0.99077169,0
502,61299,0.45204439,0.00000000,0.91184168,0.56773284,0.01156688,0.98843312,0
503,61399,0.46340468,0.00000000,0.90375006,0.59588455,0.01009636,0.98990364,0
504,61499,0.48451212,0.00000000,0.90453378,0.64498439,0.00355884,0.99644116,0
505,61599,0.44594781,0.00000000,0.89808949,0.61583308,-0.01354703,1.01354703,0
506,61699,0.49708607,0.00000000,0.92084307,0.64181885,0.00754303,0.99245697,0
507,61799,0.45542637,0.00000000,0.91059072,0.59466238,-0.01598248,1.01598248,0
508,61899,0.46925045,0.00000000,0.93784718,0.58022241,-0.01557587,1.01557587,0
509,61999,0.58037802,0.00000000,0.94459558,0.70050412,-0.01651015,1.01651015,0
510,62099,0.44725096,0.00614159,0.80631741,0.86308594,0.09123134,0.90876866,0
511,62199,0.46931271,0.00000000,0.93756285,0.56614190,-0.00243260,1.00243260,0
512,62299,0.47314863,0.00000000,0.94175560,0.55905233,0.01391793,0.98608207,0
513,62399,0.49254299,0.00000000,0.92041433,0.62502138,0.00645725,0.99354275,0
514,62499,0.52630093,0.00000000,0.95454049,0.60927183,-0.01007613,1.01007613,0
515,62599,0.52535793,0.00000000,0.95455896,0.61094740,0.00481214,0.99518786,0
516,62699,0.53127339,0.00000000,0.97232291,0.58952363,-0.01374271,1.01374271,0
517,62799,0.55507167,0.00000000,0.96136797,0.63353518,-0.01717218,1.01717218,0
518,62899,0.62541942,0.00000000,0.97352100,0.68072269,-0.01178248,1.01178248,0
519,62999,0.49676203,0.00000000,0.93813783,0.61696310,-0.04453305,1.04453305,0
520,63099,0.44750857,0.00297972,0.78804859,0.82824287,0.08890338,0.91109662,0
521,63199,0.57500493,0.00000000,0.93650686,0.70977899,0.03063764,0.96936236,0
522,63299,0.57646322,0.00000000,0.95582483,0.65843186,-0.05123591,1.05123591,0
523,63399,0.54090992,0.00000000,0.94401672,0.64685560,-0.00580565,1.00580565,0
524,63499,0.57528224,0.00000000,0.94520719,0.67900532,-0.00330206,1.00330206,0
525,63599,0.50032507,0.00000000,0.95417244,0.57460737,-0.02605950,1.02605950,0
526,63699,0.52213742,0.00000000,0.96202466,0.57666880,-0.00185590,1.00185590,0
527,63799,0.56983753,0.00000000,0.97727467,0.61643035,-0.00300920,1.00300920,0
528,63899,0.52058190,0.00000000,0.98551149,0.54923593,-0.00116392,1.00116392,0
529,63999,0.55029292,0.00000000,0.96724219,0.62541959,0.01151797,0.98848203,0
530,64099,0.37519275,0.00173059,0.71211257,0.74183563,0.14348166,0.85651834,0
531,64199,0.62782271,0.00000000,0.97700878,0.66128754,-0.01097135,1.01097135,0
532,64299,0.54296892,0.00000000,0.97572681,0.58497249,-0.01430654,1.01430654,0
533,64399,0.61601549,0.00000000,0.97498717,0.66993470,0.00064473,0.99935527,0
534,64499,0.54710148,0.00000000,0.98669533,0.57031045,-0.01157914,1.01157914,0
535,64599,0.55409388,0.00000000,0.98025632,0.59827979,0.02424944,0.97575056,0
536,64699,0.68205964,0.01571899,0.98355909,0.71715309,-0.01119930,1.01119930,0
537,64799,0.60911674,0.00000000,0.98170739,0.64851899,-0.01922215,1.01922215,0
538,64899,0.55132484,0.00000000,0.98396655,0.59418721,0.00297330,0.99702670,0
539,64999,0.61733279,0.00000000,0.96283360,0.70219984,-0.00460211,1.00460211,0
540,65099,0.55202466,0.01292486,0.86565765,0.75592888,0.04983411,0.95016589,0
541,65199,0.60825917,0.00000000,0.97459458,0.66656669,0.00967511,0.99032489,0
542,65299,0.70299019,0.04587429,0.97289979,0.76355479,-0.00129584,1.00129584,0
543,65399,0.54300152,0.00000000,0.98455010,0.58291036,-0.02907584,1.02907584,0
544,65499,0.56554131,0.00000000,0.98110297,0.60458581,-0.01412868,1.01412868,0
545,65599,0.57517802,0.00000000,0.98106083,0.61538038,-0.00872364,1.00872364,0
546,65699,0.54079605,0.00000000,0.98410670,0.56781267,0.01658032,0.98341968,0
547,65799,0.61605909,0.00000000,0.99086480,0.64084164,0.00237756,0.99762244,0
548,65899,0.56886355,0.00000000,0.97684704,0.62521859,-0.01242460,1.01242460,0
549,65999,0.59547456,0.00000000,0.98570162,0.63076175,-0.01114394,1.01114394,0
550,66099,0.56575786,0.08907113,0.82553241,0.85033083,0.08749534,0.91250466,0
551,66199,0.56527465,0.00000000,0.97375643,0.62334314,0.00769394,0.99230606,0
552,66299,0.56593916,0.00000000,0.98460590,0.60098001,-0.00605058,1.00605058,0
553,66399,0.56338316,0.00000000,0.98959482,0.58371041,0.00705683,0.99294317,0
554,66499,0.61652211,0.00000000,0.98457108,0.65514637,-0.01394636,1.01394636,0
555,66599,0.63069480,0.00000000,0.98481839,0.66274786,-0.01952757,1.01952757,0
556,66699,0.55161610,0.00000000,0.99013695,0.57627647,-0.01120561,1.01120561,0
557,66799,0.51977336,0.00000000,0.99648742,0.52434881,0.00698566,0.99301434,0
558,66899,0.58437967,0.00000000,0.98427236,0.61035067,-0.01654093,1.01654093,0
559,66999,0.65539931,0.00000000,0.98897905,0.67811513,-0.00330838,1.00330838,0
560,67099,0.74840973,0.24269571,0.84932777,1.01810264,0.04541245,0.95458755,0
561,67199,0.52294755,0.06837229,0.99346081,0.53987778,0.01173689,0.98826311,0
562,67299,0.56303299,0.00000000,0.98886879,0.59097246,-0.00025034,1.00025034,0
563,67399,0.58778543,0.00000000,0.99489517,0.59775314,0.02302833,0.97697167,0
564,67499,0.55132747,0.00000000,0.99115594,0.57397023,0.00009790,0.99990210,0
565,67599,0.56233500,0.00000000,0.99842931,0.56560117,0.00928400,0.99071600,0
566,67699,0.62041106,0.00000000,0.99863744,0.62383344,0.00654263,0.99345737,0
567,67799,0.66874543,0.00000000,0.98121307,0.71172444,-0.00978616,1.00978616,0
568,67899,0.58172070,0.00000000,0.99203612,0.60406170,-0.01462175,1.01462175,0
569,67999,0.60889543,0.00000000,0.99496160,0.62336535,-0.02711106,1.02711106,0
570,68099,0.51286775,0.00000000,0.87493942,0.77101465,0.07543694,0.92456306,0
571,68199,0.59711801,0.00000000,0.99759130,0.60498815,0.01932760,0.98067240,0
572,68299,0.59713482,0.00000000,0.99656381,0.60415630,-0.01589871,1.01589871,0
573,68399,0.62996426,0.00000000,0.99537075,0.64202434,-0.00525020,1.00525020,0
574,68499,0.55235571,0.00000000,0.99439943,0.56602607,0.00498369,0.99501631,0
575,68599,0.53943461,0.00000000,0.98996686,0.55865611,0.00544456,0.99455544,0
576,68699,0.62234808,0.00000000,0.99383465,0.63434507,-0.03819329,1.03819329,0
577,68799,0.65922146,0.00000000,0.99348255,0.67436272,0.01088411,0.98911589,0
578,68899,0.62386598,0.00000000,0.99637444,0.63224043,-0.00318702,1.00318702,0
579,68999,0.59359560,0.00000000,0.99803026,0.59773078,-0.01024487,1.01024487,0
580,69099,0.57911013,0.00000000,0.94535834,0.67652811,0.03376595,0.96623405,0
581,69199,0.58313034,0.00000000,0.99390126,0.59449077,-0.03467549,1.03467549,0
582,69299,0.55449305,0.00000000,0.99713444,0.56338181,0.00875795,0.99124205,0
583,69399,0.65923984,0.00000000,0.99760921,0.66661056,-0.03007975,1.03007975,0
584,69499,0.59435756,0.00000000,0.99952299,0.59542433,-0.00623034,1.00623034,0
585,69599,0.59605641,0.00000000,0.99710407,0.60278266,0.01532145,0.98467855,0
586,69699,0.76949480,0.06645903,0.99612995,0.78147521,-0.01925790,1.01925790,0
587,69799,0.63227993,0.00044724,0.99159819,0.65881941,0.02536740,0.97463260,0
588,69899,0.62556478,0.00000000,0.99652723,0.63513386,0.01314621,0.98685379,0
589,69999,0.57861168,0.00000000,0.99842840,0.58190227,-0.00428848,1.00428848,0
590,70099,0.54930831,0.00000000,0.89979599,0.73670464,0.06177378,0.93822622,0
591,70199,0.60510395,0.00000000,0.99855005,0.60850151,-0.00675053,1.00675053,0
592,70299,0.59379847,0.00000000,0.99604668,0.60154619,-0.00057271,1.00057271,0
593,70399,0.59007849,0.00000000,0.99790108,0.59530876,-0.00125491,1.00125491,0
594,70499,0.52459450,0.00000000,0.99767186,0.52939308,-0.00506120,1.00506120,0
595,70599,0.58836305,0.00000000,0.99930563,0.59014658,0.00246326,0.99753674,0
596,70699,0.61675525,0.00000000,0.99878335,0.61944680,0.00187750,0.99812250,0
597,70799,0.60999855,0.00000000,0.99691954,0.61458748,0.01299586,0.98700414,0
598,70899,0.66054950,0.00000000,0.99258823,0.67308932,-0.02030095,1.02030095,0
599,70999,0.63739491,0.00000000,0.99694325,0.64431566,-0.02138387,1.02138387,0
600,71099,0.51308762,0.00000000,0.94121224,0.63977606,0.05202622,0.94797378,0
601,71199,0.58698516,0.00000000,0.99899693,0.58954354,-0.00367473,1.00367473,0
602,71299,0.59692736,0.00000000,0.99721920,0.60565053,0.00420072,0.99579928,0
603,71399,0.64975884,0.00000000,0.98903471,0.67274243,-0.00951728,1.00951728,0
604,71499,0.64966480,0.00000000,0.99806323,0.65389652,0.00728693,0.99271307,0
605,71599,0.58784418,0.00000000,0.99965837,0.58871186,0.00061583,0.99938417,0
606,71699,0.67552212,0.00000000,0.99442113,0.69425152,-0.01219775,1.01219775,0
607,71799,0.59061972,0.00000000,0.99635297,0.59883244,0.00559071,0.99440929,0
608,71899,0.67261423,0.00000000,0.99281557,0.68989546,-0.01127439,1.01127439,0
609,71999,0.63426354,0.00000000,0.99492752,0.64468982,0.01481402,0.98518598,0
610,72099,0.68702667,0.05399717,0.94208701,0.82497192,0.03766602,0.96233398,0
611,72199,0.66686695,0.01891305,0.99115626,0.69107588,-0.02408839,1.02408839,0
612,72299,0.60843357,0.00000000,0.99943900,0.60995073,-0.00645643,1.00645643,0
613,72399,0.62807251,0.00000000,0.99767171,0.63486650,-0.00059319,1.00059319,0
614,72499,0.60241035,0.00000000,0.98989610,0.62385011,-0.00571354,1.00571354,0
615,72599,0.58154923,0.00000000,0.99952210,0.58318522,-0.00161545,1.00161545,0
616,72699,0.61333746,0.00000000,0.99825775,0.61692241,-0.02067147,1.02067147,0
617,72799,0.70255585,0.00000000,0.99207079,0.71378295,-0.00278705,1.00278705,0
618,72899,0.55560016,0.00000000,0.99893063,0.55792449,0.01946074,0.98053926,0
619,72999,0.68413186,0.00000000,0.99510827,0.69350747,-0.01822139,1.01822139,0
620,73099,0.59467068,0.06074461,0.87896193,0.79766107,0.09230908,0.90769092,0
621,73199,0.60388393,0.00000000,0.99874405,0.60658009,-0.00706254,1.00706254,0
622,73299,0.57332696,0.00000000,0.99168248,0.58674053,0.01087121,0.98912879,0
623,73399,0.64917929,0.00000000,0.99767587,0.65429888,0.00091158,0.99908842,0
624,73499,0.63032660,0.00000000,0.99376002,0.63606059,-0.01761415,1.01761415,0
625,73599,0.65221104,0.00000000,0.99273941,0.66834902,0.00049890,0.99950110,0
626,73699,0.63117467,0.00000000,0.99189003,0.64634366,0.00857666,0.99142334,0
627,73799,0.60463126,0.00000000,0.98701237,0.62799431,0.00521214,0.99478786,0
628,73899,0.64224941,0.00000000,0.99918340,0.64438359,-0.00751604,1.00751604,0
629,73999,0.57847750,0.00000000,0.99926287,0.58006888,-0.01591733,1.01591733,0
630,74099,0.59910430,0.09251228,0.84417997,0.94385061,0.09942469,0.90057531,0
631,74199,0.57187866,0.00000000,0.99671059,0.57923304,-0.00728078,1.00728078,0
632,74299,0.56782053,0.00000000,0.99706035,0.57399901,0.02398828,0.97601172,0
633,74399,0.58851535,0.00000000,0.99830891,0.59439801,-0.01265585,1.01265585,0
634,74499,0.62924906,0.00000000,0.99935377,0.63113506,-0.01457803,1.01457803,0
635,74599,0.58273729,0.00000000,0.99965107,0.58365947,-0.01973170,1.01973170,0
