step,bucket_id,prediction_error,trust_distance,baseline_error_mean,baseline_error_std,z_score,L_t
23482,25,0.04430808,0.95865874,0.00987197,0.00100000,34.43610816,5.00000000
23494,25,0.00695767,1.13572315,0.00972626,0.00100000,-2.91430286,-5.00000000
23498,25,0.08713263,1.19515612,0.00972626,0.00100000,77.40636666,5.00000000
23499,25,0.02439295,0.93241296,0.00972626,0.00100000,14.66669027,5.00000000
23513,25,0.04734169,0.98077587,0.00972626,0.00100000,37.61543405,5.00000000
23522,25,0.06580244,0.83018139,0.00972626,0.00100000,56.07618143,5.00000000
23558,13,0.06264433,0.72254735,0.00474896,0.00100000,57.89537064,5.00000000
23564,10,0.07390884,1.10855017,0.00800797,0.00100000,65.90087059,5.00000000
23570,10,0.10181682,1.29538019,0.00800797,0.00100000,93.80884916,5.00000000
23576,10,0.04408127,1.00637072,0.00800797,0.00100000,36.07329630,5.00000000
23694,3,0.00725656,0.97886722,0.00671846,0.00100000,0.56642356,-2.43357644
23709,25,0.19493649,0.90512945,0.00722003,0.00100000,187.71645978,5.00000000
23717,13,0.06726532,1.25491624,0.00872526,0.00100000,58.54006430,5.00000000
23719,10,0.06345000,1.01460369,0.00283126,0.00100000,60.61874345,5.00000000
23722,3,0.01302210,0.86513458,0.00671846,0.00100000,6.30364070,3.30364070
23778,5,0.11223865,1.25998798,0.00391527,0.00100000,108.32338514,5.00000000
23782,5,0.14082404,0.84886084,0.00391527,0.00100000,136.90877862,5.00000000
23862,5,0.07976520,1.13851900,0.00391527,0.00100000,75.84992964,5.00000000
23863,25,0.10405391,1.20533127,0.00900475,0.00100000,95.04915538,5.00000000
23961,21,0.15309472,1.14191800,0.00867563,0.00100000,144.41908523,5.00000000
23963,21,0.07834309,0.96397004,0.00867563,0.00100000,69.66745985,5.00000000
24056,10,0.03145585,0.78864079,0.00382411,0.00100000,27.63173683,5.00000000
24060,10,0.11456928,0.97993095,0.00382411,0.00100000,110.74516907,5.00000000
24153,19,0.02893396,0.96993327,0.00600964,0.00100000,22.92432275,5.00000000
24154,19,0.00874325,0.93728078,0.00614632,0.00100000,2.73360783,-0.26639217
24299,35,0.03084841,0.91776680,0.00850248,0.00100000,22.34593016,5.00000000
24355,35,0.13676534,1.24203512,0.00850248,0.00100000,128.26285811,5.00000000
24363,45,0.13541415,1.05833512,0.00762462,0.00100000,127.78953355,5.00000000
24501,16,0.09226528,1.02517565,0.00863918,0.00100000,83.62610303,5.00000000
24503,16,0.01874517,1.21819819,0.00863918,0.00100000,10.10598873,5.00000000
24507,16,0.05785739,1.24712990,0.00863918,0.00100000,49.21820615,5.00000000
24511,16,0.20092811,1.32005071,0.00863918,0.00100000,192.28892762,5.00000000
24688,14,0.22516746,1.15883261,0.00898410,0.00100000,216.18335499,5.00000000
24735,35,0.02753692,1.04757761,0.00678404,0.00100000,20.75288044,5.00000000
24799,35,0.04224930,1.17816173,0.00678404,0.00100000,35.46525580,5.00000000
24867,35,0.04152815,1.12617603,0.00678404,0.00100000,34.74410299,5.00000000
24914,37,0.04050255,1.21612681,0.00723398,0.00100000,33.26856804,5.00000000
24920,22,0.00765257,0.92334283,0.00869470,0.00100000,-1.09698640,-4.09698640
24927,22,0.01704750,1.07994004,0.00869470,0.00100000,8.35279211,5.00000000
24929,37,0.00527469,1.27530509,0.00713602,0.00100000,-1.95929491,-4.95929491
24930,33,0.02528553,1.08370126,0.00914465,0.00100000,16.14087129,5.00000000
24937,37,0.01722559,1.48258300,0.00713602,0.00100000,10.08957215,5.00000000
24942,33,0.07443819,0.97571068,0.00914465,0.00100000,65.29353513,5.00000000
25008,2,0.10590790,1.24640689,0.00990515,0.00100000,96.00274163,5.00000000
25029,2,0.01278109,0.95513695,0.01004895,0.00100000,2.87593133,-0.12406867
25055,2,0.03739877,1.49734626,0.01004895,0.00100000,27.34981704,5.00000000
25078,2,0.41620040,1.64009122,0.01004895,0.00100000,406.15144446,5.00000000
25116,2,0.02547035,1.15192096,0.01004895,0.00100000,15.42139937,5.00000000
25245,9,0.52164239,1.07337762,0.00879796,0.00100000,512.84443656,5.00000000
25248,1,0.02040052,1.33188459,0.00714347,0.00100000,13.25704685,5.00000000
25267,1,0.16518295,0.99171888,0.00714347,0.00100000,158.03947537,5.00000000
25289,1,0.05690978,1.14270652,0.00714347,0.00100000,49.76630632,5.00000000
25375,20,0.04783319,1.03655117,0.00685300,0.00100000,40.98018966,5.00000000
25376,20,0.07490529,1.22100328,0.00685300,0.00100000,68.05228799,5.00000000
25395,16,0.19632303,1.10597054,0.00713064,0.00100000,189.19238315,5.00000000
25405,20,0.04350744,1.18047568,0.00685300,0.00100000,36.65443992,5.00000000
25432,16,0.01084434,1.12765214,0.00143792,0.00100000,9.40642319,5.00000000
25435,16,0.02551898,0.79939166,0.00143792,0.00100000,24.08105805,5.00000000
25471,16,0.02413042,1.11099452,0.00143792,0.00100000,22.69249505,5.00000000
25472,16,0.06731295,1.30512023,0.00143792,0.00100000,65.87502920,5.00000000
25504,20,0.04125040,1.22968300,0.00620576,0.00100000,35.04463700,5.00000000
25513,20,0.14905497,1.11942726,0.00620576,0.00100000,142.84920463,5.00000000
25520,20,0.05908495,1.22367912,0.00620576,0.00100000,52.87918818,5.00000000
25590,20,0.02108062,1.15729570,0.00620576,0.00100000,14.87485947,5.00000000
25627,16,0.08782028,1.25130021,0.00381056,0.00100000,84.00972143,5.00000000
25669,16,0.09919121,1.41196431,0.00381056,0.00100000,95.38064830,5.00000000
25684,16,0.14498015,1.31842763,0.00381056,0.00100000,141.16958915,5.00000000
25704,16,0.05533065,1.37712725,0.00381056,0.00100000,51.52009005,5.00000000
25714,74,0.04558964,1.06376525,0.00866474,0.00100000,36.92489994,5.00000000
25718,74,0.29077684,1.17978880,0.00866474,0.00100000,282.11210655,5.00000000
25729,74,0.03853010,1.08128916,0.00866474,0.00100000,29.86536757,5.00000000
25759,74,0.15995158,1.09210554,0.00866474,0.00100000,151.28684906,5.00000000
25855,45,0.02096009,0.85929400,0.00485592,0.00100000,16.10417865,5.00000000
25856,45,0.03106418,1.00706284,0.00485592,0.00100000,26.20826443,5.00000000
25859,45,0.11467691,1.04219535,0.00485592,0.00100000,109.82099922,5.00000000
25866,45,0.05295498,0.93378931,0.00485592,0.00100000,48.09906406,5.00000000
25893,37,0.02207769,0.94841348,0.00727087,0.00100000,14.80681632,5.00000000
25911,45,0.01852550,0.97764943,0.00863970,0.00100000,9.88579492,5.00000000
25936,37,0.10640931,1.13206784,0.00727087,0.00100000,99.13844210,5.00000000
25944,45,0.02144701,0.82299043,0.00863970,0.00100000,12.80730844,5.00000000
26099,42,0.03466306,0.70189788,0.00616195,0.00100000,28.50110797,5.00000000
26268,42,0.37559145,1.17670087,0.00616195,0.00100000,369.42949586,5.00000000
26274,14,0.07848635,1.23127780,0.00936886,0.00100000,69.11749154,5.00000000
26283,14,0.25487245,1.28580010,0.00936886,0.00100000,245.50358555,5.00000000
26322,2,0.43873172,1.20286041,0.00533334,0.00100000,433.39837680,5.00000000
26326,2,0.07999966,1.09057112,0.00533334,0.00100000,74.66631884,5.00000000
26327,2,0.07564122,0.93466543,0.00533334,0.00100000,70.30788019,5.00000000
26329,16,0.02037854,1.07774455,0.00857679,0.00100000,11.80175002,5.00000000
26457,16,0.01371379,1.08976611,0.00983566,0.00100000,3.87812952,0.87812952
26471,16,0.03324195,1.44174094,0.00983566,0.00100000,23.40629305,5.00000000
26472,21,0.06671275,1.32866356,0.00689746,0.00100000,59.81529117,5.00000000
26487,21,0.11799920,1.18868006,0.00689746,0.00100000,111.10174468,5.00000000
26648,2,0.06941272,0.63933251,0.00823703,0.00100000,61.17568858,5.00000000
26656,2,0.17309660,1.02316648,0.00823703,0.00100000,164.85957643,5.00000000
26660,21,0.11083181,0.90851448,0.00849569,0.00100000,102.33611981,5.00000000
26662,21,0.09266323,1.21230535,0.00849569,0.00100000,84.16754470,5.00000000
26715,37,0.00975648,1.33837432,0.00753391,0.00100000,2.33954133,-0.66045867
26739,37,0.05883002,1.38262320,0.00753391,0.00100000,51.29610369,5.00000000
26768,21,0.24500836,1.22555315,0.00379720,0.00100000,241.21115746,5.00000000
26773,37,0.03917755,1.09164764,0.00753391,0.00100000,31.64364190,5.00000000
26777,37,0.08840347,1.12800766,0.00753391,0.00100000,80.86955752,5.00000000
26817,2,0.06010199,1.13891685,0.00672820,0.00100000,53.37379123,5.00000000
26834,66,0.01996834,1.20587665,0.00886129,0.00100000,11.10705187,5.00000000
26842,2,0.03990720,1.17909120,0.00672820,0.00100000,33.17900803,5.00000000
26853,66,0.30999569,1.37826023,0.00886129,0.00100000,301.13440238,5.00000000
27279,20,0.03367778,1.16774167,0.00992898,0.00100000,23.74880306,5.00000000
27280,10,0.11594418,1.49440786,0.00860858,0.00100000,107.33560543,5.00000000
27282,20,0.08057064,0.94984585,0.00992898,0.00100000,70.64165971,5.00000000
27286,2,0.11897895,0.89441201,0.00401084,0.00100000,114.96810660,5.00000000
27348,22,0.04101604,0.97144327,0.00789697,0.00100000,33.11906044,5.00000000
27385,22,0.07479172,0.87399362,0.00789697,0.00100000,66.89474510,5.00000000
27393,45,0.02377154,1.04372795,0.00581276,0.00100000,17.95878604,5.00000000
27406,45,0.17019227,1.00905615,0.00581276,0.00100000,164.37950734,5.00000000
27479,1,0.09119897,0.95104036,0.00574268,0.00100000,85.45628931,5.00000000
27498,1,0.23407326,1.20126767,0.00574268,0.00100000,228.33058171,5.00000000
27537,16,0.02088657,0.87576091,0.00833707,0.00100000,12.54950511,5.00000000
27544,1,0.07342367,0.98509731,0.00574268,0.00100000,67.68098743,5.00000000
27563,20,0.08526270,1.07876614,0.00662100,0.00100000,78.64169548,5.00000000
27567,20,0.07441794,1.10038003,0.00662100,0.00100000,67.79694288,5.00000000
27582,46,0.05461441,1.03639777,0.00473559,0.00100000,49.87881826,5.00000000
27616,20,0.26975019,1.05856918,0.00662100,0.00100000,263.12919227,5.00000000
27684,7,0.13819295,1.11149226,0.00527979,0.00100000,132.91315631,5.00000000
27695,15,0.22121396,0.92925650,0.00658398,0.00100000,214.62998207,5.00000000
27706,14,0.11020529,0.71511287,0.00790959,0.00100000,102.29570066,5.00000000
27712,15,0.09919425,1.24118006,0.00658398,0.00100000,92.61026339,5.00000000
27741,7,0.01956424,0.68289404,0.00732847,0.00100000,12.23576786,5.00000000
27763,21,0.02387826,1.16602668,0.00903709,0.00100000,14.84117272,5.00000000
27795,35,0.03053303,0.90931349,0.00352793,0.00100000,27.00510108,5.00000000
27802,21,0.03045645,1.25813435,0.00903709,0.00100000,21.41936413,5.00000000
27942,14,0.18762557,0.94600078,0.00881737,0.00100000,178.80820718,5.00000000
27949,14,0.08368504,1.26623402,0.00881737,0.00100000,74.86767635,5.00000000
27995,14,0.42909638,1.34443845,0.00881737,0.00100000,420.27901166,5.00000000
28002,16,1.21630420,1.20563438,0.00752324,0.00100000,1208.78095727,5.00000000
28080,3,0.02609679,0.71398572,0.00942441,0.00100000,16.67237676,5.00000000
28112,19,0.04787799,0.92046330,0.00617717,0.00100000,41.70082232,5.00000000
28116,19,0.01438789,0.80566675,0.00617717,0.00100000,8.21072716,5.00000000
28120,3,0.13957551,0.82555020,0.00942441,0.00100000,130.15109989,5.00000000
28296,16,0.17909577,1.06337810,0.00645518,0.00100000,172.64059235,5.00000000
28310,16,0.49067966,1.20699858,0.00645518,0.00100000,484.22447625,5.00000000
28314,56,0.06973084,1.36670476,0.00911554,0.00100000,60.61529750,5.00000000
28355,56,0.02391662,1.36970055,0.00911554,0.00100000,14.80108302,5.00000000
28426,22,0.20445140,1.46941168,0.00260834,0.00100000,201.84306308,5.00000000
28452,22,0.01496442,1.40287114,0.00260834,0.00100000,12.35608302,5.00000000
28476,22,0.32140980,1.08372764,0.00260834,0.00100000,318.80146318,5.00000000
28511,22,0.03374916,1.20616241,0.00260834,0.00100000,31.14081558,5.00000000
28555,5,0.04591646,0.89344146,0.00961884,0.00100000,36.29762811,5.00000000
28558,5,0.07824467,1.42466383,0.00961884,0.00100000,68.62583362,5.00000000
28596,5,0.18597853,1.06701451,0.00961884,0.00100000,176.35969531,5.00000000
28599,100,0.11076346,0.73871551,0.00956879,0.00100000,101.19467681,5.00000000
28707,16,0.12283112,1.18617973,0.00421865,0.00100000,118.61246518,5.00000000
28718,16,0.25863153,1.34291217,0.00421865,0.00100000,254.41288028,5.00000000
28722,16,0.11077231,1.12627820,0.00421865,0.00100000,106.55366058,5.00000000
28744,16,0.03012533,1.24783599,0.00421865,0.00100000,25.90668007,5.00000000
28871,21,0.20217532,1.54581381,0.00751559,0.00100000,194.65973403,5.00000000
28929,21,0.03046405,1.09079948,0.00751559,0.00100000,22.94846722,5.00000000
28982,21,0.01597480,0.93900048,0.00751559,0.00100000,8.45921480,5.00000000
28991,21,0.08565173,1.24039928,0.00751559,0.00100000,78.13613932,5.00000000
29187,31,0.11299260,1.42682081,0.00704150,0.00100000,105.95110336,5.00000000
29206,31,0.10525632,1.38334621,0.00704150,0.00100000,98.21481905,5.00000000
29222,33,0.04062834,1.39075998,0.00972149,0.00100000,30.90684489,5.00000000
29249,31,0.72816743,1.55059884,0.00704150,0.00100000,721.12592760,5.00000000
29301,9,0.14742981,1.05715200,0.00594610,0.00100000,141.48370690,5.00000000
29355,9,0.08204770,0.91292946,0.00594610,0.00100000,76.10159410,5.00000000
29359,9,0.08994326,0.97627259,0.00594610,0.00100000,83.99715392,5.00000000
29367,9,0.06640744,0.96721845,0.00594610,0.00100000,60.46133863,5.00000000
29407,47,0.18318603,1.49247826,0.00902910,0.00100000,174.15692780,5.00000000
29434,47,0.03716764,1.14315778,0.00902910,0.00100000,28.13853692,5.00000000
29482,45,0.07273191,1.36986006,0.00762324,0.00100000,65.10866626,5.00000000
29484,45,0.05484903,0.76261117,0.00762324,0.00100000,47.22578204,5.00000000
29572,21,0.06475154,1.03531226,0.00478663,0.00100000,59.96491187,5.00000000
29578,90,0.11611268,1.18086102,0.00966111,0.00100000,106.45157503,5.00000000
29585,21,0.28372430,0.91408565,0.00478663,0.00100000,278.93767541,5.00000000
29588,7,0.11320079,1.19148552,0.00610116,0.00100000,107.09962316,5.00000000
29750,2,0.14668906,0.95742215,0.00964532,0.00100000,137.04374619,5.00000000
29757,2,0.30162137,1.43643239,0.00964532,0.00100000,291.97605093,5.00000000
29763,2,0.13769952,0.84427169,0.00964532,0.00100000,128.05420549,5.00000000
29774,2,0.16104264,1.30231863,0.00964532,0.00100000,151.39732377,5.00000000
29826,35,0.10064760,0.97504237,0.00707689,0.00100000,93.57071492,5.00000000
29836,35,0.01888583,1.13935265,0.00707689,0.00100000,11.80894842,5.00000000
29863,35,0.01929233,1.27456965,0.00707689,0.00100000,12.21544523,5.00000000
29866,35,0.07223045,0.91806428,0.00707689,0.00100000,65.15356585,5.00000000
30045,42,0.16995100,0.85250531,0.00614290,0.00100000,163.80809651,5.00000000
30217,37,0.05240274,1.47144061,0.00966762,0.00100000,42.73511733,5.00000000
30264,37,0.07111777,1.73289027,0.00966762,0.00100000,61.45015246,5.00000000
30282,37,0.12363354,1.22326062,0.00966762,0.00100000,113.96591944,5.00000000
30293,37,0.24514241,1.54587587,0.00807155,0.00100000,237.07085486,5.00000000
30307,16,0.03495577,1.42834815,0.00638215,0.00100000,28.57361612,5.00000000
30320,16,0.09784129,1.37862826,0.00638215,0.00100000,91.45914172,5.00000000
30322,16,0.28696131,0.85455909,0.00638215,0.00100000,280.57915609,5.00000000
30413,40,0.08501027,1.21888443,0.00502938,0.00100000,79.98089456,5.00000000
30430,40,0.04228769,1.14153598,0.00502938,0.00100000,37.25830986,5.00000000
30455,40,0.03339944,1.11123089,0.00502938,0.00100000,28.37006352,5.00000000
30465,40,0.02734284,1.03871179,0.00502938,0.00100000,22.31346684,5.00000000
30629,33,0.06463292,0.73022363,0.00664651,0.00100000,57.98640871,5.00000000
30656,21,0.08811977,0.95653635,0.00549598,0.00100000,82.62379844,5.00000000
30659,21,0.04946019,1.34226172,0.00549598,0.00100000,43.96421345,5.00000000
30664,21,0.06212560,1.21582477,0.00549598,0.00100000,56.62962254,5.00000000
30708,45,0.05902971,1.07021361,0.00646392,0.00100000,52.56578174,5.00000000
30719,45,0.17554202,1.50460274,0.00646392,0.00100000,169.07809203,5.00000000
30745,45,0.08912564,0.92554696,0.00646392,0.00100000,82.66171105,5.00000000
30748,40,0.13134796,1.36646194,0.00465601,0.00100000,126.69194732,5.00000000
30822,35,0.11300539,1.18415819,0.00886216,0.00100000,104.14322534,5.00000000
30854,35,0.04183250,0.83503797,0.00886216,0.00100000,32.97033474,5.00000000
30881,35,0.05402333,0.98145310,0.00886216,0.00100000,45.16117215,5.00000000
30888,35,0.05387783,1.07239112,0.00886216,0.00100000,45.01567090,5.00000000
30940,7,0.25402579,1.00129950,0.00691378,0.00100000,247.11200326,5.00000000
31069,25,0.06660026,0.62741075,0.00448157,0.00100000,62.11868812,5.00000000
31080,25,0.24311230,0.95408177,0.00448157,0.00100000,238.63072308,5.00000000
31111,25,0.11627422,0.83974238,0.00448157,0.00100000,111.79264210,5.00000000
31251,90,0.02828344,0.78759754,0.00974205,0.00100000,18.54139028,5.00000000
31266,90,0.08549947,1.25542289,0.00974205,0.00100000,75.75741901,5.00000000
31284,7,0.11728099,1.19042002,0.00600159,0.00100000,111.27939928,5.00000000
31375,7,0.03351757,0.82040332,0.00600159,0.00100000,27.51597959,5.00000000
31448,20,0.01897055,1.31022801,0.00492464,0.00100000,14.04591557,5.00000000
31474,20,0.04411584,0.84243922,0.00492464,0.00100000,39.19120401,5.00000000
31495,14,0.11672876,1.15586616,0.00866470,0.00100000,108.06405374,5.00000000
31515,20,0.03135543,0.98586956,0.00492464,0.00100000,26.43078944,5.00000000
31541,35,0.01685602,1.03944863,0.00428431,0.00100000,12.57171278,5.00000000
31561,35,0.01992312,1.05529666,0.00428431,0.00100000,15.63880974,5.00000000
31572,7,0.19536878,0.78921856,0.00612753,0.00100000,189.24124777,5.00000000
31601,7,0.08548537,0.81107627,0.00612753,0.00100000,79.35783492,5.00000000
31628,20,0.07561043,1.77464084,0.00590412,0.00100000,69.70631723,5.00000000
31666,20,0.07924918,1.01402779,0.00590412,0.00100000,73.34506734,5.00000000
31690,20,0.00684965,0.67399809,0.00595139,0.00100000,0.94552881,-2.05447119
31696,20,0.06359000,1.47938320,0.00595139,0.00100000,57.63860473,5.00000000
31697,20,0.16749868,1.16604549,0.00595139,0.00100000,161.54729095,5.00000000
31876,20,0.01827794,1.11008704,0.00383788,0.00100000,14.44005824,5.00000000
31891,20,0.04724393,1.37262644,0.00383788,0.00100000,43.40605042,5.00000000
31923,20,0.04905945,1.44679117,0.00383788,0.00100000,45.22157202,5.00000000
31936,20,0.12235473,1.07892723,0.00383788,0.00100000,118.51685043,5.00000000
32008,16,0.85791306,1.60760708,0.00826763,0.00100000,849.64542669,5.00000000
32009,16,0.03883780,1.41462437,0.00826763,0.00100000,30.57016626,5.00000000
32020,16,0.17709300,1.62850965,0.00826763,0.00100000,168.82537252,5.00000000
32045,16,0.07223179,1.43035654,0.00826763,0.00100000,63.96416116,5.00000000
32224,2,0.29944273,1.60749272,0.00675485,0.00100000,292.68788305,5.00000000
32291,2,0.03568691,1.59050172,0.00675485,0.00100000,28.93206526,5.00000000
32296,2,0.13995107,1.45577285,0.00675485,0.00100000,133.19621914,5.00000000
32307,2,0.06545250,1.53636235,0.00675485,0.00100000,58.69765324,5.00000000
32376,37,0.08898605,1.05569874,0.00972291,0.00100000,79.26313578,5.00000000
32417,37,0.29891239,1.14291587,0.00972291,0.00100000,289.18947620,5.00000000
32455,37,0.10107174,1.32307446,0.00972291,0.00100000,91.34882667,5.00000000
32469,37,0.02612884,0.78808040,0.00972291,0.00100000,16.40592507,5.00000000
32576,22,0.04237778,0.93923799,0.00598559,0.00100000,36.39219125,5.00000000
32591,2,0.01454277,0.99362343,0.00839506,0.00100000,6.14771204,3.14771204
32598,2,0.12233559,1.07867395,0.00839506,0.00100000,113.94052974,5.00000000
32610,2,0.32789089,1.52042052,0.00839506,0.00100000,319.49583418,5.00000000
32781,20,0.20617175,1.43244143,0.00644319,0.00100000,199.72856656,5.00000000
32814,20,0.02197175,1.41832892,0.00644319,0.00100000,15.52855865,5.00000000
32824,20,0.19197034,0.88666858,0.00644319,0.00100000,185.52715235,5.00000000
32836,7,0.23077329,0.88203936,0.00995708,0.00100000,220.81621091,5.00000000
32969,90,0.23826360,1.25051786,0.00321105,0.00100000,235.05255212,5.00000000
33109,90,0.05255108,1.05804235,0.00321105,0.00100000,49.34002989,5.00000000
33113,90,0.08119496,1.21345127,0.00321105,0.00100000,77.98391454,5.00000000
33128,90,0.17793512,1.19562410,0.00321105,0.00100000,174.72407439,5.00000000
33526,45,0.00414594,1.14608547,0.00967251,0.00126788,-5.81743590,-5.00000000
33544,45,0.29705478,1.49516218,0.00967251,0.00126788,226.66348361,5.00000000
33556,90,0.05964054,1.19158668,0.00980580,0.00100000,49.83474737,5.00000000
33559,90,0.11735728,1.38220084,0.00980580,0.00100000,107.55148236,5.00000000
33570,2,0.29260071,1.08290614,0.00909151,0.00100000,283.50919351,5.00000000
33735,21,0.05881446,1.11341790,0.00530343,0.00100000,53.51103548,5.00000000
33755,40,0.05021724,0.94853789,0.00815096,0.00100000,42.06627215,5.00000000
33773,40,0.13201992,1.63761594,0.00815096,0.00100000,123.86895094,5.00000000
33775,21,0.08271408,1.18893408,0.00530343,0.00100000,77.41065468,5.00000000
33842,37,0.07562629,1.02726665,0.00948119,0.00100000,66.14510251,5.00000000
33860,37,0.03105499,1.32926236,0.00948119,0.00100000,21.57379976,5.00000000
33890,37,0.09745707,1.48986364,0.00948119,0.00100000,87.97588335,5.00000000
33930,37,0.16887099,1.14311555,0.00948119,0.00100000,159.38980030,5.00000000
34024,74,0.71441462,1.60564260,0.00924371,0.00100000,705.17090813,5.00000000
34075,74,0.50437911,1.66162190,0.00924371,0.00100000,495.13539320,5.00000000
34083,74,0.47631849,1.54630930,0.00924371,0.00100000,467.07477476,5.00000000
34137,90,0.04272720,1.06670369,0.00460161,0.00100000,38.12558908,5.00000000
34232,45,0.09861616,1.30051089,0.00786019,0.00100000,90.75597393,5.00000000
34237,45,0.19474250,1.16731689,0.00786019,0.00100000,186.88231556,5.00000000
34253,7,0.03206957,1.08760373,0.00653821,0.00100000,25.53136130,5.00000000
34256,45,0.09978149,0.88196116,0.00786019,0.00100000,91.92130640,5.00000000
34292,16,0.25997008,0.96466900,0.00537600,0.00100000,254.59408388,5.00000000
34301,45,0.01453008,0.94981307,0.00593668,0.00100000,8.59340260,5.00000000
34307,16,0.15309855,1.25637833,0.00537600,0.00100000,147.72255398,5.00000000
34310,16,0.02025245,0.89069281,0.00537600,0.00100000,14.87644900,5.00000000
34469,7,0.22109426,1.04574655,0.00594238,0.00100000,215.15188836,5.00000000
34471,35,0.02920086,1.13967559,0.00918339,0.00100000,20.01746809,5.00000000
34482,16,0.06961520,0.93833547,0.00823053,0.00100000,61.38466554,5.00000000
34485,7,0.13703311,1.03085605,0.00594238,0.00100000,131.09073250,5.00000000
34502,21,0.02752979,1.31357677,0.00981300,0.00100000,17.71678729,5.00000000
34506,21,0.04826736,1.27014879,0.00981300,0.00100000,38.45436332,5.00000000
34531,21,0.04255007,0.98343698,0.00981300,0.00100000,32.73707214,5.00000000
34534,21,0.01859722,0.99637320,0.00981300,0.00100000,8.78421750,5.00000000
34618,100,0.01431367,1.02328371,0.00936560,0.00100000,4.94807213,1.94807213
34652,100,0.08509663,1.20434148,0.00936560,0.00100000,75.73103292,5.00000000
34684,100,0.04422518,1.41726215,0.00936560,0.00100000,34.85958149,5.00000000
34692,74,0.13556442,1.13145590,0.00720157,0.00100000,128.36284940,5.00000000
34714,40,0.08018526,1.26047152,0.00808632,0.00100000,72.09893520,5.00000000
34737,40,0.04374719,1.33066556,0.00808632,0.00100000,35.66086616,5.00000000
34738,40,0.05342504,0.66466388,0.00808632,0.00100000,45.33871627,5.00000000
34742,40,0.01954608,0.86631204,0.00808632,0.00100000,11.45975385,5.00000000
34801,15,0.05855143,1.33671067,0.00960152,0.00100000,48.94991048,5.00000000
34854,21,0.10285391,1.47779299,0.00867583,0.00100000,94.17808090,5.00000000
34870,21,0.09274159,1.43106682,0.00867583,0.00100000,84.06575493,5.00000000
34881,21,0.10848529,1.43369205,0.00867583,0.00100000,99.80945561,5.00000000
34916,45,0.07073931,1.37371106,0.00444722,0.00100000,66.29208666,5.00000000
34920,45,0.10009484,1.56532756,0.00444722,0.00100000,95.64761594,5.00000000
34967,45,0.09848738,0.69456960,0.00444722,0.00100000,94.04015732,5.00000000
35048,45,0.01402458,0.93735787,0.00444722,0.00100000,9.57735722,5.00000000
35081,21,0.04048219,1.53391712,0.00853614,0.00100000,31.94605055,5.00000000
35093,21,0.03577646,0.91548111,0.00853614,0.00100000,27.24031998,5.00000000
35106,46,0.04366125,0.84208854,0.00731091,0.00100000,36.35033861,5.00000000
35107,21,0.01939436,1.46962625,0.00853614,0.00100000,10.85822417,5.00000000
35142,39,0.05040794,0.95093299,0.00627764,0.00100000,44.13029314,5.00000000
35197,39,0.07912174,1.01567857,0.00627764,0.00100000,72.84409891,5.00000000
35204,39,0.07310144,1.27730554,0.00627764,0.00100000,66.82380013,5.00000000
35249,33,0.04961160,0.78698983,0.00540164,0.00100000,44.20995384,5.00000000
35329,85,0.24842528,1.21147865,0.00735834,0.00100000,241.06694063,5.00000000
35335,85,0.01226562,1.02436670,0.00735834,0.00100000,4.90727922,1.90727922
35373,33,0.14488605,0.90276258,0.00574804,0.00100000,139.13801252,5.00000000
35407,33,0.10082035,1.08262309,0.00574804,0.00100000,95.07230389,5.00000000
35582,5,0.04367826,1.44211554,0.00478500,0.00100000,38.89325718,5.00000000
35601,5,0.09708510,1.09089727,0.00478500,0.00100000,92.30010472,5.00000000
35602,5,0.13497778,1.33175650,0.00478500,0.00100000,130.19277721,5.00000000
35683,5,0.03588188,0.97917272,0.00478500,0.00100000,31.09687717,5.00000000
35751,33,0.02569027,1.42282902,0.00511175,0.00100000,20.57851725,5.00000000
35766,33,0.03447102,1.14855899,0.00511175,0.00100000,29.35927431,5.00000000
35767,33,0.03510134,0.90883861,0.00511175,0.00100000,29.98959385,5.00000000
35796,33,0.21183166,0.89517534,0.00511175,0.00100000,206.71990702,5.00000000
35867,90,0.10708470,1.51886761,0.00850626,0.00100000,98.57843622,5.00000000
35893,2,0.02523848,1.10646770,0.00471561,0.00100000,20.52287032,5.00000000
35904,2,0.26236527,1.30665133,0.00471561,0.00100000,257.64965924,5.00000000
35905,14,0.02735421,0.94397119,0.00623471,0.00100000,21.11950506,5.00000000
36021,74,0.27911044,1.54769104,0.00803365,0.00100000,271.07678991,5.00000000
36023,74,0.34950378,1.82517752,0.00803365,0.00100000,341.47013313,5.00000000
36024,74,0.26546556,1.76895983,0.00803365,0.00100000,257.43190547,5.00000000
36101,74,0.09688934,1.03988550,0.00803365,0.00100000,88.85568512,5.00000000
36246,47,0.05754143,0.91337227,0.00791476,0.00100000,49.62667569,5.00000000
36268,90,0.02011637,0.90827135,0.00780327,0.00100000,12.31309327,5.00000000
36278,81,0.10561373,1.03090651,0.00299828,0.00100000,102.61545341,5.00000000
36279,90,0.09189435,1.33782519,0.00780327,0.00100000,84.09107172,5.00000000
36332,96,0.21384007,1.31316503,0.00946593,0.00100000,204.37414250,5.00000000
36368,7,0.05092485,0.95180925,0.00918305,0.00100000,41.74179407,5.00000000
36377,7,0.01981464,1.20042859,0.00918305,0.00100000,10.63158485,5.00000000
36396,7,0.03966295,0.93561324,0.00918305,0.00100000,30.47990030,5.00000000
36417,39,0.17710967,1.33517144,0.00922032,0.00100000,167.88934841,5.00000000
