step,surprise_raw,surprise_clipped,state_action_pseudo_count,familiarity,e_t,block_E_k,W_k,block_completed,warmup_remaining,regime_change,mean_total_var,mean_epistemic_var,predictor_nll
0,9.22776985,9.22776985,0,0.00000000,0.00000000,nan,0.00000000,0,9999,0,1.00187528,0.00378657,100.04019547
100,7.07933331,7.07933331,0,0.00000000,0.00000000,nan,0.00000000,0,9899,0,1.10881269,0.05995845,102.38169607
200,7.09067202,7.09067202,0,0.00000000,0.00000000,nan,0.00000000,0,9799,0,2.42755938,0.60841417,142.32345581
300,3.45954800,3.45954800,0,0.00000000,0.00000000,nan,0.00000000,0,9699,0,4.09242296,0.73694682,93.93436813
400,2.86173463,2.86173463,0,0.00000000,0.00000000,nan,0.00000000,0,9599,0,2.90921903,0.52642083,75.00897217
500,1.42664337,1.42664337,0,0.00000000,0.00000000,nan,0.00000000,0,9499,0,1.56237924,0.11198095,32.42900848
600,1.31227958,1.31227958,0,0.00000000,0.00000000,nan,0.00000000,0,9399,0,2.18117857,0.15062982,35.25777674
700,2.67302251,2.67302251,0,0.00000000,0.00000000,nan,0.00000000,0,9299,0,1.96047127,0.10087601,41.89165115
800,3.69291782,3.69291782,0,0.00000000,0.00000000,nan,0.00000000,0,9199,0,2.03463459,0.13575268,65.03680929
900,1.65220356,1.65220356,0,0.00000000,0.00000000,nan,0.00000000,0,9099,0,10.85786819,0.33791152,58.31191508
1000,5.27837229,5.27837229,0,0.00000000,0.00000000,nan,0.00000000,0,8999,0,1.05585718,0.00166521,64.72275162
1100,2.44534540,2.44534540,0,0.00000000,0.00000000,nan,0.00000000,0,8899,0,1.53696251,0.05335253,41.85638428
1200,1.33297110,1.33297110,0,0.00000000,0.00000000,nan,0.00000000,0,8799,0,5.42474461,0.20074373,37.85965919
1300,2.49671817,2.49671817,0,0.00000000,0.00000000,nan,0.00000000,0,8699,0,2.12756824,0.06130741,45.94103909
1400,1.25811362,1.25811362,0,0.00000000,0.00000000,nan,0.00000000,0,8599,0,5.71254063,0.11537427,37.31922798
1500,1.76015687,1.76015687,0,0.00000000,0.00000000,nan,0.00000000,0,8499,0,7.30103731,0.21837571,46.12401199
1600,0.82205212,0.82205212,0,0.00000000,0.00000000,nan,0.00000000,0,8399,0,8.56077576,0.22422732,31.63266182
1700,0.22922322,0.22922322,0,0.00000000,0.00000000,nan,0.00000000,0,8299,0,10.91464615,0.19944409,24.74987745
1800,1.01216316,1.01216316,0,0.00000000,0.00000000,nan,0.00000000,0,8199,0,4.35045290,0.13588817,30.93732961
1900,0.61773711,0.61773711,0,0.00000000,0.00000000,nan,0.00000000,0,8099,0,33.41820526,0.51636887,38.85319328
2000,9.14636421,9.14636421,0,0.00000000,0.00000000,nan,0.00000000,0,7999,0,1.13454986,0.00457444,99.04828644
2100,0.57406509,0.57406509,0,0.00000000,0.00000000,nan,0.00000000,0,7899,0,5.62122965,0.12271113,26.75248241
2200,1.99969780,1.99969780,0,0.00000000,0.00000000,nan,0.00000000,0,7799,0,2.26931119,0.03754060,37.51448059
2300,1.20803773,1.20803773,0,0.00000000,0.00000000,nan,0.00000000,0,7699,0,10.58641434,0.17385827,36.07606697
2400,0.48479688,0.48479688,0,0.00000000,0.00000000,nan,0.00000000,0,7599,0,8.63801003,0.13955478,27.32604504
2500,0.38357553,0.38357553,0,0.00000000,0.00000000,nan,0.00000000,0,7499,0,27.10749245,0.28973433,29.37250010
2600,0.18667859,0.18667859,0,0.00000000,0.00000000,nan,0.00000000,0,7399,0,39.20651245,0.39078653,27.04331827
2700,0.37973535,0.37973535,0,0.00000000,0.00000000,nan,0.00000000,0,7299,0,21.63897324,0.22106659,26.47888994
2800,0.26355812,0.26355812,0,0.00000000,0.00000000,nan,0.00000000,0,7199,0,32.62279510,0.26666525,27.61658001
2900,0.38162434,0.38162434,0,0.00000000,0.00000000,nan,0.00000000,0,7099,0,18.01137352,0.16889545,26.10130072
3000,7.01600790,7.01600790,0,0.00000000,0.00000000,nan,0.00000000,0,6999,0,1.13434720,0.00387228,80.88805644
3100,0.80458039,0.80458039,0,0.00000000,0.00000000,nan,0.00000000,0,6899,0,9.03096294,0.10576742,28.78307486
3200,0.53405863,0.53405863,0,0.00000000,0.00000000,nan,0.00000000,0,6799,0,12.62903023,0.07537697,26.15475178
3300,0.34637314,0.34637314,0,0.00000000,0.00000000,nan,0.00000000,0,6699,0,44.90445328,0.40888864,30.75080427
3400,0.37631568,0.37631568,0,0.00000000,0.00000000,nan,0.00000000,0,6599,0,20.67361832,0.19723111,27.87195015
3500,0.33293813,0.33293813,0,0.00000000,0.00000000,nan,0.00000000,0,6499,0,36.28206253,0.18294007,26.94560051
3600,0.22829390,0.22829390,0,0.00000000,0.00000000,nan,0.00000000,0,6399,0,28.30120850,0.14543709,26.32849693
3700,0.33651230,0.33651230,0,0.00000000,0.00000000,nan,0.00000000,0,6299,0,38.38316345,0.17918488,25.73808734
3800,0.29701132,0.29701132,0,0.00000000,0.00000000,nan,0.00000000,0,6199,0,29.88400650,0.11371609,25.38367462
3900,0.62858987,0.62858987,0,0.00000000,0.00000000,nan,0.00000000,0,6099,0,41.63685989,0.26866782,33.31354841
4000,7.31243801,7.31243801,0,0.00000000,0.00000000,nan,0.00000000,0,5999,0,1.17736483,0.00367090,81.91062164
4100,0.41783705,0.41783705,0,0.00000000,0.00000000,nan,0.00000000,0,5899,0,40.63957596,0.18339133,29.27303886
4200,0.82511592,0.82511592,0,0.00000000,0.00000000,nan,0.00000000,0,5799,0,39.16812515,0.18979999,32.69310455
4300,0.70037645,0.70037645,0,0.00000000,0.00000000,nan,0.00000000,0,5699,0,10.49104309,0.10735744,27.86372604
4400,0.39408156,0.39408156,0,0.00000000,0.00000000,nan,0.00000000,0,5599,0,15.33128738,0.09437421,25.25841045
4500,0.64061546,0.64061546,0,0.00000000,0.00000000,nan,0.00000000,0,5499,0,19.29380226,0.07892843,28.81719653
4600,0.30572060,0.30572060,0,0.00000000,0.00000000,nan,0.00000000,0,5399,0,46.87543488,0.27571622,28.22215652
4700,0.77241933,0.77241933,0,0.00000000,0.00000000,nan,0.00000000,0,5299,0,47.57691956,0.24425231,31.68951035
4800,0.39099491,0.39099491,0,0.00000000,0.00000000,nan,0.00000000,0,5199,0,41.86581039,0.26162174,31.81861115
4900,1.41422105,1.41422105,0,0.00000000,0.00000000,nan,0.00000000,0,5099,0,6.81603622,0.06919979,33.90095444
5000,3.68155241,3.68155241,0,0.00000000,0.00000000,nan,0.00000000,0,4999,0,1.10325134,0.00301511,50.44917425
5100,0.44423959,0.44423959,0,0.00000000,0.00000000,nan,0.00000000,0,4899,0,14.59457397,0.13129756,25.97803688
5200,0.71808869,0.71808869,0,0.00000000,0.00000000,nan,0.00000000,0,4799,0,11.45578575,0.08977975,27.29072990
5300,0.47177103,0.47177103,0,0.00000000,0.00000000,nan,0.00000000,0,4699,0,46.36565399,0.17084809,25.52285576
5400,0.52040231,0.52040231,0,0.00000000,0.00000000,nan,0.00000000,0,4599,0,9.54406071,0.04030340,25.41090441
5500,0.46583408,0.46583408,0,0.00000000,0.00000000,nan,0.00000000,0,4499,0,17.33762169,0.13985480,25.30625343
5600,0.53159040,0.53159040,0,0.00000000,0.00000000,nan,0.00000000,0,4399,0,20.72451210,0.08841424,26.18096008
5700,0.38629028,0.38629028,0,0.00000000,0.00000000,nan,0.00000000,0,4299,0,9.13220882,0.03954847,22.81171703
5800,0.15992934,0.15992934,0,0.00000000,0.00000000,nan,0.00000000,0,4199,0,34.68821716,0.12722236,22.66668765
5900,0.35601056,0.35601056,0,0.00000000,0.00000000,nan,0.00000000,0,4099,0,35.76042175,0.16787241,25.45420456
6000,8.89903164,8.89903164,0,0.00000000,0.00000000,nan,0.00000000,0,3999,0,1.20503092,0.00496224,nan
6100,0.45279980,0.45279980,0,0.00000000,0.00000000,nan,0.00000000,0,3899,0,8.64767647,0.06757910,24.67785263
6200,1.04113460,1.04113460,0,0.00000000,0.00000000,nan,0.00000000,0,3799,0,50.14665604,0.29415703,44.82776165
6300,0.36718494,0.36718494,0,0.00000000,0.00000000,nan,0.00000000,0,3699,0,49.49184799,0.26784077,25.85070801
6400,0.46948931,0.46948931,0,0.00000000,0.00000000,nan,0.00000000,0,3599,0,32.11720276,0.11207961,25.82666588
6500,0.54493934,0.54493934,0,0.00000000,0.00000000,nan,0.00000000,0,3499,0,21.42530441,0.09225763,26.80655098
6600,0.73725009,0.73725009,0,0.00000000,0.00000000,nan,0.00000000,0,3399,0,44.37170792,0.17892446,29.32437992
6700,0.37303162,0.37303162,0,0.00000000,0.00000000,nan,0.00000000,0,3299,0,9.23430061,0.06541183,23.10791079
6800,0.47839981,0.47839981,0,0.00000000,0.00000000,nan,0.00000000,0,3199,0,36.68687057,0.12904702,26.40333939
6900,0.67791682,0.67791682,0,0.00000000,0.00000000,nan,0.00000000,0,3099,0,10.27711010,0.06027338,25.53506184
7000,4.31786442,4.31786442,0,0.00000000,0.00000000,nan,0.00000000,0,2999,0,1.14111865,0.00366023,54.44343185
7100,1.08487749,1.08487749,0,0.00000000,0.00000000,nan,0.00000000,0,2899,0,4.32321596,0.03126593,28.69862652
7200,1.04066956,1.04066956,0,0.00000000,0.00000000,nan,0.00000000,0,2799,0,9.78373718,0.04568823,29.83897686
7300,0.76193786,0.76193786,0,0.00000000,0.00000000,nan,0.00000000,0,2699,0,10.79181767,0.04311928,27.03658257
7400,0.40204886,0.40204886,0,0.00000000,0.00000000,nan,0.00000000,0,2599,0,20.45685768,0.07833910,23.31896718
7500,0.32360911,0.32360911,0,0.00000000,0.00000000,nan,0.00000000,0,2499,0,16.77557564,0.08282741,23.36746470
7600,0.33893052,0.33893052,0,0.00000000,0.00000000,nan,0.00000000,0,2399,0,14.14736271,0.04231519,22.39876442
7700,0.24246155,0.24246155,0,0.00000000,0.00000000,nan,0.00000000,0,2299,0,14.26015568,0.05176979,21.23475313
7800,0.41063589,0.41063589,0,0.00000000,0.00000000,nan,0.00000000,0,2199,0,19.54230499,0.10424062,23.26897545
7900,0.35847223,0.35847223,0,0.00000000,0.00000000,nan,0.00000000,0,2099,0,43.90974808,0.17960064,24.54291725
8000,8.75525665,8.75525665,0,0.00000000,0.00000000,nan,0.00000000,0,1999,0,1.13662338,0.00348854,97.05922699
8100,0.37797302,0.37797302,0,0.00000000,0.00000000,nan,0.00000000,0,1899,0,34.76907730,0.08593747,26.21572876
8200,0.76973224,0.76973224,0,0.00000000,0.00000000,nan,0.00000000,0,1799,0,13.76582527,0.07130614,27.06828690
8300,0.54287750,0.54287750,0,0.00000000,0.00000000,nan,0.00000000,0,1699,0,18.34845734,0.06704122,24.86552238
8400,0.45166847,0.45166847,0,0.00000000,0.00000000,nan,0.00000000,0,1599,0,16.39215851,0.05423756,24.16849772
8500,1.46270216,1.46270216,0,0.00000000,0.00000000,nan,0.00000000,0,1499,0,2.27856493,0.01482661,30.81297684
8600,0.27065027,0.27065027,0,0.00000000,0.00000000,nan,0.00000000,0,1399,0,39.06790924,0.14604533,23.23360920
8700,1.43778551,1.43778551,0,0.00000000,0.00000000,nan,0.00000000,0,1299,0,6.34887838,0.03954498,31.91069984
8800,1.17492402,1.17492402,0,0.00000000,0.00000000,nan,0.00000000,0,1199,0,4.26186466,0.03455026,29.39269829
8900,0.26527336,0.26527336,0,0.00000000,0.00000000,nan,0.00000000,0,1099,0,13.59739017,0.05121718,20.64892769
9000,4.06303644,4.06303644,0,0.00000000,0.00000000,nan,0.00000000,0,999,0,1.16039956,0.00247965,52.50741768
9100,0.45009646,0.45009646,0,0.00000000,0.00000000,nan,0.00000000,0,899,0,8.60235119,0.04467891,21.85717201
9200,0.58276975,0.58276975,0,0.00000000,0.00000000,nan,0.00000000,0,799,0,3.72337222,0.02469326,23.04115868
9300,0.25945118,0.25945118,0,0.00000000,0.00000000,nan,0.00000000,0,699,0,29.87766457,0.06448278,20.70439466
9400,0.24171907,0.24171907,0,0.00000000,0.00000000,nan,0.00000000,0,599,0,25.41128159,0.08767267,20.54500275
9500,0.50355965,0.50355965,0,0.00000000,0.00000000,nan,0.00000000,0,499,0,42.25904846,0.11556632,26.70134608
9600,0.36994451,0.36994451,0,0.00000000,0.00000000,nan,0.00000000,0,399,0,43.13920212,0.15229785,22.68532181
9700,0.40972644,0.40972644,0,0.00000000,0.00000000,nan,0.00000000,0,299,0,19.77398491,0.09925026,22.40302658
9800,1.12195694,1.12195694,0,0.00000000,0.00000000,nan,0.00000000,0,199,0,2.48884296,0.01084231,26.53404045
