block_index,step,E_k,W_k,mean_familiarity,mean_surprise,regime_change
0,10099,0.00002835,0.00000000,0.02153378,0.90496880,0
1,10199,0.00057705,0.00000000,0.07643875,0.69260292,0
2,10299,0.00201572,0.00000000,0.15392591,0.68308977,0
3,10399,0.00340573,0.00000000,0.13058570,0.73580257,0
4,10499,0.00416512,0.00000000,0.18115427,0.52643552,0
5,10599,0.00804820,0.00000000,0.21080084,0.59471197,0
6,10699,0.01901193,0.00000000,0.28983762,0.52727598,0
7,10799,0.01606708,0.00000000,0.27495383,0.57370318,0
8,10899,0.02530995,0.00000000,0.35508160,0.53621315,0
9,10999,0.02984279,0.00000000,0.39232183,0.55815337,0
10,11099,0.09595043,0.00000000,0.41388429,0.97729048,0
11,11199,0.07569824,0.00000000,0.47830609,0.70117477,0
12,11299,0.08979144,0.00000000,0.49011560,0.63859419,0
13,11399,0.07777763,0.00000000,0.44266021,0.67535996,0
14,11499,0.09895518,0.00000000,0.48935250,0.72535751,0
15,11599,0.14928319,0.00000000,0.66221160,0.55287354,0
16,11699,0.22700261,0.00000000,0.79215581,0.48161991,0
17,11799,0.17160870,0.00000000,0.63816008,0.62652210,0
18,11899,0.11469484,0.00000000,0.54873071,0.60955715,0
19,11999,0.10034510,0.00000000,0.51180000,0.56521075,0
20,12099,0.37120846,0.00000000,0.77575919,0.70229859,0
21,12199,0.28456752,0.00000000,0.79170963,0.56032501,0
22,12299,0.35240459,0.00000000,0.86830150,0.52520505,0
23,12399,0.29306740,0.00000000,0.82699073,0.53878893,0
24,12499,0.35107438,0.00000000,0.86107332,0.55306398,0
25,12599,0.29466283,0.00000000,0.80738796,0.55660546,0
26,12699,0.34038841,0.00000000,0.88900006,0.49922335,0
27,12799,0.38724823,0.00000000,0.91750964,0.52124939,0
28,12899,0.39491350,0.00000000,0.83750187,0.66114194,0
29,12999,0.42893634,0.00000000,0.91448229,0.55370659,0
30,13099,0.44693486,0.00000000,0.88755008,0.59828968,0
31,13199,0.41680648,0.00000000,0.88661294,0.61529060,0
