step,detector_epoch,block_evidence,block_coverage,num_regions,W_t,regime_change
91799,1,0.00000000,0.99000000,186,0.00000000,0
91899,1,0.00161550,0.99000000,173,0.00000000,0
91999,1,0.00000000,0.96000000,192,0.00000000,0
92099,1,0.12366320,0.34000000,109,0.07366320,0
92199,1,0.00020319,0.97000000,193,0.02386640,0
92299,1,0.00000000,0.95000000,188,0.00000000,0
92399,1,0.00000000,0.95000000,171,0.00000000,0
92499,1,0.01140370,0.98000000,194,0.00000000,0
92599,1,0.00000000,0.99000000,200,0.00000000,0
92699,1,0.00022162,1.00000000,194,0.00000000,0
92799,1,0.00000000,1.00000000,199,0.00000000,0
92899,1,0.01234677,0.99000000,190,0.00000000,0
92999,1,0.00000000,1.00000000,186,0.00000000,0
93099,1,0.03566040,0.81000000,204,0.00000000,0
93199,1,0.00886585,0.97000000,185,0.00000000,0
93299,1,0.05569764,0.98000000,197,0.00569764,0
93399,1,0.00485894,0.99000000,197,0.00000000,0
93499,1,0.00785075,0.98000000,194,0.00000000,0
93599,1,0.00692959,0.97000000,194,0.00000000,0
93699,1,0.00553434,0.98000000,173,0.00000000,0
93799,1,0.00527648,0.97000000,198,0.00000000,0
93899,1,0.01208664,0.97000000,191,0.00000000,0
93999,1,0.01334411,0.97000000,198,0.00000000,0
94099,1,0.08035644,0.74000000,166,0.03035644,0
94199,1,0.00663040,0.97000000,206,0.00000000,0
94299,1,0.00660551,0.96000000,204,0.00000000,0
94399,1,0.05935867,0.94000000,184,0.00935867,0
94499,1,0.02756824,0.96000000,190,0.00000000,0
94599,1,0.00597942,0.99000000,196,0.00000000,0
94699,1,0.00000000,0.98000000,195,0.00000000,0
94799,1,0.00271119,0.97000000,198,0.00000000,0
94899,1,0.00316871,0.97000000,202,0.00000000,0
94999,1,0.00019512,1.00000000,198,0.00000000,0
95099,1,0.03447299,0.50000000,149,0.00000000,0
95199,1,0.00585111,1.00000000,213,0.00000000,0
95299,1,0.00675788,0.99000000,187,0.00000000,0
95399,1,0.00473686,0.97000000,181,0.00000000,0
95499,1,0.01594943,0.97000000,190,0.00000000,0
95599,1,0.00913377,0.99000000,202,0.00000000,0
95699,1,0.00880671,1.00000000,198,0.00000000,0
95799,1,0.00057880,0.96000000,191,0.00000000,0
95899,1,0.00230644,0.98000000,201,0.00000000,0
95999,1,0.05601584,0.98000000,186,0.00601584,0
96099,1,0.00096464,0.65000000,154,0.00000000,0
96199,1,0.00000000,0.94000000,170,0.00000000,0
96299,1,0.00846545,0.99000000,195,0.00000000,0
96399,1,0.00543234,0.96000000,185,0.00000000,0
96499,1,0.00000000,0.98000000,200,0.00000000,0
96599,1,0.01972558,0.97000000,196,0.00000000,0
96699,1,0.00000000,0.99000000,193,0.00000000,0
96799,1,0.00000000,1.00000000,183,0.00000000,0
96899,1,0.00000000,1.00000000,184,0.00000000,0
96999,1,0.00219003,0.99000000,186,0.00000000,0
97099,1,0.00000000,0.71000000,165,0.00000000,0
97199,1,0.00192466,0.99000000,187,0.00000000,0
97299,1,0.01756085,1.00000000,205,0.00000000,0
97399,1,0.00186395,0.99000000,192,0.00000000,0
97499,1,0.01872003,0.94000000,206,0.00000000,0
97599,1,0.02768637,0.99000000,225,0.00000000,0
97699,1,0.00000000,0.98000000,196,0.00000000,0
97799,1,0.00000000,0.99000000,190,0.00000000,0
97899,1,0.00193900,0.98000000,188,0.00000000,0
97999,1,0.00845616,0.98000000,198,0.00000000,0
98099,1,0.01481797,0.79000000,194,0.00000000,0
98199,1,0.00358888,1.00000000,221,0.00000000,0
98299,1,0.00941125,0.97000000,200,0.00000000,0
98399,1,0.00000000,0.97000000,213,0.00000000,0
98499,1,0.00391139,0.95000000,199,0.00000000,0
98599,1,0.00663781,1.00000000,223,0.00000000,0
98699,1,0.00000000,0.97000000,222,0.00000000,0
98799,1,0.00000000,0.97000000,206,0.00000000,0
98899,1,0.03008963,0.96000000,208,0.00000000,0
98999,1,0.00000000,0.99000000,207,0.00000000,0
99099,1,0.15089323,0.55000000,148,0.10089323,0
99199,1,0.00080546,0.98000000,192,0.05169869,0
99299,1,0.00000000,0.97000000,183,0.00169869,0
99399,1,0.00000000,1.00000000,178,0.00000000,0
99499,1,0.00058397,0.96000000,193,0.00000000,0
99599,1,0.00000000,0.96000000,176,0.00000000,0
99699,1,0.00000000,0.96000000,198,0.00000000,0
99799,1,0.01753657,0.95000000,222,0.00000000,0
99899,1,0.00170301,0.96000000,198,0.00000000,0
99999,1,0.00000000,0.96000000,204,0.00000000,0
100099,1,0.12380096,0.61000000,159,0.07380096,0
100199,1,0.00000000,0.96000000,200,0.02380096,0
100299,1,0.01738624,0.98000000,205,0.00000000,0
100399,1,0.00000000,0.98000000,185,0.00000000,0
100499,1,0.00000000,1.00000000,176,0.00000000,0
100599,1,0.02755966,0.99000000,193,0.00000000,0
100699,1,0.00741052,0.96000000,193,0.00000000,0
100799,1,0.00000000,0.93000000,191,0.00000000,0
100899,1,0.00000000,0.97000000,185,0.00000000,0
100999,1,0.00296429,0.97000000,186,0.00000000,0
101099,1,0.00003991,0.69000000,169,0.00000000,0
101199,1,0.00000000,0.97000000,185,0.00000000,0
101299,1,0.00269103,0.96000000,179,0.00000000,0
101399,1,0.02182139,0.96000000,191,0.00000000,0
101499,1,0.00000000,0.96000000,171,0.00000000,0
101599,1,0.00435028,0.96000000,176,0.00000000,0
101699,1,0.00000000,0.96000000,167,0.00000000,0
101799,1,0.00000000,0.98000000,173,0.00000000,0
101899,1,0.00456691,0.93000000,182,0.00000000,0
101999,1,0.00225762,0.97000000,170,0.00000000,0
102099,1,0.00000000,0.76000000,166,0.00000000,0
102199,1,0.00163228,0.99000000,171,0.00000000,0
102299,1,0.01339655,0.96000000,180,0.00000000,0
102399,1,0.01684767,0.99000000,196,0.00000000,0
102499,1,0.00000000,0.98000000,179,0.00000000,0
102599,1,0.01114993,0.98000000,189,0.00000000,0
102699,1,0.00000000,0.99000000,176,0.00000000,0
102799,1,0.00000000,0.96000000,168,0.00000000,0
102899,1,0.00000000,0.97000000,196,0.00000000,0
102999,1,0.00034213,0.97000000,187,0.00000000,0
103099,1,0.10954612,0.76000000,186,0.05954612,0
103199,1,0.00571909,1.00000000,211,0.01526521,0
103299,1,0.00299555,0.96000000,210,0.00000000,0
103399,1,0.00000000,1.00000000,179,0.00000000,0
103499,1,0.00000000,0.97000000,206,0.00000000,0
103599,1,0.00502561,0.98000000,209,0.00000000,0
103699,1,0.00533648,0.95000000,217,0.00000000,0
103799,1,0.00000000,0.95000000,188,0.00000000,0
103899,1,0.00118239,0.93000000,202,0.00000000,0
103999,1,0.04062357,0.95000000,205,0.00000000,0
104099,1,0.03703863,0.34000000,102,0.00000000,0
104199,1,0.00350792,0.98000000,196,0.00000000,0
104299,1,0.02585134,0.93000000,193,0.00000000,0
104399,1,0.01679708,0.91000000,208,0.00000000,0
104499,1,0.01118523,0.94000000,194,0.00000000,0
104599,1,0.00683245,0.90000000,199,0.00000000,0
104699,1,0.01008649,0.89000000,198,0.00000000,0
104799,1,0.00019383,0.97000000,195,0.00000000,0
104899,1,0.00105692,0.93000000,197,0.00000000,0
104999,1,0.00033623,0.91000000,200,0.00000000,0
105099,1,0.10612937,0.62000000,172,0.05612937,0
105199,1,0.00689399,0.97000000,184,0.01302336,0
105299,1,0.00000000,0.97000000,175,0.00000000,0
105399,1,0.00306513,0.88000000,179,0.00000000,0
105499,1,0.00000000,0.95000000,180,0.00000000,0
105599,1,0.00195391,0.94000000,183,0.00000000,0
105699,1,0.00000000,0.93000000,196,0.00000000,0
105799,1,0.00884446,0.93000000,194,0.00000000,0
105899,1,0.00000000,0.95000000,189,0.00000000,0
105999,1,0.00709161,0.99000000,185,0.00000000,0
106099,1,0.03668567,0.80000000,201,0.00000000,0
106199,1,0.00000000,0.96000000,191,0.00000000,0
106299,1,0.00000000,0.98000000,193,0.00000000,0
106399,1,0.02693379,0.97000000,181,0.00000000,0
106499,1,0.00609930,0.96000000,195,0.00000000,0
106599,1,0.01308377,0.96000000,171,0.00000000,0
106699,1,0.00000000,0.98000000,171,0.00000000,0
106799,1,0.00000000,0.92000000,147,0.00000000,0
106899,1,0.00000000,0.96000000,179,0.00000000,0
106999,1,0.00501757,0.93000000,209,0.00000000,0
107099,1,0.03121414,0.59000000,154,0.00000000,0
107199,1,0.00000000,0.98000000,206,0.00000000,0
107299,1,0.00000000,0.95000000,190,0.00000000,0
107399,1,0.00000000,0.96000000,194,0.00000000,0
107499,1,0.00100020,0.97000000,205,0.00000000,0
107599,1,0.00107786,0.97000000,183,0.00000000,0
107699,1,0.01887083,0.95000000,195,0.00000000,0
107799,1,0.03167423,0.96000000,194,0.00000000,0
107899,1,0.00190069,0.95000000,186,0.00000000,0
107999,1,0.02062624,1.00000000,210,0.00000000,0
108099,1,0.06323093,0.67000000,170,0.01323093,0
108199,1,0.00395630,0.93000000,215,0.00000000,0
108299,1,0.00950231,0.92000000,204,0.00000000,0
108399,1,0.01210290,0.96000000,198,0.00000000,0
108499,1,0.00086658,0.91000000,192,0.00000000,0
108599,1,0.01048807,0.93000000,200,0.00000000,0
108699,1,0.00568244,0.96000000,199,0.00000000,0
108799,1,0.06926336,0.95000000,222,0.01926336,0
108899,1,0.02565884,0.95000000,191,0.00000000,0
108999,1,0.01248371,0.98000000,217,0.00000000,0
109099,1,nan,0.18000000,54,0.00000000,0
109199,1,0.06771152,0.94000000,201,0.01771152,0
109299,1,0.00384386,0.92000000,203,0.00000000,0
109399,1,0.02855406,0.88000000,188,0.00000000,0
109499,1,0.00234910,0.97000000,191,0.00000000,0
109599,1,0.00511127,0.98000000,207,0.00000000,0
109699,1,0.00000000,1.00000000,191,0.00000000,0
109799,1,0.00049402,0.99000000,206,0.00000000,0
109899,1,0.00326351,0.96000000,196,0.00000000,0
109999,1,0.00793203,0.99000000,195,0.00000000,0
110099,1,0.01698318,0.75000000,163,0.00000000,0
110199,1,0.01857333,0.92000000,201,0.00000000,0
110299,1,0.01079262,0.93000000,189,0.00000000,0
110399,1,0.00000000,0.99000000,185,0.00000000,0
110499,1,0.00975461,0.99000000,188,0.00000000,0
110599,1,0.00713715,0.97000000,188,0.00000000,0
110699,1,0.02566685,0.93000000,201,0.00000000,0
110799,1,0.00000000,0.96000000,188,0.00000000,0
110899,1,0.00000000,0.95000000,180,0.00000000,0
110999,1,0.00027466,0.96000000,169,0.00000000,0
111099,1,0.00070476,0.74000000,161,0.00000000,0
111199,1,0.00116193,0.97000000,170,0.00000000,0
111299,1,0.02414566,0.93000000,188,0.00000000,0
111399,1,0.00000000,0.94000000,218,0.00000000,0
111499,1,0.00000000,0.98000000,182,0.00000000,0
111599,1,0.00119969,1.00000000,200,0.00000000,0
111699,1,0.00837147,1.00000000,199,0.00000000,0
111799,1,0.00000000,0.97000000,200,0.00000000,0
111899,1,0.00071953,0.97000000,211,0.00000000,0
111999,1,0.00708050,0.95000000,205,0.00000000,0
112099,1,0.13923794,0.71000000,173,0.08923794,0
112199,1,0.00000000,0.99000000,191,0.03923794,0
112299,1,0.00000000,0.96000000,211,0.00000000,0
112399,1,0.00000000,0.98000000,191,0.00000000,0
112499,1,0.00047672,0.97000000,197,0.00000000,0
112599,1,0.00204940,0.98000000,212,0.00000000,0
112699,1,0.00489638,0.98000000,197,0.00000000,0
112799,1,0.00000000,0.94000000,200,0.00000000,0
112899,1,0.00911395,0.93000000,187,0.00000000,0
112999,1,0.00317688,0.95000000,205,0.00000000,0
113099,1,0.01834584,0.73000000,176,0.00000000,0
113199,1,0.00000000,0.98000000,202,0.00000000,0
113299,1,0.00978079,0.95000000,190,0.00000000,0
113399,1,0.00762039,0.99000000,186,0.00000000,0
113499,1,0.00292618,0.97000000,199,0.00000000,0
113599,1,0.00887159,1.00000000,198,0.00000000,0
113699,1,0.00000000,0.97000000,196,0.00000000,0
113799,1,0.00000000,0.99000000,189,0.00000000,0
113899,1,0.00671685,0.97000000,210,0.00000000,0
113999,1,0.02653261,0.98000000,223,0.00000000,0
114099,1,0.02822871,0.63000000,172,0.00000000,0
114199,1,0.00128733,1.00000000,194,0.00000000,0
114299,1,0.00000000,1.00000000,207,0.00000000,0
114399,1,0.00000000,0.97000000,180,0.00000000,0
114499,1,0.00000000,0.97000000,194,0.00000000,0
114599,1,0.00000000,0.99000000,203,0.00000000,0
114699,1,0.00000000,0.96000000,192,0.00000000,0
114799,1,0.00000000,1.00000000,205,0.00000000,0
114899,1,0.00011612,0.99000000,216,0.00000000,0
114999,1,0.00000000,0.97000000,190,0.00000000,0
115099,1,0.00921037,0.62000000,169,0.00000000,0
115199,1,0.00000000,0.98000000,192,0.00000000,0
115299,1,0.00000000,0.99000000,185,0.00000000,0
115399,1,0.02156257,0.94000000,207,0.00000000,0
115499,1,0.00000000,0.98000000,204,0.00000000,0
115599,1,0.00039162,0.98000000,190,0.00000000,0
115699,1,0.00000000,0.98000000,200,0.00000000,0
115799,1,0.01997846,0.96000000,198,0.00000000,0
115899,1,0.00039445,0.96000000,187,0.00000000,0
115999,1,0.00000000,0.98000000,191,0.00000000,0
116099,1,nan,0.05000000,15,0.00000000,0
116199,1,nan,0.05000000,15,0.00000000,0
116299,1,nan,0.05000000,12,0.00000000,0
116399,1,0.00000000,0.27000000,44,0.00000000,0
116499,1,nan,0.18000000,41,0.00000000,0
116599,1,nan,0.04000000,10,0.00000000,0
116699,1,nan,0.05000000,16,0.00000000,0
116799,1,nan,0.06000000,16,0.00000000,0
116899,1,nan,0.02000000,4,0.00000000,0
116999,1,nan,0.05000000,9,0.00000000,0
117099,1,0.02774627,0.56000000,114,0.00000000,0
117199,1,0.00000000,0.93000000,144,0.00000000,0
117299,1,0.00000000,0.90000000,167,0.00000000,0
117399,1,0.00000000,0.95000000,172,0.00000000,0
117499,1,0.00766678,0.91000000,159,0.00000000,0
117599,1,0.00168925,0.94000000,168,0.00000000,0
117699,1,0.00035481,0.99000000,160,0.00000000,0
117799,1,0.00000000,0.90000000,155,0.00000000,0
117899,1,0.02323181,0.92000000,177,0.00000000,0
117999,1,0.00017794,0.95000000,164,0.00000000,0
118099,1,nan,0.16000000,32,0.00000000,0
118199,1,0.11120019,0.34000000,70,0.06120019,0
118299,1,0.10676700,0.80000000,163,0.11796718,0
118399,1,0.00000000,0.97000000,174,0.06796718,0
118499,1,0.00831497,0.97000000,175,0.02628216,0
118599,1,0.00000000,0.95000000,155,0.00000000,0
118699,1,0.00000000,0.96000000,170,0.00000000,0
118799,1,0.00000000,0.93000000,160,0.00000000,0
118899,1,0.00078690,0.96000000,181,0.00000000,0
118999,1,0.00000000,0.99000000,176,0.00000000,0
119099,1,0.10043142,0.25000000,57,0.05043142,0
119199,1,0.13703493,0.29000000,77,0.13746635,0
119299,1,0.06405019,0.25000000,62,0.15151653,0
119399,1,0.27428083,0.31000000,80,0.37579737,0
119499,1,0.09990433,0.71000000,166,0.42570170,0
119599,1,0.00371575,0.95000000,183,0.37941744,0
119699,1,0.00000000,0.98000000,187,0.32941744,0
119799,1,0.00000000,0.96000000,180,0.27941744,0
119899,1,0.00000000,0.96000000,180,0.22941744,0
119999,1,0.02083617,0.97000000,202,0.20025361,0
120099,1,0.81236839,0.33000000,64,0.96262200,0
120199,1,0.13981925,0.45000000,112,1.05244125,0
120299,1,0.00000000,0.95000000,174,1.00244125,0
120399,1,0.00000000,0.98000000,179,0.95244125,0
120499,1,0.00028483,0.98000000,177,0.90272609,0
120599,1,0.00000000,0.96000000,170,0.85272609,0
120699,1,0.00000000,0.99000000,188,0.80272609,0
120799,1,0.00040908,0.99000000,177,0.75313517,0
120899,1,0.00323774,0.98000000,177,0.70637291,0
120999,1,0.08217531,1.00000000,167,0.73854821,0
121099,1,0.48473519,0.49000000,126,1.17328340,0
121199,1,0.00000000,0.96000000,174,1.12328340,0
121299,1,0.00000000,0.99000000,182,1.07328340,0
121399,1,0.00040056,0.97000000,181,1.02368397,0
121499,1,0.01655132,0.97000000,182,0.99023528,0
121599,1,0.00000000,0.98000000,175,0.94023528,0
121699,1,0.00000000,0.97000000,189,0.89023528,0
121799,1,0.00000000,0.98000000,181,0.84023528,0
121899,1,0.00000000,0.99000000,174,0.79023528,0
121999,1,0.00000000,0.98000000,175,0.74023528,0
122099,1,0.04980519,0.41000000,113,0.74004048,0
122199,1,0.00000000,1.00000000,174,0.69004048,0
122299,1,0.00229061,1.00000000,197,0.64233109,0
122399,1,0.00000000,1.00000000,201,0.59233109,0
122499,1,0.01479461,0.95000000,185,0.55712570,0
122599,1,0.00000000,1.00000000,205,0.50712570,0
122699,1,0.00390313,0.97000000,192,0.46102883,0
122799,1,0.00000000,0.96000000,182,0.41102883,0
122899,1,0.00326371,1.00000000,202,0.36429253,0
122999,1,0.00000000,0.97000000,207,0.31429253,0
123099,1,0.08603763,0.51000000,137,0.35033017,0
123199,1,0.00000000,0.95000000,198,0.30033017,0
123299,1,0.03731950,1.00000000,205,0.28764967,0
123399,1,0.00065970,0.97000000,200,0.23830937,0
123499,1,0.00878613,0.92000000,215,0.19709550,0
123599,1,0.02425966,0.91000000,189,0.17135516,0
123699,1,0.02947403,0.93000000,193,0.15082919,0
123799,1,0.00389775,0.95000000,202,0.10472694,0
123899,1,0.00220671,0.95000000,209,0.05693366,0
123999,1,0.00493621,0.96000000,209,0.01186987,0
124099,1,0.09747872,0.54000000,140,0.05934859,0
124199,1,0.06341491,0.97000000,212,0.07276350,0
124299,1,0.05656357,0.95000000,219,0.07932707,0
124399,1,0.03342707,0.88000000,211,0.06275414,0
124499,1,0.01988139,0.92000000,221,0.03263553,0
124599,1,0.04804633,0.95000000,209,0.03068186,0
124699,1,0.00335461,0.92000000,193,0.00000000,0
124799,1,0.01412979,0.97000000,197,0.00000000,0
124899,1,0.00177485,0.98000000,192,0.00000000,0
124999,1,0.09306013,0.90000000,195,0.04306013,0
125099,1,0.09117332,0.59000000,159,0.08423345,0
125199,1,0.01079512,0.93000000,195,0.04502857,0
125299,1,0.00000000,0.98000000,187,0.00000000,0
125399,1,0.00000000,0.92000000,163,0.00000000,0
125499,1,0.00400584,0.98000000,195,0.00000000,0
125599,1,0.00162420,0.98000000,182,0.00000000,0
125699,1,0.00042667,1.00000000,214,0.00000000,0
125799,1,0.00018141,0.98000000,182,0.00000000,0
125899,1,0.00461597,0.95000000,198,0.00000000,0
125999,1,0.01822987,0.99000000,202,0.00000000,0
126099,1,0.52471666,0.26000000,76,0.47471666,0
126199,1,0.01044999,0.96000000,198,0.43516665,0
126299,1,0.04008808,0.93000000,203,0.42525473,0
126399,1,0.00968410,0.97000000,214,0.38493883,0
126499,1,0.00147180,1.00000000,182,0.33641063,0
126599,1,0.04491570,0.94000000,197,0.33132633,0
126699,1,0.10326447,0.96000000,194,0.38459080,0
126799,1,0.01684791,0.97000000,188,0.35143871,0
126899,1,0.01974948,0.96000000,203,0.32118819,0
126999,1,0.00329370,0.95000000,210,0.27448189,0
127099,1,0.11226059,0.67000000,146,0.33674248,0
127199,1,0.00142080,0.91000000,170,0.28816328,0
127299,1,0.00000000,0.98000000,157,0.23816328,0
127399,1,0.00000000,0.97000000,150,0.18816328,0
127499,1,0.00872335,0.96000000,162,0.14688663,0
127599,1,0.00487354,0.90000000,198,0.10176016,0
127699,1,0.00311601,0.93000000,173,0.05487617,0
127799,1,0.00440317,0.98000000,183,0.00927934,0
127899,1,0.00000000,0.96000000,165,0.00000000,0
127999,1,0.01312667,0.90000000,164,0.00000000,0
128099,1,0.25096932,0.58000000,155,0.20096932,0
128199,1,0.01465723,0.92000000,179,0.16562655,0
128299,1,0.00245867,0.93000000,190,0.11808523,0
128399,1,0.01236550,0.91000000,167,0.08045073,0
128499,1,0.00015004,0.91000000,165,0.03060077,0
128599,1,0.04323400,0.85000000,155,0.02383477,0
128699,1,0.02653738,0.93000000,169,0.00037215,0
128799,1,0.00225666,0.89000000,154,0.00000000,0
128899,1,0.02099785,0.90000000,150,0.00000000,0
128999,1,0.05324633,0.84000000,164,0.00324633,0
129099,1,0.10124931,0.63000000,150,0.05449565,0
129199,1,0.00902336,0.83000000,149,0.01351900,0
129299,1,0.00301980,0.89000000,148,0.00000000,0
129399,1,0.02622557,0.95000000,162,0.00000000,0
129499,1,0.00443834,0.91000000,159,0.00000000,0
129599,1,0.00559365,0.92000000,147,0.00000000,0
129699,1,0.00429130,0.96000000,162,0.00000000,0
129799,1,0.00098037,0.96000000,161,0.00000000,0
129899,1,0.00154439,0.87000000,166,0.00000000,0
129999,1,0.02384777,0.91000000,170,0.00000000,0
130099,1,0.46395503,0.37000000,111,0.41395503,0
130199,1,0.02107580,0.89000000,187,0.38503082,0
130299,1,0.04546424,0.91000000,197,0.38049507,0
130399,1,0.09136891,0.85000000,181,0.42186397,0
130499,1,0.09260803,0.90000000,173,0.46447200,0
130599,1,0.01056748,0.90000000,198,0.42503949,0
130699,1,0.07552517,0.89000000,188,0.45056466,0
130799,1,0.03514186,0.89000000,201,0.43570652,0
130899,1,0.00998344,0.92000000,183,0.39568996,0
130999,1,0.04160620,0.89000000,207,0.38729616,0
131099,1,0.11464671,0.54000000,142,0.45194286,0
131199,1,0.09026441,0.94000000,188,0.49220727,0
131299,1,0.06451600,0.91000000,176,0.50672328,0
131399,1,0.03528047,0.87000000,179,0.49200375,0
131499,1,0.03702404,0.90000000,181,0.47902779,0
131599,1,0.01878662,0.86000000,183,0.44781441,0
131699,1,0.00839207,0.93000000,193,0.40620648,0
131799,1,0.01782194,0.91000000,174,0.37402842,0
131899,1,0.00797427,0.93000000,188,0.33200269,0
131999,1,0.00410693,0.95000000,188,0.28610962,0
132099,1,0.18815249,0.55000000,148,0.42426211,0
132199,1,0.05029566,0.93000000,175,0.42455777,0
132299,1,0.05457093,0.85000000,189,0.42912870,0
132399,1,0.02734962,0.87000000,180,0.40647832,0
132499,1,0.04488093,0.88000000,194,0.40135925,0
132599,1,0.07057796,0.92000000,184,0.42193720,0
132699,1,0.07085157,0.85000000,182,0.44278877,0
132799,1,0.00021719,0.84000000,173,0.39300596,0
132899,1,0.03074243,0.92000000,202,0.37374839,0
132999,1,0.01844190,0.95000000,216,0.34219029,0
133099,1,0.23635350,0.65000000,170,0.52854379,0
133199,1,0.02252166,0.96000000,199,0.50106545,0
133299,1,0.01007932,0.90000000,184,0.46114477,0
133399,1,0.00000000,0.95000000,205,0.41114477,0
133499,1,0.00000000,0.94000000,199,0.36114477,0
133599,1,0.01694962,0.87000000,199,0.32809438,0
133699,1,0.08410486,0.94000000,189,0.36219925,0
133799,1,0.00401465,0.90000000,187,0.31621390,0
133899,1,0.00000000,0.95000000,186,0.26621390,0
133999,1,0.01932125,0.89000000,174,0.23553515,0
134099,1,0.40808457,0.44000000,133,0.59361972,0
134199,1,0.12096107,0.91000000,187,0.66458079,0
134299,1,0.02219218,0.82000000,181,0.63677297,0
134399,1,0.10695077,0.89000000,197,0.69372374,0
134499,1,0.05414147,0.89000000,172,0.69786522,0
134599,1,0.01783168,0.87000000,175,0.66569690,0
134699,1,0.00660504,0.97000000,181,0.62230194,0
134799,1,0.00000000,0.90000000,191,0.57230194,0
134899,1,0.08169389,0.95000000,194,0.60399584,0
134999,1,0.00549967,0.92000000,189,0.55949550,0
135099,1,0.35084569,0.36000000,108,0.86034119,0
135199,1,0.01729285,0.97000000,173,0.82763404,0
135299,1,0.00000000,0.84000000,165,0.77763404,0
135399,1,0.00000000,0.93000000,162,0.72763404,0
135499,1,0.03972543,0.97000000,180,0.71735947,0
135599,1,0.01108926,0.97000000,182,0.67844873,0
135699,1,0.00000000,0.92000000,183,0.62844873,0
135799,1,0.00103108,0.96000000,162,0.57947981,0
135899,1,0.00003278,0.98000000,182,0.52951259,0
135999,1,0.00000000,0.89000000,187,0.47951259,0
136099,1,nan,0.19000000,54,0.47951259,0
136199,1,0.08760150,0.56000000,147,0.51711410,0
136299,1,0.00917304,0.90000000,163,0.47628713,0
136399,1,0.00329113,0.94000000,189,0.42957826,0
136499,1,0.00193978,0.95000000,190,0.38151804,0
136599,1,0.00000000,0.92000000,177,0.33151804,0
136699,1,0.00000000,0.96000000,191,0.28151804,0
136799,1,0.00000000,0.96000000,204,0.23151804,0
136899,1,0.00187248,0.95000000,188,0.18339051,0
136999,1,0.00000000,0.91000000,184,0.13339051,0
137099,1,0.02691503,0.67000000,162,0.11030554,0
137199,1,0.00000000,0.99000000,195,0.06030554,0
137299,1,0.01822088,0.92000000,186,0.02852642,0
137399,1,0.00000000,0.95000000,198,0.00000000,0
137499,1,0.00000000,0.96000000,218,0.00000000,0
137599,1,0.00000000,0.94000000,213,0.00000000,0
137699,1,0.00000000,0.90000000,194,0.00000000,0
137799,1,0.01997269,0.94000000,206,0.00000000,0
137899,1,0.00000000,0.92000000,189,0.00000000,0
137999,1,0.00000000,0.94000000,185,0.00000000,0
138099,1,0.33702907,0.48000000,135,0.28702907,0
138199,1,0.00000000,0.95000000,214,0.23702907,0
138299,1,0.00000000,0.92000000,177,0.18702907,0
138399,1,0.02949730,0.92000000,207,0.16652637,0
138499,1,0.00000000,0.82000000,196,0.11652637,0
138599,1,0.00232953,0.90000000,184,0.06885589,0
138699,1,0.01877100,0.87000000,193,0.03762689,0
138799,1,0.02974920,0.92000000,188,0.01737608,0
138899,1,0.00000000,0.98000000,193,0.00000000,0
138999,1,0.00000000,0.94000000,199,0.00000000,0
139099,1,0.16894837,0.60000000,155,0.11894837,0
139199,1,0.00000000,0.96000000,186,0.06894837,0
139299,1,0.00347184,0.97000000,194,0.02242021,0
139399,1,0.04756912,0.89000000,188,0.01998933,0
139499,1,0.03027389,0.96000000,196,0.00026323,0
139599,1,0.00531084,0.97000000,212,0.00000000,0
139699,1,0.00000000,0.95000000,197,0.00000000,0
139799,1,0.00000000,0.92000000,188,0.00000000,0
139899,1,0.01451462,0.92000000,204,0.00000000,0
139999,1,0.00000000,0.89000000,189,0.00000000,0
140099,1,0.02267427,0.62000000,154,0.00000000,0
140199,1,0.00000000,0.96000000,192,0.00000000,0
140299,1,0.00584071,0.94000000,200,0.00000000,0
140399,1,0.01080317,0.95000000,186,0.00000000,0
140499,1,0.00000000,0.93000000,186,0.00000000,0
140599,1,0.00000000,0.94000000,190,0.00000000,0
140699,1,0.01924825,0.95000000,178,0.00000000,0
140799,1,0.02403378,0.87000000,188,0.00000000,0
140899,1,0.00000000,0.94000000,183,0.00000000,0
140999,1,0.02618806,0.92000000,173,0.00000000,0
141099,1,0.14195630,0.63000000,158,0.09195630,0
141199,1,0.00000000,0.94000000,203,0.04195630,0
141299,1,0.00000000,0.91000000,202,0.00000000,0
141399,1,0.00000000,0.93000000,208,0.00000000,0
141499,1,0.00288619,0.93000000,201,0.00000000,0
141599,1,0.00580409,0.91000000,197,0.00000000,0
141699,1,0.01199670,0.90000000,203,0.00000000,0
141799,1,0.00000000,0.93000000,191,0.00000000,0
141899,1,0.00000000,0.95000000,206,0.00000000,0
141999,1,0.00124120,0.95000000,204,0.00000000,0
142099,1,0.08584796,0.47000000,136,0.03584796,0
142199,1,0.00328377,0.98000000,201,0.00000000,0
142299,1,0.00000000,0.95000000,197,0.00000000,0
142399,1,0.00861679,0.90000000,198,0.00000000,0
142499,1,0.00000000,0.92000000,188,0.00000000,0
142599,1,0.00080482,0.89000000,190,0.00000000,0
142699,1,0.00819122,0.98000000,195,0.00000000,0
142799,1,0.00000000,0.93000000,199,0.00000000,0
142899,1,0.00000000,0.89000000,180,0.00000000,0
142999,1,0.00000000,0.89000000,202,0.00000000,0
143099,1,0.00000949,0.70000000,156,0.00000000,0
143199,1,0.00000000,0.92000000,192,0.00000000,0
143299,1,0.01483285,0.92000000,202,0.00000000,0
143399,1,0.00726740,0.94000000,205,0.00000000,0
143499,1,0.03373563,0.95000000,195,0.00000000,0
