step,e_P,e_R,e_P_bar,e_R_bar,D_t,c_t,regime_change
4537000,0.05640512,0.04677607,-0.25191699,1.41666887,1.00347535,0.67978158,0
4538000,0.06620525,0.02314206,-0.04361159,0.27031731,0.03653572,1.55958172,0
4539000,0.10335045,0.06421202,0.00000000,0.00000000,0.00000000,0.00000000,0
4540000,0.09828051,0.01286471,0.14737812,-0.39952613,0.01086016,0.03718109,0
4541000,0.09811196,0.05427170,0.31592565,1.51924803,1.20396180,0.43393427,0
4542000,0.04356968,0.01636283,-0.47496993,-0.15942702,0.00000000,0.40979782,0
4543000,0.07692238,0.02216318,0.11254855,0.18494339,0.02343562,0.44145709,0
4544000,0.10642412,0.00045015,0.00000000,0.00000000,0.00000000,0.00000000,0
4545000,0.07044187,0.00603838,-0.09716094,-0.66252525,0.00000000,0.29072646,0
4546000,0.06583383,0.03576899,-0.06495708,1.05110545,0.55241134,1.68726916,0
4547000,0.06428021,0.03401685,0.00000000,0.00000000,0.00000000,0.00000000,0
4548000,0.05838576,0.01414805,-0.19435899,-0.19507474,0.00000000,0.36458551,0
4549000,0.05615094,0.01971564,-0.19329031,0.27277075,0.03720194,1.43442274,0
4550000,0.05066392,0.01817253,-0.27707364,0.20015868,0.02003175,1.44370709,0
4551000,0.06465705,0.03256503,0.08076123,1.40138533,0.98520161,1.34659039,0
4552000,0.06435066,0.04796927,0.09035288,2.75140307,3.78919125,1.19282205,0
4553000,0.25636706,0.06542478,0.00000000,0.00000000,0.00000000,0.00000000,0
4554000,0.09075474,0.00444854,-0.08884797,-0.53049740,0.00000000,0.03433306,0
4555000,0.07351016,0.02961968,-0.14843483,0.07616189,0.00290032,0.00825214,0
4556000,0.07693276,0.00235598,-0.07926633,-0.59414830,0.00000000,0.09303988,0
4557000,0.07009409,0.04368141,-0.11958416,0.66020871,0.21793777,0.06629832,0
4558000,0.06857768,0.00874858,-0.11935471,-0.42197551,0.00000000,0.08247135,0
4559000,0.05432533,0.02001437,-0.28497500,-0.03327192,0.00000000,0.18830729,0
4560000,0.03720421,0.00176163,-0.51313822,-0.69500943,0.00000000,0.14168883,0
4561000,0.10279005,0.01550987,0.00000000,0.00000000,0.00000000,0.00000000,0
4562000,0.05901000,0.01869907,-0.28335274,-0.09715168,0.00000000,0.36750965,0
4563000,0.10199410,0.03252403,0.00000000,0.00000000,0.00000000,0.00000000,0
4564000,0.05218380,0.03957555,-0.38596029,1.25132408,0.78290597,0.38182795,0
4565000,0.03966559,0.01543923,-0.59293315,-0.10925244,0.00000000,0.63535706,0
4566000,0.10623084,0.04568876,0.87792446,2.10367303,2.59809579,1.62948054,0
4567000,0.04572699,0.00638260,-0.43348764,-0.71764368,0.00000000,0.91231918,0
4568000,0.07356697,0.00268435,0.00000000,0.00000000,0.00000000,0.00000000,0
4569000,0.07502498,0.05072825,-0.01389931,1.58818950,1.26117295,0.26735288,0
4570000,0.06983808,0.02842487,-0.01315000,0.61804092,0.19098729,0.38576722,0
4571000,0.06003505,0.00347260,-0.15684026,-0.84934819,0.00000000,0.60014487,0
4572000,0.07498533,0.02367978,0.18421031,0.44474656,0.11586647,0.61510914,0
4573000,0.04287773,0.00502720,-0.48720676,-0.78126632,0.00000000,0.75092884,0
4574000,0.06681686,0.03772216,0.09257216,1.51883377,1.15771281,0.94267308,0
4575000,0.08687135,0.05602958,0.00000000,0.00000000,0.00000000,0.00000000,0
4576000,0.06914882,0.00716548,-0.16365393,-0.42366662,0.00000000,0.03164069,0
4577000,0.04352363,0.00230674,-0.44165667,-0.56229512,0.00000000,0.07524841,0
4578000,0.04043542,0.00124365,-0.47323282,-0.62201670,0.00000000,0.12891551,0
4579000,0.07224519,0.00564369,0.05646027,-0.48275574,0.00159388,0.19149847,0
4580000,0.08918732,0.01644757,0.00000000,0.00000000,0.00000000,0.00000000,0
4581000,0.05465009,0.03700738,-0.30958520,0.48587646,0.11803797,0.11896051,0
4582000,0.04834542,0.01874842,-0.35877934,-0.06625514,0.00000000,0.14569465,0
4583000,0.06735248,0.00838204,0.05404797,-0.50478413,0.00146059,0.58809822,0
4584000,0.05484467,0.05634041,0.00000000,0.00000000,0.00000000,0.00000000,0
4585000,0.05021351,0.00370360,-0.32652547,-0.80893469,0.00000000,0.42312913,0
4586000,0.06064767,0.01330372,-0.07846549,-0.24548653,0.00000000,1.13787616,0
4587000,0.04814439,0.01405730,-0.31365843,-0.16976627,0.00000000,0.64860156,0
4588000,0.04971918,0.02604301,-0.26801440,0.69001381,0.23805953,1.71732363,0
4589000,0.07432280,0.00256004,0.38807133,-0.97562167,0.07529968,1.53657064,0
4590000,0.03710236,0.00611201,-0.57233995,-0.72544080,0.00000000,1.00136599,0
4591000,0.04966591,0.04468134,-0.21442477,2.24255080,2.51451705,1.12025090,0
4592000,0.05421891,0.02016810,0.00000000,0.00000000,0.00000000,0.00000000,0
4593000,0.04485905,0.02266330,-0.43660398,0.31192742,0.04864936,0.32291886,0
4594000,0.03423589,0.01377593,-0.63698048,-0.17949659,0.00000000,0.53869085,0
4595000,0.08266982,0.03731405,0.53561967,1.45982086,1.20898268,0.95643605,0
4596000,0.06828672,0.08739499,0.23512940,5.15197114,13.29904624,1.35041204,0
4597000,0.05700485,0.00321842,-0.03505602,-0.91477284,0.00000000,1.91736940,0
4598000,0.05610272,0.04087359,-0.03581987,1.97900385,1.95822812,1.61357146,0
4599000,0.05942487,0.01696666,0.08189135,0.16179941,0.01644262,1.24692089,0
4600000,0.07489265,0.00201195,0.00000000,0.00000000,0.00000000,0.00000000,0
4601000,0.09314504,0.05219007,0.43793926,2.03879887,2.17424582,0.18415433,0
4602000,0.04714572,0.00218310,-0.30892017,-0.95829629,0.00000000,0.36540445,0
4603000,0.04000843,0.04384070,-0.44218443,2.07843215,2.15994011,0.52850943,0
4604000,0.10633542,0.04405667,1.15423501,2.25406436,3.20653231,0.80953619,0
4605000,0.04641202,0.01768907,-0.23801755,0.23380407,0.02733217,0.83543954,0
4606000,0.09031673,0.05291706,0.93258999,3.21187153,5.59292141,0.98475922,0
4607000,0.08452135,0.00278259,0.00000000,0.00000000,0.00000000,0.00000000,0
4608000,0.08851364,0.03842364,0.27650459,1.24753253,0.81639610,0.43735018,0
4609000,0.05933657,0.01315051,-0.10333051,-0.24569905,0.00000000,0.31724222,0
4610000,0.08520254,0.01174859,0.52197243,-0.31946945,0.13622761,0.68454413,0
4611000,0.04511444,0.06393544,0.00000000,0.00000000,0.00000000,0.00000000,0
4612000,0.08602487,0.02221830,0.46188250,0.44727990,0.20669738,0.50799384,0
4613000,0.07169972,0.03698374,0.29581372,1.78692817,1.64030902,1.57923122,0
4614000,0.06521113,0.04215758,0.00000000,0.00000000,0.00000000,0.00000000,0
4615000,0.04885813,0.05255695,-0.25305361,2.87393511,4.12975149,0.80924817,0
4616000,0.03114571,0.05061406,-0.62392963,2.97472538,4.42449555,1.04572590,0
4617000,0.08878686,0.01575151,0.76596216,0.13008411,0.30180995,1.00103469,0
4618000,0.05752737,0.03295805,0.04112545,1.69289585,1.43379383,1.73043116,0
4619000,0.06365481,0.02661534,0.23500361,1.17324544,0.71586577,2.19191599,0
4620000,0.05058804,0.01513851,0.00000000,0.00000000,0.00000000,0.00000000,0
4621000,0.05794084,0.00558953,-0.16111717,-0.75171531,0.00000000,0.87706375,0
4622000,0.07645606,0.00973770,0.26046860,-0.47168997,0.03392195,0.78893770,0
4623000,0.06976810,0.00040845,0.17451983,-1.13755280,0.01522859,0.94617795,0
4624000,0.11414985,0.05812316,0.00000000,0.00000000,0.00000000,0.00000000,0
4625000,0.06921116,0.03791211,-0.13198337,0.42130839,0.08875038,0.02206861,0
4626000,0.08330809,0.02445360,0.00000000,0.00000000,0.00000000,0.00000000,0
4627000,0.05261757,0.00482045,-0.34408121,-0.76923095,0.00000000,0.18507806,0
4628000,0.07115153,0.04056387,0.04246655,1.13692349,0.64719922,0.97618289,0
4629000,0.03844748,0.03664432,-0.55050285,1.05272948,0.55411968,0.43171196,0
4630000,0.06639994,0.00679089,0.03482765,-0.64478101,0.00060648,0.32690844,0
4631000,0.04226585,0.02650079,-0.44038358,0.61049126,0.18634979,0.57194833,0
4632000,0.04590759,0.02577192,-0.35672557,0.60065592,0.18039376,0.51894701,0
4633000,0.07683640,0.01489014,0.00000000,0.00000000,0.00000000,0.00000000,0
4634000,0.07729851,0.01827481,0.10481682,0.01055032,0.00554894,0.11351813,0
4635000,0.09210046,0.01957260,0.47559114,0.18047959,0.12937991,0.49741491,0
4636000,0.07174357,0.02675027,0.17951480,0.70336597,0.26347463,0.21744363,0
4637000,0.04014323,0.01230118,-0.43792758,-0.23090813,0.00000000,0.90664095,0
4638000,0.18931894,0.00369916,0.00000000,0.00000000,0.00000000,0.00000000,0
4639000,0.05882793,0.02953083,-0.17153796,0.33237667,0.05523713,0.19291128,0
4640000,0.07114935,0.01427678,0.08742567,-0.17353073,0.00382162,0.11322371,0
4641000,0.25400001,0.04228747,3.49286046,1.11369914,6.72020000,0.30348358,0
4642000,0.06290358,0.01746850,0.02169243,0.01825079,0.00040183,0.16110639,0
4643000,0.08151273,0.02602560,0.40669148,0.46208643,0.18946091,0.53618417,0
4644000,0.08656917,0.02568363,0.55566038,0.46469299,0.26234902,0.26104137,0
4645000,0.06696049,0.01805802,0.16682367,0.07949568,0.01707485,0.68816508,0
4646000,0.06020850,0.00162700,0.00000000,0.00000000,0.00000000,0.00000000,0
4647000,0.06867605,0.01071075,-0.09254945,-0.44452495,0.00000000,0.07427252,0
4648000,0.07104488,0.00726389,0.09018482,-0.64752323,0.00406665,0.34966847,0
4649000,0.06248347,0.02147816,0.01259136,0.38214973,0.07309848,0.24544405,0
4650000,0.07148762,0.03008168,0.24559408,1.06815409,0.60063480,0.53599510,0
4651000,0.06967557,0.03277797,0.00000000,0.00000000,0.00000000,0.00000000,0
4652000,0.07488485,0.01901054,0.00162541,-0.09741092,0.00000132,0.03998096,0
4653000,0.07982521,0.03959590,0.17187887,0.74336126,0.29106416,0.11119424,0
4654000,0.06188105,0.00958546,-0.03346944,-0.36076874,0.00000000,0.04192509,0
4655000,0.03775879,0.00140388,-0.41222495,-0.72428896,0.00000000,0.10226110,0
4656000,0.06561211,0.03716681,0.07686561,0.93306054,0.43825514,0.30429735,0
4657000,0.05551204,0.04541728,-0.08974005,1.40738104,0.99036070,0.15724731,0
4658000,0.05858386,0.00250827,-0.02126834,-0.74580239,0.00000000,0.43549072,0
4659000,0.11622457,0.06320948,1.14460801,2.47860063,3.72679429,0.36230575,0
4660000,0.04531171,0.02458973,-0.27380012,0.44103659,0.09725664,1.02580392,0
4661000,0.05333091,0.06796489,-0.10095099,2.91407533,4.24591753,0.66481130,0
4662000,0.07216282,0.05605593,0.30907341,2.29588067,2.68329722,0.70799502,0
4663000,0.06400204,0.00969301,0.15133706,-0.38242486,0.01145145,0.59987746,0
4664000,0.06260196,0.01666404,0.13496332,0.04239408,0.01000618,0.36067313,0
4665000,0.05891835,0.02171035,0.06300768,0.35903036,0.06643638,0.65397995,0
4666000,0.05523917,0.00351916,-0.00943466,-0.76424896,0.00000000,0.76673489,0
4667000,0.05794740,0.02770431,0.06590963,0.76555872,0.29521212,0.80990922,0
4668000,0.09087793,0.02843673,0.00000000,0.00000000,0.00000000,0.00000000,0
4669000,0.14910813,0.11015914,1.08999335,5.18867118,14.05519704,0.12966795,0
4670000,0.09614329,0.01294655,0.57316454,-0.21068712,0.16425880,0.42480775,0
4671000,0.05279098,0.01997425,-0.10526933,0.28618698,0.04095149,1.10096748,0
4672000,0.04516105,0.00116229,-0.24725761,-1.05594418,0.00000000,0.54087958,0
4673000,0.05619515,0.03064238,-0.00246800,1.22657419,0.75224213,0.58773938,0
4674000,0.13461755,0.00398275,1.75430405,-0.84469146,1.53879135,0.54337814,0
4675000,0.04514679,0.05770049,-0.19400108,3.61123976,6.52052632,0.55519534,0
4676000,0.04803894,0.03023924,-0.11107742,1.38602935,0.96053867,1.05026403,0
4677000,0.05891326,0.03374190,0.16676968,1.73226640,1.51427951,1.00798300,0
4678000,0.04419340,0.00800363,0.00000000,0.00000000,0.00000000,0.00000000,0
4679000,0.06012290,0.02280889,0.03497785,0.59358700,0.17678449,0.35247308,0
4680000,0.07004309,0.01506443,0.36671367,0.06911240,0.06962772,0.47346566,0
4681000,0.05299495,0.00735369,0.00000000,0.00000000,0.00000000,0.00000000,0
4682000,0.11622459,0.05913718,0.88862451,2.54611525,3.63617818,0.01636178,0
4683000,0.06222486,0.06396174,0.14240818,3.52239365,6.21376855,0.84998772,0
4684000,0.07726458,0.00540746,0.57040184,-0.70888300,0.16267913,0.59279933,0
4685000,0.34726951,0.01306427,0.00000000,0.00000000,0.00000000,0.00000000,0
4686000,0.09496954,0.04728053,-0.39812610,-0.11750768,0.00000000,0.00000064,0
4687000,0.07533934,0.00119203,-0.34682786,-0.56803572,0.00000000,0.00000000,0
4688000,0.07805029,0.05399083,-0.25286534,0.26154898,0.03420394,0.00170613,0
4689000,0.05286705,0.01959017,-0.38919599,-0.21627851,0.00000000,0.00008151,0
4690000,0.09260762,0.02630637,-0.02735922,-0.06335430,0.00000000,0.01536398,0
4691000,0.03679699,0.05814574,-0.46968410,0.58501655,0.17112218,0.01361363,0
4692000,0.11944326,0.02811632,0.30337319,0.03621371,0.04667336,0.15426852,0
4693000,0.06220699,0.02261882,-0.20140969,-0.05313685,0.00000000,0.00184972,0
4694000,0.07712238,0.00722050,-0.03902647,-0.38344525,0.00000000,0.13430629,0
4695000,0.04056979,0.05173864,-0.40221710,0.65972098,0.21761589,0.02773139,0
4696000,0.04383212,0.03222468,-0.36464954,0.22267960,0.02479310,0.05888901,0
4697000,0.07401633,0.02541094,-0.02539334,0.07383817,0.00272604,0.04073965,0
4698000,0.07751643,0.00736091,0.02836443,-0.37922473,0.00040227,0.04922953,0
4699000,0.05623982,0.00497674,-0.20867489,-0.44537884,0.00000000,0.30354970,0
4700000,0.09007616,0.00396185,0.20347097,-0.47192061,0.02070022,0.04534839,0
4701000,0.07724171,0.02869964,0.06491198,0.22035092,0.02638405,0.02199338,0
4702000,0.07877665,0.01454508,0.09434216,-0.17452058,0.00445022,0.03098398,0
4703000,0.08900230,0.02135916,0.23538568,0.03001719,0.02815373,0.79281559,0
4704000,0.15067248,0.12703431,0.00000000,0.00000000,0.00000000,0.00000000,0
4705000,0.11097756,0.04877187,0.14943321,0.27473696,0.04890534,0.00900684,0
4706000,0.07392337,0.01931813,-0.07213339,-0.12373986,0.00000000,0.00709109,0
4707000,0.08221962,0.01382386,0.09385437,-0.19749450,0.00440432,0.08645766,0
4708000,0.07794715,0.01676772,0.09347708,-0.11160035,0.00436898,0.08444426,0
4709000,0.06498428,0.01206934,-0.03000779,-0.21154259,0.00000000,0.18252008,0
4710000,0.03259054,0.00393170,-0.46884813,-0.43690122,0.00000000,0.32362575,0
4711000,0.10747413,0.02321842,0.64117188,0.12740409,0.21366659,0.40376559,0
4712000,0.06170068,0.00145160,-0.02773767,-0.53604984,0.00000000,0.07040206,0
4713000,0.08363958,0.01738925,0.32548283,-0.03712250,0.05296954,0.33013320,0
4714000,0.05261260,0.02724331,-0.15947209,0.30503940,0.04652452,0.25239826,0
4715000,0.05944103,0.01323790,-0.03265159,-0.15980457,0.00000000,0.25512960,0
4716000,0.09119204,0.00597923,0.52857484,-0.41673495,0.13969568,0.24373168,0
4717000,0.05838510,0.01492313,-0.03346918,-0.09147065,0.00000000,0.45424301,0
4718000,0.06556356,0.04388454,0.10216654,1.01057240,0.51584729,0.15881390,0
4719000,0.05979868,0.02182926,0.00650836,0.18445042,0.01703216,0.13109118,0
4720000,0.07246169,0.01664479,0.25410238,-0.01009572,0.03228401,0.46156090,0
4721000,0.06777719,0.03724513,0.17827074,0.83392553,0.36360612,0.08529372,0
4722000,0.05498344,0.05479266,-0.05919476,1.58517802,1.25639467,0.12538676,0
4723000,0.10214011,0.03731370,0.87533248,0.87900399,0.76942748,0.33583768,0
4724000,0.04612031,0.00099567,-0.22849193,-0.66335711,0.00000000,0.18729570,0
4725000,0.04060705,0.03925237,-0.33655462,1.00327266,0.50327801,0.47917029,0
4726000,0.11170066,0.06772212,0.00000000,0.00000000,0.00000000,0.00000000,0
4727000,0.09084474,0.01593349,0.25008849,-0.15849812,0.03127213,0.02339159,0
4728000,0.05694414,0.01952591,-0.12171847,0.04832111,0.00116746,0.09933897,0
4729000,0.06801213,0.02503124,0.09658462,0.33348925,0.06027183,0.15480332,0
4730000,0.04244774,0.01362660,-0.31162189,-0.16832771,0.00000000,0.13461115,0
4731000,0.04713935,0.02432777,-0.22217650,0.39580836,0.07833213,0.26832072,0
4732000,0.07975387,0.03010980,0.40988456,0.74531314,0.36174852,0.93837649,0
4733000,0.06296242,0.04564724,0.10696872,1.66028333,1.38399153,0.70220446,0
4734000,0.07180291,0.06675848,0.30548682,2.94848712,4.39344924,0.33972429,0
4735000,0.05771395,0.04478302,0.02965850,1.73434618,1.50441815,1.02707955,0
4736000,0.05450208,0.02035474,-0.02710983,0.29873007,0.04461983,0.69653083,0
4737000,0.04946094,0.03392768,-0.12980866,1.17372823,0.68881898,0.71731805,0
4738000,0.03871993,0.00873709,-0.36766566,-0.41562690,0.00000000,0.56344694,0
4739000,0.03650819,0.04176456,-0.41271295,1.76073709,1.55009755,0.59117720,0
4740000,0.05918135,0.02239588,0.13206977,0.50257423,0.13501164,2.49022940,0
4741000,0.05786550,0.01021948,0.00000000,0.00000000,0.00000000,0.00000000,0
4742000,0.07388320,0.04753641,0.01998484,1.62407309,1.31900640,0.27096382,0
4743000,0.05080525,0.00163514,-0.25500045,-0.95832819,0.00000000,0.26926329,0
4744000,0.06805443,0.02277301,0.12037696,0.44885710,0.10798165,0.31492182,0
4745000,0.09312167,0.01042813,0.65274490,-0.36961491,0.21303795,0.53682818,0
4746000,0.05395480,0.00403247,-0.08321687,-0.81910704,0.00000000,0.19957155,0
4747000,0.06122397,0.02688242,0.09392607,0.92434381,0.43161680,0.15511171,0
4748000,0.06160110,0.02095621,0.13471282,0.51230158,0.14030022,0.53245554,0
4749000,0.08411916,0.02636482,0.67977506,0.97192800,0.70336908,0.64381327,0
4750000,0.05397293,0.04258216,0.00000000,0.00000000,0.00000000,0.00000000,0
4751000,0.07330672,0.05801665,0.37562327,3.37926075,5.78024801,0.17935155,0
4752000,0.04837092,0.03166314,-0.07913236,1.53970265,1.18534212,0.40271555,0
4753000,0.03761204,0.02021227,0.00000000,0.00000000,0.00000000,0.00000000,0
4754000,0.04877520,0.02335414,-0.23726942,0.46494154,0.10808532,0.56346548,0
4755000,0.07199576,0.01412419,0.29889265,-0.04626810,0.04466841,0.15827355,0
4756000,0.07479439,0.02212568,0.00000000,0.00000000,0.00000000,0.00000000,0
4757000,0.04779206,0.01568062,-0.21879248,-0.00567837,0.00000000,0.18373268,0
4758000,0.04691195,0.03040753,-0.18675537,0.97977782,0.47998229,0.12271362,0
4759000,0.07146229,0.01553184,0.40605516,0.08101794,0.08572235,0.24998291,0
4760000,0.05571543,0.03116260,0.08756508,1.22322512,0.75197366,0.60644267,0
4761000,0.06087665,0.01073328,0.25242281,-0.22700042,0.03185864,1.84432755,0
4762000,0.05127379,0.01503702,0.00000000,0.00000000,0.00000000,0.00000000,0
4763000,0.06150842,0.00033354,0.20291130,-1.11910670,0.02058650,0.21217184,0
4764000,0.03990027,0.04089368,-0.24691550,2.64303390,3.49281409,1.30312225,0
4765000,0.20112081,0.02713885,0.00000000,0.00000000,0.00000000,0.00000000,0
4766000,0.11411208,0.06151198,0.58333360,0.79251486,0.48417894,0.07468051,0
4767000,0.07419392,0.00363633,0.12882750,-0.42190976,0.00829826,0.11957540,0
4768000,0.06681348,0.01139741,0.06673870,-0.21708103,0.00222703,0.52328237,0
4769000,0.06720878,0.00751495,0.10915614,-0.32830072,0.00595753,0.40309290,0
4770000,0.08502733,0.00067588,0.46163883,-0.56615166,0.10655520,0.47056361,0
4771000,0.07407352,0.00792178,0.28237734,-0.33310003,0.03986848,0.96244463,0
4772000,0.06737728,0.00076719,0.18057952,-0.59871578,0.01630448,0.20726191,0
4773000,0.04897758,0.03608783,-0.18775056,0.74588203,0.27817000,0.32224785,0
4774000,0.05063434,0.02604155,-0.13777028,0.38470035,0.07399718,0.30094870,0
4775000,0.04593691,0.03860247,-0.23240731,0.93051582,0.43292985,0.11978888,0
4776000,0.08101715,0.04445327,0.57844286,1.22069180,0.91234230,0.59738041,0
4777000,0.07242832,0.02035601,0.39743200,0.18961729,0.09695346,1.49724272,0
4778000,0.07626589,0.04828345,0.51032190,1.47344542,1.21573492,0.44911993,0
4779000,0.06997631,0.01234582,0.37616030,-0.15549265,0.07074829,0.18561982,0
4780000,0.06385495,0.02772459,0.00000000,0.00000000,0.00000000,0.00000000,0
4781000,0.05322802,0.02664118,-0.05182208,1.03652859,0.53719576,0.47258131,0
4782000,0.05805282,0.00190867,0.11562329,-1.01785385,0.00668437,1.43841913,0
4783000,0.05562387,0.00691094,0.10790556,-0.55937867,0.00582181,0.43814902,0
4784000,0.03599799,0.04585822,-0.36993098,3.27643325,5.36750742,1.88488609,0
4785000,0.09394430,0.06247637,0.00000000,0.00000000,0.00000000,0.00000000,0
4786000,0.05506530,0.00690086,0.02570671,-0.51581641,0.00033042,0.53708671,0
4787000,0.07967263,0.01068457,0.00000000,0.00000000,0.00000000,0.00000000,0
4788000,0.12471559,0.00088333,1.26001237,-0.96681837,0.79381559,0.18519300,0
4789000,0.03954006,0.02914613,-0.33066500,1.18103344,0.69741999,0.59081381,0
4790000,0.07372136,0.05091622,0.54430270,3.14240825,5.08549751,0.54549734,0
4791000,0.06805623,0.01152124,0.00000000,0.00000000,0.00000000,0.00000000,0
4792000,0.05602922,0.00326011,0.00256419,-0.86630027,0.00000329,0.59523869,0
4793000,0.05879373,0.03001308,0.12092181,1.48181292,1.10519580,0.53220793,0
4794000,0.05694541,0.01523694,0.13031369,0.21103354,0.03075841,1.02202254,0
4795000,0.06602982,0.02744261,0.00000000,0.00000000,0.00000000,0.00000000,0
4796000,0.05585759,0.00384865,-0.06023889,-0.83167901,0.00000000,0.63837020,0
4797000,0.05089381,0.01801814,-0.06821370,0.36134253,0.06528421,0.18768437,0
4798000,0.08193688,0.02107350,0.00000000,0.00000000,0.00000000,0.00000000,0
4799000,0.10078271,0.00576397,0.72709854,-0.70734061,0.26433615,0.15740502,0
4800000,0.06163261,0.01577173,0.12641386,0.03464934,0.00859052,0.45164079,0
4801000,0.04932746,0.00378007,-0.08922222,-0.84037589,0.00000000,0.65315835,0
4802000,0.04224860,0.02403751,-0.22181506,0.83297769,0.34692591,1.04662624,0
4803000,0.05746850,0.02311277,0.20904304,0.81816058,0.35654286,0.96694900,0
4804000,0.05163988,0.02961682,0.00000000,0.00000000,0.00000000,0.00000000,0
4805000,0.05333403,0.02692423,0.02078338,0.93733827,0.43951749,0.68395840,0
4806000,0.17333439,0.03920388,0.00000000,0.00000000,0.00000000,0.00000000,0
4807000,0.05315512,0.00118518,0.02508501,-0.96167845,0.00031463,0.17249674,0
4808000,0.04517394,0.00520328,0.00000000,0.00000000,0.00000000,0.00000000,0
4809000,0.04670214,0.04711817,-0.16339347,1.92876783,1.86007267,0.31273056,0
4810000,0.05257860,0.05034044,0.01875043,2.49361446,3.10923234,0.70818199,0
4811000,0.06711504,0.03511417,0.40199158,1.62161449,1.39561539,0.23352449,0
4812000,0.08255165,0.02359451,0.82325829,0.84358433,0.69469437,1.18381052,0
4813000,0.05257574,0.03384337,0.14375093,1.75404865,1.54867549,0.50467851,0
4814000,0.06047396,0.02303960,0.00000000,0.00000000,0.00000000,0.00000000,0
4815000,0.04925206,0.01525905,-0.09417308,0.10425621,0.00543468,0.12777560,0
4816000,0.04549748,0.02174007,0.00000000,0.00000000,0.00000000,0.00000000,0
4817000,0.06343403,0.01211042,0.05743119,-0.16461491,0.00164917,0.35758965,0
4818000,0.03008764,0.00310196,-0.51070488,-0.80005224,0.00000000,0.44523088,0
4819000,0.07067749,0.00317087,0.45754743,-0.81976629,0.10467483,0.23142538,0
4820000,0.04555131,0.01793021,-0.10207286,0.44812172,0.10040654,0.35691590,0
4821000,0.05731959,0.01066417,0.00000000,0.00000000,0.00000000,0.00000000,0
4822000,0.09782302,0.02285127,0.72504617,0.47840722,0.37728271,0.09056887,0
4823000,0.05430990,0.03368534,0.03363849,1.36415577,0.93102625,0.55152781,0
4824000,0.05703387,0.00600195,0.00000000,0.00000000,0.00000000,0.00000000,0
4825000,0.05615836,0.00769096,0.01830628,-0.50348303,0.00016756,0.41177484,0
4826000,0.09833442,0.03756920,0.99495045,1.92362987,2.34513914,0.75350144,0
4827000,0.09036817,0.04546072,0.00000000,0.00000000,0.00000000,0.00000000,0
4828000,0.06825090,0.00674200,0.54833656,-0.55598091,0.15033649,0.91529752,0
4829000,0.05935783,0.01081308,0.43162557,-0.17489370,0.09315032,0.58622872,0
4830000,0.04614905,0.02040121,0.08815988,0.77974858,0.30789000,0.95787155,0
4831000,0.07918753,0.07339084,0.00000000,0.00000000,0.00000000,0.00000000,0
4832000,0.06194245,0.00138307,0.13581932,-0.63600777,0.00922344,0.08238514,0
4833000,0.05406501,0.03693631,0.07197137,1.11292225,0.62188791,0.18231370,0
4834000,0.07857648,0.00138800,0.63809557,-0.72959324,0.20358298,0.16044629,0
4835000,0.05068906,0.00157834,0.07374343,-0.75043666,0.00271905,0.27592680,0
4836000,0.05251822,0.04424220,0.14763772,1.92726169,1.86806726,0.45952345,0
4837000,0.13581194,0.03401643,2.28880857,1.36290681,3.54807982,0.74401209,0
4838000,0.04614519,0.01027943,0.00000000,0.00000000,0.00000000,0.00000000,0
4839000,0.04787076,0.01784938,0.00336172,0.42775505,0.09149284,0.66639700,0
4840000,0.03997845,0.02164947,0.00000000,0.00000000,0.00000000,0.00000000,0
4841000,0.21745972,0.01621683,2.64375702,-0.00123824,3.49472560,0.07896685,0
4842000,0.08114181,0.03155221,0.53930019,1.14928789,0.80585368,0.38305821,0
4843000,0.05665147,0.04126186,0.11837889,2.05224400,2.11285949,0.33359803,0
4844000,0.05099334,0.02464132,0.03161709,0.89906932,0.40466264,0.75388033,0
4845000,0.04735868,0.00251053,-0.01554134,-0.86848624,0.00000000,0.20508201,0
4846000,0.04584948,0.04472388,0.00000000,0.00000000,0.00000000,0.00000000,0
4847000,0.08615661,0.03082703,0.73137443,1.44077798,1.30537488,0.19633489,0
4848000,0.03804864,0.01303286,-0.23602164,0.06417952,0.00205951,0.51480146,0
4849000,0.05812014,0.03605859,0.28492509,2.24341643,2.55704980,0.52221977,0
4850000,0.03336878,0.00187346,0.00000000,0.00000000,0.00000000,0.00000000,0
4851000,0.06100590,0.03650327,0.20009806,1.91268767,1.84920667,0.24766429,0
4852000,0.04817152,0.00530709,0.00000000,0.00000000,0.00000000,0.00000000,0
4853000,0.05520190,0.02297912,0.07538036,0.66816538,0.22606359,0.22807950,0
4854000,0.05672057,0.01769094,0.16705205,0.35338906,0.07639511,0.63389085,0
4855000,0.07217000,0.03113681,0.00000000,0.00000000,0.00000000,0.00000000,0
4856000,0.05109503,0.00513101,-0.00137641,-0.67839283,0.00000000,0.54660661,0
4857000,0.06355432,0.02596464,0.00000000,0.00000000,0.00000000,0.00000000,0
4858000,0.06996214,0.01797077,0.12888208,-0.01241041,0.00830530,0.01130624,0
4859000,0.06353533,0.00700194,0.11859568,-0.35342385,0.00703247,0.02496468,0
4860000,0.03921274,0.01952059,-0.27038633,0.14636020,0.01071065,0.02334458,0
4861000,0.04485828,0.03715765,-0.15795122,0.96636706,0.46693265,0.26060536,0
4862000,0.06746751,0.04476695,0.31759427,1.41055858,1.04527082,0.08746294,0
