step,surprise_raw,surprise_clipped,state_action_pseudo_count,familiarity,e_t,block_E_k,W_k,block_completed,warmup_remaining,regime_change,mean_total_var,mean_epistemic_var,predictor_nll
7000,6.51577568,6.51577568,0,0.00000000,0.00000000,nan,0.00000000,0,2999,0,1.19805479,0.00379756,77.70555115
7100,0.33131164,0.33131164,0,0.00000000,0.00000000,nan,0.00000000,0,2899,0,14.98843765,0.10057610,22.58083344
7200,0.43484619,0.43484619,0,0.00000000,0.00000000,nan,0.00000000,0,2799,0,14.95317459,0.07889602,23.00345230
7300,0.25309172,0.25309172,0,0.00000000,0.00000000,nan,0.00000000,0,2699,0,10.92241287,0.06939548,21.92881680
7400,0.72284669,0.72284669,0,0.00000000,0.00000000,nan,0.00000000,0,2599,0,9.73179436,0.04859328,26.02923584
7500,0.56706417,0.56706417,0,0.00000000,0.00000000,nan,0.00000000,0,2499,0,49.70576477,0.18803981,29.64578676
7600,0.33526754,0.33526754,0,0.00000000,0.00000000,nan,0.00000000,0,2399,0,47.31413269,0.16809236,25.17734591
7700,0.52875358,0.52875358,0,0.00000000,0.00000000,nan,0.00000000,0,2299,0,25.51766205,0.09684743,25.02139206
7800,0.47016844,0.47016844,0,0.00000000,0.00000000,nan,0.00000000,0,2199,0,49.96683121,0.29627997,33.94979858
7900,0.49176422,0.49176422,0,0.00000000,0.00000000,nan,0.00000000,0,2099,0,14.94582748,0.06257082,24.14564896
8000,3.63194370,3.63194370,0,0.00000000,0.00000000,nan,0.00000000,0,1999,0,1.19018006,0.00301520,49.04154396
8100,0.40878952,0.40878952,0,0.00000000,0.00000000,nan,0.00000000,0,1899,0,8.82378292,0.04741086,23.25331421
8200,2.13584399,2.13584399,0,0.00000000,0.00000000,nan,0.00000000,0,1799,0,3.85307312,0.01708851,37.27443441
8300,0.24842699,0.24842699,0,0.00000000,0.00000000,nan,0.00000000,0,1699,0,11.87471771,0.06008440,21.03587008
8400,0.41058439,0.41058439,0,0.00000000,0.00000000,nan,0.00000000,0,1599,0,35.57213593,0.05229841,24.08523464
8500,0.18601568,0.18601568,0,0.00000000,0.00000000,nan,0.00000000,0,1499,0,23.36369705,0.06380746,20.57928228
8600,0.50578165,0.50578165,0,0.00000000,0.00000000,nan,0.00000000,0,1399,0,44.30571365,0.16303533,26.47868983
8700,0.99831146,0.99831146,0,0.00000000,0.00000000,nan,0.00000000,0,1299,0,49.87342072,0.23436669,36.96732521
8800,0.89262134,0.89262134,0,0.00000000,0.00000000,nan,0.00000000,0,1199,0,42.71390533,0.18001762,29.30841827
8900,0.67907304,0.67907304,0,0.00000000,0.00000000,nan,0.00000000,0,1099,0,46.64968872,0.27397072,28.50888189
9000,4.90216351,4.90216351,0,0.00000000,0.00000000,nan,0.00000000,0,999,0,1.16769648,0.00273675,60.87463474
9100,0.76285398,0.76285398,0,0.00000000,0.00000000,nan,0.00000000,0,899,0,17.29163933,0.07949095,26.59069633
9200,0.75284225,0.75284225,0,0.00000000,0.00000000,nan,0.00000000,0,799,0,11.17119122,0.06074137,24.56743050
9300,1.05278945,1.05278945,0,0.00000000,0.00000000,nan,0.00000000,0,699,0,49.70089722,0.20443082,50.57218323
9400,0.45627677,0.45627677,0,0.00000000,0.00000000,nan,0.00000000,0,599,0,30.59812355,0.06684375,23.45857239
9500,0.63854927,0.63854927,0,0.00000000,0.00000000,nan,0.00000000,0,499,0,39.72914124,0.20699283,26.93055487
9600,0.67109692,0.67109692,0,0.00000000,0.00000000,nan,0.00000000,0,399,0,25.31248474,0.05965306,25.79503250
9700,0.35770193,0.35770193,0,0.00000000,0.00000000,nan,0.00000000,0,299,0,27.94083405,0.06899320,22.80161794
9800,0.33401415,0.33401415,0,0.00000000,0.00000000,nan,0.00000000,0,199,0,38.73143768,0.12918574,20.68306351
9900,0.10190081,0.10190081,0,0.00000000,0.00000000,nan,0.00000000,0,99,0,20.44089890,0.08862413,18.06158066
10000,8.67797470,8.67797470,0,0.00000000,0.00000000,nan,0.00000000,0,0,0,1.21175706,0.00527512,95.37557411
10100,1.46417940,1.46417940,0,0.00000000,0.00000000,nan,0.00000000,0,0,0,6.59233618,0.03273167,31.36848958
10200,0.63750094,0.63750094,5,0.39346934,0.01528004,nan,0.00000000,0,0,0,16.63931084,0.06233042,23.51355886
10300,0.37426651,0.37426651,2,0.18126925,0.00040409,nan,0.00000000,0,0,0,16.05222702,0.06735624,21.99072520
10400,0.33737889,0.33737889,6,0.45118836,0.01398136,nan,0.00000000,0,0,0,14.98304939,0.05034076,20.13607216
10500,0.72037327,0.72037327,5,0.39346934,0.01726638,nan,0.00000000,0,0,0,4.33251095,0.02685996,23.26067034
10600,0.28033382,0.28033382,7,0.50341470,0.01800442,nan,0.00000000,0,0,0,21.63524628,0.10844895,19.80607452
10700,1.42667770,1.42667770,2,0.18126925,0.00154036,nan,0.00000000,0,0,0,4.42660522,0.01572274,28.88413906
10800,0.52125812,0.52125812,19,0.85043138,0.27265279,nan,0.00000000,0,0,0,5.67084503,0.03280909,21.07702732
10900,0.64528233,0.64528233,9,0.59343034,0.08002557,nan,0.00000000,0,0,0,17.44784164,0.04156950,22.58520635
11000,4.49063349,4.49063349,12,0.69880579,1.07086219,nan,0.00000000,0,0,0,1.26763999,0.00361187,56.64179993
11100,0.82201570,0.82201570,25,0.91791500,0.58356600,nan,0.00000000,0,0,0,17.95180511,0.07315879,25.53966284
11200,0.20510860,0.20510860,9,0.59343034,0.02543682,nan,0.00000000,0,0,0,46.99542999,0.11417247,26.14700890
11300,0.17942058,0.17942058,17,0.81731648,0.08006326,nan,0.00000000,0,0,0,4.23193550,0.01584722,18.08078861
11400,0.62516916,0.62516916,4,0.32967995,0.00738529,nan,0.00000000,0,0,0,6.06157494,0.02949132,21.51951981
11500,0.57866663,0.57866663,9,0.59343034,0.07176413,nan,0.00000000,0,0,0,15.95937634,0.06365245,21.95432281
11600,1.06338513,1.06338513,24,0.90928205,0.72691737,nan,0.00000000,0,0,0,12.29280472,0.06254563,24.53383764
11700,0.24223158,0.24223158,22,0.88919684,0.15143365,nan,0.00000000,0,0,0,28.65377808,0.06894594,17.45967979
11800,0.47938693,0.47938693,17,0.81731648,0.21391794,nan,0.00000000,0,0,0,15.44028568,0.05595233,20.70834637
11900,0.40887767,0.40887767,34,0.96662673,0.35696743,nan,0.00000000,0,0,0,9.07606888,0.02867007,18.66238880
12000,2.38530731,2.38530731,36,0.97267628,2.13509712,nan,0.00000000,0,0,0,1.19425178,0.00268980,37.85776424
12100,0.53978562,0.53978562,23,0.89974116,0.35374610,nan,0.00000000,0,0,0,12.67589951,0.06687345,20.41688919
12200,0.41397870,0.41397870,17,0.81731648,0.18473067,nan,0.00000000,0,0,0,12.62947845,0.03974298,20.02005386
12300,0.50020766,0.50020766,2,0.18126925,0.00054007,nan,0.00000000,0,0,0,39.34947205,0.09752592,27.64522123
12400,0.36866736,0.36866736,7,0.50341470,0.02367763,nan,0.00000000,0,0,0,28.23454475,0.04733938,21.46263568
12500,0.66459405,0.66459405,0,0.00000000,0.00000000,nan,0.00000000,0,0,0,47.68999863,0.23922999,36.68268967
12600,0.46963242,0.46963242,14,0.75340304,0.15130997,nan,0.00000000,0,0,0,43.40502930,0.14042874,27.51421738
12700,0.34064543,0.34064543,11,0.66712892,0.06747480,nan,0.00000000,0,0,0,32.68364716,0.09377837,22.20328617
12800,0.38863045,0.38863045,17,0.81731648,0.17341946,nan,0.00000000,0,0,0,39.64186096,0.11878154,22.29522419
12900,1.15146911,1.15146911,9,0.59343034,0.14280101,nan,0.00000000,0,0,0,36.22536850,0.08725697,30.95789719
13000,5.04718494,5.04718494,35,0.96980262,4.46460072,nan,0.00000000,0,0,0,1.34238136,0.00503833,59.81620661
13100,0.38994920,0.38994920,33,0.96311683,0.33552426,nan,0.00000000,0,0,0,21.65860939,0.08149637,22.05568075
13200,0.16389145,0.16389145,45,0.98889100,0.15672923,nan,0.00000000,0,0,0,3.02561283,0.01291386,18.03754616
13300,0.29810941,0.29810941,22,0.88919684,0.18636628,nan,0.00000000,0,0,0,22.19458389,0.08124116,19.32865143
13400,0.47119755,0.47119755,40,0.98168436,0.43761330,nan,0.00000000,0,0,0,7.85478544,0.02589999,20.67442513
13500,0.47105700,0.47105700,35,0.96980262,0.41668404,nan,0.00000000,0,0,0,8.28661060,0.03965584,20.33469582
13600,1.04100430,1.04100430,21,0.87754357,0.61734407,nan,0.00000000,0,0,0,2.91513062,0.01185716,25.56286240
13700,0.39008883,0.39008883,21,0.87754357,0.23133336,nan,0.00000000,0,0,0,24.49477959,0.06399097,20.81312656
13800,1.21775806,1.21775806,15,0.77686984,0.44356172,nan,0.00000000,0,0,0,7.89206886,0.02967142,27.05989393
13900,1.01232612,1.01232612,13,0.72746821,0.28351531,nan,0.00000000,0,0,0,12.48937511,0.04720043,27.13557720
14000,5.00268698,5.00268698,68,0.99888622,4.98043671,nan,0.00000000,0,0,0,1.34740674,0.00476181,60.47021866
14100,0.55957180,0.55957180,30,0.95021293,0.45618349,nan,0.00000000,0,0,0,3.89312649,0.02468065,21.55690511
14200,1.45496511,1.45496511,10,0.63212056,0.23230162,nan,0.00000000,0,0,0,4.77889013,0.02149611,30.15085793
14300,0.34771115,0.34771115,40,0.98168436,0.32292830,nan,0.00000000,0,0,0,24.17105675,0.07372855,20.44684505
14400,0.33714974,0.33714974,20,0.86466472,0.18845765,nan,0.00000000,0,0,0,47.82768250,0.16498137,23.70147705
14500,0.32916859,0.32916859,9,0.59343034,0.04082229,nan,0.00000000,0,0,0,16.46921730,0.06695549,19.57274055
14600,0.55093086,0.55093086,8,0.55067104,0.05066010,nan,0.00000000,0,0,0,14.97525883,0.05990469,22.81599490
14700,0.16883336,0.16883336,30,0.95021293,0.13763916,nan,0.00000000,0,0,0,19.51831627,0.03385081,17.79348373
14800,0.23013157,0.23013157,8,0.55067104,0.02116144,nan,0.00000000,0,0,0,41.88584518,0.08210415,19.86757978
14900,0.64573252,0.64573252,20,0.86466472,0.36094714,nan,0.00000000,0,0,0,47.94465256,0.13747460,23.96015549
15000,2.85044956,2.85044956,52,0.99448344,2.78806937,nan,0.00000000,0,0,0,1.25980902,0.00422919,41.83141556
15100,0.50452065,0.50452065,41,0.98342732,0.47189789,nan,0.00000000,0,0,0,16.04092789,0.08452559,21.72751745
15200,0.47943422,0.47943422,6,0.45118836,0.01986829,nan,0.00000000,0,0,0,13.49909306,0.05363086,21.07108879
15300,0.31349260,0.31349260,49,0.99255342,0.30425859,nan,0.00000000,0,0,0,4.29210281,0.02958569,18.22333590
15400,0.71027279,0.71027279,83,0.99975148,0.70956699,nan,0.00000000,0,0,0,5.31072330,0.01912769,21.67079099
15500,0.58807248,0.58807248,120,0.99999386,0.58805803,nan,0.00000000,0,0,0,5.90769148,0.02303108,20.72488467
15600,0.94493932,0.94493932,36,0.97267628,0.84581857,nan,0.00000000,0,0,0,19.26079559,0.07830766,26.01614189
15700,0.40864819,0.40864819,66,0.99863963,0.40642908,nan,0.00000000,0,0,0,4.63656950,0.01730339,18.30346171
15800,0.57449430,0.57449430,33,0.96311683,0.49431253,nan,0.00000000,0,0,0,17.41132355,0.06781019,18.56488991
15900,0.72063023,0.72063023,99,0.99994983,0.72048561,nan,0.00000000,0,0,0,13.41863155,0.02837943,19.98159409
16000,3.32932067,3.32932067,71,0.99917490,3.31834611,nan,0.00000000,0,0,0,1.23408759,0.00392394,45.41391678
16100,0.15188113,0.15188113,81,0.99969646,0.15169681,nan,0.00000000,0,0,0,20.34351540,0.07359755,14.44834805
16200,0.78325301,0.78325301,50,0.99326205,0.76235535,nan,0.00000000,0,0,0,3.62593412,0.01988267,19.81532860
16300,0.37802544,0.37802544,91,0.99988833,0.37785662,nan,0.00000000,0,0,0,5.20212650,0.02576121,15.66809940
16400,0.50243270,0.50243270,34,0.96662673,0.43864492,nan,0.00000000,0,0,0,33.64444351,0.10658233,30.92396164
16500,0.15478648,0.15478648,101,0.99995892,0.15476105,nan,0.00000000,0,0,0,10.50593090,0.03761864,11.53606796
16600,0.49573264,0.49573264,65,0.99849656,0.49275814,nan,0.00000000,0,0,0,5.21805239,0.03379130,15.91970889
16700,0.32884297,0.32884297,92,0.99989896,0.32871008,nan,0.00000000,0,0,0,13.24157906,0.02842734,13.10837669
16800,0.68586445,0.68586445,72,0.99925341,0.68381851,nan,0.00000000,0,0,0,4.71811867,0.01981152,18.21566582
16900,0.44602659,0.44602659,49,0.99255342,0.43288876,nan,0.00000000,0,0,0,7.23300409,0.03036716,14.57830858
17000,2.65244675,2.65244675,55,0.99591323,2.60935205,nan,0.00000000,0,0,0,1.35395622,0.00633674,37.64289093
17100,0.35599625,0.35599625,68,0.99888622,0.35441290,nan,0.16041021,0,0,0,11.60766602,0.05420182,14.96347555
17200,0.65590465,0.65590465,26,0.92572642,0.48169412,nan,0.04805582,0,0,0,11.82271004,0.03817812,17.21671057
17300,0.52118820,0.52118820,50,0.99326205,0.50728258,nan,0.00000000,0,0,0,17.35991669,0.05448425,16.99062729
17400,0.28088802,0.28088802,106,0.99997508,0.28086003,nan,0.00000000,0,0,0,23.84072876,0.08591947,12.99581409
17500,0.94368184,0.94368184,103,0.99996637,0.94355489,nan,0.00000000,0,0,0,3.45520639,0.02223384,20.77067375
17600,1.08509874,1.08509874,45,0.98889100,1.03767885,nan,0.00000000,0,0,0,19.91144180,0.12639046,22.04463132
17700,0.24725622,0.24725622,84,0.99977513,0.24703390,nan,0.00000000,0,0,0,10.47463322,0.05127912,12.53513336
17800,0.44902071,0.44902071,52,0.99448344,0.43919419,nan,0.00000000,0,0,0,14.36898136,0.07206406,15.12918091
17900,0.79859912,0.79859912,24,0.90928205,0.54591282,nan,0.00000000,0,0,0,25.03664398,0.06944852,23.66127062
18000,2.96261120,2.96261120,130,0.99999774,2.96258441,nan,0.00000000,0,0,0,1.28159201,0.00428028,41.30684789
18100,1.24708045,1.24708045,99,0.99994983,1.24683018,nan,0.48611435,0,0,0,9.51498604,0.05067239,24.79416148
18200,0.48177099,0.48177099,162,0.99999991,0.48177081,nan,0.38680421,0,0,0,2.56664157,0.01243266,17.71705294
18300,0.46827093,0.46827093,28,0.93918994,0.36434341,nan,0.25220297,0,0,0,30.96602631,0.09397160,19.46982765
18400,0.21254146,0.21254146,83,0.99975148,0.21233026,nan,0.06576588,0,0,0,4.71835136,0.03609764,13.96393633
18500,0.74754703,0.74754703,109,0.99998154,0.74749184,nan,0.10173291,0,0,0,8.38660812,0.01735765,19.07670498
18600,0.89394450,0.89394450,99,0.99994983,0.89376510,nan,0.00000000,0,0,0,5.89035606,0.04262684,19.31846237
18700,0.45552051,0.45552051,19,0.85043138,0.23826763,nan,0.00000000,0,0,0,14.54864120,0.05402410,16.87093306
18800,0.56057763,0.56057763,50,0.99326205,0.54562108,nan,0.00000000,0,0,0,13.76180840,0.07440247,16.59273815
18900,0.32367781,0.32367781,109,0.99998154,0.32365391,nan,0.00000000,0,0,0,10.18709183,0.05424843,13.97924252
19000,3.44772816,3.44772816,77,0.99954717,3.44148750,nan,0.00000000,0,0,0,1.38798046,0.00708046,44.97315979
19100,0.45687893,0.45687893,39,0.97975809,0.42099463,nan,0.22286653,0,0,0,6.24564695,0.01977141,15.50072575
19200,1.20031250,1.20031250,101,0.99995892,1.20011527,nan,0.09701707,0,0,0,3.29289126,0.00993454,24.12766838
19300,0.83147442,0.83147442,38,0.97762923,0.75953117,nan,0.00000000,0,0,0,28.49138069,0.06505959,23.25790644
19400,0.80441087,0.80441087,52,0.99448344,0.78680688,nan,0.00000000,0,0,0,8.67670727,0.05017314,19.93482844
19500,0.26935351,0.26935351,124,0.99999588,0.26934907,nan,0.00000000,0,0,0,15.64435196,0.04372145,12.88275178
19600,0.33979198,0.33979198,38,0.97762923,0.31039151,nan,0.00000000,0,0,0,19.15115356,0.06723936,17.83294868
19700,0.31953800,0.31953800,75,0.99944692,0.31883166,nan,0.00000000,0,0,0,12.09115601,0.03174494,13.72245073
19800,0.65674210,0.65674210,133,0.99999833,0.65673770,nan,0.00000000,0,0,0,15.39219475,0.06224183,17.65740140
19900,0.09796044,0.09796044,103,0.99996637,0.09794726,nan,0.00000000,0,0,0,19.56613541,0.06248746,11.69879389
20000,1.62443435,1.62443435,138,0.99999898,1.62442775,nan,0.00000000,0,0,0,1.26947534,0.00323793,28.57628059
20100,0.87958920,0.87958920,29,0.94497678,0.70139786,nan,0.34881704,0,0,0,19.61488342,0.11583623,22.06877963
20200,2.24047232,2.24047232,18,0.83470111,1.08758585,nan,0.46359449,0,0,0,3.46681857,0.03528112,33.82121277
20300,0.68507129,0.68507129,67,0.99876909,0.68170446,nan,0.41729853,0,0,0,6.83749294,0.02679412,18.57568502
20400,0.71422315,0.71422315,23,0.89974116,0.46806295,nan,0.27728300,0,0,0,8.71603775,0.02596751,19.39550734
20500,0.50918061,0.50918061,69,0.99899221,0.50713113,nan,0.35310497,0,0,0,7.36909246,0.04762698,16.76970132
20600,0.18151081,0.18151081,88,0.99984927,0.18140139,nan,0.23452021,0,0,0,20.47959137,0.04578919,13.48901240
20700,0.52221990,0.52221990,108,0.99997960,0.52217729,nan,0.00979500,0,0,0,8.22443295,0.02961036,17.03134537
20800,0.41737473,0.41737473,107,0.99997746,0.41733709,nan,0.00000000,0,0,0,25.16980362,0.07105613,24.79934502
20900,1.17630112,1.17630112,76,0.99949955,1.17394816,nan,0.00000000,0,0,0,28.39229012,0.07291970,32.68385506
21000,1.88073671,1.88073671,297,1.00000000,1.88073671,nan,0.00000000,0,0,0,1.32711613,0.00275630,31.21761799
21100,0.83266079,0.83266079,149,0.99999966,0.83265967,nan,0.23495165,0,0,0,7.94900703,0.02806749,18.88630772
21200,0.30843005,0.30843005,120,0.99999386,0.30842247,nan,0.08971164,0,0,0,8.99986649,0.04724386,13.86860752
21300,0.16111618,0.16111618,48,0.99177025,0.15587752,nan,0.00000000,0,0,0,14.73900032,0.05995564,12.35944939
21400,0.69825816,0.69825816,128,0.99999724,0.69825045,nan,0.00000000,0,0,0,19.21773148,0.03907956,17.80625105
21500,1.59002817,1.59002817,76,0.99949955,1.58684763,nan,0.00000000,0,0,0,3.93854022,0.02038454,26.18634033
21600,0.51878583,0.51878583,34,0.96662673,0.45292189,nan,0.00000000,0,0,0,5.16371536,0.02754467,17.10299301
21700,1.39083993,1.39083993,28,0.93918994,1.08215850,nan,0.02177967,0,0,0,46.90688324,0.14535101,58.99237061
21800,0.59625173,0.59625173,54,0.99548342,0.58555241,nan,0.03519817,0,0,0,35.98387909,0.13522607,38.63407898
21900,1.44209647,1.44209647,47,0.99090472,1.39034285,nan,0.00000000,0,0,0,9.34083366,0.03303438,28.40098190
22000,4.49412107,4.49412107,79,0.99962926,4.48746011,nan,0.00000000,0,0,0,1.24053335,0.00448773,56.48904546
